Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_core_9m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_core_9m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.2905104651915735,-0.9155694698015253,0.869699317994699,0.8797648771940096,-2.255154263944505,1.4546288095929576,0.9688797440819743,48.298615055364124,-0.7766754736192095,-0.42507874164599074,0.6474509938534582,-0.2379100909859488,-1.142470042230773,-1.9778989643757166,-1.6615350719773119,-0.6803683254248756,-0.35879034061186615,-0.455792939879629,0.6881902158450189,0.6960497486701328,-2.015992317546315,-1.6996284251479103,-0.718461678595474,-0.39688369378246463,1,1,0.010627549184125274,0.0016620555914572477,0.005784667215240071,-0.008088276895544384,0.1038075549373835,0.06972215989923733,0.18772824257665052,-0.19914628363949374,-0.12883315806682824,-0.47454742123669036,0.11934293026025877,-0.15447885807535666,-0.47741173931593084,0.006545600372296836,0.018410992424686377,0.017480510277262638,0.02204427134071221,0.14040898305872146,-0.025765475005136602,-0.217988045035471,-0.06781822477223905,-0.24182639254595756,0.0728956576004458,-0.10084214132002833,0.3837239202757881
2012-12-01,2013-09-01,0.0342821109464116,-1.0421513957816393,0.723109418896051,0.7311683291539655,-1.8742915948205563,1.1587090944068485,0.9470001780792547,35.51774420205018,1.5592122384759637,-1.9820461323492884,0.6078650698715602,-0.0686985256836081,-0.8760236557296464,-1.6360004896704439,-1.305378328423197,-0.38378030785554496,-0.027343580726488407,-0.09441010889341683,0.3246362084784938,0.3289039019010274,-1.3710980842915355,-1.0404759230442886,-0.11887790247663652,0.23755882465242,0,0,-0.013046360393618684,0.003156372262993553,0.04525008718367517,0.0195804990645349,0.055996040415569874,-0.09003810817621158,-0.19233765100715208,-0.19821086033983595,-0.09577133170270315,-0.31846772429887144,0.028124454580119182,-0.11208392407288859,0.0485011998065523,-0.04318005464078607,-0.050797011844058874,-0.01190456010306058,0.04270000799283088,-0.14392901369306355,0.023271660008029053,-0.13717065848154794,-0.06855524283969555,-0.17654594902778595,0.009905974667522868,-0.044421167130018216,0.4052407682501731
2013-03-01,2013-12-01,-0.0538957711165484,-0.463790416545671,0.24906964977541496,0.24805998355436965,-0.6195106161998271,0.1680136203514661,0.750914698832809,99.99999999995752,-7.496899229249539,3.602285087578044,0.5405613016663932,-0.0163107733018641,-0.323731757373706,-1.1315620727383713,-0.8023063323767511,0.11049595256851044,0.4091858611334024,0.024111055035547224,0.5379827931387393,0.5422891619427542,-1.5977040174771229,-1.2684482771155026,-0.3556459921702412,-0.05695608360534919,1,1,0.011055300210847814,0.02942795281958998,0.016075491562882696,0.006683356576859684,-0.09835340684585611,0.08064067900044494,0.19297614413162947,-0.22134690448185457,-0.10628625542640485,-0.30648193939157464,0.13522620387822057,-0.16209475175735008,-0.16737098462762431,0.011385835354798535,0.018069228691230833,-0.014386143747685697,-0.022414157960628338,0.144766713283861,-0.02398146118052454,-0.18129466987952808,-0.07312406727165652,-0.18084056603622908,0.04143416157939867,-0.03822416324805399,0.4101562877933913
2013-06-01,2014-03-01,-0.2879780802363285,-1.1137073060424671,0.5081200904052929,0.5118144353273026,-1.2844532027056133,0.681828754350405,0.8879594647191914,99.99999999999999,3.6402680291800547,-3.403275558412554,0.6306274036551357,0.0721983425743033,-0.5470985767803007,-1.332563316764594,-1.0144580476220797,-0.04097081397478943,0.2839758744444982,0.28818190275154976,0.4866618205836018,0.4904281920071823,-1.461518191452131,-1.1434129223096166,-0.1699256886623263,0.15502099975696138,0,0,-0.02324169361109027,-0.02989006801846465,-0.03865994362328171,-0.0019131543165988494,-0.06286268194439155,-0.09261972878701101,-0.1907113064223935,-0.2011079549753283,-0.18448580086614044,-0.1822295991358938,0.10579942613255634,-0.17701284251011545,0.22737753419334283,-0.02525441557103103,-0.049693878176372906,0.014057688501218009,-0.04543501019712323,-0.1473834557159724,0.023133726638408517,-0.15800114105498597,-0.08492534272042945,-0.14013217701268726,-0.012707237705109486,-0.025790758693204796,0.4186734787676873
2013-09-01,2014-06-01,0.328500901999007,-0.3277710462110491,0.388026617199784,0.39231491322003115,-0.9587201530086776,0.4306928700074225,0.85272432537094,62.493014898544374,-2.40913689821628,1.1446541113727304,0.600692289396419,-0.0402056980780329,-0.532409659235575,-1.2976141445590477,-0.9816642206021974,-0.06801260853917768,0.21947690255957214,-0.2865813745772883,0.45554369002498396,0.4598213223956024,-1.5045947806047648,-1.1886448566479144,-0.2749932445848949,0.01249626651385499,0,0,0.02626298942208741,-0.011695887020810583,-0.0306261465358764,-0.009665098759387317,0.12455730720364515,0.08557275567774221,0.19301463311403738,-0.23039878549652515,-0.12501874700331805,-0.2557036983196953,0.07109679903893282,-0.0523790812392016,-0.2569822428561915,0.0030904397211718297,0.017980537967862822,0.02495549887810417,0.027263086761323368,0.14706479252963042,-0.02523193175479403,-0.24183734158357437,-0.08388135454964957,-0.11956662737887516,0.02021829102241033,-0.03577373252371794,0.4205412743503819
2013-12-01,2014-09-01,0.0534956352704322,-0.6896345634803763,0.4558020921067259,0.45931553296400945,-1.1575746050365179,0.5522424922954162,0.8614479516173604,99.99999999999994,3.0476938625617116,-2.706246722606388,0.6584023457574456,-0.0019006300588486,-0.5592482791219551,-1.3773604457002582,-1.0730153936243374,-0.0540795839568693,0.2938146420906199,-0.042022356511672854,0.2129903043861903,0.21515893904949226,-1.1706207400368525,-0.8662756879609316,0.15266012170653642,0.5005543477540256,0,0,-0.00798426933653461,0.008838851223192801,0.005450192731646321,0.03980338413772417,0.060496579777991465,-0.08121404534513739,-0.18195887988091808,-0.130927422628292,-0.10082137017994011,-0.1657867153514451,-0.04841679998233926,-0.14501599078768443,0.14837815620699327,-0.031410962224230045,-0.05397366007126471,-0.0058972830923229025,0.04477714635913001,-0.1367048603067553,0.021088746707799633,-0.18700890638376177,-0.04297938752509617,-0.08779463222992945,0.03094155942599082,-0.0022089164095184873,0.39381860491339504
2014-03-01,2014-12-01,0.1900581101072163,-0.17216265342452042,0.22558145961750153,0.2284168456097178,-0.6194906288213291,0.1312038815335143,0.715388329933085,99.99999999947603,0.9302103660115262,-0.7478280764829818,0.6226056989142915,0.2551637534921269,-0.01650181915667559,-0.7554777252227293,-0.4770563264473718,0.456115852893108,0.7715332978122813,0.11262017091171472,0.6539789665188753,0.6600590410652377,-1.39929938283445,-1.1208779840590923,-0.18770580471861256,0.1277116402005607,1,1,0.007781799224137534,-0.0007870182996358465,-0.023984123196630906,0.016037933332037686,-0.09484262600930465,0.07571129481554213,0.18182844381898824,-0.08963694318225128,-0.10144843126665049,-0.11255204999673245,-0.015680827140907832,-0.07641009314032658,-0.11000108954711696,-0.006354372965006712,0.017022340948284607,-0.00581774951784482,-0.02331509227763785,0.14007076568264623,-0.023748094934907864,-0.13411435750882272,-0.07488387218380822,-0.04705002584862464,0.016164939107272173,-0.05935051819967999,0.3907958591197618
2014-06-01,2015-03-01,-0.47235811033192,-0.6333894871134023,0.17541453084734418,0.17628024245913676,-0.5764221356154593,0.025931104308139708,0.592403469320439,62.53920122104254,2.3613322768986382,-2.2141828664801135,0.6668753377722922,-0.1784907206497266,-0.2992642532358382,-1.1253569636402947,-0.8017039691331417,0.2336936997795111,0.581351956173286,0.17577786209921342,0.1411096354752262,0.14347359001875082,-1.169272470911503,-0.84561947640435,0.1897781925083028,0.5374364489020778,0,0,-0.011938733909211238,-0.011963952421368957,-0.0441496333536887,-0.023649023551896808,-0.05276775872752966,-0.07845319737511586,-0.18055228300966317,-0.08274572124242772,-0.11719486245500463,-0.11812018179459449,-0.059670423357514095,-0.11281206929696609,0.3162968252218852,-0.022359878199380217,-0.05891619588077201,0.007805687731489671,-0.04180788228535091,-0.14090239417554906,0.022237498183480028,-0.12376061077085714,-0.05524868790947163,-0.06170726803974759,0.03903986093791029,-0.01687529617187124,0.3879687106941479
2014-09-01,2015-06-01,-0.1516044914680492,0.03325274509167869,0.1655830472667167,0.16743914390020465,-0.49383539708746016,0.034172197908499194,0.38761334725012414,99.99999999970385,-3.725639723916487,2.26297251659945,0.598728390158029,-0.3619796751591408,-0.22333674773934492,-1.0063633473812985,-0.7076232545228518,0.22873103436090475,0.5327012568301258,-0.24827630655810395,0.10904985073973288,0.11085345997525442,-1.1359915029468184,-0.8372514100883717,0.09910287879538489,0.40307310126460594,0,0,0.0024169845715260557,-0.035475199375948945,-0.03611847777703071,-0.014238898083510568,0.09715914425043798,0.07089479329568812,0.17770227964707672,-0.08294563190355173,-0.09172219268589457,-0.12099955492399028,0.03132200496925017,-0.11088176730822082,-0.15318939918080396,0.005528051724947946,0.014117012002061584,0.007551228626752348,0.027305800467230402,0.1330784374772335,-0.023414036724606627,-0.13210727486947252,-0.03848917493353761,-0.04816183224996893,0.03332338233940556,-0.045749600252017415,0.3739800051361978
2014-12-01,2015-09-01,-1.168464811200683,-0.3375797516723784,0.5405895968633386,0.5447908295562883,-1.3646023216601737,0.6903699821473542,0.09244619138019736,38.42673101287821,0.2410716439455702,-0.47708640715541023,0.6272379896525768,-0.6613065813612096,-0.03814278671498103,-0.7857882898207038,-0.4918045207881673,0.45022476545064327,0.8139675287281923,0.21504202703930275,0.4585501619645392,0.4632239050143467,-0.7222236485793723,-0.42823987954683573,0.5137894066919748,0.8775321699695239,0,0,-0.0005568260399444478,0.003894352784596237,0.0008977635239980932,0.037893590165580915,0.050869612303161824,-0.0726937142697687,-0.16905206031468484,-0.03406813911408925,-0.030963860681373717,-0.14585050966617688,0.042293118798858866,-0.03736723178793351,-0.040597115162697275,-0.02775436071092395,-0.038964900855545,0.00045408782729996274,0.04221909245533978,-0.1289626872746018,0.022439418061490853,-0.061812136186694386,-0.029149951840495295,-0.052372671754144964,-0.003631581486193406,-0.008301512478317535,0.35500979268806654
