Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_core_12m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_core_12m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2015-09-01,2016-09-01,-0.1371437538706388,0.073817852313942,0.15953596463157096,0.163979426033939,-0.4164263746597454,0.04450479928397816,0.36303276955467156,99.99999999999999,-2.3511849439396513,1.3690246897291105,0.5548032985077846,-0.1371437538706388,0.073817852313942,-0.8981292369378788,-0.5290901593670253,0.5974066026034727,0.9839450182130409,0.0,0.15953596463157096,0.163979426033939,-0.8981292369378788,-0.5290901593670253,0.5974066026034727,0.9839450182130409,0,0,-0.015551743933849598,0.00019144638711954864,1.6447323864325776e-05,-0.0012120702393684688,0.00010320319515405772,5.8429090017551484e-05,0.0005150994560114494,-0.07138507101188211,0.0015868612055723087,-0.02873022767140817,0.0010259115482824743,0.003287396002279085,-0.001697264995783914,-0.00011825225180769657,-7.721081932337911e-05,-0.0001309403348624921,0.00018679724645086503,0.00022615440493212714,-4.2874420168758405e-05,-0.023189222533702068,-0.0012429105600728855,-0.006044963339972877,-0.001038412053223629,-0.00034658554866283495,0.22100722824092942
2015-12-01,2016-12-01,-0.3244976139693989,-0.010730040771004788,0.20597902326855977,0.20720438875198466,-0.5032571732999536,0.0984500899908096,0.27215686168384123,99.99999999999946,-0.2991094956564986,0.17095645689480865,0.5450950541445495,-0.3244976139693989,-0.010730040771004788,-0.8775400904711467,-0.5571268145902897,0.5560592672938468,0.9015965762617046,0.0,0.20597902326855977,0.20720438875198466,-0.8775400904711467,-0.5571268145902897,0.5560592672938468,0.9015965762617046,0,0,-0.0006713587769246746,-0.000605935213208384,-5.7753721021245226e-05,-0.00047570411904255264,-0.0028214963743722937,-0.001075848996668997,-0.0003237760318799756,-0.12033979285016733,-0.00313104354240613,-0.02837893382358618,0.002819901735574193,-0.005022571605267478,-0.002165196077487494,-0.0010171072861357756,-0.0006711137053754695,0.0006049171323822921,-0.0019937694703094384,-0.0005759206860955629,-0.0002981313523877638,-0.06921802545743272,-0.008156672400684552,-0.015174492953734882,0.0038432885847520604,-0.0014126276896245303,0.22737380546239536
2016-03-01,2017-03-01,0.1182657315096591,-0.09742863144060587,0.1672510753039323,0.16757090208780898,-0.4272273223918709,0.04652405820852064,0.6552308042069654,99.99999999999997,0.4753861959592573,-0.3743711696687762,0.561199257674008,0.1182657315096591,-0.09742863144060587,-1.0113210080006156,-0.662621837954419,0.45970373450226715,0.8375696283901461,0.0,0.1672510753039323,0.16757090208780898,-1.0113210080006156,-0.662621837954419,0.45970373450226715,0.8375696283901461,0,0,-0.05931285022272429,-0.0002002458755097135,-5.0534355044958e-05,-0.004008023495487632,0.0007005722903715659,0.0007075080833288564,0.0007155046858038029,-0.11723230376334162,-0.01254217550786743,-0.03725649857514737,0.005366548094805243,-0.003003697518004312,-0.015420658416451075,0.0002090105696865053,0.00020004487876943664,-0.0037594323807389044,0.001451587334925776,0.0002983338272952144,-0.00041040432576321215,-0.060878237855900505,-0.011899902457811695,-0.022750230745560124,0.0025030603663304166,0.004310058768629189,0.21435438606612758
2016-06-01,2017-06-01,0.211977293329113,-0.07164321794993815,0.19614148549947938,0.19753956223137986,-0.49733419629333087,0.08044059441819038,0.7090238841127656,99.99999999995818,2.4052732062650177,-1.4123572346582778,0.5459336473364855,0.211977293329113,-0.07164321794993815,-0.9881767216391596,-0.6504581556151162,0.471502051029714,0.839317960461529,0.0,0.19614148549947938,0.19753956223137986,-0.9881767216391596,-0.6504581556151162,0.471502051029714,0.839317960461529,0,0,-0.016967448425727484,0.0008520240681429792,-0.00010324433921036439,0.006701935626777634,-0.0007663256025368788,-0.00020394457542328184,-0.0007764808616774081,-0.1310646550393644,-0.016356552625526054,-0.0330868589080728,0.00047747846429698095,-0.0030650719770924195,-0.01327923992978348,-0.0007898339140008392,-0.0005020287577025276,0.001414888187888247,0.0014023420908472002,-0.0005217023536895305,-2.1077208472909293e-05,-0.06334260831454783,-0.019336461434111985,-0.02044071146318607,0.001345682152081046,0.004091309072617188,0.21856889181238706
2016-09-01,2017-09-01,0.5106385514639378,-0.06427516906505368,0.3352669995923757,0.33820294150632946,-0.8216660298729684,0.33052578605248734,0.8439470267953134,99.99999999999999,-2.4082586712396643,1.2703072668226822,0.5441634410208774,0.5106385514639378,-0.06427516906505368,-0.9918868168519434,-0.599375624540645,0.5010967283292107,0.8462340729588819,0.0,0.3352669995923757,0.33820294150632946,-0.9918868168519434,-0.599375624540645,0.5010967283292107,0.8462340729588819,0,0,0.043123315107380995,0.0006299429762621745,1.0630281286782776e-05,0.0038083865997963744,0.0014615275983946223,0.0006834755593849291,0.0005179746822995562,-0.16581215908278488,-0.02264429033522925,-0.040604220873877474,0.006874369243794644,-0.0015708287883605362,0.007116493609278025,0.0008777433055004994,0.0003221268848550396,0.0025826272634880557,0.0001675347710868426,0.0008630513863037921,-0.00015623695807168812,-0.06111175602603534,-0.024678682549230065,-0.013088949008129938,-0.0012662763691381178,-0.0017348066047181661,0.21961427480305448
2016-12-01,2017-12-01,0.7058486844918832,0.06739641869858146,0.4027590335297443,0.4072935902720373,-1.0091618041682884,0.40762129569660077,0.8868088921418023,48.815345480834964,-1.9153799123780584,1.0780391791784154,0.5270449192334672,0.7058486844918832,0.06739641869858146,-0.8691275958369542,-0.4789607742174262,0.6015849132000821,0.937969819916679,0.0,0.4027590335297443,0.4072935902720373,-0.8691275958369542,-0.4789607742174262,0.6015849132000821,0.937969819916679,0,0,0.07102541818589483,-0.0005452530503911979,5.8093501729393235e-05,-0.006935173006108499,0.0016726744273783973,-0.000604426337731568,-0.000620880318159755,-0.11301330553285778,-0.014400271201331926,-0.05077496912626435,-0.011275760685262662,-0.003929966910070832,0.019380942410886035,-0.0007012663084411314,-0.0004007571326082951,-0.002213905717217733,-0.0006541499799210791,-0.0008918665353703629,7.662108221498083e-06,-0.061148900096870726,-0.02149733305500451,-0.0227336057774108,0.004286425174270126,0.0029138836813004006,0.22192646861960202
2017-03-01,2018-03-01,0.5770491780988429,0.0937373650747326,0.2835819372634331,0.29018715991080735,-0.6994205881949079,0.23359030860865257,0.8062387092915229,45.201438468637974,-0.3725241510252011,0.30633387960871933,0.5463542387351261,0.5770491780988429,0.0937373650747326,-0.8348492199627715,-0.4373390902778035,0.6634335502363002,1.030056866925562,0.0,0.2835819372634331,0.29018715991080735,-0.8348492199627715,-0.4373390902778035,0.6634335502363002,1.030056866925562,0,0,0.10510218234881627,-0.0008509782315537693,-3.699183722503984e-05,-0.003393865291102987,-0.0017735264972152667,0.0007479600251389984,0.0007978959668406786,-0.11095328169730538,-0.018831945275936433,-0.04827634949668417,0.002761412287329152,-0.0024730977991181888,0.02914667307488824,0.00011084492619929284,4.3144739165390366e-05,-0.003384299423571796,0.00016382535964259995,0.0006079607461318898,9.433255746556804e-05,-0.047393219048773874,-0.020853239169520022,-0.016265034563619486,-0.0018184283068439363,-0.0021112481612734235,0.2236556015696201
2017-06-01,2018-06-01,0.4772563274701547,0.0405663976741395,0.25366329934729637,0.25605061648918687,-0.6135917254126025,0.19069809478524866,0.7843109087791631,99.99999999999999,-0.6593072814595111,0.4083227635542697,0.5390505958714652,0.4772563274701547,0.0405663976741395,-0.8515473202555982,-0.48891553767213525,0.606111523142828,0.9209133362262396,0.0,0.25366329934729637,0.25605061648918687,-0.8515473202555982,-0.48891553767213525,0.606111523142828,0.9209133362262396,0,0,0.09120533228213952,0.0021920602580799823,0.00010707372035466033,0.007567373179174087,-0.0005725151180532454,-0.0003609974393315702,-0.0008703264898688623,-0.13256452917089867,-0.015687851466322057,-0.03639889514223072,-0.007379226389988651,-0.002160158416170003,0.02402259573760531,-3.3175196146543526e-05,-0.00032582164162915374,0.002091180712549628,0.0005121060709379761,-0.0010127809135356152,0.0002991279052296743,-0.05694305950514368,-0.02019293870869539,-0.01952909605824087,-0.00211116864192454,-0.00020881365354526957,0.23214632345991645
2017-09-01,2018-09-01,0.3692064162161834,0.12439893985069911,0.1705238023853036,0.17315012064750318,-0.41086389105856325,0.05993070048443715,0.6741785705870671,99.99999999999996,-0.10921895271913598,0.18336330470176115,0.5414189739566079,0.3692064162161834,0.12439893985069911,-0.7937241411741397,-0.43185146479066416,0.6683792024671059,1.0033638013233366,0.0,0.1705238023853036,0.17315012064750318,-0.7937241411741397,-0.43185146479066416,0.6683792024671059,1.0033638013233366,0,0,0.07798761785640883,0.0009315785531525989,5.809672202934252e-05,0.006783347516514255,0.0027922179773461606,0.0009636117852628422,0.0010221418040967537,-0.11027897123688245,-0.013874372444169832,-0.0340693118825418,0.0023960902680585133,-0.0014121773965152966,0.024707954361918406,0.00044580257017458606,0.0005805459233050107,0.004396008849299855,-0.0008654194547918691,0.0009782167080365368,0.0002571137702734088,-0.0554544558506516,-0.01993292578001759,-0.010736944049926138,-0.0012586554982324267,-0.0011110373571222897,0.23476315732989428
2017-12-01,2018-12-01,0.3096180831721362,0.1519317299616444,0.14083655626754282,0.14484032631409915,-0.33696039641300835,0.024864985988823977,0.6043668490171266,99.99999999999588,1.2355820642818522,-0.4945145447613912,0.5341254935029737,0.3096180831721362,0.1519317299616444,-0.7320199712547817,-0.34958393844421864,0.7174882398159074,1.06719969620162,0.0,0.14083655626754282,0.14484032631409915,-0.7320199712547817,-0.34958393844421864,0.7174882398159074,1.06719969620162,0,0,0.09667620954000707,0.00013564009619208524,-8.325042313272836e-06,-0.008147905008798853,0.0027194403191374136,0.0004751016715146646,-0.0010884296314988518,-0.0715546028368943,-0.003962014247518514,-0.0336447621479148,-0.017061268957793297,0.0004315779446873386,0.025578808949949412,-0.0006826060314120496,-0.00037358061613753816,-0.002279657939027854,0.0010567885593665597,-0.0004987086868259037,7.677568659394965e-05,-0.036121970055063714,-0.012455749607289283,-0.012208866301858582,-0.002269079004078789,0.0011731406214699233,0.23500208260095048
2018-03-01,2019-03-01,0.4957130017502642,0.12419357695038344,0.23098420395502992,0.23099665075625253,-0.575675306338986,0.13802668300363424,0.7578140991227229,80.89058418061586,1.8070373367601846,-0.8629350602323057,0.5374801614872325,0.4957130017502642,0.12419357695038344,-0.7501399977421433,-0.4302834438895764,0.6583213937796863,1.0152040781070615,0.0,0.23098420395502992,0.23099665075625253,-0.7501399977421433,-0.4302834438895764,0.6583213937796863,1.0152040781070615,0,0,0.04129638927187862,-0.00039982794283246575,4.686802474076228e-06,-0.0019308817269594373,-0.003730051250935664,-0.00016265292363397613,0.0003901157271397371,-0.07849321912086363,0.006187855668857838,-0.043470225910905914,-0.0007869476591974912,0.0035275561559193758,0.02050313245708416,0.00014920087240495673,5.7324997359974904e-05,-0.002362955267260183,-1.409228342448251e-05,0.0004633002453178802,-7.994379902536751e-05,-0.0383351524159585,-0.011682453002813769,-0.015451716212092008,-0.001434400155931443,0.0031913376956315756,0.24077487552358362
2018-06-01,2019-06-01,0.6980791265353226,0.1989928546913545,0.3075328041844046,0.31023294748922825,-0.7821364746535824,0.24908710674311116,0.8199501617050231,99.99999999998194,2.8055064185755443,-1.348770220216603,0.5441065273260701,0.6980791265353226,0.1989928546913545,-0.730461624966185,-0.3749088796085256,0.7433382343139744,1.1202981111295949,0.0,0.3075328041844046,0.31023294748922825,-0.730461624966185,-0.3749088796085256,0.7433382343139744,1.1202981111295949,0,0,0.074592573035689,0.0016797002555361442,0.00012560093265539477,0.004675451763381821,0.00011018180014459175,-5.995715727784197e-05,-0.0012718311856546472,-0.054033458168831705,0.013853488554844506,-0.024256165563955472,-0.012046565799357112,-0.006298800318775106,0.02339802545648304,-0.0003088803279962209,-3.0006209038182577e-05,0.0007290982236390325,0.0014533625414026997,-0.0006873074318616265,-1.3303609256473312e-05,-0.025235272616230868,-0.008997342816756002,-0.012699690670498968,-0.0007897658823558239,0.00015113615381900109,0.2434267946843551
2018-09-01,2019-09-01,0.3682466372715076,0.29871046826895553,0.13274193275691093,0.13412549095477622,-0.32658763740084107,0.004835278799551481,0.5585283014462299,99.99999999999973,0.3184434473409289,0.11367137263233375,0.5452122713447785,0.3682466372715076,0.29871046826895553,-0.6293764086089801,-0.2575420214849105,0.8080512035854641,1.1916491782696577,0.0,0.13274193275691093,0.13412549095477622,-0.6293764086089801,-0.2575420214849105,0.8080512035854641,1.1916491782696577,0,0,0.10886030873091602,0.002291454167452564,-3.010769247523653e-06,0.003984339520901108,0.001608158705392478,0.00027125963590091617,0.0005481740755490664,-0.0410934917226014,0.016988792701792932,-0.04026267381520938,-0.005236940716396529,-0.0003442606318719085,0.02308665064509854,0.0006756169028373505,0.0002703142045550104,0.0034037936414949097,-0.0008665924001865151,0.0007812730903123544,-0.00022223679906565835,-0.01891905899818634,-0.004730217826257393,-0.009142923264502452,-0.009813754223133745,-0.0042833418737428415,0.24447908047344188
