Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_headline_12m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_headline_12m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2012-09-01,2013-09-01,-0.0553795839522308,0.6645760005663983,0.4306825140467091,0.4346013280536639,-1.16564953593952,0.5183360436795609,0.23514313035746265,99.99999999959904,2.0622218716857663,-1.3742791343396878,0.9840092272099993,-0.0553795839522308,0.6645760005663983,-0.9835502136900964,-0.3454383916982258,1.7061556171877272,2.3432119013233925,0.0,0.4306825140467091,0.4346013280536639,-0.9835502136900964,-0.3454383916982258,1.7061556171877272,2.3432119013233925,0,0,1.4555602585498916e-06,-7.959165070214011e-06,-6.990142508221719e-06,9.046657937304562e-06,2.357114775443083e-05,1.5895808743569675e-05,-3.0894822964828892e-06,-1.4840131033830754e-06,-9.935458291576523e-06,-0.00025008296274886776,-0.00033208525017322716,-0.001883111328590496,0.0016157277050763907,-0.0008995966716788453,-0.0002501728819465271,0.0012156984672478846,-7.294271069691655e-06,-0.0004577479258272916,-0.0003746394330279537,-0.0003087483264245313,1.5973885171733086e-05,0.00015886759963031,2.6859335013151875e-05,0.0033728550553783453,2.216324664129284e-05,5.1930645006727515e-06,-8.836857406469149e-06,-6.5361021561835e-05,2.6216784407640073e-05,-6.781881375262808e-06,1.613118688582378e-05,2.1113487687727072e-07,5.542435181413662e-06,-2.362231655912578e-06,8.591251707475571e-06,5.256455498709063e-06,-6.613587322000993e-07,-4.821998405827083e-06,-4.558175301102359e-06,-0.0002583421953801902,-4.359292270794863e-06,-0.0012487680632273794,0.0007764343540448191,-0.0008471023872041989,-0.00021328165915712765,9.283056723949923e-05,-1.4010689303477413e-05,-4.742815386953376e-05,-0.0002503138011869406,-5.563376105649785e-05,1.9793037749251037e-06,0.000203061623116622,3.883032699330371e-05,0.0012116661521241318,7.672916603954301e-06,2.876376830967628e-06,-1.0548478978876958e-21,-5.550095998579893e-05,8.319906883134384e-21,8.418160139994564e-06,0.698820410317327
2012-12-01,2013-12-01,0.0670906503184021,0.6635554276654352,0.3708800891235635,0.37845304881588526,-1.1154922840915555,0.3557702306156457,0.28572854278781357,99.99999999999999,-0.18672093137155932,0.8456999570459052,1.0308344131627265,0.0670906503184021,0.6635554276654352,-1.0922368911196898,-0.37562291269694936,1.667717331635916,2.386096370192338,0.0,0.3708800891235635,0.37845304881588526,-1.0922368911196898,-0.37562291269694936,1.667717331635916,2.386096370192338,0,0,8.424394451833118e-05,7.142823235797031e-06,9.208842674591997e-07,4.654871623201079e-06,2.3241044358407234e-06,-1.696774018781801e-06,-3.603194111684544e-07,-5.842996556033952e-06,2.085518654898262e-06,-0.00037421274655258463,-0.0001400066419419035,-0.0023161239076063735,0.0010371188407646635,-0.0011322970096818814,-0.00038831211070432237,0.0014600778811471634,-1.212901331931782e-05,-0.00014707319400005542,-0.0008844670389729246,-0.0002398529334549215,1.5986251530298718e-05,-3.4801116211901546e-05,-4.18584873322451e-05,0.005656693124551131,-3.846566144829552e-06,1.3309703950055408e-06,-0.00010237659163063906,1.543704511636923e-05,-5.510591634264919e-06,-4.528164914617093e-06,1.6973939572731157e-05,7.163993619626929e-07,2.075308951250469e-05,-2.758093938204881e-06,1.3688618592405723e-06,1.3034684723333034e-07,-3.5537892605359756e-07,-2.9265914437376366e-06,6.756202734868788e-06,-0.00011903881329669046,-0.0001179724401828067,-0.0008183439793278876,0.0006224818114313732,-0.0005342467675162018,-7.344996800976235e-05,-6.0205924918119664e-05,-1.452233458617293e-05,-0.0001479932312443813,-0.00040687323016598467,-6.661356750150412e-05,-6.66609127774378e-06,-1.3471182758903557e-05,-4.3519685314024355e-05,0.002452305005502318,-1.5496879895102826e-06,2.025419688052258e-06,-5.3754553968053505e-06,-6.294092729836997e-21,9.01799242684968e-21,-2.1972012342445444e-05,0.6634351608021845
2013-03-01,2014-03-01,0.0027728372861801,0.6969938264415224,0.41912742062057234,0.42229583688940797,-1.1637063691551928,0.481942781783822,0.2416903696854893,28.365580113182506,0.015327838572751015,0.6819515583658683,0.9778018765696034,0.0027728372861801,0.6969938264415224,-0.9447048645490655,-0.2936587765101852,1.701929439838928,2.3375803631046717,0.0,0.41912742062057234,0.42229583688940797,-0.9447048645490655,-0.2936587765101852,1.701929439838928,2.3375803631046717,0,0,-2.0675688676324993e-05,-1.2198557795203944e-05,-3.287700568182238e-06,5.130966786891465e-06,1.953738613783333e-05,8.879108474136655e-07,-1.4888246516882877e-06,2.991102862957398e-05,-6.699791834295572e-06,-0.00011281379778621089,-0.00017531389374204635,-0.002500788048895184,0.0024303177953608527,-0.001042321756182553,-0.0003148528418566905,0.001279882797723879,-2.9252803503294645e-05,-0.00016226237740548575,-0.0007043266055040354,-0.0002142233588017942,1.897618902712842e-05,-3.1420603514485356e-05,8.242007922161613e-06,0.006464741512551275,-1.6721574406055298e-05,-2.074568263458326e-06,0.00010445359519895985,2.6602029840602947e-05,-1.7183218830320128e-05,-2.00430615594601e-05,-1.624169605791519e-05,-1.2280589979861837e-05,1.22465420172614e-06,1.5377479776852958e-06,-0.0,-1.444552527692459e-06,7.490870577437227e-08,-4.686447071023496e-06,-9.717435839149807e-06,-0.00011370155854055068,-6.612179001776125e-05,-0.0012652838286828024,0.0013474974037070823,-0.0006261295194518063,-0.0001920362621108842,0.00038593483155284264,-1.9768933489944385e-05,-0.00024632564654118825,-0.0005391724634011233,-8.308613064090463e-05,1.2416344023116868e-05,-1.7919939307551704e-05,-5.150879358929199e-05,0.0029106254208978158,7.820691374394028e-06,2.7277827771666864e-06,-1.2825354372313028e-20,4.964552821671797e-05,3.7167386810443846e-21,-3.382497517621108e-05,0.631848083913895
2013-06-01,2014-06-01,0.0495813252518573,0.6002826729679618,0.3566225298057978,0.36382156431818435,-1.0931898830620987,0.3032719743763338,0.299732193709886,97.53867613837116,1.8976484140037182,-1.3694493162022712,1.0331683106453353,0.0495813252518573,0.6002826729679618,-1.049191591547774,-0.4719532162544428,1.6302675513209652,2.3256758740658166,0.0,0.3566225298057978,0.36382156431818435,-1.049191591547774,-0.4719532162544428,1.6302675513209652,2.3256758740658166,0,0,-1.327343423197447e-05,-1.78217964531417e-06,-2.6904376312004995e-07,9.549152515882844e-07,3.1763493586200646e-05,-5.667270883384047e-07,-3.263632476715825e-06,1.9701826819898948e-05,-8.070870873242556e-06,-0.00030924179195750205,2.4881397269025566e-05,-0.002393700798943785,0.0023555507600432238,-0.0016582316392998106,-0.00047183403421447893,0.0018962325171704838,-7.325138427627627e-05,-0.00010402501181455767,-0.0011429429110645635,-0.000222238511215253,-1.8604060940373224e-05,1.6934799484755092e-05,9.265227570806989e-05,0.008012477315974466,-2.7119719611953583e-06,3.4418710545857447e-06,-6.464472112524142e-05,-1.9533733723204353e-05,-9.997906326082454e-06,-7.2290386040888245e-06,-1.0550000452619504e-06,-2.4038480342196345e-06,1.0236209226687484e-05,3.4438049477140186e-07,-4.965714505998753e-06,-2.0605920949454593e-07,-5.4819468667447016e-06,1.0595446937780823e-05,-1.504573627010608e-05,-0.00014976150818009332,2.122480418796855e-05,-0.0013196243207270386,0.0011786644923672792,-0.0008647515614612141,-0.00013639689938185745,0.0006450650386915478,-1.0553708916946412e-05,-8.122629187444556e-05,-0.00043842211227157604,-9.489638451522898e-05,-1.2972321454284936e-05,-9.822549405411788e-07,-6.873700520162158e-05,0.003530204313165378,-1.2679986803284753e-05,1.9268269682518757e-06,-6.910971572175492e-06,4.952111136505612e-21,6.587318314336577e-21,-9.821219931782353e-06,0.5939684974938393
2013-09-01,2014-09-01,-0.0876811076678585,0.572585063274349,0.4068134800866343,0.4127198000902288,-1.1478121120827238,0.4359514164906844,0.25640989717343166,99.99999999999999,1.422017762803371,-0.866452660418125,1.013337769196546,-0.0876811076678585,0.572585063274349,-1.1301565614156501,-0.4310858578317915,1.6001409987275452,2.279755996307859,0.0,0.4068134800866343,0.4127198000902288,-1.1301565614156501,-0.4310858578317915,1.6001409987275452,2.279755996307859,0,0,-8.059878470794661e-06,2.2805221707994464e-06,7.196263146716403e-07,-9.181180118900884e-07,1.7323459235827995e-06,-7.210453614439225e-06,-4.352250155973746e-06,2.510262941755421e-05,-9.992879587517416e-07,-0.00045506676897960765,-1.4536091291902345e-05,-0.0026531713162987907,0.0030698311440130526,-0.0018288589438481778,-0.0004206453931817558,0.0019339693909748866,1.0686204590455633e-05,-0.00017917537577307393,-0.0012525349009600269,-0.00021051267191960843,3.952656043421138e-06,2.4801874002623808e-06,5.359937842798087e-05,0.007493498165623579,-7.434397718699297e-06,-1.0189761402851838e-05,-2.8129881295284262e-05,5.3701171617398216e-05,2.597324638113851e-05,4.876379602262525e-07,-7.470945295997927e-06,-6.715954556929287e-06,-8.610902786089039e-07,3.6309696576744538e-06,9.909515077116405e-06,1.2953692752235932e-07,-5.804502131181907e-06,6.570349552739029e-06,-7.007111590318817e-06,-0.00013205028728790962,-3.2737682166124e-05,-0.0013156439140680906,0.0006928433391397833,-0.0008680430665397328,-0.0002820766219917696,0.0013773017652044827,7.9516734800644e-06,-0.00015263127687257226,-0.0007636837677426848,-0.00017801778551020589,-7.126937427102738e-06,9.445519405104231e-05,-1.2512614271283272e-05,0.0022302977230716807,-3.9407261417371903e-07,2.647093507392512e-07,-4.723304462870199e-21,1.8148806630407498e-05,-1.0637982371934143e-20,-2.5267717337725868e-05,0.5679527932075586
2013-12-01,2014-12-01,-0.3289362236455595,0.6013690734544457,0.5478325230179204,0.5525183650592794,-1.362146592839851,0.865467945812329,0.18659261729812762,99.99999999999982,-2.0927816215416426,2.70919510446245,1.0090939217174422,-0.3289362236455595,0.6013690734544457,-1.1330195700391619,-0.4596322681071801,1.6003019653921922,2.242302183205502,0.0,0.5478325230179204,0.5525183650592794,-1.1330195700391619,-0.4596322681071801,1.6003019653921922,2.242302183205502,0,0,8.281596732562279e-07,-1.3271595973926299e-05,8.823257296968708e-06,-1.302876591205489e-06,-1.8258083098387035e-05,-4.3753227055003135e-06,-9.217783513679294e-06,1.9799042499392875e-05,-3.357726664416497e-05,-0.00022174977766334207,7.476391405514708e-06,-0.0028106425469905352,0.0019113142511015604,-0.0019593669964332785,-0.0002465307235939211,0.0013752961009595279,-3.229078370147988e-06,-0.00012921995112530294,-0.0007324042300734371,-9.131817261656481e-05,-1.1122420155123634e-06,9.775970537070366e-05,6.307581148801112e-05,0.009857960795039302,2.5001488126069845e-07,4.4068713401276325e-06,5.222331432212394e-05,4.835691314634785e-05,-4.017084944331324e-06,1.6094385094250337e-05,-5.915735627462025e-06,1.8382229825934133e-07,1.3881216221000358e-05,-5.378158063031316e-07,8.32633612812974e-06,-5.402459361604321e-07,-7.090207919485166e-07,1.2405962951090535e-05,2.6458740985981046e-05,-0.00012625131354364428,1.7912882799349512e-05,-0.0013521893412797449,0.0015989167924817466,-0.0009342615785238902,-0.00012563308892829213,0.0003935317949292614,-1.2969115722989832e-06,-5.0618056832414414e-05,-0.0003399997687084179,-6.820896625642949e-05,4.117804225449507e-06,2.3437029471886587e-05,-6.543927241368193e-06,0.0035913377278722373,1.324276246776727e-05,-4.583244746185203e-07,-6.717492895815846e-05,-1.9841493126551327e-21,7.707932407552433e-21,-3.275035552043989e-05,0.5502711922346932
2014-03-01,2015-03-01,-0.8784672275139016,0.4942113047951849,0.9077153950154856,0.9165694645238356,-1.889181022565987,1.8842463530622275,0.08604567171805841,99.99999999999999,0.16688878202752994,0.3569318768725932,1.0238843620750122,-0.8784672275139016,0.4942113047951849,-1.185195512523504,-0.4887805992615061,1.562033665240585,2.2504997754093137,0.0,0.9077153950154856,0.9165694645238356,-1.185195512523504,-0.4887805992615061,1.562033665240585,2.2504997754093137,0,0,3.4282784706436624e-05,-4.877164378848702e-06,-2.1079346246859925e-06,1.8594771623964097e-05,4.442604199827341e-06,1.6063203192261768e-05,-3.4349050253574117e-06,1.500268551195074e-05,3.001163557826923e-05,-0.00013105684430286276,-0.00014064467364569277,-0.0033402412502030496,0.0037882128732373887,-0.0020850833338660443,-0.0002011354146835094,0.0025994586798431985,-3.990254985078599e-05,-0.0001309733387986328,-0.0007303423938213174,-0.00016526669294172355,0.00010989002206271496,0.00014229552435063633,0.00012141687116746924,0.009229780002694244,1.3322369727497576e-05,8.943415323198005e-06,7.804385447048136e-05,0.000104891851456694,-7.651719131470327e-05,1.7641415489853184e-06,1.1694974578616281e-05,-1.5206470694098605e-06,4.139784510755607e-06,-0.0,7.288426911924947e-06,1.7388437282276566e-06,-6.406648809969051e-06,1.5514580705484093e-05,8.373965705107355e-06,-3.659317547872865e-05,-3.614056362408537e-05,-0.0012265199309269643,0.0009502356173319319,-0.00110879609568934,-0.00011269330637573404,0.0009741376933980795,-1.5018258435570886e-05,1.6644584497262356e-05,-0.0001547141922341563,-5.421298275128054e-05,-1.6028714653850552e-05,2.207106158612537e-05,-4.455918744493773e-05,0.00319439682301039,6.714013649658343e-06,-6.481684852467593e-06,4.722840426748958e-21,-3.9612934213657604e-05,-2.6283967098966273e-20,-1.2414328483803272e-05,0.5314570113689306
2014-06-01,2015-06-01,-1.042713669218287,0.5581682691177365,1.09109158357292,1.1039436353961707,-2.257289131969122,2.562822980490504,0.049590543823617717,76.0245816011246,0.5467865254516745,0.02569099572277906,0.9604861439020315,-1.042713669218287,0.5581682691177365,-1.0204876803325118,-0.39324969732448606,1.5060064873189607,2.1961637921790422,0.0,1.09109158357292,1.1039436353961707,-1.0204876803325118,-0.39324969732448606,1.5060064873189607,2.1961637921790422,1,0,0.0001216549213397846,-6.404983183349678e-06,5.741758373809736e-07,6.240151378573157e-06,6.834457399827525e-06,1.5625522489230902e-06,-1.017638011355891e-06,4.924302731426159e-06,1.1363764032361888e-05,-5.8656059117307704e-05,-7.025273533865998e-05,-0.0034766741402607157,0.004385292886343693,-0.001930235587825698,-0.00017811091161870805,0.0012606448352707775,-4.8001630131762365e-05,-0.00010927661831991873,-0.0007430347115238261,-0.00011943814114458486,-2.9757428940714913e-07,6.730706025598447e-05,0.00016593509832284355,0.010792805206260985,1.5967077963709123e-06,-6.418552315655838e-07,-6.680751807199108e-05,-7.246478258570568e-06,-1.264646650823293e-05,-3.453721874829371e-07,-4.8762123605557333e-05,1.5134941787467725e-05,8.885446661160666e-06,5.145467230564739e-06,0.0,3.7297900424239937e-07,2.372648737957854e-06,2.4642990135250986e-06,7.697186467959145e-06,-4.481179557248294e-05,-7.486823720848555e-05,-0.0013077115470409289,0.001638506497694134,-0.0009319224189487034,-4.187485137356169e-05,0.0010743329341452819,-1.6700355434897456e-05,-5.884116696135871e-05,-0.0003202787114991123,-2.9916746354953687e-05,-1.4996946730112547e-05,1.848374109635078e-05,0.00010054762518302663,0.00549098259708676,-1.5953446624054582e-06,1.2534333883313789e-05,2.5112431202287926e-05,-2.8090190887830374e-21,5.565287118870624e-22,1.4927846555657075e-05,0.5138986717225853
2014-09-01,2015-09-01,-1.4541319195251925,0.5585755379799955,1.4661899165255243,1.4811916829162857,-2.9179657869952758,4.050991309496999,0.026097922351056034,31.987882506536568,-0.46354010620793973,1.0324834969417331,0.9882991861576085,-1.4541319195251925,0.5585755379799955,-1.1543487962642895,-0.41732782192838264,1.5898573847017043,2.2267260006617455,0.0,1.4661899165255243,1.4811916829162857,-1.1543487962642895,-0.41732782192838264,1.5898573847017043,2.2267260006617455,1,0,0.0002671312351434349,-1.3754750494867289e-05,-8.808198781520732e-07,-9.764313408940505e-06,-1.1373204792113268e-06,7.905759934346826e-06,4.804989998777361e-06,-1.928915184187179e-05,3.169965030211484e-05,-8.407360445611313e-05,-4.227220336023172e-05,-0.0032465495401508837,0.0028770259131228586,-0.0012744417683892694,-0.0001701896008646629,0.001052304552809974,3.7494810248493927e-05,7.499966498137215e-05,-0.0004250822434027574,-0.00011078732196541827,-4.513585818752726e-05,1.5545492709504497e-05,4.6133766323440645e-05,0.00967808913929619,1.7606657411801223e-05,1.451472683945376e-05,3.7861857382052984e-05,3.149151242473568e-05,-2.025206872395429e-06,-7.123059480522109e-06,0.00014358522891935475,-4.7641029014638557e-07,1.9294940929937637e-06,-2.494096726623186e-07,3.3341392662478633e-06,3.0765135797999675e-06,7.846781984323704e-07,6.133630302068693e-06,2.2364737630242434e-05,-5.637337335853697e-05,8.720191444165827e-07,-0.0015239788280252999,0.0016016478489788172,-0.0007874332204013526,-3.565187191444586e-05,0.0010069432899415178,4.706336969706418e-05,3.836151419069859e-05,-0.00017575935866709274,-1.489253045478694e-05,-9.103360484392198e-06,7.588275915535936e-05,0.00017101284674574224,0.004806228809618893,-2.31111749996671e-06,-5.9603287193007475e-06,1.4965268605764469e-21,-2.9128408127499298e-05,-7.672523345080001e-21,1.9305101119201275e-05,0.5051492287929504
2014-12-01,2015-12-01,-1.316989762101528,0.5571042210892867,1.3751615355848332,1.3894177873388394,-2.9391682349793844,3.512228257832014,0.023872240943379565,15.130878012751877,0.27554025524172243,0.31272982533454385,0.8872545668819568,-1.316989762101528,0.5571042210892867,-0.9682447322549979,-0.3212347886173028,1.49177336708463,2.1938995406864374,0.0,1.3751615355848332,1.3894177873388394,-0.9682447322549979,-0.3212347886173028,1.49177336708463,2.1938995406864374,1,0,8.093951415118977e-05,-9.237254371885378e-07,-5.724761842997e-07,7.702286714877851e-06,-1.5163611976758276e-05,-4.518794843017794e-06,3.95896778732601e-06,3.898762358591679e-05,3.7824952260109656e-05,-0.0002527651555176238,-2.5208657822812254e-05,-0.003989429805484479,0.0033571573569655577,-0.0014262345789574557,-9.773408915368199e-05,0.0023928295326341494,1.6016088367052178e-05,0.00011398030990835431,-0.0004696577946054621,-6.701006264301782e-05,1.3971865641463494e-05,0.00025415234605850884,0.00019561112967225708,0.012153125333035582,-4.3125377247080684e-08,2.6583533651867135e-06,8.817525640883255e-05,3.4104123682666896e-05,-1.0191713581048488e-05,-3.080586305529228e-05,-3.515849989289036e-05,-1.0418470589700535e-05,6.444382732086401e-06,-2.130552703722093e-05,7.394003909288576e-07,7.78520207039883e-08,-3.0799237448767734e-07,1.2810351187225365e-05,-1.0115403717361176e-05,-7.72131582966955e-05,2.4595258050934707e-05,-0.0013124968388139853,0.0018242500531496428,-0.00048660363320326456,-5.4202967240971935e-05,0.0011936853459477107,9.083498172409318e-06,-6.09609531381903e-05,-0.00019680364598036803,-4.619518831127308e-05,3.0984620406513836e-06,0.00013950766822533613,-4.7276207048641754e-05,0.005489513370841353,-4.120568684610786e-06,-9.247431228743011e-08,2.811283461660177e-05,-5.727259647989419e-21,6.643981804202872e-21,-9.379239789004826e-06,0.4871476564229556
