Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_headline_9m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_headline_9m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.0980377667445964,0.7288679068391772,0.44207353323070214,0.45785872965781493,-1.3871350611321613,0.39794666565174847,0.3406076754434801,99.99999999999999,0.8967934371430029,-0.6152654894761836,1.464803887886545,-0.1279526276012355,0.3451699774697002,-1.5041822128044577,-0.798248559965129,1.3819166346631018,2.1085227453580373,-0.2014809526596828,0.26906201112543915,0.27875223124404447,-1.7851546924751736,-1.0792210396358448,1.100944154992386,1.8275502656873213,0,0,0.0019520301253406883,1.6958023376244734e-06,6.93827125560056e-06,-0.0002957743947621963,0.000184108128406607,1.8377670884006115e-05,0.0001314111845040289,-0.0012777684103064577,-0.00022468074849125741,0.00024261995479524026,4.370596394505307e-05,-0.00011020578621668482,-0.00561027733783652,6.002012455078631e-06,6.010998797169219e-06,-6.716122120571716e-05,-6.391385179254883e-06,7.141009626740345e-05,6.10395360977626e-06,-0.0005990769064031097,-5.717191277992702e-05,9.709745355208953e-05,1.0454219620755774e-05,-0.0001212797389319368,0.7138713881483599
2012-12-01,2013-09-01,0.4847944842727732,0.6726041772667788,0.3565979224004992,0.3576859082793306,-1.3160144410420769,0.03527248078250263,0.44297299868297446,99.9999999999976,-0.3079411182671387,1.1488843385968621,1.46734058719784,-0.0553795839522308,0.08547768579327336,-1.6797919350328951,-1.0013843912153184,1.244144120463394,1.9744927796107319,-0.4189754471568108,0.4299923702578825,0.431289836031491,-1.1374106087072702,-0.45900306488969334,1.786525446789019,2.516874105936357,0,0,-0.0005816487987094989,1.1831422298014971e-05,2.8356231924791923e-05,0.00014277310133907267,0.00024005277224796825,-0.000158180678058194,-0.0002223320613429112,-0.0013729096622945177,9.816402330092978e-05,-0.0002845895926835737,-1.4070697806447195e-05,-0.00013000107116120147,0.0006437907708475077,-2.4889603153403956e-05,-2.3505888546844903e-05,-7.447882820455626e-05,0.00012865863941966161,-3.726589180492314e-05,1.2170632992114381e-05,-0.0003806304519966228,-8.899163297745196e-05,-9.061039710146417e-05,-3.005415624546652e-06,-2.1865342209750264e-05,0.6920678230334306
2013-03-01,2013-12-01,-0.244765757134265,0.7267995438762397,0.5916245104809661,0.5959604190961625,-1.562809212161273,0.9439391341276325,0.25764537931995657,99.99999999960673,-8.255006170250425,11.208104615103954,1.2653615987977977,0.0670906503184021,0.7957646260762807,-1.1448325615808408,-0.3332063832902833,1.8636252878273596,2.5159138902985583,0.2506649681691009,0.2759213967394821,0.28432759780386735,-1.6568454036925495,-0.845219225401992,1.3516124457156509,2.0039010481868496,0,0,-0.0006303782330806818,1.4736011887749024e-05,2.4148251860499748e-05,0.00017367929679614475,-0.00015819755301727325,-7.23158309030735e-05,0.0002105038777328492,-0.0010993227641169705,-2.0816693508947903e-05,-0.00037693099167110324,-7.942535844238271e-05,-0.00022657164149361776,-0.0022632000138552953,7.426489708014487e-06,1.4963978132301057e-05,0.00010353160777093508,-3.765247220600156e-05,6.124617427281963e-05,-5.989916518827932e-06,-0.000528250060440569,-0.00017345326020414256,-0.00017119419011272905,-2.6209732577345587e-05,-4.538946104730795e-05,0.6444348087835021
2013-06-01,2014-03-01,-0.318754622346636,0.5650653103660921,0.551971583495643,0.5488432324080678,-1.4631935089420383,0.7811376734603311,0.2669142138975872,56.68072114853864,1.9577292646901507,-2.2073064404982623,1.4129565376639823,0.0027728372861801,0.6656377868207262,-1.081964460135031,-0.3598645799431179,1.7511831419708024,2.5262112766042844,0.2418388040461572,0.33080547926490295,0.32888187513577455,-1.2901382976073894,-0.5680384174154764,1.5430093044984439,2.318037439131926,0,0,0.0013100170361224227,-6.83289188575913e-05,-2.1828422157829763e-05,-0.00043638081774779596,-0.00028122796667577344,2.6082583979671056e-05,-0.00017757506456661808,-0.0018096136160516794,-0.0007958713592756798,-0.00023442435248939903,-1.7453086918707512e-05,-0.00018545574142665708,0.0032617564054696715,-1.911107999174083e-05,-1.9655492230343275e-05,-2.018532755608509e-05,-0.00020839939563063422,-0.00011376874316240947,5.1445875651913134e-05,-0.00045536849913101136,-7.772032585442872e-05,0.0001955956657960013,7.186034878463518e-06,-1.906696025732354e-05,0.6115587887909432
2013-09-01,2014-06-01,0.2379856456833806,0.610961733776249,0.37712115633750476,0.3834807245237317,-1.3314008249133988,0.1391111622890591,0.39903409881051344,59.24596342787985,-2.2435443780203075,3.788831704766465,1.4108125051611164,0.0495813252518573,0.32931339132150855,-1.515373547488901,-0.7761634902546158,1.3604505968997955,2.1164879645894774,-0.12890790901067817,0.25540863703748085,0.2617272389050491,-1.7437424832063277,-1.0045324259720425,1.1320816611823687,1.8881190288720504,0,0,-0.0027914644734974695,-3.0274237905849336e-05,-3.537276549863605e-05,-0.00021116608652540757,0.00043436720358329596,0.00010368230612993987,0.00014667680066334174,-0.0015368961436805838,-3.067192333038347e-05,-0.0004641262456003523,-3.891501736467628e-05,-7.399308856712555e-05,-0.0035886922757669706,-7.498473475793789e-07,-2.535335147538043e-06,4.5242684228513364e-05,1.0689407578154602e-05,8.322159039016496e-05,-2.5038771548257002e-05,-0.0005284084281009121,-4.190924982308226e-05,-5.5731999977575454e-05,-5.177237513958516e-06,-5.527984405004993e-05,0.5981703773908102
2013-12-01,2014-09-01,0.2784321402910923,0.4894088191208823,0.36136993010166163,0.3644106161499794,-1.321744782587574,0.04451115901004835,0.4344163869330139,99.99999999999999,-0.24529997774290252,0.8837840654173857,1.4709472913219181,-0.0876811076678585,0.07055140145448388,-1.723697572333362,-1.00846706611408,1.1809253436539533,1.9513955435183377,-0.2965052128861778,0.31676382836063466,0.31823241183857937,-1.5039833699646805,-0.7887528637453984,1.4006395460226349,2.171109745887019,0,0,0.0024693448255995363,2.8826799514348967e-05,3.5683050488451096e-06,0.00043694947668141624,0.0001286549691289206,-4.6657998366219574e-05,-0.00019566439357208523,-0.001594573673263748,-0.00030933372896906416,4.9728558225506824e-05,1.7214208672220967e-05,-0.00015006935766138991,0.001245505705233285,-6.174783253702775e-06,-4.4963051776880854e-05,1.3247057602837595e-05,1.1741441018205169e-05,-5.1831190571838616e-05,-9.641206893346367e-06,-0.0004893862777763912,0.00015164173200838158,-0.00023189283059209785,-1.1895578003104111e-05,-1.986953576089305e-06,0.5889198190816114
2014-03-01,2014-12-01,-0.6870445050432512,0.5171377923589255,0.7238939539966521,0.7269083703242523,-1.630229766132636,1.4500550053767844,0.19842554127745587,99.99999999949938,2.298334497100434,-2.7465448180148306,1.4200821560708332,-0.3289362236455595,0.5742004994060731,-1.2023471371155974,-0.45713061402358907,1.658125265623688,2.404582578352406,0.18634715513687894,0.32685040015519773,0.3259494012627136,-1.6626994569745672,-0.9174829338825589,1.1977729457647182,1.9442302584934363,0,0,-0.0010314517015294572,-9.121933229621748e-07,-1.552946529753118e-05,0.00012798520833390907,-0.0005410505524398424,7.066703026537433e-05,0.00016994880634837537,-0.001011626859042057,0.0001776624566208969,-0.00041235587637295683,1.061523775159549e-05,-0.00010261468200389371,-0.0010340269739787333,4.2490105370702646e-07,-7.75659975698132e-06,0.00012052794424644497,-4.265821473137283e-05,0.0001453740958101593,-9.23527154955612e-07,-0.0003197432092209008,-0.00022440766691908464,-2.320975410075849e-05,-5.8814322089115464e-06,-9.57835094576389e-05,0.5673558819506896
2014-06-01,2015-03-01,-1.5561526927009812,0.595825625136633,1.4138306864861612,1.4229910101234036,-2.3742359526105203,4.631010680443207,0.07118383602946805,99.99999999999902,1.5387956748435103,-1.6610365303715036,1.4582285117584937,-0.8784672275139016,0.7355165108643091,-1.0428076612588035,-0.38923268995160537,1.8423542302784515,2.5571550338731073,0.28864729201183437,0.8785166688848121,0.8859283256873006,-1.262554837889295,-0.6089798665820968,1.62260705364796,2.337407857242616,0,0,0.0026249755990822464,-1.835827466007424e-05,-3.44394385521796e-05,-0.00016737338546383152,2.4251648201642205e-05,-0.00011506145901871448,-0.00026086849081051905,-0.0010539250336215004,-0.0008717994638693481,-0.0003066890303182195,2.2396380989922374e-05,-0.00023972315441983188,0.00419824472741414,-2.0585953264048095e-05,-7.516973307307437e-05,-1.074341771444141e-05,-0.00011252447192394444,-0.00020525643292866093,2.9153710554324372e-06,-0.00021027575211945252,-0.00011508812859556784,-0.00015113181928580656,-1.3425700572539267e-05,-3.201053729801513e-06,0.5471726296331494
2014-09-01,2015-06-01,-1.0353911030505238,0.4563955214482927,0.9105465822710509,0.9178708269684231,-1.84881307655894,2.225427333033573,0.1454400978392422,48.44426149247918,-0.9168055902147464,1.740481035809455,1.3845609836698296,-1.042713669218287,0.07612629915582553,-1.6784470745681548,-0.9450861491640361,1.1167755294988835,1.817715973542318,-0.266170341930394,0.6083556567150646,0.6117436913324151,-1.7872150944207557,-1.053854169016637,1.0080075096462826,1.7089479536897172,0,0,-0.013210743264186156,-6.885056277498448e-05,-1.3699519429854937e-05,-0.00010514523190010304,0.00035447583901405385,8.361399024948647e-05,0.00020003297468339034,-0.0013267874858000467,-0.0006859322913280212,-0.0003321877942629594,-3.875234718178965e-05,-0.00019750984726054233,-0.009126806145553739,2.939995169905269e-06,6.826007593108753e-06,-0.00013262155989802392,0.00011820245499950562,8.381290716398877e-05,-2.8630777890705684e-07,-0.00042001082065345563,9.104921931170824e-05,-5.378297074187574e-05,1.643675643709481e-05,-1.298598033389857e-05,0.5378103195225001
2014-12-01,2015-09-01,-1.221828787548418,0.5280519665566632,1.091141493841698,1.0970487782705869,-2.029406801680064,3.0620826535873675,0.11384994222804515,99.99999999997573,-0.7780425631389967,1.6426199085167015,1.4312806394819548,-1.4541319195251925,-0.14172135394638136,-1.8900226473275694,-1.191012895414092,0.9335926365394832,1.656963482506261,-0.5377603288638788,1.2732335639890358,1.2874799583301602,-1.354044447276035,-0.6550346953625573,1.4695708365910178,2.1929416825577954,1,0,-0.00602273068509241,-3.0997082513922897e-07,8.656803241982504e-07,0.00038267204956794645,0.00025876471806625075,-4.068737768819313e-05,-0.00011854440607472522,-0.0006230430641339377,-0.00024949726270174084,-0.0009812857429728787,9.848617181856919e-06,-4.262506536920857e-05,-0.008795086963039905,-3.283376347722399e-05,-1.6474314680480866e-05,0.00010505745309128158,0.0001281425692592409,-9.450013617051422e-05,2.651592972584696e-05,-0.00013148697255677903,-0.0002873154924385618,-0.00021688452343445212,-1.2065405282632513e-06,-1.006274920476455e-05,0.5295696138904326
