Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_core_12m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_12m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2012-09-01,2013-09-01,-0.0686985256836081,0.4165294357993779,0.2938837786184144,0.2990538403995315,-0.786171717618249,0.2354461746049341,0.2398657854300655,54.314825675136234,1.8401731315808836,-0.8401216763349116,0.6799654790567915,-0.0686985256836081,0.4165294357993779,-0.6924685745744751,-0.2875228298243375,1.124428805045419,1.5544609781817689,0.0,0.2938837786184144,0.2990538403995315,-0.6924685745744751,-0.2875228298243375,1.124428805045419,1.5544609781817689,0,0,-0.0001233796791364799,9.941634561672821e-05,-1.7860720325486134e-06,-2.0231871031447324e-05,-1.2686608114048947e-06,8.061189620856878e-06,7.0544251880028546e-06,3.5914845075048685e-05,-5.4995525844118734e-05,0.00016436648171055035,8.534622662086867e-05,-0.013182576974726199,0.0004939130975813892,-0.008676298456365625,0.0008003463408160768,0.0009463461096555141,0.03883836946859565,-0.0023135943438329708,-0.0027523284663863307,-0.0019426128532860317,-0.002300772126398026,-0.0009294121851005855,-0.0014902594406966331,-2.5254092109039508e-05,3.74687078319253e-05,2.6915195095579766e-05,1.0774545820398686e-06,8.857078926372377e-05,1.0581836870298831e-05,5.7992679675937226e-05,-7.67865601332e-05,2.0209618720653705e-07,1.0487556432577608e-06,-7.008035745758111e-06,1.1965160911821967e-06,4.647216573255717e-06,3.974748357153391e-06,1.9604481537425777e-06,-8.666016891821912e-06,3.3871829780823115e-05,0.0002880850298538049,-0.0042554144887857045,0.000176381199001368,-0.0037015706342637938,0.0004795916029563832,0.00043507402606308114,0.013186520602403265,-0.0007160204738117515,-0.001090962477601515,-2.778962520126075e-05,-0.0008977651286761556,-0.00034981037063924877,-0.0005233494915881922,-1.9364401820889123e-05,1.3144986027714053e-05,-1.409981592105638e-06,-2.2894315772521367e-21,0.00014996255041890415,-1.9397835511337354e-21,3.085426505596795e-05,0.3894365254345723
2012-12-01,2013-12-01,-0.0163107733018641,0.3584543155924511,0.2388681993221012,0.24556661690475448,-0.6860141391211046,0.14044887185396399,0.3027864299729235,86.69598152136416,4.4820980390758764,-2.6632851496129115,0.6693419114582561,-0.0163107733018641,0.3584543155924511,-0.7978264070444815,-0.3547089788141876,1.0582815088360429,1.5865763454738246,0.0,0.2388681993221012,0.24556661690475448,-0.7978264070444815,-0.3547089788141876,1.0582815088360429,1.5865763454738246,0,0,-4.455831891552477e-05,-1.7759820606635602e-05,1.113943741335013e-06,-5.460615044504627e-06,6.775061380960056e-06,1.3649676028431786e-05,1.774719347293776e-05,3.715071485859127e-05,-4.7090483446234466e-05,0.00013778724543762397,-0.0015453840524942196,-0.011411436946013175,0.0008923433205914314,-0.004065748217850342,0.0005982971913605594,-0.0019479962541299588,0.04441010539531957,-0.002726978610009347,-0.00417646218416519,-0.0010713491642573055,-0.002128088389692922,-0.0011143398051896545,-0.001852386914941532,-0.00010409894470265419,-1.12147781841404e-05,-1.284083568758396e-05,1.2900377602651223e-05,2.730265595302913e-05,-1.95974250528131e-05,-3.5463091842764096e-05,-2.496470526891067e-05,-2.751496802464042e-06,2.133521374367679e-05,4.238462597780784e-06,7.63743317038301e-06,-1.8099889201575192e-06,-1.1994876745006095e-06,-7.397205335618354e-07,-3.841564230954139e-05,-5.305431118008573e-05,-2.5362085202915377e-05,-0.004981416243124243,4.574705325010922e-05,-0.0017688084290146085,0.0003843183392633165,0.0005262860057270663,0.01628290571465022,-0.0011675631975169385,-0.001619684314723904,-0.0007410358267872085,-0.0009104152174066427,-0.0003541631105803794,-0.00091616714738292,-1.5514006537316872e-05,-1.1065906781684586e-05,1.230906415013482e-05,1.4287262651020339e-05,-1.5247695609687117e-20,-1.0418437921537416e-20,1.0341566421338589e-05,0.3388893300252832
2013-03-01,2014-03-01,0.0721983425743033,0.3318211366894328,0.20466594906116012,0.20480151025385065,-0.6470719414655974,0.06740399522414693,0.359552962704297,92.39119393579924,1.6046392112256738,-0.8143564985783176,0.7110317049023411,0.0721983425743033,0.3318211366894328,-0.8288808400439304,-0.3675058553656928,1.062966297531792,1.5373579145202687,0.0,0.20466594906116012,0.20480151025385065,-0.8288808400439304,-0.3675058553656928,1.062966297531792,1.5373579145202687,0,0,-3.1946327447420675e-05,8.438935368300185e-05,8.214558294690055e-06,-1.2653850155711024e-06,-4.3259141299865024e-05,2.5739237347559648e-05,-9.556328427155911e-07,6.16981097349561e-05,-6.965307635663434e-06,0.0002223302220606074,-0.001785102427826796,-0.01014176544194886,0.0003884529984329352,-0.003101569207738447,0.0003842124555331404,0.002504960065567258,0.04762356285481515,-0.002915785201689198,-0.0052726271815405484,-0.001103020109402104,-0.0026502637403552644,-0.0008760265399031075,-0.001830852069806548,-0.00014420697318222607,5.931304630719696e-06,-1.7052779399666875e-05,3.384456552037987e-05,0.00013077713202117283,-4.4624339584227523e-05,1.4536225801043944e-05,-8.127833783883836e-06,-6.22967084916737e-06,3.89022610722117e-06,-4.23057269782004e-06,0.0,-2.848274386726215e-06,5.358519712873245e-07,4.414986710769576e-05,-2.5966240247708607e-05,9.612313189682303e-05,-0.0004724817392834208,-0.003834443141466927,6.391636028142427e-05,-0.0012206985558717745,5.7204483634308596e-05,0.001171366154593443,0.019732171107039495,-0.0009269516368849501,-0.0017607308583551876,-0.00027264735260821215,-0.0014845142725841253,-0.0002465398176109944,-0.0005865937408202099,-3.171651817845215e-05,4.974218430427053e-06,-4.9007208894842015e-06,-5.788199548238333e-21,4.645884394349893e-05,-1.6934219984054307e-20,3.3148452155563874e-05,0.295473933146856
2013-06-01,2014-06-01,-0.0402056980780329,0.2819045616198458,0.2264610412258133,0.2285014326810031,-0.6720809642962666,0.10375501940263483,0.32594390581940846,55.525505856014654,3.5734427235201114,-2.1647875902955227,0.681530976948421,-0.0402056980780329,0.2819045616198458,-0.880786891971706,-0.4186601035432432,1.0204418350620386,1.541004146218087,0.0,0.2264610412258133,0.2285014326810031,-0.880786891971706,-0.4186601035432432,1.0204418350620386,1.541004146218087,0,0,3.4577892296346936e-05,-1.0297627243034102e-05,9.094821558608366e-07,-3.3446485017425364e-06,1.0752624408954732e-05,1.4686940238550825e-05,-1.3876592750380152e-05,3.138157608662748e-05,-0.00015070876183238488,-0.0001213366355341503,-0.001927222957966238,-0.015822919298995045,0.000231314453880581,-0.00323443777269423,0.00035879764774429586,0.00564442045147309,0.05592348947997643,-0.0028885764008121447,-0.005221339580946773,0.0001699355407569155,-0.0019139126187788888,-0.0010835300248791815,-0.0018624750628594056,-0.00017003891558748887,4.9367113995597414e-06,1.898884991521565e-05,6.788278254885066e-05,7.479510666065637e-05,3.773479815942747e-05,-4.866228176245135e-05,4.509382630139694e-05,-6.3738107393603074e-06,1.079755299351385e-06,2.215592110543531e-06,3.033411943575085e-05,-1.6490872777254743e-06,6.77825712544973e-06,8.093484417577349e-06,-7.982557051195874e-06,-9.04735048741532e-05,-0.0012147891518019642,-0.005245043986638617,4.1083963844734785e-05,-0.001922175950695405,0.0003157193367453032,0.0032063320456296946,0.01757571455619114,-0.0010618665736110077,-0.0014851706982435616,0.0001327462918359093,-0.0009747922864146425,-0.00041114364208357754,-0.0006185608534445731,-9.018429431286164e-09,-1.565821464075049e-05,6.5006812447046505e-06,-1.2309909190791678e-05,-1.8322456237207044e-21,-3.06259870846664e-21,-5.1331457584729805e-05,0.2556898109065611
2013-09-01,2014-09-01,-0.0019006300588486,0.27236135359248664,0.20771043409203416,0.21178947497619297,-0.6408847312744792,0.07521963567636529,0.3503120731964351,99.9999999999985,3.3583117410972205,-2.0541488063210367,0.6903038719637422,-0.0019006300588486,0.27236135359248664,-0.8809177249679533,-0.4486807105947385,0.9914004240821805,1.4734496727187347,0.0,0.20771043409203416,0.21178947497619297,-0.8809177249679533,-0.4486807105947385,0.9914004240821805,1.4734496727187347,0,0,6.589257826900705e-05,1.858127767730462e-05,3.998644128086636e-07,7.065944132614466e-07,5.881726992283017e-06,2.7124021611802493e-05,1.920630921487642e-05,5.6571227169676534e-05,-7.066314345261347e-05,3.188398455134464e-05,-0.0023642751838127245,-0.016304834185584167,0.0004222755643631063,-0.0038300618271816696,0.0008133697326902154,0.006886426069355974,0.058426909675400616,-0.00296468142140566,-0.005639622622417172,-8.414296750990862e-05,-0.0025096011550854087,-0.0010300225575440216,-0.0017828554570909864,3.950967275412859e-05,-3.5746033396437776e-06,-8.165938870353692e-06,4.118392634967473e-05,0.0001066849180152214,5.2626096876562254e-05,-2.096057157005056e-05,-2.352875512720047e-05,-3.0415935125030414e-06,-9.250520257915754e-06,6.114590622338497e-07,1.4476031911348391e-06,2.076522443397945e-07,-8.189803412874283e-06,5.718181463261497e-05,-2.454876100839737e-05,-6.715917178126415e-05,-0.0008577408339015405,-0.005128658708055008,6.288170058286236e-05,-0.0005957770181237687,0.00013896370071695566,0.001432002296217091,0.020237524524904862,-0.0012275972654308084,-0.0021719357736997803,-0.0002131158436357882,-0.0009255326520517019,-0.00038400162098349696,-0.0006464886511407657,3.176747740449275e-05,8.896680891790025e-07,-5.768316853209274e-07,2.0413120210782137e-21,-5.507749043798158e-05,3.945651591218224e-21,4.0084105123826264e-06,0.233233529400948
2013-12-01,2014-12-01,0.2551637534921269,0.24078649863727422,0.16947743591671588,0.17328915808808543,-0.5956745040924613,0.00020670545716138457,0.502046238825132,99.99999999999781,1.1712580177572438,-0.5933134234581843,0.7194408405576275,0.2551637534921269,0.24078649863727422,-0.8791759211730739,-0.4744141890998634,0.9935132192522338,1.4682451998081227,0.0,0.16947743591671588,0.17328915808808543,-0.8791759211730739,-0.4744141890998634,0.9935132192522338,1.4682451998081227,0,0,0.00011370743850084298,-8.446391554686274e-05,1.0769697507574754e-05,-9.007776567313132e-06,4.0652724101604e-06,-3.9758376350404115e-06,-1.751111185474437e-05,0.0002654218522214754,0.00016766814358214912,-8.940101198265567e-06,-0.0030240297883130664,-0.019358084722891935,9.658984833821503e-05,-0.0023056356472261007,0.0006470121790028791,0.009189923009816822,0.06253902020845147,-0.002003703158746724,-0.0034744236162603057,4.997118205938865e-05,-0.0011203967309198213,-0.0014865278265794968,-0.0011374934438692468,-2.1487934455632324e-06,-8.339440037219273e-06,5.02348498247951e-06,7.795633077190334e-05,-4.177983172630387e-05,1.63699900276913e-05,-5.1739216778774705e-06,-1.4283157082344496e-06,-5.437489708811608e-06,1.478900323889313e-05,5.545511411968344e-07,9.465219419550102e-06,1.584775609472901e-06,4.206506872329646e-06,9.579492954030834e-05,5.667869226113406e-05,2.90827340676148e-05,-0.0007948359578216523,-0.006133072952919073,6.722135015314934e-05,-0.00034410225481233794,0.00018200812225888658,0.0017215248808575606,0.02266079067569573,-0.0007210329866398353,-0.0014416189920195997,7.259062002796446e-05,-0.0008047032137878738,-0.0005491436146429858,-0.0004937676717020983,-2.64488068913279e-06,-8.011185179674036e-06,1.27247262562099e-06,-3.47794490425467e-05,-1.2934824014701128e-20,-1.2828117028391558e-20,1.2122432151224179e-05,0.2151718678487053
2014-03-01,2015-03-01,-0.1784907206497266,0.2403149648807223,0.2700334431872284,0.2717133862487753,-0.7521109890158066,0.17539820223262925,0.2638249002377602,99.99999999999999,1.2146650935231547,-0.5827613791670734,0.6922571871926283,-0.1784907206497266,0.2403149648807223,-0.8837956569001496,-0.4274756988343469,0.9414445970420598,1.4137947578061498,0.0,0.2700334431872284,0.2717133862487753,-0.8837956569001496,-0.4274756988343469,0.9414445970420598,1.4137947578061498,0,0,0.00036805135715181625,3.9865073925018585e-05,-7.419615030085976e-07,5.209128926010121e-06,5.549061316637482e-06,1.0556458953162305e-06,1.1651472322173078e-05,0.0001680044102330011,0.00015345169269339042,0.0007547246052767532,-0.0031984834253764084,-0.016641875075670283,0.00039246886860109343,-0.002930867301707081,0.0005519598550289649,0.004207356208754299,0.06587086662707398,-0.0013923969328952838,-0.0027793293167439194,-0.0008433091424004775,-0.0008121272137267808,-0.0010106412574842222,-0.0009483176934495768,-2.2387166295799387e-05,-6.116012623774273e-06,-1.0654026352327623e-05,-4.990603843693282e-05,3.906215758890118e-05,1.7240813355264874e-05,2.2151175447129496e-06,0.00019645058689593705,-2.726443605505554e-06,3.9243304364994515e-05,0.0,-4.653200340270011e-06,2.0199491932917876e-06,1.6718976022999786e-06,7.291170920460918e-05,4.1428465361933115e-05,-9.137287029443791e-05,-0.000559664609881309,-0.005997802168130919,5.7291477245857095e-06,-0.001067291975443971,0.00017243456836000745,0.0021084670197187285,0.023200648521934177,-0.0005503723530792214,-0.0010661379350353213,-0.00016963704396950614,-0.00030894754696398057,-0.0003480662074105027,-0.00031874161875193667,-1.7092113500734464e-05,-1.441623619969268e-05,-7.35492824731935e-06,1.383079704964726e-20,-4.3650089248954476e-05,2.839263382713789e-20,1.9118535298612503e-05,0.20267615570793776
2014-06-01,2015-06-01,-0.3619796751591408,0.23370575877334626,0.3569104980220461,0.3579631639756047,-0.9143870712486657,0.35484113619933544,0.19003971601979988,99.99999999897452,2.0598698644804423,-1.1617897711098923,0.6766468991567839,-0.3619796751591408,0.23370575877334626,-0.9087272524883584,-0.42472341211634435,0.9271647208341958,1.41247554942787,0.0,0.3569104980220461,0.3579631639756047,-0.9087272524883584,-0.42472341211634435,0.9271647208341958,1.41247554942787,0,0,-0.0004626791837003739,-1.1839581521463686e-05,1.5225101948323466e-06,-2.019345835620376e-05,-6.927997107337749e-06,1.1167978936532373e-05,-6.957960673689783e-06,8.417688319515608e-05,0.00011139355575294946,-2.6609647091322886e-06,-0.0031594623013472736,-0.015248173362416293,0.00039884491070820647,-0.0018566030338078533,0.00041766973526678855,0.007760740881854888,0.06895578372153309,-0.0012241842616761743,-0.0027860964253241644,-0.00033153662002854766,-0.0006108085320581495,-0.0009920860822996281,-0.0008378055647773786,-6.398672732326292e-05,2.475635338445768e-06,-7.253959866646292e-06,-9.813453715908373e-06,-0.00011011576166733235,-5.2193916951642233e-05,-2.304212375838114e-05,-0.00014554971686709013,-3.712318807887961e-05,-4.0097466431393745e-05,7.704651504572867e-06,0.0,-5.3570824757445886e-08,9.526305808579065e-06,4.690914992353609e-05,5.631214384424683e-05,-7.926398788029892e-05,-0.001890073202027821,-0.005696471967235031,8.91653870349676e-05,-0.0005941736210356406,0.0003048174107897954,0.0016350994406454263,0.024915793738074208,-0.0004822419215873117,-0.0008654279485461313,-0.0002878139610275401,-0.00021969340357255054,-0.0004101169671727789,-0.00033001203863385975,-4.692959531214825e-05,1.3346700277046112e-05,-3.288679659443402e-05,3.340072856313415e-05,3.743887606814193e-21,-6.181486020002116e-22,-2.3275848260180793e-06,0.19011491016493298
2014-09-01,2015-09-01,-0.6613065813612096,0.25758040252052083,0.5918744777363153,0.5993906034746872,-1.4588557283938086,0.8443532891472635,0.09290668930269932,59.615462394299705,-0.6782191114442007,0.7305495280265991,0.6848524010423578,-0.6613065813612096,0.25758040252052083,-0.886116137917476,-0.43274215246025166,0.9452312535236347,1.4053944802880725,0.0,0.5918744777363153,0.5993906034746872,-0.886116137917476,-0.43274215246025166,0.9452312535236347,1.4053944802880725,0,0,-0.0006673324390576618,-0.0001573538961836306,5.3693063819719396e-06,2.313578087636732e-06,4.2213808793374805e-06,2.0439006660083596e-05,2.8012836621972728e-05,4.5311954904136985e-05,0.00017175614993870776,-0.00032003107766495083,-0.0036621810333252007,-0.011846164873946678,0.0004789079052085378,-0.002538596510108844,0.0010445922986731969,0.005323698164039498,0.07096032568640485,-0.0012073056886245923,-0.0025301021828503033,-0.0002449282952040703,-0.0006683586986679379,-0.0007050093838354258,-0.0007142509996611895,0.00013164711331606327,-1.7035108852635637e-05,-5.160814374565979e-06,1.775957344446686e-05,0.00010524505648177629,-5.048378006751672e-05,1.1413764583562904e-05,-0.00027026234915653675,-5.439002135656284e-07,3.757305717841202e-06,-1.332005700336785e-06,-4.234522767919533e-06,-1.0449707743000032e-05,8.162968140183777e-06,2.5581365926407378e-05,5.894784850672963e-05,-6.92302218827619e-05,-0.001457238443850918,-0.004660156407486195,0.00027277935998925483,-0.00028764526148616324,0.0003835583075690985,0.0009160965265925898,0.02308900432715735,-0.0003928792636136551,-0.0008736758920156419,4.253086268103467e-06,-0.0002333797164756577,-0.0004821691046221652,-0.00021231299116112625,7.747054226041267e-05,-2.562526338272845e-06,-6.1179136658741205e-06,-5.06478078212551e-21,-2.4143242890926118e-05,1.1895106851958425e-21,-6.780542918616994e-05,0.18758360609884303
2014-12-01,2015-12-01,-0.8846061718801757,0.2750596591584463,0.7838031734907419,0.7884165280167522,-1.9047544369714406,1.3448248396784974,0.05460930920368196,99.99999999918462,-2.029311269969171,1.6909385999855366,0.6973119006893528,-0.8846061718801757,0.2750596591584463,-0.9240842219032558,-0.43985233974013793,1.0004084291272144,1.373950475746883,0.0,0.7838031734907419,0.7884165280167522,-0.9240842219032558,-0.43985233974013793,1.0004084291272144,1.373950475746883,0,0,-0.0006806334620964996,1.314016399712212e-05,-5.063804466746063e-07,4.9256099491098164e-05,8.000274107297786e-05,7.247737150723501e-06,4.4605132373292506e-06,0.0002051929503906104,9.441016112596606e-05,0.00011006161829140962,-0.0037311943539698384,-0.010318064507792005,0.0005336176467870957,-0.0016877522027024807,0.0005802451135579831,0.006664030063667121,0.07462913689418121,-0.0010577607265403093,-0.002092040081065069,-0.00012921944377209055,-0.0011167413030624734,-0.0004203912917920812,-0.0005159223146166293,6.543308757832675e-05,-2.3951267607079837e-07,2.187042460609971e-06,4.636550016594579e-05,-3.257123430812616e-05,6.702142195995559e-05,9.443599614553184e-06,-0.00041933359062118947,-2.7208109931968454e-05,1.1531679319296169e-05,-3.065677474089759e-05,-2.496595713761038e-06,-1.1398284663844012e-07,1.2826264713429937e-06,6.23287497222233e-05,1.1898348959787673e-05,1.9566210252850576e-05,-0.0012308247892556204,-0.003675368437093772,3.9352383016771686e-05,-0.0009494230765503408,0.0003575184809832336,0.0023339939792997007,0.02394884642483419,-0.0004528311989031431,-0.0009038043788702978,0.00011497521440563389,-0.00036930611376158134,-0.00018612817103971614,-0.0002326435144896811,3.1912789242725315e-05,-2.134180419586688e-06,7.370777390173034e-06,-1.1315054893721405e-05,-2.458643865786466e-21,2.0382108199814362e-20,3.156160146918008e-05,0.17508587315725066
