Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2012-09-01,2012-12-01,-0.5585614490200008,-0.49897665120861573,-1.8890324296968157,-1.3054458771000852,0.21564083675564166,0.7580870102086275,0.003550348130223642,0.18451288354876139,0.18180046620029772,25.15924562757283,-0.7186829427479399,0.028698467387223172,0.7569299352594012,0.4803913016466549
2012-12-01,2013-03-01,-0.5559402157513382,-0.7074934452395231,-1.941652180161407,-1.4617758913524457,0.06089887391659891,0.6041095411071578,0.02296838136829842,0.1985609139689435,0.19423171363821212,42.388607551330914,0.7713847736272113,-1.303897761572869,0.7713709979906871,0.5759283132688515
2013-03-01,2013-06-01,-0.2379100909859488,-0.6042618093766496,-1.8936828372021342,-1.3737344777174942,0.15966501446105608,0.6495987784877244,0.13421358156781935,0.25178081814045494,0.25109204443253713,50.152159574368916,0.990409768873316,-1.3659803470274303,0.7561954789939134,0.6874162318117956
2013-06-01,2013-09-01,-0.0686985256836081,0.1761422235338691,-1.0439426376502494,-0.5752323098777514,0.9168253593999298,1.4010884815972087,0.05994699247737556,0.21491023395273243,0.20884128496724352,99.99999999999999,-1.2376944615683754,1.1052585890772768,0.7413553688295813,0.36702333562945855
2013-09-01,2013-12-01,-0.0163107733018641,0.1279013049228987,-1.1134258694069044,-0.6127091096952136,0.8195295030906748,1.3869959055323342,0.0207971235059051,0.18052755910155913,0.1797723254302287,27.763853929734854,-0.212751849430454,0.2683284443401667,0.7169908978785335,0.42840953100581936
2013-12-01,2014-03-01,0.0721983425743033,0.023640934254240527,-1.162817635409105,-0.7088987012537145,0.7706980140092831,1.2630162188914928,0.0023578219027613014,0.17729058937392217,0.17162088803022504,99.99999999999999,0.7298040718833576,-0.498297996426979,0.7265868964116514,0.5212633008241588
2014-03-01,2014-06-01,-0.0402056980780329,-0.1427522006929465,-1.3261940361281823,-0.8278595305478111,0.6218689442306389,1.102309348017363,0.010515785198550483,0.1748245319469562,0.17256690735112307,92.68162281789243,3.2525623722143857,-2.40137931507793,0.6973963121127248,0.5478336508208672
2014-06-01,2014-09-01,-0.0019006300588486,0.3518341522055298,-0.8228252879202186,-0.3890529240598589,1.0647143826907999,1.5356147203909378,0.12512829618362722,0.23680686766379433,0.2344203550349602,65.53242924341595,0.2499917481017512,0.16515983678298957,0.7178129810059473,0.31499471418654934
2014-09-01,2014-12-01,0.2551637534921269,0.175043586997157,-1.0119620621390015,-0.49380788273485565,0.8690775238554098,1.345194895851631,0.006419241079181696,0.16667163609890645,0.16399433480588937,64.41334192798053,-0.9599680690557661,0.8541979756655362,0.6851658957808848,0.5353829315701847
2014-12-01,2015-03-01,-0.1784907206497266,0.19954722341901773,-0.9923680350703505,-0.5712140419231853,0.9344933084587403,1.459588871661602,0.14291268715572308,0.24729183929553986,0.24010892151014435,99.99999999999999,3.2890830750151734,-2.2159752895284193,0.7246960172208781,0.31725468126292905
2015-03-01,2015-06-01,-0.3619796751591408,-0.20339542933495042,-1.3462173081708513,-0.9048001376068866,0.5681839151130598,1.0309680211339993,0.02514896302362725,0.18969348492462118,0.187768176692405,99.99999999999999,2.526534339699562,-2.005431638706749,0.7177635261864983,0.4053581836315741
2015-06-01,2015-09-01,-0.6613065813612096,-0.11831144026905716,-1.3521041502802398,-0.8485892205071022,0.5866600095279944,1.09832568167736,0.2948437232496865,0.3263187644231297,0.3213801524126911,23.372813064366273,0.3717963761695032,-0.3923810532167243,0.7078616889071272,0.22767448524902612
2015-09-01,2015-12-01,-0.8846061718801757,-0.7629509861055521,-1.9347785680610374,-1.5068187440492764,-0.10674146797163857,0.36219444275689894,0.014799984225858164,0.1720732439310247,0.17002132974718182,99.99999999999997,-2.083380939627479,0.6611524811949914,0.6877163574429117,0.43775275868387364
2015-12-01,2016-03-01,-0.4835425102155177,-0.47864482110480555,-1.6702156230301772,-1.1837329034924806,0.22286079766388298,0.6983740173685794,2.398735862518832e-05,0.16698148113045824,0.16461442956477573,19.08558458760553,-0.054531244516716024,-0.438338128060143,0.6876419102116414,0.4958704992381915
2016-03-01,2016-06-01,-0.2309070414847625,-0.3006052323679704,-1.5284448449120815,-1.0150757042105885,0.38803067700297,0.854854050789486,0.0048578378123920836,0.17073839902984742,0.1696681703225389,91.77098597263401,-1.66887720326462,0.8614818233967233,0.7013176169839378,0.5456804770707269
2016-06-01,2016-09-01,-0.1371437538706388,0.4651795571992874,-0.6582412770499901,-0.2337033108613076,1.1437735873099526,1.6245382082459445,0.3627933710582391,0.3531922663017165,0.35003987534335307,75.67781938038193,1.621977133490296,-0.6523352004120267,0.676771553169428,0.1944545312764303
2016-09-01,2016-12-01,-0.3244976139693989,0.023836826891755508,-1.1907982741265224,-0.6803957235010939,0.7354330648693252,1.187717194459457,0.12133688269005306,0.23623960740782543,0.23526136316770785,99.99999999999991,-2.2791853445838,1.6366823803572346,0.7038457889537001,0.31179896550542413
2016-12-01,2017-03-01,0.1182657315096591,-0.20833315944246045,-1.370116562095328,-0.8786926487481865,0.4556094850035954,0.9298165006387893,0.1066668355711545,0.22167920332207888,0.22004368417665368,20.58161828155375,-0.44833812376723103,0.08611879052942704,0.6524929340913574,0.6904043906267378
2017-03-01,2017-06-01,0.211977293329113,-0.004551132072506646,-1.123305195092572,-0.683739320134195,0.6488523870129242,1.0560225124388254,0.04688455900690477,0.19087186370620995,0.18680078587469,39.37066408662356,0.12085553972535983,-0.09618769190253432,0.6593755141120835,0.6342272790868988
