Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect
2012-09-01,2013-03-01,-0.5559402157513382,-0.29436735279580856,-0.6447214475412945,-0.5137936494070585,-0.07316198735750248,0.054106373675048024,0.0684203626347523,0.1656750876345605,0.16437561605780365,99.99999999999999,-0.3538367889853121,-0.21740604485616952,0.21385302691277594,0.1116774668301419,-0.4856411618934686
2012-12-01,2013-06-01,-0.2379100909859488,-0.36409540874445107,-0.718944515244902,-0.5865072572555088,-0.1659616203677878,-0.028770103943829606,0.015922734417814183,0.08230536590630383,0.0823387353504473,99.99999999994283,-0.8588085930963953,-0.19240749500251073,0.20884575946844944,0.739368627744928,-0.5502030487730458
2013-03-01,2013-09-01,-0.0686985256836081,0.09045642779133602,-0.23652075218522545,-0.11063395295891493,0.30206631138998313,0.43637227465605316,0.02533029921561163,0.09659429657957193,0.09597865542982718,99.99999999999999,3.126738443910306,-0.5330589261683168,0.19931395039251076,0.214142306827565,-0.07029905385786961
2013-06-01,2013-12-01,-0.0163107733018641,0.4761089191178818,0.1318882014717692,0.2749721927109341,0.6812813800279637,0.8213131404555366,0.24247715348275714,0.3830789882535909,0.3793959654921469,65.28201529933101,-1.2158170565527466,0.7274572635582218,0.20272805055231924,0.010050504265172676,0.312292957787097
2013-09-01,2014-03-01,0.0721983425743033,0.15502414277603538,-0.19311263608168072,-0.05489460162600035,0.3689475122637552,0.5005109114400706,0.006860113179057242,0.06286166815226599,0.0620669899546896,99.99999999999999,-0.3162085534680065,0.22192779414217556,0.2077700949179181,0.34379784569389815,0.001600528174261484
2013-12-01,2014-06-01,-0.0402056980780329,-0.17101586644076433,-0.5010942534081144,-0.37430839578212316,0.022972386586775195,0.15910896928060456,0.017111300147086145,0.08211013082508609,0.0815160230219657,31.074342495475797,0.1664385233090509,-0.20754352409597288,0.19810209756438873,0.7478354905062359,-0.3286037310889611
2014-03-01,2014-09-01,-0.0019006300588486,0.22679728828586904,-0.1118811947325671,0.018873070188252097,0.42744351320444973,0.5598613189690997,0.052302737855207136,0.14141712495817974,0.14027614894943077,25.232989295294008,-0.5016975646827143,0.32863131358768816,0.20034747489492274,0.13504849032620656,0.07059781440004187
2014-06-01,2014-12-01,0.2551637534921269,0.4441049089627483,0.08598861197644639,0.2196039548603218,0.6417369816473385,0.7715535005107995,0.03569876023057353,0.11296817485576827,0.11037829711870781,99.99999999999228,-2.4888520756734973,0.9460604432588512,0.20248808765258158,0.18695274263475045,0.28839803301092815
2014-09-01,2015-03-01,-0.1784907206497266,0.07218310902744983,-0.2584832798670037,-0.12356777639191605,0.27786801372217834,0.4188544101847168,0.06283736888502206,0.16232305559721671,0.16077341011895602,99.99999999999976,2.2071947783479864,-0.3686375892955194,0.2008919036855359,0.10379314560249649,-0.07249844445889053
2014-12-01,2015-06-01,-0.3619796751591408,0.1192895266791428,-0.20858950128646117,-0.09092907173759295,0.3201357512369214,0.46549774250450504,0.23162004463805855,0.36693404219431175,0.3636072736958252,99.99999999999999,0.983050814619874,-0.08528618853466462,0.20359413735974127,0.00995473238247735,-0.0332342795188012
2015-03-01,2015-09-01,-0.6613065813612096,0.03496405699622705,-0.29160766173463487,-0.15353117517411322,0.22692287114745222,0.37155899718752133,0.4847928018386723,0.5914985354668437,0.5866817720752683,51.02202187673458,0.5180812974050534,-0.06519941056688083,0.19305602932608987,0.0002918123873609709,-0.10599227619083607
2015-06-01,2015-12-01,-0.8846061718801757,-0.21149887559886324,-0.5555712856468431,-0.41916912723701705,-0.005303831213933415,0.12338394325641665,0.4530734323071385,0.5596282983335591,0.5548424906276711,99.99999999998711,-1.6009810634824018,0.11658807278142778,0.20424556066184046,0.0009311624642569817,-0.32874539564033967
2015-09-01,2016-03-01,-0.4835425102155177,-0.4359688488815698,-0.7747956560524306,-0.6427867466201371,-0.24309642965938635,-0.10088651270485,0.0022632532527171708,0.05140027292197483,0.051268417731874474,99.99999999179403,-3.1128097269852453,0.1713115887966378,0.1945998850690893,0.4062619468002138,-0.5553143051703735
2015-12-01,2016-06-01,-0.2309070414847625,-0.46232205578141755,-0.7866689389065539,-0.6542500602016298,-0.26348425813871046,-0.13627508066768854,0.05355290884192107,0.1437492901559329,0.14230934236509724,99.99999999777714,0.009557756954451185,-0.4623227897195627,0.1952078942065112,0.8787738211900098,-0.555860776239836
2016-03-01,2016-09-01,-0.1371437538706388,0.18265926672399632,-0.17002318154027077,-0.031139869962005448,0.3771923370789094,0.4960859180478457,0.1022739719814526,0.21111703836359091,0.20887783287337108,99.99999999999999,-0.7806823553586267,0.332897559955812,0.20097417856720753,0.06280926488126001,0.07177179495485575
2016-06-01,2016-12-01,-0.3244976139693989,0.43486251478117655,0.10418930240143438,0.2369174723406078,0.637689322359383,0.7659115683054125,0.5766278051360906,0.6495114696427505,0.6443455492412254,66.21785946148415,-1.9913693538555515,0.8287122278512133,0.19613381863665888,0.00027076161690716983,0.3249537347550735
2016-09-01,2017-03-01,0.1182657315096591,-0.10720938373036851,-0.44545059968381395,-0.3024649455084869,0.08224360703415319,0.22327924656336706,0.050839027592503735,0.1419262153009063,0.13994275549297439,25.036011363539615,-0.3880482674991083,-0.03231167629676063,0.19083004434473136,0.8774141818642082,-0.20891554882549457
