Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_target_headline_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_headline_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2015-03-01,2015-12-01,-1.271741217826753,0.524542454382136,1.1334892945637598,1.146493156633532,-2.1108099599846044,3.2266350310442515,0.10237984718382032,41.99951139606052,-1.5174454638585448,2.572770909461968,1.3431662220561102,-1.316989762101528,0.030222992055138787,-1.760624846136565,-1.000625733737469,1.020478175671372,1.697768280885796,-0.36318384873146314,0.7965329941404962,0.8053164926385848,-1.8289813740482044,-1.0689822616491085,0.9521216477597324,1.6294117529741565,0,0,6.771384118474133e-07,-8.469349412077171e-09,-9.530457969864519e-09,-6.182225791643982e-08,8.338200529650233e-10,-2.6511945703626865e-07,-4.2033517967756e-08,2.5169573837061726e-07,-1.0146822566133223e-08,-2.9251473611238e-07,1.3644855350889932e-08,2.468134156397585e-05,-3.033493099382303e-06,7.138193915138231e-08,2.4301772260086824e-07,-2.021809049783867e-05,-2.560625324437694e-08,2.35680925785441e-08,6.456068693235299e-08,2.189210199988638e-07,-2.0637611105079876e-10,3.060847259862459e-07,-6.184752421523486e-08,-2.7353508447077737e-07,1.8806644345884726e-08,-1.8445020615404916e-07,5.343165916253742e-08,2.2265158851317583e-07,-1.9781960570429061e-07,7.823928078497014e-08,-4.512041480371603e-07,-3.3218711104014676e-09,7.486048577408191e-08,-1.0993081069372328e-08,-1.60976421667646e-08,7.888859405233157e-08,1.9729648039004074e-07,3.4056611456333015e-08,-1.455282218948745e-07,3.5917369652821776e-07,-1.0548867659464653e-08,-6.711553143408227e-06,-5.119528383915304e-07,-1.055105370761062e-07,8.319517698267561e-07,8.596916013197147e-06,-2.0747636125092153e-08,6.535732291352981e-08,-6.907464618096032e-08,-1.764184199200802e-07,-3.325112901180325e-09,6.970935569713301e-08,1.8448965319759488e-08,-3.611784511000305e-08,1.973402610642947e-08,1.542669962878227e-08,3.721295355744416e-23,1.891765915943904e-07,2.795808784800504e-23,-1.6226841982367648e-07,0.5178040559496039
2015-06-01,2016-03-01,-1.3185132642611563,0.514012356668217,1.1566551700244836,1.1698719320569464,-2.1179513791034776,3.358150151362585,0.10334292501538667,45.543266085034396,-0.9107165547066944,1.8001390223736005,1.4054535995035107,-0.8644840978884183,0.5099101178086117,-1.3181760788783947,-0.5877573563822337,1.5110645358939032,2.2732967821332455,0.12440085030744896,0.64163548024981,0.6511888272026906,-1.6241642679726809,-0.8937455454765199,1.205076346799617,1.9673085930389593,0,0,7.722916406861388e-07,-6.283458297806214e-08,6.917107319090196e-08,7.487724153133972e-08,9.643352671287359e-08,6.005733912341171e-08,1.9085629993491346e-07,-3.941866509322469e-08,1.1590508406225951e-07,3.6707608354767203e-07,-1.348870146622912e-07,-1.5764761837246466e-05,-4.3840439634977693e-07,-4.879180612420037e-07,-5.100161372586906e-07,-2.3356105205627066e-06,7.626297630807219e-09,1.5654322853732658e-07,-2.607563316225514e-07,-3.545398542769672e-07,9.66875396039371e-09,4.244759650946516e-08,1.9279640136588033e-07,1.1076577251025088e-06,7.063512874911202e-08,5.120886049770577e-08,2.0431378489272958e-07,2.906836626976854e-08,-2.6553826330645534e-07,-1.9054535313825372e-07,3.1782650343498647e-07,-2.078769338755674e-08,-6.398011288075924e-07,-4.928941339466462e-07,1.709035385848694e-08,-2.809320450203643e-08,-1.7325987777071718e-06,4.3056284021274877e-08,-1.040387028122738e-07,8.689421134207081e-08,4.399344429129725e-07,2.682297229303985e-07,5.134058624360238e-07,2.4629758049349255e-07,3.068322032059007e-07,1.3961803439291136e-07,2.7687424474759494e-09,1.0837142431970502e-07,7.899559686723855e-08,4.176934442866559e-07,1.68135447413658e-07,-5.5331809427636585e-08,1.1529213245266882e-08,5.160329583843089e-07,-2.2157080399961755e-08,1.3849117570312448e-07,-1.838782683202032e-07,-6.338412534708506e-24,1.8182587183116486e-23,-1.0784576842249781e-07,0.46129142298889636
2015-09-01,2016-06-01,0.4037588471555627,0.44479880459907684,0.34400023149229975,0.34628939350352156,-1.3030524828214505,0.0016842781069654508,0.4943261718567678,99.99999999999982,1.939946671223587,-2.3977098047922603,1.4512058564351684,-0.3747694568706272,-0.3439894887879917,-2.1750756147055745,-1.4668920818739992,0.7563705346486563,1.462445852567033,-0.6775885922372993,0.26004900557765553,0.26285104101188606,-2.11391632801134,-1.4057327951797647,0.8175298213428909,1.5236051392612675,0,0,-1.633500838680002e-08,-1.5627488028069552e-07,-8.004701350856525e-08,3.500660635588104e-08,2.1319434180233345e-08,4.575754464187614e-08,-5.38342210487513e-07,-3.768436432063667e-08,-9.76652136665701e-08,2.417278063988933e-07,-2.8662278876099204e-07,-1.8813391857075177e-05,1.2354025149738908e-06,7.460824108686676e-07,-2.0756605856979633e-07,2.566295207332146e-05,-1.1393475989794096e-07,-3.21540119655279e-07,-2.2154269380228847e-07,6.916337973579434e-09,2.4416614789347174e-07,3.200313899437544e-10,-3.9161187312094007e-07,1.1090494678350937e-06,-3.045802691030152e-08,1.887598503261693e-07,1.6812554341329153e-07,1.1805535211185228e-07,-3.177567595845081e-07,-2.0980763127722085e-08,2.957078288300069e-07,7.428517707897856e-08,5.043681984318986e-07,-9.722221489362058e-08,-2.06980447661978e-07,-5.147167629009058e-11,-2.0515093336492104e-07,1.2316226017832401e-08,2.912087153240373e-07,3.1876962860318816e-07,-4.422042956374954e-07,1.3069442292055762e-07,9.371075148985105e-07,-1.8699386573032555e-07,-3.1406568327700066e-08,-3.511261239338533e-06,-6.79158118646297e-08,8.824046547532571e-08,-9.390676161042265e-07,-2.858974879165198e-08,-2.5193721795867574e-07,-5.91214842911543e-09,6.008174417865181e-08,-2.6981980457957636e-07,8.511163213945928e-09,3.3920677488633074e-09,3.798615980774438e-23,6.095834213707627e-08,-6.34675763611264e-23,5.901614297832791e-08,0.4258590965412344
2015-12-01,2016-09-01,0.2919044886913487,0.3824527880770453,0.3335789366264621,0.3434352857313665,-1.2672034165333215,0.008198994521641741,0.47465209147224324,99.9999999999988,1.2519229855608138,-1.3824928839096848,1.405758586747262,-0.181689804921703,-0.1137785803824306,-1.8128502997266736,-1.177436313977321,0.9463618639159491,1.6707432396448723,-0.4006181714402146,0.36039377122870425,0.3661602317445976,-1.329088741328541,-0.6936747555791883,1.4301234223140817,2.1545047980430048,0,0,-0.00019358348591721092,-2.045401153842479e-05,-1.964583037929165e-06,5.163918150672459e-07,1.0439905509901281e-05,-3.2450755432943177e-06,-5.829103353542062e-07,-4.769675260178672e-06,-3.5116276449582444e-06,2.5875136155599842e-06,-1.8607465919863444e-05,-2.5399699279928296e-05,-0.00019967443456879455,-1.115002589295305e-05,-1.1880676865988942e-06,0.0001704488777815862,-2.0503852591179474e-05,1.7799969032680063e-05,-5.776960211962334e-06,1.6512577121764057e-07,-2.988827417610402e-05,-5.620803293848456e-07,2.1897976105739013e-05,2.5679346521125016e-05,-7.305467804876938e-07,-8.458303013622004e-07,-1.757331176290985e-05,-3.376163798736106e-06,-2.9706237955032612e-06,-9.21625406539161e-06,0.00016704963328163151,3.1624302261759793e-06,-3.090049832770889e-08,-4.132701472151461e-07,1.1049742606993481e-06,-2.62343890800173e-08,3.745643981096336e-06,4.176355923288294e-06,-8.116724683215046e-07,-4.700583765779994e-06,-3.054064373058468e-05,-1.4663192340904121e-08,-3.399843607571975e-05,3.757282719258103e-06,-1.332143730911052e-06,2.8473255794327638e-05,-5.5875421118879136e-06,-3.9917496232133985e-06,5.217146898001777e-06,1.0090557512732415e-07,5.598920669421809e-06,-1.3207265421100735e-07,1.2353693748577579e-05,0.0001425086053032202,1.2181538258747994e-07,4.651034375860849e-07,5.612917783703428e-06,-1.1183593365523354e-21,2.0297045810963146e-21,7.444309764135808e-07,0.38766497593055715
2016-03-01,2016-12-01,-0.1281061941540429,0.3956416304129634,0.39926858959098577,0.4092935458993078,-1.3278742824235066,0.2743117837386716,0.361334272123456,99.99999999999999,-1.2930516928013955,2.181894267687355,1.396185682667219,-0.0067578301338855,0.38605303829136917,-1.4073327347213525,-0.7240889274788705,1.4134710727844335,2.0534978599588167,0.08932181548164664,0.25089872685946135,0.25476652618475665,-1.8859228907726031,-1.202679083530121,0.9348809167331829,1.5749077039075665,0,0,0.0011214761160485206,-3.9560336236660665e-06,2.615734904623909e-06,-4.131698832676554e-07,4.228738285052891e-06,-5.933329828599768e-07,1.6625529188321104e-06,-1.0250428453719184e-05,-6.197101720027719e-06,-4.152910841227105e-06,-0.00013048413972929554,-5.473548808893151e-05,7.351924116322547e-05,1.0108160887932117e-06,5.274383755250131e-08,5.623279844448478e-05,1.5921637256289782e-05,4.065640488310191e-06,-1.4308179245021182e-05,-1.337768789376149e-06,-3.5234286336175075e-05,-2.3348669340367676e-06,2.2809835676379307e-05,0.0005141817262435795,-5.151871365833498e-06,6.056721926741779e-06,9.93117802772043e-07,5.439263818132655e-06,-4.4979310385283387e-08,-2.248803412738069e-06,0.00013102936883117714,4.2142209715855e-06,4.573038549832424e-07,-5.126876876727885e-07,7.065522567646903e-08,-4.394826296427096e-09,-1.2277568966495978e-08,-4.005749691056393e-07,4.518214538319926e-06,-1.5282603970839163e-06,-2.6220669279260288e-05,-2.059318200326024e-05,1.1997377869196628e-05,1.7841806095150668e-06,-7.333366283142434e-07,3.971386622757462e-06,-7.592813476280189e-06,7.00843226207985e-06,-2.6361966624066938e-06,-1.3947469530916809e-06,-4.854264616826932e-06,1.1191961226083026e-06,6.70471678364868e-06,7.756880015513682e-05,-1.7870699799246445e-06,7.429505509746586e-07,-1.566777686125246e-21,-1.0047272027031113e-05,-7.844359860973328e-22,1.420456081638074e-06,0.35687385417922934
2016-06-01,2017-03-01,-0.0638459588225022,0.38281728488688144,0.394398389275603,0.3953858909845653,-1.338076637660327,0.19950805328098825,0.37530572988995736,99.99999999999999,-1.4534756419261738,2.4734925707867976,1.4268608995579075,0.5662310222083633,0.9012284549904012,-0.9324144450530484,-0.15870695686805256,1.9926958860208868,2.6894509101175483,0.61411549132524,0.25387120943638264,0.25489085863304556,-1.2162491089572072,-0.4425416207722115,1.7088612221167279,2.4056162462133894,0,0,-0.0009821068102239885,8.375874894825791e-06,-1.1996412268798283e-06,-7.771538001312241e-07,1.2938389117392237e-06,1.8106193919837952e-08,-3.3752144954483016e-07,-5.50553688953399e-06,7.2328146957306575e-06,-2.2118655703889823e-06,-0.0001233227085471855,-9.349813559847135e-06,-0.00011045739729150823,-5.535220340777993e-05,-3.120910913287429e-07,0.00012809258864326532,-3.1846636824381574e-06,2.3166800635410053e-05,1.0430973603166133e-05,2.0607167915211726e-06,-2.673900481529987e-05,-1.958791371413553e-05,-1.2683506914040677e-06,0.0005604353491281142,-1.884246851852675e-06,6.409165000355376e-07,-2.1586270861177276e-06,5.137369119306073e-06,-5.715037058094407e-08,6.827911435105212e-06,-7.203820546599872e-05,-1.1413909269122152e-06,5.49113756364804e-07,-1.0658518347858946e-07,-1.1037880248531357e-06,-6.146145639118933e-07,-2.0208103296616295e-07,-3.086231408773378e-06,-2.4652334068183816e-06,-1.6591764135221986e-06,-9.818741450997746e-06,-4.604625617319194e-06,-0.0001250190567719921,3.487541631382346e-06,1.1945516780659867e-07,-7.820381403771515e-05,3.6812489526739135e-06,-3.2281101923465523e-06,7.542593953775436e-06,-7.14211834453417e-07,-1.627293829119311e-05,-4.2841834237719825e-06,4.108218238626264e-06,0.0001165151090707608,-5.213367226401529e-08,2.5539508390165813e-07,-1.4407517654181917e-06,1.7843631441875908e-22,9.566416730885169e-23,-8.931120438772261e-07,0.32826964554546906
2016-09-01,2017-06-01,0.9086873146795682,0.27243966968324435,0.43708262673290493,0.44092406687351976,-1.3491840798459707,0.4048110657633682,0.6777977058875191,99.99999999999999,0.8481003600242509,-0.8911289490134648,1.3687586137086547,0.197006545721301,-0.2801791880259418,-1.998196214513791,-1.321550720114782,0.7532080424478651,1.4559671814902757,-0.4845089402883751,0.3142287085858385,0.3170117543406683,-1.9584516457901924,-1.2818061513911834,0.7929526111714638,1.4957117502138744,0,0,0.0009963736292558658,-4.911425889918058e-06,2.1808646517964472e-06,1.4529489734172454e-06,-5.440426878085262e-07,-9.196389652279677e-07,-3.237443619641096e-07,1.9298767145717358e-06,-1.101272363320815e-05,-1.078326889788003e-06,-0.0001396155814380234,-3.780342332801926e-05,-0.000136177533725941,-4.234342808415402e-05,-7.118417114431105e-07,-0.0001546101650107268,1.4725597092494338e-05,9.849194061322786e-06,-5.639832005668108e-06,-5.206647788275154e-06,-4.23790079274201e-05,2.2773579267423138e-07,-1.6274890588035435e-06,0.0010000245563279331,6.207825094718436e-07,6.068653495713383e-06,7.131413613640822e-06,5.148804254418459e-06,-8.97736659075461e-06,-1.0490457606438472e-07,-3.7000429342590165e-05,-1.0963200023094548e-07,1.1195828406621058e-07,-2.6198587751621283e-08,1.151672864639271e-06,5.790621967070244e-08,-8.618624886182617e-07,5.854006666261603e-07,-1.3350127871172205e-06,-4.4755357285761254e-07,-1.3538975213877773e-05,-9.590278911988143e-06,3.683743576942636e-05,8.612732823857967e-06,8.437740256115818e-07,6.0110649950807284e-05,-3.906189529622954e-06,4.7558988314106816e-06,1.4145728885115104e-06,1.1720438976513722e-06,1.9935876326940684e-06,1.6108227917047425e-06,3.5661019047037118e-06,0.00011874978194540553,9.207630043498255e-07,-7.372871439992313e-07,8.725872713722582e-22,3.465981134725362e-06,-5.519728767793614e-22,2.206203328566866e-06,0.3268160223403099
2016-12-01,2017-09-01,1.1674809565537458,0.3007760960095365,0.5277646158287196,0.5329324641172152,-1.4276654951943348,0.7511773152909574,0.7298885303283998,99.9999999999928,-2.519642001057519,3.780783347786161,1.3707920722807159,0.6499245207629123,-0.00010412464524474363,-1.7786910504766769,-1.0461438037267263,1.0682698774992254,1.6629688417541197,-0.2256861966523971,0.29406688260619535,0.30235584128063564,-1.5011891134580675,-0.768641866708117,1.3457718145178348,1.940470778772729,0,0,0.0005260532602370648,-2.627319917991936e-06,-4.182920877899048e-07,2.908957305113924e-07,1.2306327863874577e-06,4.5265501449339367e-07,1.6338586370271932e-07,2.505787362108761e-06,5.083697466373414e-06,-1.864679559135702e-05,-6.128444754536927e-05,-0.00010402422556790064,0.00011274587780277664,-2.137123216006966e-05,5.1420127092219424e-06,-0.0002531936506282183,-2.320892248260464e-05,2.1644112992331283e-05,1.9962505509584587e-05,4.320963308872544e-06,-2.3495264120811025e-05,1.511922875797943e-05,-1.0038515482828358e-05,0.0006061020590256691,-4.559585761096998e-07,6.074204901621127e-07,-5.048615230102157e-07,-2.6048870234200795e-06,-2.170428713735509e-06,1.7197341446139725e-06,0.0007118651025330911,-1.3402106423491836e-06,6.432543532895096e-07,-6.919213601787392e-08,1.7084612156296882e-06,-1.1500103663291113e-08,5.154144971725574e-09,2.5846933484545763e-06,1.310547689625547e-06,-3.0019423808265127e-06,-6.903839308943286e-06,1.4020117382370428e-05,3.672211254553695e-05,-2.4154540350974722e-05,-3.915865839073755e-06,4.785116378152849e-05,-1.618279178536175e-06,2.2296480297561737e-06,4.388824247337866e-06,-8.287444599209193e-07,-2.481210335774567e-06,3.677768014658956e-07,4.968194376761982e-06,-1.3606670857127186e-05,-2.0140056743307986e-07,5.893301773667654e-08,6.006659077292319e-06,4.874606030829028e-22,1.6969411669016317e-23,-1.8288126471415062e-06,0.32356941275193446
2017-03-01,2017-12-01,0.2305294122940893,0.29640049503982835,0.329264985828173,0.3356298497470495,-1.2560892975576967,0.0043389995420960005,0.476201052062294,99.99999999999999,-0.9102463029929293,1.58355059871458,1.3912678822099476,0.8352077270444624,0.8846110391037667,-0.8688131056291989,-0.1494280686225064,1.989141605445262,2.5946454568916932,0.6623106678238955,0.39409289718504376,0.403112620171556,-1.5653233794317298,-0.8459383424250373,1.2926313316427311,1.8981351830891624,0,0,0.001883954789295144,3.349705903332874e-06,-9.67923356807422e-08,-1.1555414378035351e-06,-5.123134088243935e-07,3.5284708921750267e-07,1.536623366652435e-06,2.1963058937026855e-06,6.428931524328394e-06,-3.141355487068613e-07,-0.00015282432195174375,-1.885488037520089e-05,-0.00020756680314677994,-8.32032584780239e-05,-6.528430670813442e-06,0.00019675910636076247,-1.3862432437822319e-05,3.856041606487026e-05,1.0015603035916846e-05,5.343224201589154e-06,-2.047567047218574e-05,3.183057665749222e-06,2.8064459637415972e-05,0.0005088839144746129,6.806215512714091e-07,4.546325928726768e-06,-3.033745798795146e-06,-1.0236794319452096e-05,-1.5600065235495172e-06,7.594497243587254e-06,0.0007145290977714466,-5.138757285033386e-07,4.91134443144034e-09,-2.2150928360854106e-08,0.0,-5.6006714075655105e-08,-7.773756279159106e-09,8.585381068212548e-07,1.9700081769106098e-06,-2.240431229079854e-07,-2.7078434817322353e-05,-1.6387357100205638e-05,0.00011867604091275486,-1.726788589092213e-05,-1.9721324163609644e-06,-6.26128490229061e-05,-4.844047481584523e-06,-1.847997866465678e-05,6.104230772711749e-06,1.3465681382608595e-06,-1.0744553093369611e-05,5.101093684432573e-06,-2.6744354610524635e-06,3.743636472022016e-05,-1.0559664967192186e-07,-2.554845686659438e-07,-1.4031731285571845e-21,1.0636586678107502e-05,1.1560796375600876e-22,-6.549008516032432e-07,0.31022276095722257
2017-06-01,2018-03-01,0.7298074403828754,0.27713987622069935,0.38431268966567306,0.39123146452080426,-1.298663555312299,0.20490792364451774,0.6244337106663678,99.99999999957704,-3.5075121327648286,5.066396133635231,1.3592203361477597,0.7922465951253344,0.4527459220037023,-1.3432925090109542,-0.6356417041161767,1.5259855531867876,2.1410678725003507,0.24489101483817777,0.2998834214262402,0.30547167483028154,-1.3872826559275602,-0.6796318510327827,1.4819954062701817,2.0970777255837447,0,0,-0.00032406839567600216,-2.6380813848073577e-07,-4.345263733832728e-07,-1.5654514708401996e-07,-1.8202887437059157e-06,9.543932600382906e-07,-1.7293293202733767e-07,8.921738482259432e-06,-1.720606393982919e-05,1.2956664370663978e-05,-5.939633226158302e-05,2.8752270237741776e-05,-0.00019034215078078093,-2.169672121980553e-05,-7.039590959740827e-06,-8.57061142840883e-05,-1.3745884016011404e-06,-5.07641605018148e-06,1.766494892024334e-05,2.1341365281773627e-05,-1.936996666148045e-05,1.2610659213882576e-05,2.6821646754348874e-05,0.0005308585352596974,-1.7549022929124683e-06,9.03113227067491e-07,5.547220171964774e-06,8.359249334916777e-06,-2.2835109364744864e-06,3.9582066805242585e-06,0.0001498530410882264,-4.3333092368586485e-07,-2.1389510231625208e-07,-4.583464209161691e-06,-3.8496932998178767e-07,3.059794017180327e-09,2.2971179479820386e-07,-5.388250659549307e-06,-1.5657961479513281e-06,1.455469294921708e-06,-8.370723058424664e-06,-1.059156998391572e-05,-8.156121700733166e-05,-2.1159538152176523e-05,-3.965964887728162e-06,3.2425173847729664e-05,-3.29974271592355e-06,1.0358650573966094e-05,-7.1015900759126395e-06,3.618136245737374e-06,6.279802438573364e-06,-1.1961455971166792e-06,9.566955792292147e-06,-1.556405042517987e-06,-5.525104252744465e-07,-1.1036073808315318e-07,4.022536305549624e-06,-1.0193852248966249e-22,2.933375340573705e-22,5.485316654594225e-07,0.31550722464564734
2017-09-01,2018-06-01,1.5622111245573225,0.2912046848725741,0.760457767024105,0.7689638837028123,-1.675048291776867,1.6154573697201002,0.8189733567816779,99.99999999999999,0.35381707716144956,-0.20450284308496808,1.3887893244986447,1.1400673781712278,0.1868125484076667,-1.5164441196842426,-0.8691308344905547,1.2088430018670626,1.9727778800340936,-0.03159096524676386,0.768044912863006,0.7779689818828796,-1.7979038700872552,-1.1505905848935671,0.9273832514640501,1.691318129631081,0,0,0.0027959339760556586,-5.4875063688293563e-08,4.4809434063684956e-07,7.045926896142298e-06,1.7785666803062728e-06,-5.284043287756968e-07,2.225616957611513e-07,-1.5448877463654543e-06,6.5600225174840905e-06,-1.8892106678484153e-05,-0.00010877598833800942,-6.973980075460634e-05,1.6349085386537598e-05,9.591676240910559e-06,1.3655545462592092e-06,1.4576635952557032e-06,8.556454139496185e-06,-1.7300734864081476e-06,-1.4961298312873779e-05,1.9129709081745302e-05,-1.0734280530527506e-05,1.8092737993334177e-05,-6.714394772067202e-06,0.000725296438422143,-2.6776252482869533e-06,3.833504048382518e-07,-5.487331192051307e-06,1.371158106144752e-05,1.6758520712942698e-06,9.559523482177705e-07,0.000543485865127283,1.7477510301563435e-06,2.7045316844317736e-06,5.314551316027177e-07,-0.0,1.0515640336508573e-06,-3.4873802838086035e-07,-5.839418599363937e-07,1.0999253422054701e-06,-2.5198904727919516e-06,-1.8777411265679518e-05,3.573158964317094e-05,-6.241517721516629e-05,-1.3790215559608339e-05,-1.4872976272402693e-06,4.813011796866837e-05,-2.8910389667951056e-06,2.3162088253922396e-07,-1.8327760569889088e-05,-5.589551362469886e-06,-3.20948576262436e-06,5.572778502739469e-06,7.752198930252508e-06,0.0001874575683484093,-4.181690046716932e-08,-1.5184667388280998e-07,-9.568825691050307e-22,7.862318594687298e-07,2.064725405504333e-21,-1.448050600424669e-06,0.3193172491883387
2017-12-01,2018-09-01,1.3666841389459468,0.33648350227952417,0.6213022660157461,0.6218736771436634,-1.5227794695438521,1.0613133517879023,0.7748741800294399,99.99999999999999,-0.7765842695418871,1.396381002573554,1.3721959563666113,0.9846101138386132,0.2119596363387962,-1.5367913057052405,-0.8633599468101433,1.2153555329271233,1.9367506015141145,-0.040402990370846936,0.4134534014656658,0.4133983921622031,-1.4357144942260234,-0.7622831353309262,1.3164323444063404,2.0378274129933316,0,0,0.0018003281460142434,1.989769528070485e-07,-3.0967084390584364e-07,-4.532200774690099e-07,-5.914607008693562e-07,3.843352677465446e-07,5.270625298922974e-06,-9.68565593533305e-06,-9.68623422086023e-06,-1.0019586588633842e-05,-9.983675651340145e-05,-4.6975017844829675e-05,-8.249389165890306e-05,-2.2936779122156286e-05,5.435315525802049e-06,7.152336594404191e-05,9.232930420218666e-06,-2.162220863803462e-06,-3.25839225961415e-05,-2.024492209173311e-05,-2.9206298003157596e-05,-1.1282022561854096e-06,2.3164095230042755e-05,0.0006739862782708511,-4.3724724333451494e-07,-1.07826942341359e-06,1.156406862290257e-05,7.696292066348617e-06,-2.813703811481042e-06,-8.435435828187728e-06,0.001070148022885354,2.007915280685617e-07,-1.8006869451437474e-08,-6.07746509758371e-08,-1.9410915475133128e-07,7.329655618574682e-08,4.050774129705975e-07,-1.3714185256286025e-06,-2.338845427706187e-06,1.028296355205158e-05,-5.722740494719006e-06,-3.5018958224318447e-06,-5.069144292179244e-05,-2.3508544506900286e-06,4.794492941644846e-07,-5.4079758121846023e-05,2.0068011779257023e-06,7.976846764847567e-06,-1.4120783599834553e-05,5.908507120828788e-06,-2.049530250251263e-05,1.4331065384041069e-05,-6.927440198059735e-06,0.00021675420096340338,1.7968326681270266e-06,2.62370390231655e-07,-6.358283538776719e-07,1.4214658211843662e-23,-8.220301048770922e-22,1.784756230341527e-06,0.3368636535910028
2018-03-01,2018-12-01,0.0930153095601108,0.34380425299007256,0.3282809638174522,0.329714837122503,-1.2050074609144645,0.06289509414671657,0.4186970312707696,33.85353146620451,0.16707167888989374,0.14274636672957247,1.29368987360782,0.6891110180748505,0.8772027256473218,-0.7165438708313858,-0.06199818126429664,1.8800820217524794,2.5410583118123204,0.6193495359047674,0.35017445172737005,0.3575188963987986,-1.467816774199902,-0.8132710846328128,1.1288091183839633,1.7897854084438043,0,0,0.002439350781032512,1.7996897658287082e-06,1.3497724776504205e-06,-6.102784880549914e-07,-2.8901141545548756e-06,8.963608589055134e-07,1.1062624134819639e-06,1.2978117668666799e-06,1.7292352299215723e-05,1.9214042987920782e-05,-0.00010746963049823438,-0.00012160785498414856,5.8870402503147346e-05,-9.384947895080096e-06,-1.516409884857326e-05,-9.603460167601467e-05,9.367320344359507e-06,4.904174131065945e-06,2.3693606629425266e-05,1.3540410174972481e-05,-6.887603537737652e-07,-1.0075771166917302e-05,7.97468979720385e-06,0.0004090609123373478,1.2573918304721354e-06,-8.502073239471207e-06,3.9825306504850424e-07,-1.7031204007627933e-05,8.799359164171166e-07,-4.051199965820685e-07,0.000812583761650198,-1.4861125565122871e-07,4.204830964123749e-06,3.2260173048528717e-06,1.0800165660720977e-06,-6.965024304588576e-07,-7.615616625442326e-07,2.0000065400704383e-06,-1.2749247556562275e-06,-1.2889343801683118e-05,-2.542165076884224e-05,-1.9374944049500717e-05,3.0468801594376536e-05,-1.0988547956829602e-05,3.079526177295279e-06,-7.888272274646308e-05,1.0066043315290756e-06,4.102556361440632e-06,-7.545782100021143e-06,8.316859472601816e-06,9.80478734844744e-06,1.2823917355995482e-05,-1.4887750339952355e-05,3.0208963718691515e-05,2.7352573820367248e-08,-2.0578888933430854e-07,2.719617740027199e-22,-1.1825219243067277e-05,9.192331572542665e-22,-8.306608223431952e-07,0.33401657098624543
