Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2017-06-01,2017-09-01,0.6499245207629123,0.7614607205559261,-0.39882492242945383,0.04117454015982239,1.4177931856145645,1.9093200942341635,0.012440323864267085,0.17029776177126207,0.16854555121210274,99.99999999077127,-1.7764881345168178,1.976084422103511,0.6824139066641319,0.4362582645049766
2017-09-01,2017-12-01,0.8352077270444624,1.2102371583544356,0.0491104986498072,0.5184832548930207,1.861056969971623,2.3304103656680906,0.14064707434868184,0.24195424335004476,0.2397675843447353,15.28096591728232,-0.5340785574021922,1.5650157085872998,0.649385879630294,0.2877034285649229
2017-12-01,2018-03-01,0.7922465951253344,0.408132738644873,-0.7255279754298083,-0.28188453645648803,1.0779818228290785,1.560587384651987,0.14754345474029248,0.2475533755042702,0.2446128230991086,99.99999999999999,-0.6737307690640563,0.8645802328666695,0.6787158271980283,0.7147809958653663
2018-03-01,2018-06-01,1.1400673781712278,0.7867835926623851,-0.30211072819623885,0.0980032947787404,1.4376630514189785,1.9008537886659322,0.12480943310345802,0.2260832181968988,0.22721782017036557,99.99999999999999,-1.3865448874338282,1.7022391497803795,0.656274817662713,0.7023267565431442
2018-06-01,2018-09-01,0.9846101138386132,1.3122801581985892,0.1917092440066409,0.6494848787510947,2.002295707899421,2.4495398386442013,0.10736765797086867,0.22925155814498188,0.225397865310066,99.99999999999999,0.029446700634455935,1.3030130080575792,0.6805427924234986,0.30999177119400456
2018-09-01,2018-12-01,0.6891110180748505,1.3213749459891913,0.27279849928257677,0.6459974228388459,1.9951475664355542,2.462765547407051,0.39975767454167066,0.38106907959750863,0.37719193033893794,99.99999999592322,3.3819607222504753,-0.8727119459776211,0.6455558786814165,0.1698333679251401
2018-12-01,2019-03-01,0.7264280628502817,0.057321956743658795,-1.0523519054414199,-0.5992694252833377,0.7298368204343286,1.131455504947895,0.4477029812291673,0.4082493479063379,0.40349979579136463,99.99999999999991,-3.411615291035384,2.247653837925437,0.6392326713739722,0.846948445445371
2019-03-01,2019-06-01,0.5984537326090056,0.3454192359356499,-0.7848427256462913,-0.33395822191166014,1.0099185190939433,1.4708477772900164,0.06402645650673845,0.19447997623422325,0.1931875296458297,18.186069015159905,0.09026575204054947,0.2865945757477626,0.6460356140773846,0.6497514315353919
2019-06-01,2019-09-01,0.148203431847449,0.6451570071593886,-0.41300539917055556,-0.028300058539547965,1.2763121034253453,1.7635933725512303,0.24696285601531964,0.2900163822007448,0.2872738304059454,37.78183583607426,1.259355089451819,-0.17943652088824227,0.6350621865760457,0.22797328258207744
2019-09-01,2019-12-01,0.1556449901822354,0.5948060568083151,-0.48307282205697716,-0.059841873082935496,1.2563388930023407,1.7172703601045871,0.192862442440156,0.27151414148243624,0.26994265567989795,42.9180629146773,-0.31195862246690464,0.8063189490268583,0.6560845402330993,0.25135994709242393
2019-12-01,2020-03-01,-0.5164958313734758,-0.37888644000024074,-1.4453643238490494,-1.0323099755620637,0.2857510065322123,0.7173543202343303,0.01893634459411217,0.16990818318768047,0.1634015180470033,99.99999999999999,0.14621870909844198,-0.4810057977084806,0.6515390198003981,0.42052433017866175
2020-03-01,2020-06-01,-1.2829630830706762,-1.575891161264894,-2.6128690424639953,-2.249136746738078,-0.8941775594936621,-0.47291881429321936,0.08580685899455781,0.21018499178196276,0.20531230362600636,99.99999999999999,0.8790119858186017,-2.1512558968992552,0.6497044800981425,0.6743932088780282
2020-06-01,2020-09-01,-0.8030999717637322,-0.39820905912544,-1.6010398811124937,-1.0761724739315814,0.2551316826369569,0.6196451531028648,0.16393665113706912,0.2494141901500115,0.2480860370550373,99.99999999999997,-7.531422871374366,4.023725860644306,0.5861583621573153,0.277874810767043
2020-09-01,2020-12-01,-0.8171521987560659,-0.5350777443355565,-1.5327080248015499,-1.1489786418147934,0.1386640046133266,0.5964432832726516,0.07956599783662803,0.19761888009005518,0.19773170410320465,18.669844961404678,0.8521107609607625,-1.0598691959709166,0.6083031043305904,0.3236723354718611
2020-12-01,2021-03-01,-0.2455273463734641,-0.5911862921047064,-1.6874329389399314,-1.229274752427676,0.07278693448755195,0.48864890974420855,0.11948010676403394,0.2244048700038268,0.22135605203962078,56.23622202055944,-0.09444127036170948,-0.5235473120366279,0.6458838571058748,0.6993569092895807
2021-03-01,2021-06-01,0.6026508010152476,0.39164033239811574,-0.5683597602866954,-0.19307085980871505,1.0195850484021547,1.428546823162678,0.044525417866021585,0.17076152728416535,0.16695468658949575,22.490153800034843,0.06689015756774705,0.36070344531027826,0.5856810767090993,0.6334500437492296
2021-06-01,2021-09-01,0.9379541644552348,0.9945899358150894,-0.10143795699710824,0.33646604225877785,1.6783583201807049,2.1157603165501593,0.0032076105975257195,0.1588144612541099,0.15668450892292535,99.99999999999899,1.0864350494449324,0.284092528643276,0.6560333176873293,0.4633448989338034
2021-09-01,2021-12-01,1.5194969502536182,1.5791004689694021,0.5812123547731329,0.9543783876426924,2.2011065776770136,2.5875736807380636,0.0035525794433028082,0.15252270048115552,0.14874406700644066,99.99999999999999,-1.339070293291932,2.415847538128548,0.6193999632544472,0.4586282321296169
2021-12-01,2022-03-01,2.3581675787721856,1.0224411980648556,0.016806644249764368,0.415768112696447,1.6604834691882064,2.0677403550795996,1.7841649641175032,0.9833454500117202,0.9746231676020426,99.99999999999999,-1.3652478837453161,1.8891727694373164,0.6194054136699347,0.9828916158559762
2022-03-01,2022-06-01,3.3289415700122227,2.5551569630742277,1.5150481843183274,1.9312299833196023,3.2979627112341148,3.6988361571349224,0.5987426179341874,0.46857636086280485,0.46462235173861216,99.99999999999999,2.447791412427214,0.9749643051442417,0.6507571893734941,0.8695796245773424
2022-06-01,2022-09-01,3.200711551913216,3.5522810529318365,2.4707138357596667,2.8836700990333197,4.213523061185006,4.6249440314784716,0.12360111404648172,0.22293827694039545,0.21982897722767916,99.99999999999997,-0.9948864084169267,4.187004493547909,0.654997160727517,0.3070262784475542
2022-09-01,2022-12-01,2.8007230080850043,2.91352632325012,1.8782962570499033,2.2728088943668983,3.506519684001052,3.920162561594717,0.012724587912240437,0.15569114440692583,0.1504039189231324,29.31074820148695,-0.07793803116407545,2.944971158331614,0.608271164402414,0.43757614740232753
2022-12-01,2023-03-01,2.90276082002201,1.3838580649454109,0.3073511030990615,0.7778350396033435,2.021429185104523,2.459217469559258,2.3070655793792834,1.169276668523943,1.1580130641220572,60.178742462618615,-0.46152452882256895,1.6817918521149415,0.6395904282318872,0.990046711427757
2023-03-01,2023-06-01,1.6964060734045994,1.3390284161760773,0.2538466843543192,0.6834714136585203,1.9646351753358982,2.4362632040545784,0.12771878988614704,0.2323094001942487,0.2332583585370122,55.87592975901409,0.9810879606284946,0.6983338159577952,0.6369898110232203,0.7165133541512421
2023-06-01,2023-09-01,1.6411246257645118,1.6099954269155647,0.5361422439116293,0.9489771322250644,2.3172211884314087,2.7480389042037383,0.0009690270209772862,0.16278788962041518,0.1593949357281618,99.99999999999999,1.476678812182433,0.6230851220979898,0.6743346811179605,0.5115946222576262
2023-09-01,2023-12-01,1.7003510972565472,2.0250790062856177,0.9125729541367067,1.356599196762951,2.664279853157145,3.087050723150992,0.10544821490239226,0.22009603135961436,0.21594868392066927,99.99999999999999,-0.7969404105176487,2.546191735796476,0.6539160142757489,0.3116149104153703
2023-12-01,2024-03-01,1.0394923498330932,0.2728583563502542,-0.7626436652903614,-0.399704163876415,0.9057626942426489,1.3314148771035832,0.5877276799634457,0.48809825578752436,0.4826138925774499,49.40007890480075,0.30719790178417267,0.07216835397908936,0.630280983634734,0.8860178009259914
2024-03-01,2024-06-01,1.3193296569814272,1.009301285189065,-0.05064730983343817,0.3940339648601241,1.6002349880947817,2.0718693174655303,0.09611759131622316,0.20953638074526584,0.20959627093597588,18.0836610461863,-0.10686193766237499,1.0646063503636465,0.6016923476693309,0.6995525721063316
2024-06-01,2024-09-01,0.8394445411443741,1.413144797807412,0.42036745934456754,0.8088849318596132,2.032734207501868,2.454862339930161,0.32913198449523573,0.3473500517942673,0.34545061230044566,51.5264240657464,-0.25076236184086015,1.5708297411899723,0.6108344127303146,0.17506211569817595
2024-09-01,2024-12-01,0.6244731695070449,0.7779576034171046,-0.25798769669841604,0.12447766663652954,1.4110636066180655,1.861029776054426,0.023557471452691492,0.16517824213897275,0.16157862743293627,99.99999999999999,-0.0011817215652344855,0.7706809639478309,0.6317867034940192,0.40918991961024787
2024-12-01,2025-03-01,0.34172165348334,-0.16858242352340053,-1.2737765343973853,-0.7834295048362108,0.4953317067461481,0.890038378067216,0.26041025100970133,0.30708800683006726,0.2991113716240515,25.196666792223816,-0.5721792877156853,0.20040895231700384,0.6201570623157165,0.7873875267715118
