Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,SHAP_Shap_target_core_6m_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_Factor_1_lag0,SHAP_Shap_Factor_2_lag0,SHAP_Shap_Factor_3_lag0,SHAP_Shap_Factor_4_lag0,SHAP_Shap_Factor_5_lag0,SHAP_Shap_target_core_6m_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Factor_1_lag1,SHAP_Shap_Factor_2_lag1,SHAP_Shap_Factor_3_lag1,SHAP_Shap_Factor_4_lag1,SHAP_Shap_Factor_5_lag1,SHAP_Shap_Constant,Shap_Base_Effect
2015-03-01,2015-09-01,-0.6613065813612096,-0.32147435257860735,-1.2105182657363112,-0.8646116514910002,0.29657175254245277,0.6910885408393145,0.11548594371935089,0.22355946580385933,0.22288778170251847,99.99999999999999,3.725160743484239,-2.355231013697234,0.5504958777622861,0.26080472161534873,0.0008094442729829942,-1.0544225055531613e-07,1.6367924025252158e-07,-6.46971185406231e-07,-4.359624782776106e-23,-1.1842885489641061e-24,-3.638535430507985e-07,-1.6190544766054835e-07,9.488562178812814e-08,5.849813968914076e-07,-7.627983466461935e-07,2.1926004770623315e-08,-0.5002751889459793,1.2358558820270623e-07,5.67752391646746e-08,4.217605164175386e-09,-5.540765181273177e-08,5.72427349308406e-07,2.723550797955088e-07,3.1333845815181175e-07,-4.178775719229543e-08,8.048347925304007e-07,-2.636135479610555e-07,4.4926659421488806e-07,-0.020023339662068713,-0.10599227619083607
2015-06-01,2015-12-01,-0.8846061718801757,-0.9546515049352079,-1.8612573038302218,-1.491541442132374,-0.3661500929389912,-0.0176993249184155,0.004906348682790392,0.13765148041104272,0.1342180210807375,99.99999999999999,2.0261795449409608,-2.073111198420725,0.5539484281677959,0.5448473517263253,0.0009061674722884356,-7.943979837748326e-09,-4.117596946503841e-08,-1.1301685133864344e-22,8.221522098030295e-07,-1.0616663146173465e-22,-2.9203412469753294e-07,1.4203798688432715e-06,4.128857229861375e-07,4.308571688897764e-07,5.0097127655334534e-08,-1.9903644947463562e-07,-0.3656143398458613,1.4499143284134015e-07,-2.0048512053071785e-08,-1.0360151930748108e-07,-6.333732165159507e-08,1.0493645937982985e-07,2.6212627091045983e-07,-7.828641275797006e-07,-3.3616996273535e-07,9.663893419126119e-07,9.165892927429608e-08,-1.5674505632327154e-07,-0.029558415804247392,-0.32874539564033967
2015-09-01,2016-03-01,-0.4835425102155177,-1.1003838100267203,-2.0312598897114325,-1.6764573535572462,-0.55546385325798,-0.189666196711492,0.3804931891527738,0.38422921251919434,0.38133695012959895,73.55975573391923,-1.4856613425336096,-0.28242254529144056,0.5504772173821294,0.8688642464423187,-0.00010042194892564401,-8.167757687963138e-08,2.207066821560835e-08,5.011434635852776e-07,1.2491878992775865e-22,4.335455893256527e-24,-1.5074473221463645e-07,-1.2416278178844723e-06,1.2912944301756716e-06,-7.23652149680701e-07,-5.9176094621948364e-08,-8.905964578396705e-07,0.023356662272271976,-3.2033916214325376e-08,-5.3360604039267465e-08,-7.46212084782027e-07,1.7666991524127513e-07,-7.008865277951056e-08,1.4067157750125727e-08,7.375089253691238e-08,-1.4253715660829746e-06,-2.119680247715207e-07,2.8634466612020913e-08,-1.4988977392358173e-08,-0.03613393873254586,-0.5553143051703735
2015-12-01,2016-06-01,-0.2309070414847625,-0.866543405627987,-1.7089896994499485,-1.3645302670776323,-0.34033673454439217,-0.01841375560552839,0.404033587421218,0.3945995144326574,0.3901479632679074,31.514865828193045,-0.32515017481412795,-0.6883122866100406,0.49953482507211294,0.8898132979309284,-0.027983615864952342,-8.424218024315997e-07,-6.090859454401769e-08,2.6456118733177093e-21,2.4595469375090175e-06,-9.89670601747059e-22,-2.105874029120491e-06,-3.353148803044464e-06,3.860006857923556e-06,9.399137516606981e-06,2.2684556231800657e-06,-2.466258299741398e-06,0.2589630008673664,-1.4496707186323271e-07,-2.6369027658095017e-08,6.377000908626585e-06,2.6786860911106525e-06,-2.442784216352979e-06,-1.2677210699064028e-06,-9.46993874347319e-06,5.715361446013927e-06,6.1848790523161285e-06,8.291267572163144e-07,2.9515062090876743e-06,-0.01112875387995472,-0.555860776239836
2016-03-01,2016-09-01,-0.1371437538706388,0.09188953624792345,-0.7563733988556063,-0.43343885940794935,0.6111031344712939,0.9159934642111321,0.0524562479825335,0.16327592733971347,0.16083094871476808,99.99999999999693,-0.10060947954419863,0.14508533942514665,0.512068285205104,0.3267774580415055,0.01906157723191135,-1.1147868961930867e-06,6.509333590834838e-07,-1.8593111575166283e-06,-1.0020111955908167e-22,-7.237794949553151e-22,-1.612537368387082e-06,-9.985365668163174e-06,1.686774394002767e-05,-5.276249564918369e-06,-1.1381193525830982e-06,-1.4411697659127273e-06,-0.023997743355212143,1.1733192387150106e-07,1.7567275253441853e-06,7.389328719749465e-06,1.3864185368703607e-06,2.4709887453730967e-06,8.981581940686665e-08,-6.989613558095226e-06,8.636966373040923e-07,-1.0403866459904805e-06,-5.541627266541426e-09,-1.9660713645185125e-06,-0.0031303266628604867,0.07177179495485575
2016-06-01,2016-12-01,-0.3244976139693989,0.5746701506781084,-0.24576623994641467,0.08054356947288349,1.0883340233255672,1.4400595613383316,0.8085026689811952,0.6341943784391568,0.6269994442847098,99.9999999994342,1.9434400748702425,-0.41122729263651026,0.5046160538296552,0.0382083987053163,0.06022152930681266,-1.2743556178169463e-07,5.867664750132828e-07,2.4454598378262903e-23,-1.0512450398488969e-05,-8.210650084985112e-22,1.839495788167318e-06,4.8169094611725075e-06,1.9892347605676174e-06,9.633362871801836e-07,-3.615047749853936e-06,1.200545052451462e-06,-0.5311315711712455,-5.846579902051098e-08,-2.980545218023591e-09,-5.781192580259317e-06,-8.432109281340358e-06,-7.620734912233741e-07,4.112180321009411e-07,-4.264807906675417e-06,-1.5822030112731314e-05,-3.1775597967780304e-06,-1.4452511864088716e-06,4.073789874370882e-06,0.009545174653424913,0.3249537347550735
2016-09-01,2017-03-01,0.1182657315096591,-0.21057818553298155,-1.017429330287636,-0.7005746469255947,0.3031473977234377,0.6478567079596903,0.10813832177594714,0.20171311618998639,0.20071506572833175,99.99999999999999,4.0411993053846516,-2.1664302157734197,0.48235463137466705,0.7415070331700334,-0.03127254312442645,-2.646664069737629e-07,-1.0215629672931244e-08,3.0340023915093814e-06,-3.2131438724380495e-22,1.6093892887983394e-22,8.594336377988227e-07,-5.692753142849013e-06,-4.613114084788543e-06,4.043256118464004e-06,-1.5976638538229948e-06,-1.5318540064950142e-06,-0.05870423280403564,-4.86662296052704e-07,1.77452612913388e-07,8.695475238837944e-06,4.57378815666894e-06,-4.101309148965345e-07,-1.1510136702740822e-06,-6.862066829875705e-06,2.8916075361436274e-06,1.4489119151890199e-05,-2.0587902410601204e-06,8.173700004904909e-07,0.01477427442940341,-0.20891554882549457
2016-12-01,2017-06-01,0.211977293329113,-1.11054167529188,-1.976770772475913,-1.6034811777033973,-0.5756482540005566,-0.25448518713401763,1.7490564223623353,1.0354209080287475,1.0249889984981362,99.99999999990752,-3.773076545451503,0.78463776974124,0.496905121247227,0.9955362300990076,-0.08368012712977826,-8.738835752686857e-08,8.565137345937632e-07,-6.390666180020281e-22,1.50646078299078e-06,2.4695174034764562e-22,-1.3479040888633475e-06,1.979160326932709e-06,6.921590433230477e-06,-4.677876961977567e-06,-3.210209915956512e-06,7.953849467029716e-07,0.7381751802356995,8.893219339454255e-07,1.4755724351042553e-07,-4.720196688613964e-08,1.2214550205777931e-06,2.8034776602439676e-07,-5.535417740607299e-07,-1.766155045593208e-06,-5.421564341621561e-06,1.139911678314387e-06,-3.2603070031917696e-07,2.816279204361204e-06,0.00088025731515874,-0.6494513487244724
2017-03-01,2017-09-01,0.5106385514639378,0.21746402530371434,-0.6472837004287206,-0.28725536146445657,0.7139149755180842,1.0611016481569482,0.08595130278927153,0.183084261330174,0.18246627105128974,99.99999999999997,-0.6647849818391289,0.5611707668949651,0.5074776392019021,0.7141142243730831,-0.018451989850219064,-1.1992697304868402e-06,2.0336731729165505e-07,-7.5411394131500996e-06,5.667699661138072e-22,-1.6564979986435649e-22,9.103675904219638e-08,-7.895394786664871e-06,-1.0506695067901632e-05,-5.323313919868451e-07,1.818322952192511e-07,3.141683077157549e-06,0.4063674019346605,-1.3038302132414564e-06,-6.207884893188534e-07,-2.293728035465458e-06,-3.5797678345320504e-07,2.6706482701413295e-07,1.7853126837290064e-06,-1.0317669186065472e-05,9.937550146909146e-06,1.504354620974219e-07,-1.7482324266168193e-06,1.5296219614928094e-07,-0.00275231270797577,0.3271812803351537
2017-06-01,2017-12-01,0.7058486844918832,1.5273378187173374,0.6187274107870141,0.9541593173911671,2.0627195852858478,2.40407345220037,0.6748443976504863,0.541808848886513,0.5380885125271837,99.99999999999999,0.32013759700936334,1.344255172133668,0.5373332333602111,0.06680584130080823,0.01617475909286779,1.2079680455652545e-07,2.3830923061200024e-07,-1.2306596041927606e-21,-3.99726863975337e-06,-1.8155381324301524e-22,-2.132727707953113e-06,-1.0214005732692925e-05,1.8378658882210492e-05,-9.13691824614246e-07,-6.028319409191451e-06,-2.1022251559567336e-07,-0.20772318434371048,-2.0677613071641603e-06,1.1812198359184621e-08,-7.937830701702175e-07,4.778136851046111e-06,4.8117285820808024e-06,5.936637245556619e-07,-1.4220497828619512e-07,-1.3619844390685077e-05,-2.7353690887776667e-06,1.6840463225423006e-06,-3.1600412550347533e-07,0.01706032243159341,0.8614286420535855
2017-09-01,2018-03-01,0.5770491780988429,0.6375274540087037,-0.30250834693946815,0.09665767614717641,1.1839369058600275,1.5152497388479789,0.003657621857029245,0.13227534293884424,0.13068253213901415,47.710399785566466,-1.1730501810914122,1.2733749980930211,0.5382731664713436,0.45509445044045516,-0.041917092660230054,1.993260493468107e-07,2.520948303348022e-07,-1.4731708389760542e-05,-1.8894513124933592e-22,-1.4455592751509914e-21,-3.566568340105892e-06,-1.1294059167740223e-06,-9.043704195863745e-06,-2.8073496089642925e-06,-2.8474409240201728e-06,-8.230445236632341e-07,0.058917564926085,-3.363211107017535e-08,-4.023224060656437e-08,4.240555203754699e-06,-1.3922445793720654e-06,-4.881569656511917e-06,3.342920411193393e-06,-1.3791112039927346e-06,1.0367395709039804e-05,8.943689530941829e-07,4.15779536875666e-06,2.3124890014709213e-07,0.03282591379985052,0.18345727112878407
2017-12-01,2018-06-01,0.4772563274701547,-0.3206275646328946,-1.2443482787724387,-0.8656973388099571,0.2189955942674489,0.5642879668957844,0.6366187052775104,0.5314604946209631,0.5263481995893671,99.99999999998978,-3.945883304066717,1.7507147366297258,0.5226032828857984,0.9323059315615206,-0.0696558150527885,7.834411344036255e-08,-3.255647472360624e-07,-1.2566047343774664e-21,4.378328395666695e-06,3.9126410289901383e-22,1.991669743070698e-06,-1.4935612752948344e-06,7.430958914088865e-06,3.539167838410262e-06,-1.0004124650079034e-05,-1.0324230791463002e-06,0.5981996776499425,4.281935773529289e-08,-5.374183577198717e-08,5.767035463078004e-06,-4.184647611177139e-06,1.1229021407091995e-06,-7.870945179799322e-07,-2.670067037978448e-06,1.52411473820197e-05,6.4080894569452815e-06,5.961131031523163e-06,-5.815528697639933e-07,0.022694909423401195,-0.1555799575617023
2018-03-01,2018-09-01,0.3692064162161834,0.44414267778293415,-0.47489872793438487,-0.09868712582403663,0.9652357149794489,1.3196636172560483,0.005615443297600487,0.13297774654089842,0.12999772714993202,99.99999999999496,-4.457942028754354,2.7250864372543764,0.5096603522000005,0.4423284821382831,0.0028002382828244037,2.0956480108738095e-06,-8.934558304123945e-08,-1.2048193210730062e-06,-1.579923052491436e-22,3.7522219657346313e-22,3.1729411106993557e-06,-1.338140798894919e-06,2.750510405584704e-05,-2.0329911991562117e-06,1.1582490812922952e-06,6.054588859195835e-08,0.40943251024591126,2.3159735932088883e-07,-1.2122234851097295e-06,-4.386551122183406e-06,3.7427424407507367e-06,4.907008520935162e-07,2.6221155925377653e-07,-5.161914176679149e-07,-1.4396308923018987e-05,-2.262726489651728e-06,3.0007809701370897e-06,-2.7033186717572102e-08,0.012922703642654404,0.39359190697005886
2018-06-01,2018-12-01,0.3096180831721362,1.1628417724200684,0.339319826713743,0.6548984690909605,1.6896218461689991,2.046281019005546,0.7279906638938518,0.5944103045817791,0.5880586107233764,99.99999999999996,2.6669592969332703,-0.18501849453283756,0.5045807406042879,0.045987126658852046,0.037165498145955204,-1.6258729249630135e-08,-3.477128840095791e-07,-5.994631880284613e-22,-1.1107088171636554e-05,1.040539786870235e-21,3.7430716778754745e-06,-6.199337360622829e-08,3.7330532304434428e-06,1.3526215838768164e-05,2.0851882084356114e-07,2.789409069418683e-07,-0.38726282435620357,3.9171054592344175e-07,-3.856960701295392e-07,-5.766889086718468e-06,-5.9218647827446075e-06,-2.1633833628354696e-06,-3.153746490269101e-06,-1.2125427326727786e-06,1.8031300853152563e-06,5.679147591135404e-06,-2.050942027318647e-06,1.0190922434058751e-06,0.023972440968181342,0.632836285031857
2018-09-01,2019-03-01,0.4957130017502642,0.41287963202525,-0.477990027403659,-0.11662131031873692,0.9664331498118577,1.3472191881227924,0.0068613671400009,0.13328972580096252,0.13202041144261184,99.99999999999999,2.9059539738005356,-1.1329063829251456,0.5322057562871775,0.5569024576163506,-0.06089970325958328,3.977323809850893e-07,6.219673720530994e-08,5.84656715616116e-07,-1.351767015630334e-22,3.87435524559454e-22,3.83185187098624e-06,-1.7257433048276196e-06,5.173850655913683e-08,-2.9800224358671074e-07,1.0637551427983027e-06,8.358104433954024e-07,-0.038818263760072094,-1.1461000503290467e-07,-4.138231895474337e-09,4.6270046309871915e-06,-4.099991285643783e-06,-1.9957692744499186e-06,-6.827399670434429e-07,-3.354111876169029e-07,6.992638828791554e-07,1.6043624195679067e-05,3.6031580237871654e-07,-4.1471114452933705e-07,0.03395582797975925,-0.024385490753875416
2018-12-01,2019-06-01,0.6980791265353226,-0.6252009693563477,-1.5322094630125367,-1.1713670013596162,-0.0923781609915252,0.21097207501933657,1.751070212183068,1.0473836894423538,1.0367671023028535,45.34766492065628,-1.309224645535824,0.056717484109471694,0.5239057731006953,0.9939011638741194,-0.12272459519382456,1.4225388999910011e-06,-2.1691919448523092e-07,1.5136036872683946e-21,1.0773163194073789e-05,3.2152341082601967e-21,4.088492375128837e-06,-7.171301188750562e-07,-5.373600441011812e-07,4.200740005715595e-06,2.2668927976051964e-06,1.4265838795279631e-06,0.9005874132007391,-3.809239873766754e-07,-2.725404711683689e-07,1.9539525360783082e-06,4.21354106887361e-06,2.209538795202403e-06,1.3883339200858952e-06,1.686177510209329e-08,-1.713391025042627e-06,-6.936346668944267e-06,-1.0843997305815386e-05,-2.803559332776803e-06,0.021338200995336877,-0.3232182018597207
2019-03-01,2019-09-01,0.3682466372715076,0.4155179000194885,-0.34845096911636514,-0.04683627868189201,0.8605297153674706,1.182471968662188,0.00223457228178865,0.1143466283676556,0.10971650589973671,99.99999999999999,0.7213156153049058,0.07885671310737467,0.4599159697648287,0.4627246164829907,0.04728886816490443,8.540640789244896e-06,1.2807012015760661e-06,-3.303823728865383e-05,3.2001912961928593e-21,1.927242081030115e-22,2.4220943136413095e-06,-4.833164355472116e-06,-7.666045056869721e-06,-1.839592279244296e-05,-2.699063320551456e-06,2.808748723290724e-06,0.2402632189151696,-6.711609544417116e-06,2.0565030061658806e-06,-4.658991167703311e-05,1.820431010726267e-05,1.9124001449333402e-07,-1.2618097644377064e-06,-2.2847521587919543e-05,1.66054293293136e-08,-1.3799066679248746e-05,-1.2824351727435883e-05,5.010955810156472e-07,0.07385065440068712,0.5200984925041396
2019-06-01,2019-12-01,0.3691647183324598,1.3579158781520198,0.5716318927874665,0.8840328974754013,1.8547718930580084,2.187362959506161,0.977628856044525,0.7358147556481686,0.7293352664886695,99.99999999999999,0.3802994687732269,1.1807220502123346,0.4818432342016468,0.02037766623407382,0.21443831669218058,-6.34141045289479e-07,7.376096796763756e-08,-4.984668084216222e-21,-3.518700112189049e-05,1.2632598442699355e-21,-3.2028771202736504e-06,-4.815804405578686e-05,1.667473442571855e-06,-6.400197929137621e-05,-1.0177064929878319e-05,8.72106820040108e-06,-0.3794051616744549,6.69127737053551e-07,3.780702448696847e-06,-2.6255373110231447e-05,-3.612058475182085e-05,-5.256581563227948e-06,1.2731858638222363e-06,-3.553609222565801e-05,8.05205676053755e-07,-1.7475117188568272e-05,-2.4758761148092738e-05,-1.5653289481056657e-06,0.09009593180850192,1.0212973283950433
