Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_Business_Confidence_EU,Shap_variable_mortgages,Shap_M3_change,Shap_M2_change,Shap_CH_2int,Shap_Saron_Rate,Shap_oilprices,Shap_infl_e_next_year,Shap_fin_spread,Shap_Wage_change,Shap_infl_e_current_year,Shap_EU_fin_spread,Shap_kofbarometer,Shap_M1_change,Shap_unemployment_rate,Shap_headline_1m,Shap_core_1m,Shap_headline_lag_1,Shap_headline_lag_2,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Constant
2018-03-01,2018-09-01,0.9846101138386132,0.436851062708854,-0.3387727644032168,-0.0586184480718898,0.7839586945014965,0.8585833621364167,0.30003997809457417,0.4117558243251856,0.4063630897044005,11.915475150014483,-3.031334705650569,1.4407385896306406,0.337503901367152,0.9501305928493431,0.0,0.016646534660049738,0.0,0.0,0.0,0.0,0.0,0.0,0.020153004590418813,0.04380996546714143,0.040501487850709464,0.01001456210776977,0.0,-0.05888034804204115,-0.07858342296057227,0.04022247238030008,0.0,0.0,0.0,0.024581891658806223,0.0,0.16491715697847362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21346775801779833
2018-06-01,2018-12-01,0.6891110180748505,-0.2031045228923389,-1.36920640375493,-1.0188088444693657,0.7839586945014965,1.1400673781712278,0.7960485715433745,0.4841799297808499,0.5198839659573021,68.88788112121152,9.999999999999998,-6.4160745897620926,0.6209266238241917,0.8423964565417311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01594276977270226,0.05361526723048293,0.10226110246343308,0.0,-0.02043735306207244,-0.11106793689374055,-0.14443314265178722,0.02550159967400075,0.0,0.0,0.0,0.0,0.0,-0.20859191430670038,0.026587622105827918,-0.11662444697399638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060274492949157
2018-09-01,2019-03-01,0.7264280628502817,-0.2031045228923389,-1.36920640375493,-1.042713669218287,0.7922465951253344,1.1741669666975874,0.8640308279573624,0.4986383254830313,0.5381864422833661,99.99999999999999,9.999999998309601,-7.110572278702883,0.6919997258627063,0.8444309705379467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07629995576869876,0.12513377949503224,-0.02818967099007555,-0.03767613880641849,-0.09749593250465648,-0.12536984965944142,0.0,0.0,-0.01851679681382773,0.0,0.0,0.0,-0.2272991873544972,0.03574636715023215,-0.1351386997473097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22940165056992443
2018-12-01,2019-06-01,0.5984537326090056,0.197006545721301,-1.36920640375493,-1.042713669218287,0.9177682180202318,1.1741669666975874,0.1611598438600516,0.3224629965314589,0.343584584420846,99.99999999999999,-9.99999999999975,6.882411912201996,0.6826966122878051,0.7540045538312872,0.0,0.0,0.0,0.0,-0.052898601975596087,0.0,0.0,0.0,0.0,0.155233981657585,0.21002942724492807,0.0,-0.04587704570025445,-0.04224641421867381,-0.17349748494859368,0.05796694928856693,0.0,-0.017620368826409633,0.0,0.0,0.0,-0.1479609898292255,0.0,-0.06566177764986297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31953887067883713
2019-03-01,2019-09-01,0.148203431847449,0.5585301005328169,-1.0188088444693657,-0.4592554988597824,0.9177682180202318,1.1400673781712278,0.1683679750344317,0.24880648760314383,0.19048627074302513,11.254884436690507,-9.999999999921267,2.9082080795991816,0.2409642609496396,0.3301111207142881,0.0,0.010142713119184184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643769210755268,0.0,0.0,-0.038019353452988056,0.007085834919754119,0.04691780767081255,0.016985754080299387,-0.019866473339636,0.0,0.021400977782018066,0.0,0.0,0.01920255703847079,-0.04867211679852268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789754784378978
2019-06-01,2019-12-01,0.1556449901822354,0.6261429008439734,-1.0188088444693657,-0.3526159316805,0.9861573002997798,1.1741669666975874,0.22136828393706076,0.27221659930033465,0.22464800844884475,8.388712543407374,-9.999999999999915,2.6796222322622194,0.2071390995106702,0.28699922514608855,0.0,-0.016629726798573257,0.0,0.0,0.0,0.0,0.0,0.0,0.05673990338507265,-0.012514822256003885,0.23503767319015015,0.0,0.0,-0.023007664843599805,-0.035133496264519226,0.06372260107239829,0.0,-0.010576000105163796,0.0,0.0390102275945642,0.0,0.0,0.0,-0.037868710920923254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673629167905713
2019-09-01,2020-03-01,-0.5164958313734758,0.2967861546205874,-1.2842046129783569,-0.9944769528806852,0.6696412652787309,0.9942800292209064,0.6614275887424477,0.3993605129282265,0.34438690272655603,30.939047333726222,-9.999999998616886,4.494744400059656,0.43786590341086856,0.22277492711553137,0.0,0.0,0.0,0.0,-0.02569404660937631,0.0,0.0,0.0,0.0,-0.011420994296762917,0.23306996680539493,0.0,0.0,-0.06645769804672556,-0.032011356571639546,0.05957597131945821,0.0,-0.013753922655054832,0.0,0.038117420561787914,0.0,-0.11629203316130185,0.0,-0.030827695272781723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26248054254758907
2019-12-01,2020-06-01,-1.2829630830706762,-0.1431940564061484,-1.4022834113305294,-1.042713669218287,0.5662310222083633,0.784373089532688,1.2990734341438048,0.6880038444288004,0.7160207512687617,99.99999999999999,-6.432747418647425,3.948309154681341,0.6424650485618612,0.07129201188473526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05420441060885612,0.10271022317460256,0.0,-0.0525187474284117,-0.08015492099387936,-0.14158870199458765,0.040490027152616626,0.0,-0.02854599897938163,0.0,0.0,0.0,-0.10869674748504399,-0.06997928215089735,-0.043893492360797405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29318799526848754
2020-03-01,2020-09-01,-0.8030999717637322,-0.2564214525124342,-1.36920640375493,-1.042713669218287,0.3755213541484735,0.6988616307040015,0.29885740341079176,0.31292599885496947,0.29644337315131625,99.99999999993683,-0.011490061341795357,-0.29917235028181777,0.648594061559444,0.2229177492051242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01658685938927514,0.0,-0.013600907501428172,-0.059562831966872516,-0.0472449601083874,-0.1454596787713524,0.0,-0.03917079651973255,-0.03199967227117623,0.0,0.0,0.0,-0.04052924451142603,-0.07202475102853936,-0.05696311988000514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26672136943576075
2020-06-01,2020-12-01,-0.8171521987560659,-0.8644840978884183,-1.4124469369917847,-1.316989762101528,0.0717082309224181,0.5089766428031649,0.0022403086754751783,0.18352939556383355,0.14720538145227086,20.053610774948204,9.99999999999999,-3.955739773660034,0.31646654676063635,0.4495542124481514,0.0,0.0,0.0,0.0,-0.024552286845627005,0.0,0.0,0.0,0.0,-0.008203243693314599,-0.0449616555065219,0.0,-0.030589627925225425,-0.12769504139252894,-0.26292543992269884,0.0,-0.02193582187612881,-0.010402817085911245,0.0,0.0,0.0,-0.45739379336011454,-0.07889988044916739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030755101688203
2020-09-01,2021-03-01,-0.2455273463734641,-0.1412280919067754,-1.317811421498707,-0.8699316401613366,0.4782534289033968,0.8352077270444624,0.010878334482307081,0.16166468820068416,0.15676962193938848,99.99999999917547,-3.411466884048199,1.993945855247564,0.6284357529470701,0.44484220583194806,0.0,-0.029615973301718408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020725676036136093,-0.10016923000725404,0.0,-0.045164794130802446,-0.06485051410315278,-0.13400936353147339,0.0,-0.022087346884056884,-0.019626673672484607,0.0,0.0,0.0,0.1652669491401998,-0.049522492460429744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792770230805332
2020-12-01,2021-06-01,0.6026508010152476,0.197006545721301,-0.9282757434347165,-0.3387727644032168,0.6587826015050702,1.1005087854901063,0.16454726185298052,0.24509402477655673,0.24162399358507766,10.089891856244966,-1.3375504585543447,0.895814464752303,0.5013320844520219,0.7766267172497816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029100355904703508,0.0,-0.08751744136424554,0.0,0.028354150480280532,-0.04928374140144928,-0.09375686908848077,0.023921983434143455,0.0,0.0,0.0,0.02128037282814988,0.0,0.1093124782632718,0.08683335699291535,0.02973357811790199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09902832155411007
2021-03-01,2021-09-01,0.9379541644552348,0.1194276587531462,-0.8030999717637322,-0.3387727644032168,0.6499245207629123,1.1026994256468496,0.6699856405368714,0.5243205943471619,0.5176340289995126,9.868174621417412,-0.06677981953467237,0.191769974020923,0.495223547875432,0.9275750146637745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1022440986278217,0.0,0.04560604353053414,-0.08043824253769752,-0.1070135909198202,0.026888810072352602,0.0,-0.039113025288321356,0.0,0.02297415326470386,0.0,0.08636198672849006,0.07039144644367891,0.12509070371130612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07092347237574126
2021-06-01,2021-12-01,1.5194969502536182,0.5715731615434816,-0.5170272359548855,-0.017786705169232246,0.9942800292209064,1.2227942030554215,0.8985595092025797,0.7516843102770014,0.7442622746314318,15.640643430086316,-9.999999999999998,2.934219866609641,0.2331124638334607,0.9962096451797816,0.0,0.026347884064027292,0.0,0.0,0.0,0.0,0.0,0.0,0.06027866074772181,0.1896486344755367,-0.05404576959257898,0.0,0.04129091908670777,0.0,-0.054413998551252896,0.04695233949032731,0.0,0.0,0.0,0.0,0.0,0.07605989612334033,0.10578630980588828,0.03394568429790426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09972260159585972
2021-09-01,2022-03-01,2.3581675787721856,0.6275077591320954,-0.597433953410169,-0.014537310744820581,0.9846101138386132,1.2227942030554215,2.9951834113166695,1.5678019409131978,1.5596777500028574,11.813600191293391,-9.999999999996291,2.6664262820824782,0.20189467838071146,0.9999999999999997,0.0,0.00986653840185277,0.0,0.0,0.0,0.0,0.0,0.01580390418417103,0.07010832132103509,0.17106288454554014,0.0,0.0,0.0,0.0,-0.0688026724057426,0.048589592051953547,0.006056223030970254,0.0,0.0,0.0085326943172341,0.0,0.11452869340135215,0.06418569715380713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875758831299219
