Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_fin_spread,Shap_M2_change,Shap_M1_change,Shap_Saron_Rate,Shap_EU_fin_spread,Shap_Business_Confidence_EU,Shap_Wage_change,Shap_oilprices,Shap_M3_change,Shap_kofbarometer,Shap_CH_2int,Shap_variable_mortgages,Shap_infl_e_current_year,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2015-03-01,2015-09-01,-1.4541319195251925,-0.6106225268750265,-1.801888355190684,-1.326357299492198,-0.12594108294781137,0.13733210743103208,0.7115080954890519,0.5085818379229423,0.49459042791308516,29.889085561644524,-9.999999999869104,2.893428678313987,0.35139551635584915,0.11272327108782086,-0.900944177595342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007237961092378967,0.0,-0.008696511187061681,-0.03830584736840757,-0.054013159066485225,-0.039096569699421706,0.0,0.0,0.0,0.1815081997357043,0.0,-0.011985291468834815,-0.0249346456506986,-0.035427210504064395,0.0,0.0,0.0,-0.018400662915597343,0.0,0.0,0.0,0.0,0.3469113099375615
2015-06-01,2015-12-01,-1.316989762101528,-0.21630604834257383,-1.4832206248635238,-1.0479910739571885,0.43230738356647047,0.7994932866023599,1.2115046377342036,0.7412897063582007,0.7442531775777725,97.52767704475103,-9.999999994617479,5.505342201371024,0.5683887101247376,0.06671750899866333,-0.23878299842401418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0353148232572643,0.0,-0.022240163740890273,-0.04588799887590038,-0.07501492364510588,-0.07437792222812999,0.0,0.0,0.0,0.1962319644838676,0.0,-0.02932366333601591,-0.020330648719415156,-0.0713470391683932,0.0,0.0,0.0,0.0,-0.0983229653194278,0.0,0.0,0.0,0.2984051338881157
2015-09-01,2016-03-01,-0.8644840978884183,-0.6271258263010893,-1.6388584916504634,-1.3571184127241231,0.03869149580353337,0.4199129389340861,0.05633894909092425,0.1950453435518017,0.1915275589281344,99.99999999999592,1.004490667636235,-1.2400032825393663,0.6331758044658204,0.3399725813918385,-0.5531877419298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03590726176832218,-0.01982396316387597,-0.048684554846796714,-0.028373496806560778,-0.06461354189718807,-0.0655369767461769,0.0,-0.03285088172487434,0.0,0.125806892526246,0.0,0.0,-0.04378038069514287,-0.10772289035882943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24754897111028226
2015-12-01,2016-06-01,-0.3747694568706272,-1.1264120577897607,-2.156413527355028,-1.8821374344717867,-0.2164097140673782,0.4143267502866088,0.5649665995164798,0.41206323364569586,0.41587764108827463,37.9796508193834,9.999999999999183,-6.053696352011888,0.4929902082629565,0.8079358587786298,-1.078206763677514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06503750359544333,0.0,-0.05665587539012101,-0.03374479134102385,0.1353638878271805,-0.12338532661946763,0.0,-0.019970682452766782,0.0,0.0675172464468694,0.0,0.0,-0.060045044763350465,-0.13605403091770565,-0.02170414630384194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265510972997424
2016-03-01,2016-09-01,-0.181689804921703,-0.6225927119171359,-1.3920457435284028,-1.1623421546626211,0.06276489412924136,0.43491475842500904,0.1943953733970234,0.2744996332745838,0.25512222568244447,36.57459467344233,9.999999999999998,-4.079823566707934,0.34340533756680114,0.7775438671064974,-0.31129635595856797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05705716558525478,0.0,-0.04942305728689544,-0.04991306798525877,-0.0718550360067176,-0.13151457603159933,0.0,-0.025005587477199383,0.0,0.0,0.0,0.0,-0.054466574930025276,-0.09456882915749261,-0.020343667912337854,0.0,0.0,-0.012087896788202546,0.0,0.0,0.0,0.0,0.25493910320241564
2016-06-01,2016-12-01,-0.0067578301338855,0.3921409508483187,-0.3822334429137264,-0.14760849189716652,1.121682529623392,1.4068746136137733,0.1591202374690885,0.2649012889635836,0.25851621416890613,62.34223788738504,9.999999994901184,-3.703482641985821,0.410515467922769,0.21057720464480784,0.7034373068068867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04559829552940342,0.0,-0.05440202758043975,-0.04343767280021953,-0.07951780423383807,-0.1253734728400722,0.0,-0.02242064201780172,-0.013313555225286544,0.0,0.0,0.0,-0.03831977425241284,-0.09242825714012934,0.0,0.0,0.0,0.0,-0.075504022765902,0.0,0.0,0.0,0.27901916842693736
2016-09-01,2017-03-01,0.5662310222083633,-0.04689936067099332,-0.948600212640649,-0.4932035119900995,0.4915737941978193,0.8330438578437516,0.37592886640978646,0.3841270677276857,0.37791853453132934,99.99999999989825,9.999999999991763,-4.296801732253074,0.423407123110125,0.8712286451468749,0.12960655103686491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05283636951336496,0.0,-0.053999242364491586,-0.00655217051731551,-0.05131991102799151,-0.1007267003102586,-0.006587925674850613,-0.019202566617413545,0.0,0.0,-0.004069298281229594,0.0,-0.049230568791785785,-0.08501426314843281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25303310453927624
2016-12-01,2017-06-01,0.197006545721301,-0.784403919006671,-1.6111393145361141,-1.3032704727381272,-0.33613388685296286,-0.03191763119398183,0.963166500277574,0.7410712660546118,0.7355378583798914,99.99999999999937,-4.217320090410134,1.2260957156286119,0.48089460829532044,0.9802626230985556,-0.7101951369407722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052941348352753596,0.0,-0.052795687297400376,-0.0375295419946417,-0.060922197050205386,-0.11422392167456734,-0.008608338133881455,-0.014800911382228395,0.0,0.0,0.0,0.0,-0.06694693161972012,-0.08598465230955048,0.0,0.0,0.0,0.0,0.11102797761275056,0.0,0.0,0.0,0.3095167701362995
2017-03-01,2017-09-01,0.6499245207629123,0.3361025601123835,-0.5369970791464951,-0.11656327075835193,0.9116189183202117,1.1419730475383432,0.09848422298654205,0.19013418612126193,0.18293666888132395,99.99999999999957,-0.9076814958039086,0.8256834502473608,0.5096360557221372,0.713454177514295,0.4366244711714984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044162592430715276,0.0,-0.043694141352248195,-0.03340152305876155,-0.045198203964092784,-0.09964979194682849,0.0,0.0,0.0,0.0,-0.008652531469233409,0.05874552421699192,-0.04185447216205429,-0.07227155904865847,0.0,0.0,0.0,-0.010401409583063813,0.0,0.0,0.0,0.0,0.24001878973954943
2017-06-01,2017-12-01,0.8352077270444624,0.8066797716029583,-0.24321473352566514,0.19700654572130105,1.7148799275134685,2.0412928174027734,0.0008138442416724436,0.18898419650431314,0.17160299251424485,69.39202674726006,9.999999999999202,-4.63335101673038,0.5498992966583262,0.4707163309738589,0.9072016826620732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019415478054982088,0.0,-0.03716499944904592,-0.02438778376859438,-0.06145164524183976,-0.09127027979494227,0.0,0.04948972449859418,0.0,0.09731601923660582,0.0,0.0,-0.0383105348974899,-0.08436015393606279,0.0,0.0,0.0,0.0,-0.18863108264698927,0.0,0.0,0.0,0.29766430299563157
2017-09-01,2018-03-01,0.7922465951253344,0.39326231935619127,-0.7603215007265796,-0.27990874878745936,1.1205017322534871,1.671522437525308,0.15918845231102763,0.24976319727401114,0.2567714844464846,99.99999995959061,6.923285915077073,-4.051081454240453,0.6389228575238584,0.7128839493003376,0.2133000495914139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02105068156065605,-0.025077064974707422,-0.027472655677461648,-0.02621384313205666,-0.0381211690814717,-0.0621798755775371,0.0,0.09154946859408897,0.0,0.11070328042658459,0.0,0.0,-0.030421785605609764,-0.05217183614800393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26041843250160807
2017-12-01,2018-06-01,1.1400673781712278,0.21404802913558285,-0.9325266412719913,-0.3857670845861953,0.874907238936995,1.420539558346512,0.8575118347883997,0.6216204104697762,0.6091186700105411,12.277203336639198,0.15693983181006593,0.10894890349583858,0.6194182737769822,0.9192465061696357,-0.0719939556176108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022940987345749286,-0.027204175943015167,-0.02674431033658759,0.0,-0.03337115326292143,-0.07094842599519803,0.0,0.07942631375537337,0.0,0.058110210277699234,0.0,0.0,-0.030222633476352512,-0.04130893499549659,0.0,0.0,0.0,0.0,0.1370705056397192,0.0,0.0,0.0,0.2641755764357224
2018-03-01,2018-09-01,0.9846101138386132,0.9282143309425006,-0.04599679113878685,0.31318792298614184,1.4861482281959937,1.9659255598754477,0.003180484328465464,0.14138129254303708,0.1412332458525303,15.319949713944188,0.10854748452787791,0.8323900593450481,0.5630356994089213,0.5624752027998366,0.5789465455339204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02789288683335135,-0.039005162356228675,-0.039869350317414246,0.0,0.09217729134218527,0.0,0.08441884791562743,0.0,0.029089429531977136,-0.02345329467254589,-0.014089584654144657,0.0,0.0,0.0,-0.03479050060733427,0.0,0.0,0.0,0.03548932141699804,0.28719367464281137
2018-06-01,2018-12-01,0.6891110180748505,1.4724674569060348,0.13385457011132473,0.6189859979914836,2.1482158523884465,2.6719992780242423,0.6136473102582749,0.45460949943911366,0.4471331974325528,99.99999999999943,-2.2403632193095873,3.0584451065561384,0.7238359646607063,0.15903400864401412,1.2120613337888386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015038897806900278,0.0,-0.04327028679945581,-0.04139157280596955,0.0,0.18803330440386024,0.0,0.1341590824320904,0.0,-0.05392924524207599,0.0,-0.0293308181689843,0.03269843481015675,0.0,0.0,0.0,-0.17299992652171461,0.0,0.0,0.05391441950482987,0.2075616293113594
2018-09-01,2019-03-01,0.7264280628502817,0.8952540720060576,-0.4453822303993604,0.07888738103352111,1.501722314404659,1.8981970822688154,0.028502221367466107,0.18122487172897714,0.1752301604093435,23.014954410273866,-2.949926177460227,2.7419333817853055,0.6272281205777588,0.41876917080787773,0.40566356830469275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019045385017847617,-0.047699766521735215,-0.022220740938881912,0.0,0.20375399108682507,0.0,0.13266443529271302,-0.020494972826513108,-0.08372643194480399,0.0,0.0,0.030922152388755546,0.0,0.0,0.01785507670758174,0.0,0.0,0.0,0.04997139092605046,0.2476107545492208
2018-12-01,2019-06-01,0.5984537326090056,-0.18638198805778217,-1.3739961144180413,-0.9466222430379645,0.3935322714049503,0.6565565793946959,0.615967108434556,0.5523639431170682,0.5547638183090039,76.87738463619947,-9.999999999999998,4.666780296728877,0.4896942088808407,0.9231326868009744,-0.5229503157139881,0.0,0.0,0.0,-0.023261190975732936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026535262042445447,-0.051024996177531326,-0.027519701278323,0.0,0.07259567417079049,0.0,0.08471037713851165,-0.017993810335913945,-0.12314503148156779,-0.024528429783522755,0.0,0.0,0.0,0.0,0.0,0.1449012376131905,0.0,0.0,0.0,0.32836946080875046
2019-03-01,2019-09-01,0.148203431847449,0.4885767325725432,-0.5397681911087915,-0.20218582116839912,0.9451408849449727,1.257943804910843,0.11585398384649541,0.1949553391533918,0.18178281444897487,81.9229747946012,-9.999999999999996,4.758473220943848,0.43208547512609385,0.3130605731157186,0.320764494545589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029876939136413327,-0.03228388612444536,-0.0512424461310907,0.0,0.0,0.0,0.0,0.10849598053364966,0.0,-0.08381031433186877,-0.019751473556552,0.0,0.0,-0.015312135331250535,-0.021098279589244723,-0.023679696080996036,0.0,0.0,0.0,0.058445843639180484,0.2779255841359855
2019-06-01,2019-12-01,0.1556449901822354,1.133879982335806,0.2703582496189405,0.5984537326090056,1.7457804387223774,2.0290697762079097,0.9569436998736961,0.710316522438817,0.7103802588969761,99.99999999999994,-1.0590279113133845,1.768281439845073,0.5622263078281035,0.03866105942433787,1.1214040483229937,0.0,0.0,0.0,0.0,-0.014691728579249382,0.0,0.0,0.0,0.0,-0.013558603126725117,-0.039597767864770435,-0.03279115142617583,-0.0446647913019662,0.0,-0.012108990304150913,0.0,0.028194282062319546,0.10871215032110576,0.0,0.0,0.0,0.0,0.03121505366859944,0.0,0.0,0.0,-0.27980778004385165,0.0,0.0,0.0,0.281575260607677
2019-09-01,2020-03-01,-0.5164958313734758,0.148203431847449,-0.9836074364353696,-0.5837298389893917,0.607670055982008,0.9201449092328673,0.44182511052644025,0.35322847943720576,0.3508917036504397,60.75631587698081,-9.999999999998316,4.298928745097816,0.4205098633447267,0.16487334193108405,-0.17256106269813998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03163970887720284,-0.024673254583991826,-0.03750252707914906,0.0,0.0,-0.010141486456140086,0.014541991722031168,0.13343951687618888,0.0,-0.06037030806604147,-0.009509148914462612,0.0,0.031306111938957604,0.0,0.0,0.020816462398284958,0.0,0.0,0.0,0.0,0.29449684558711425
2019-12-01,2020-06-01,-1.2829630830706762,-0.6449945635951693,-1.7770590198324765,-1.3942957470105455,-0.07175408330297728,0.12799465571804802,0.40700383184177025,0.3430076412827967,0.33909601848518195,57.54339515141777,-9.999999999999998,3.6751850330863727,0.4360883515417527,0.18247483646379783,-0.9657590581407582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012018715334991662,0.0,-0.030010957829954485,-0.03238174855255235,-0.047261075488049586,-0.03291859549387458,0.0,-0.013841268907627047,0.0,0.09033367915492575,0.0,-0.08305035500552203,-0.015883374917086295,0.0,0.0,0.0,0.0,0.0,0.20406644587067657,0.0,0.0,0.0,0.2937304610496447
2020-03-01,2020-09-01,-0.8030999717637322,-0.5276545368424923,-1.3175563189933293,-0.9603258291548542,0.1606056676627673,0.5637309592095803,0.07587018761895098,0.18689626538333182,0.1940163133944495,49.928004306764414,9.999999999999998,-4.344733218805713,0.3820021803567884,0.28354383377692016,-0.3439347686753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02589016426381049,-0.014305803062600542,-0.046215606847828196,-0.04207662247967614,-0.07008840270601888,-0.048749649587468476,0.0,0.0,0.0,0.0,0.0,-0.09901398650765986,-0.02257050686768933,-0.049133688540212765,0.0,0.0,0.0,-0.01619551984596443,0.0,0.0,0.0,0.0,0.25052018254177255
2020-06-01,2020-12-01,-0.8171521987560659,-0.6285003808884859,-1.2829630830706762,-0.981573378270717,0.07304017999008039,0.33176562148805333,0.03558950838474258,0.1566620103359532,0.16734216834490193,35.19006901436234,9.999999999999982,-3.750488786899064,0.31561181873680877,0.3001697225195305,-0.31720402492991795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010478555253119633,0.0,-0.04987620340118291,-0.020584580257911142,-0.04834344516099167,-0.038185733662616524,-0.004576190666011171,0.0,0.0,0.0,0.0,-0.06990048762863646,-0.014276852952827636,-0.0358503695478126,0.0,0.0,0.0,0.0,-0.2020827827211927,0.0,0.0,0.0,0.1828588452937345
2020-09-01,2021-03-01,-0.2455273463734641,-0.35003181051997956,-1.1693603400291686,-0.918190369777367,0.16918536990253585,0.51393547777554,0.010921183026550334,0.15396079732970694,0.13732510649235344,99.99999999999956,3.4841325978094515,-2.171801908251659,0.5134416349822883,0.5984715859721861,-0.45916520308839637,-0.021962369232821882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026437046602143247,0.0,-0.04647415244550992,0.0,-0.04533398374449371,-0.04862879627484055,-0.025751002658424234,0.0,0.0,0.09301709739186083,0.0,0.11049581844578842,-0.034307533830404656,-0.029229733514185504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18374509503359127
2020-12-01,2021-06-01,0.6026508010152476,-0.07816292275375503,-1.0941505783401162,-0.8394581104336218,0.46923738656312597,0.679558721282536,0.4635073264722158,0.45929972230217003,0.4743800499017109,91.43526011752019,-9.999999999999998,4.728205624507763,0.48544340943297315,0.9015043427363421,-0.499948173826148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081448824284956,0.0,0.0,-0.0449761120395338,0.0,0.0,-0.04490119161753595,-0.01565939331535282,-0.02779385688033707,0.0,0.081563577254661,0.0,0.09955791971713521,-0.021689003620196667,-0.020724013103138105,0.0,0.0,0.0,0.0,0.2078595742484827,0.0,0.0,0.0,0.1677332621853589
2021-03-01,2021-09-01,0.9379541644552348,0.28671085949314445,-0.5000142975726838,-0.22259081976905293,0.7993474554417901,1.1828234171042062,0.42411784225794624,0.40908427949203163,0.40887442995872214,99.99999999999999,-0.9833137149492567,0.7930380493432736,0.5087403649604386,0.8974579203328685,0.21363785671493218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021964852798815732,0.0,-0.048065251174009366,0.0,-0.016469062362284115,-0.04401888180041877,-0.02824028539720127,0.0,0.0,0.054888571702594854,0.0,0.11512840962821874,-0.018582730205821827,-0.025520522321439996,0.0,0.0,0.0,-0.025611810782809313,0.0,0.0,0.0,0.0,0.13152941829019904
2021-06-01,2021-12-01,1.5194969502536182,1.1381327175465472,0.07731848703365074,0.6026508010152476,1.9071529117014485,2.2821058699500796,0.145438677988253,0.2224647155827207,0.21070990405253018,99.9999999999999,1.0777551474644105,0.5158761192941209,0.6365155299995411,0.6886392678741905,1.1025989748413956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190952764709871,-0.018167924203790018,0.0,-0.022217536198080895,0.0,0.0,-0.03652425999902767,0.0,0.11556218540306432,0.0,0.06596957618750474,0.024991323376467187,0.11055921808804729,0.0,-0.03821516846778445,0.0,0.0,0.0,0.0,-0.2940520689279248,0.0,0.0,0.0,0.10853312097568879
2021-09-01,2022-03-01,2.3581675787721856,1.160940778911801,0.16918559778611453,0.41301995178173456,1.6987003213765985,1.936377641529141,1.4333520103039377,0.9223048393326655,0.9161997942291208,99.99999999999999,-9.999999999999876,6.125104591474767,0.4988018828587904,0.985075270008774,0.7243163077403025,0.0,0.0,0.0,0.0,0.0,0.0,0.02175366951617728,0.03578101911765207,0.0,-0.02419555651420221,0.0,-0.02765184064701861,0.0,-0.02355825038450412,0.0,0.13362316898241738,0.0,0.0765625474692585,-0.024708801213839282,0.13896916804875825,0.0,-0.021706784495096165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517561312918952
2021-12-01,2022-06-01,3.3289415700122227,0.9551016296517112,-0.1773044291017455,0.15884658382949723,1.5194969502536182,1.628959309201061,5.6351160624507965,2.1124072726639582,2.1031636504856475,26.385390742627877,-9.99999999994326,4.473017311868135,0.3494965440924646,0.9999999994986372,0.4168979754122226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547501563552603,0.0,0.0,0.0,-0.036360596618084086,-0.023189229237441045,-0.025616459022846313,0.0,0.1440609123379672,0.0,0.05312443840180753,-0.027477642362449026,0.08183902203396805,0.0,0.0,0.0,0.0,0.0,0.0,0.17924384361926993,0.0,0.0,-0.02808772266532395,0.16591693139736002
