Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_variable_mortgages,Shap_EU_fin_spread,Shap_CH_2int,Shap_infl_e_next_year,Shap_M1_change,Shap_M2_change,Shap_M3_change,Shap_kofbarometer,Shap_fin_spread,Shap_oilprices,Shap_Wage_change,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_Saron_Rate,Shap_Business_Confidence_EU,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2012-09-01,2013-06-01,-0.1279526276012355,-0.21789115232762055,-1.8797640265316493,-1.1517988182494499,1.1316631230764427,1.3842788766994294,0.008088938229958575,0.268422746178283,0.2601585619989316,99.99999999929788,5.758880627266433,-6.081192488662211,1.0219063438451539,0.5189896659680031,-0.2014809526596828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022741749023377653,0.0,0.0,0.0,-0.0626160792922438,-0.029635600013348383,0.0,0.0,0.05267983601271431,-0.3342427198456012,0.0,0.0,0.0,0.0,0.055818200502190884,-0.027997542704541238,-0.05927577522895437,0.0,0.0,-0.02601691537073097,0.04233939053965674,0.0,0.395278754756298
2012-12-01,2013-09-01,-0.0553795839522308,-0.44161290831459254,-2.0972585210287775,-1.2764927537991078,0.5508734886798469,1.0870899399916918,0.14917618084800133,0.29683021697185225,0.28869729514831144,99.99999999875446,-5.155414164817492,4.193777797787991,0.8983360733334154,0.6609223467716459,-0.4189754471568108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02435803742327604,0.0,-0.01569082110667555,0.0,-0.08535375153930133,-0.0414439657307629,0.0,0.0,0.0206132438560005,-0.3129634402994392,0.0,0.0,0.0,-0.01966261795382188,0.0,0.0,0.027613950421330455,0.0,0.0,0.0,-0.029911993402977663,-0.005806375044826229,0.4643263470659681
2013-03-01,2013-12-01,0.0670906503184021,-0.11912646347829181,-1.6558140290922727,-0.9314211930590233,0.8632017450884504,1.7821068024693074,0.034676813470770854,0.241816851451123,0.23998949760933133,63.84557493130805,9.999999999985091,-7.408162281089729,0.7280674051575154,0.5650710294662353,0.2506649681691009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0715270322275222,-0.015017596185656866,-0.018227268611762867,0.0,-0.08959446617743141,-0.0374787732002067,0.0,0.0,0.0,-0.5098336418468083,0.0,0.0,0.0,-0.012690401043567057,-0.037492060207389495,-0.015382284618656924,-0.058925858552838536,0.0,0.0,0.0,0.0,0.0,0.4963779510244477
2013-06-01,2014-03-01,0.0027728372861801,0.031015168718617814,-1.3127830118370374,-0.6135000859222471,0.7754838874669545,1.6762386544367283,0.0007976292847396593,0.17932094993072958,0.17944051390002663,10.987146834523736,0.9504724244868334,-0.6417513093474756,0.7150473584796427,0.4727435489381,0.2418388040461572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07861453863001171,-0.02838330523426559,0.0,0.0,-0.07834878720793931,-0.023874868817560874,-0.01883812228699669,0.0,0.0,-0.27280428318278105,0.0,0.0,0.0,-0.021209984823994367,-0.051270244518456444,0.0,0.0,0.0,-0.0322064974907366,0.0,-0.05804814171929168,0.0,0.4527751385844949
2013-09-01,2014-06-01,0.0495813252518573,-0.20761334792620542,-1.6835297248938728,-0.9864252156529751,0.46929051935107324,1.3771574781378244,0.06614909991117049,0.24261069377656685,0.2472948262662556,18.176911276098114,1.881756272686178,-1.7505206910747066,0.7653838699161666,0.6581193643414294,-0.12890790901067817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039834960630265634,-0.0218784788659957,-0.01695348949043115,0.0,-0.05603946452461245,-0.03089092774481805,0.0,0.0,0.0,-0.2763297816742922,0.0,0.0,0.0,-0.014229399559185734,-0.012839134918068915,-0.005871407737218781,-0.049565667497783364,0.0,0.0,0.0,0.0,0.0,0.4457272737271447
2013-12-01,2014-09-01,-0.0876811076678585,-0.3725601821096269,-1.6660211515234555,-1.1412016465794927,0.25200382019820455,1.058550740552921,0.08115608705479863,0.21698301049417307,0.2201669644657286,15.17306836004635,0.7771384337381592,-0.9476055514570046,0.7166034180843537,0.6531826075015204,-0.2965052128861778,-0.007481294394885818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0364907735221393,-0.023915832769853738,-0.01918122326625798,0.0,-0.07896937118235753,-0.0387361702692782,0.0,0.0,0.0,-0.23313509429112894,0.0,0.0,0.0,-0.030483859022499532,-0.06975121894459164,0.0,0.0,0.0,0.0,0.0,-0.02108795029159343,0.0,0.48317781873113697
2014-03-01,2014-12-01,-0.3289362236455595,-0.024476480190660455,-1.4453217866554622,-0.6597004822775253,0.7199922385576762,1.6630849471118347,0.09269573538462296,0.2277853685199773,0.24003443900078447,9.363123383084101,0.586501451960606,-0.4239722708521866,0.7221719186426389,0.3234188473569101,0.18634715513687894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054151389514175564,-0.031573581195762354,-0.013837682184285088,0.0,-0.08235987039499794,-0.019057570094114667,0.0,0.0,0.0,-0.23800861912046628,0.0,0.0,0.0,-0.025399363074925393,-0.02825694398894915,-0.009144105597455265,-0.07419241455109339,0.0,0.0,0.0,0.0,0.0,0.36515790438868573
2014-06-01,2015-03-01,-0.8784672275139016,0.2521017784041569,-0.8934388692162898,-0.5451283438380193,0.8390269339833445,1.625889610260245,1.2781862771425467,0.7640725668040852,0.7522510344381604,14.481616006498943,0.6322724078404145,-0.20226771032864685,0.66104252064241,0.05372852718983867,0.28864729201183437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062032942600480756,0.0,-0.01923424730319938,0.0,-0.07076177900478672,-0.040536100757769165,0.0,0.0,0.0,-0.1692255816567167,0.0,0.0,0.0,-0.04564284123447148,-0.017117402973253093,0.0,0.0,0.0,-0.02556439560802855,-0.02152120432271021,-0.040810242445537825,0.0,0.4759012242992764
2014-09-01,2015-06-01,-1.042713669218287,-0.1926420168719467,-1.216488207520161,-0.7971044150941217,0.6395916958286563,1.2652714923698125,0.7226218141228372,0.5496759822838225,0.539768428206675,12.503125280067213,1.0609824895183746,-0.9248322717341874,0.6778967291529147,0.10921590419325078,-0.266170341930394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05411093863428779,0.0,-0.011849283467062956,0.0,-0.0687268622719028,-0.028601159065179276,0.0,0.0,0.0,-0.11850690750520954,0.0,0.0,0.0,-0.038747690781858184,0.0,0.0,-0.04877234568681574,0.041675795855868634,0.0,0.0,0.04061883689394326,0.025204828534014262,0.3353440511869374
2014-12-01,2015-09-01,-1.4541319195251925,-0.22678509101705657,-1.3715359647137326,-0.8885325841182768,0.5984569500057546,0.9937856308948718,1.5063802374489796,0.8725313280035238,0.8582535767455947,13.01045617798643,0.9205600176749307,-0.8603165158121424,0.6642033126921515,0.038239503528780805,-0.5377603288638788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04974765305772395,0.0,-0.026091705971942533,0.0,-0.05961073743696138,-0.030129015602382236,0.0,0.0,0.0,0.11748425267249311,0.0,0.0,0.0,-0.038968599145704844,-0.0377962808141319,0.035240691211732546,0.03840103133750724,0.0,0.0,0.0,-0.04604450456023854,0.0,0.4082377592141747
