Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_fin_spread,Shap_M2_change,Shap_M1_change,Shap_Saron_Rate,Shap_EU_fin_spread,Shap_Business_Confidence_EU,Shap_Wage_change,Shap_oilprices,Shap_M3_change,Shap_kofbarometer,Shap_CH_2int,Shap_variable_mortgages,Shap_infl_e_current_year,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2015-03-01,2015-06-01,-1.042713669218287,-1.106753973859309,-2.134633096220373,-1.7496377686072897,-0.3432725569775029,0.049262557784945926,0.0041011606185149116,0.178272635088784,0.16042449823611782,99.99999999999999,9.381317581094692,-6.326980672722613,0.5523423835119455,0.5525183295764761,-1.167114519525736,0.0,0.0,0.0,-0.04205791739067341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023244699753708836,-0.04116873800115893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011056584081121708,0.0,-0.012281767463804398,-0.036604281781846375,0.07814325267726639,0.0,-0.01673243111928225,0.07820895860494774,-0.016331952993836413,0.10348670696964508
2015-06-01,2015-09-01,-1.4541319195251925,-1.0235779028565872,-1.6250865654081181,-1.4062024497584424,-0.3658813366982372,0.1969390793214456,0.18537676126946961,0.27756474758156624,0.28849888447875327,18.390941017098804,9.999999999988729,-3.702075891110608,0.26666826482998685,0.16163481538406269,-0.776543327287893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005113083100025206,0.0,0.0,0.0,0.0,-0.016434757290378608,-0.024486729916293234,0.0,0.0,0.0,0.0,-0.005048858599794388,0.0,0.0,-0.008031533339394352,0.0,0.0,-0.0042711128162404854,0.0,-0.11919956774917055,-0.03280341659629234,-0.07697836861279839,-0.04074878259262478,0.08608163504431807
2015-09-01,2015-12-01,-1.316989762101528,-0.8327394905904839,-1.6438609962211004,-1.4541319195251923,-0.42501583822826927,-0.05096496782677207,0.23449832545851998,0.23708205685392808,0.241096265139171,99.99999999998681,2.3671866387470044,-2.1027701809417816,0.5011353787578287,0.21236908384803285,-0.9163715906613135,0.0,0.0,0.0,-0.013349584312132816,0.0,0.0,0.0,0.0,0.0,-0.009225758855242886,0.0,0.0,-0.020649357999308227,-0.028480442124178783,0.0,0.0,0.0,0.0,0.0,0.0,-0.010110177765910716,-0.015939682027182305,0.0,0.0,-0.014147732136730007,0.0,0.0,0.029524368312513278,0.09245533288754473,-0.007081578946975472,0.08063671303843276
2015-12-01,2016-03-01,-0.8644840978884183,-0.9455918410518738,-1.80234915149029,-1.5217905462686865,-0.37383064627123375,0.3256427865001841,0.00657846600106906,0.15024577754263085,0.153756368609803,17.879751188755343,9.999999999999998,-3.9703500016437667,0.2898973560291128,0.6019952970103537,-0.9538059133700649,0.0,0.0,0.0,-0.015103329012144492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04283658228496448,-0.041848654992218286,0.0,0.0,0.0,0.03670403368712058,0.0,0.0,-0.01669045451750262,-0.01791299638935083,0.0,0.0,0.029697967025973687,0.0,0.027250794948182448,0.0,-0.05303169043518553,-0.02106077668180352,0.03737259640015524
2016-03-01,2016-06-01,-0.3747694568706272,-0.8827272469727809,-1.8619148471636038,-1.5218392663634006,-0.266474760056834,0.045921197608223,0.2580211165254636,0.32660288013987565,0.32438998516157075,99.9999999999951,4.923357386777331,-3.6303757376292594,0.5489547518064728,0.8199662802332791,-0.9888849481958673,0.0,0.0,0.0,-0.017587236426139612,0.0,0.0,0.0,0.0,0.0,0.0,-0.012830834069896225,0.0,-0.010530915378538062,-0.04818313157312627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024293863089052178,0.0,0.0,-0.017474345767647753,0.07491736460336869,0.0,-0.019947418237255238,0.08718426865848787,-0.011940907559281304,0.10684472006216642
2016-06-01,2016-09-01,-0.181689804921703,-0.028215813642606946,-0.6604480923146028,-0.3772136962064998,0.5595612753506091,1.0205102084722604,0.023554265999136053,0.13963802815385443,0.14290059962844692,16.801597462495554,9.999999999999998,-2.4741753028564304,0.24210322845274368,0.35657631998069217,0.30281913536667204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008584513742610215,-0.02930842205684933,0.0,0.0,0.0,0.0,-0.00740252695589213,0.0,-0.013387768322120156,-0.006813252564481705,0.0,-0.001601091901817675,0.0,0.0,-0.13072915525519604,-0.024621334840469092,-0.06182700401118417,-0.11258503144976605,0.06582515209110754
2016-09-01,2016-12-01,-0.0067578301338855,0.21758570547785186,-0.6296148716017137,-0.32543454309927344,0.8330438578437516,1.2363474405487018,0.05033002197077487,0.17055779124876444,0.16328750120298335,70.18564691163999,9.999999999999998,-4.147205281340812,0.4328841334591217,0.3563016096577928,0.21892836651851155,0.0,0.0,0.0,-0.017093989877117105,0.0,0.0,0.0,0.0,0.0,-0.009329808106854926,-0.019289207228809807,0.0,-0.009897640781737337,-0.03479576919443715,0.0,0.0,0.0,0.0,0.0,0.0,-0.009699713178028075,-0.010603078915723062,0.0,0.0,0.0,0.0,0.0,-0.010187449556002412,0.08935177046124011,-0.04669441713119411,0.07689664246800416
2016-12-01,2017-03-01,0.5662310222083633,-0.22498755462621034,-0.8664889267026687,-0.6113557197307847,0.24042767440457524,0.6026882577170632,0.6260268363281281,0.5325564523743684,0.529818229657738,28.642569508319486,9.999999999999089,-2.874327745343884,0.26205929304384623,0.9370375927003418,-0.09607964561553217,0.0,-0.005762303218229459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016770549381540566,0.0,0.0,-0.039316142565896744,0.0,0.0,0.0,0.0,0.0,0.0,-0.016668793256574006,-0.01812520856415273,0.0,0.0,0.026742921434649902,0.0,0.03377833354042784,-0.012110738754502859,-0.07519948757994609,-0.023901394723678627,0.018425454058765174
2017-03-01,2017-06-01,0.197006545721301,0.07651638119057223,-0.7513096895313431,-0.4668599162736875,0.7759574934313563,1.195318223633901,0.014517879748642088,0.15143408455423987,0.14430939858146577,67.29183801377278,9.999999999999998,-4.353251564683844,0.4435144620868114,0.5643282867507882,-0.047884469116876716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968186255555033,-0.01857247797813277,0.0,-0.011856211783220667,-0.05556787809000285,0.0,0.0,0.0,0.0,0.0,0.0,-0.017048386768792674,-0.019049920062830166,0.0,0.0,-0.02152389153397893,0.09092866109615518,0.0,0.0,0.06528347981376656,-0.018198850160070022,0.09032446321900496
2017-06-01,2017-09-01,0.6499245207629123,0.318331637278213,-0.25498250834203884,-0.02190973440479027,0.932180454178777,1.3438261538335716,0.10995384037769736,0.18686642787625773,0.1737628594421469,16.661025038104206,9.999999999999998,-1.9771632519235112,0.23027100163486358,0.7077572149696084,0.6815154860096762,0.0,0.0,0.0,0.0,0.0,-0.003724337451816909,0.0,0.0,0.0,0.0,0.0,0.0,-0.012766575721431398,-0.011189146512197098,0.0,0.0,0.0,0.0,0.0,0.0,-0.009345588887343203,-0.008950906178732284,0.0,0.0,0.0,-0.002289425022213798,-0.18585058762228165,-0.05405662853297518,-0.06004732406186382,-0.14367174237100847,0.12870841363040064
2017-09-01,2017-12-01,0.8352077270444624,0.8905317060751372,0.19918007293036044,0.3911017771269343,1.4475027000297866,1.7767097995746683,0.003060742655786541,0.1355534589754123,0.11857953107503391,17.339408890851725,9.999999999999998,-1.6711032460787292,0.24654083749996875,0.4965350396967039,0.8756107174153094,0.0,0.0,0.0,0.0,-0.002795611073210455,0.0,0.0,0.0,0.0,-0.023619373594411457,-0.011993595357138214,0.0,0.0,-0.029397334118896848,0.0,0.0,0.0,0.0,0.0,0.0,-0.016914440940014687,-0.01348902791119992,0.0,-0.005998126108932515,-0.03765225280415469,0.0,0.0,0.0,0.11566550577419889,-0.01999910495408297,0.06111434974767069
2017-12-01,2018-03-01,0.7922465951253344,0.13249406884972004,-0.6756461788996583,-0.4074774247522228,0.5835590498102228,1.045022476307178,0.43527339592705516,0.45091410116260466,0.4458668384134467,42.472657950948516,9.999999999926123,-3.331633587582429,0.33912816343986235,0.8978973689352259,0.17289705922056697,0.0,-0.006512656077838433,0.0,0.0,0.0,-0.010393781084167856,0.0,0.0,0.0,-0.02110383795305732,-0.00785248896557105,0.0,-0.005665884400666077,-0.02307712129021385,0.0,0.0,0.0,0.0,0.0,0.0,-0.005785665871241232,-0.010691407624917585,0.0,0.0,0.0,0.0,0.037351919322844235,0.0,-0.05963575031667186,0.0,0.07296368389065412
2018-03-01,2018-06-01,1.1400673781712278,0.7891943843333138,-0.12907506419779236,0.1514611919678721,1.3150261315540313,1.7905582730379344,0.12311185780478086,0.24204567397476104,0.24109895015888394,61.576518467956696,9.999999999999998,-3.4006297302996096,0.4115291973997549,0.7578105825925759,0.5473555802871566,0.013128291702922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013972024779760409,-0.014564741725544478,0.0,0.015230925015541874,0.0,0.010841093657861779,0.0,0.0,-0.016504723561059236,-0.012536096096256305,0.0,0.0,-0.0451779506326021,0.11300752304151634,0.0,0.0,0.09122683238178725,0.0,0.10115967504175043
2018-06-01,2018-09-01,0.9846101138386132,0.7703461524986466,0.2338218873997988,0.4443572962384401,1.3580054985548706,1.791007879322759,0.04590904512909471,0.13884033689186848,0.13007976264035082,5.139139782064451,1.3743828012966839,0.27660553970942076,0.3743092055226593,0.6423447624117626,1.1716583434179917,0.0,0.0,0.0,0.0,0.0,-0.003474494356300706,0.0,0.0,0.0,-0.013684195447557954,0.0,0.0,0.0,-0.006728169899352015,0.0,0.0,0.0,-0.004423476273753828,-0.0045947836569739595,-0.011925215875961718,0.0,0.0,0.0,0.0,0.0,0.0,-0.2385334738100744,-0.018545326605568218,-0.040049508103330946,-0.12426020929655722,0.06490666240608586
2018-09-01,2018-12-01,0.6891110180748505,0.9846101138386132,0.2682331881351496,0.5348512540925832,1.6049883713082913,2.042847463494097,0.08731971559720138,0.18302134593977987,0.18597946603761245,25.23479117107758,9.999999999992001,-2.017080161694326,0.2955630422403821,0.2802908559889132,1.0250131042094601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020021023494303784,0.0,-0.005052898351105839,0.0,-0.007222648778205105,0.0,0.0,0.0,0.0,-0.01068242593437032,-0.020664509228524565,-0.007351946335770004,0.0,0.0,0.0,0.02638073204554861,-0.01980378642310778,0.0,0.0,0.05810551783284331,-0.10512449135009984,0.07103448964624838
2018-12-01,2019-03-01,0.7264280628502817,0.038170516923319305,-0.8667365121816318,-0.5106130018027066,0.6240131508799845,0.8765994529001678,0.4736984495254048,0.4539890626873091,0.4563385483549293,99.99999999999929,7.697687728607435,-3.552886260531668,0.46132840664747926,0.903589931943727,0.06976148217008316,0.0,0.0,0.0,-0.02422054687832991,0.0,-0.005090944595196766,0.0,0.0,0.0,-0.005921942956504864,0.0,0.0,-0.003613513709397276,0.0,0.0,0.0,0.0,0.0,-0.016262073311464436,-0.005579016897649812,0.0,0.0,0.0,0.0,-0.007700223702170937,0.0,0.033858519623807426,-0.041691913175078824,-0.039455118501989794,0.0,0.08408580885721133
2019-03-01,2019-06-01,0.5984537326090056,0.25811711527365944,-0.5438723272710888,-0.26830165535530165,0.8596117655939779,1.3778577984229203,0.11582901309926584,0.2139584288623226,0.20667468475483716,40.18353593807521,9.999999999999998,-3.581709599988173,0.3823051970124552,0.7067731766085174,0.13371626496621047,0.0,0.0,0.0,0.0,0.010914498774261101,0.0,0.0,0.0,0.0,-0.017484414350411193,-0.019685648407552034,0.0,0.0,0.0,0.0,0.0,0.0,0.012143449221220994,0.0,-0.0160170399931269,0.0,0.0,0.0,-0.02148058848168151,-0.024015272621987636,0.1079535144098266,0.0,0.012602186078536137,0.0427544928283174,0.0,0.036715672850045976
2019-06-01,2019-09-01,0.148203431847449,0.5193316202579901,-0.009570805581127217,0.10907131770343514,1.036166930357485,1.4421685428685826,0.13773613223289008,0.23379069084456894,0.2364712438821275,12.258975550360677,3.98293156486136,-0.8301852428211431,0.3335976346258572,0.16919457614145972,0.7855019621883841,0.0,0.006476336922146501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010338218589007735,0.0,0.0,0.0,0.0,0.0,-0.005640520075133853,0.00828161906319086,0.0,0.0,0.0,0.007325791170370849,0.0,0.0,0.008893068264946923,0.0,0.0,-0.19265517642779323,-0.04456078758108116,-0.03226921806505143,-0.08588524010902222,0.07420200349604049
2019-09-01,2019-12-01,0.1556449901822354,0.5734273334637052,-0.27195706309157686,0.05652367801536329,1.0640807850808898,1.2900485417743468,0.17454208635775587,0.2246662715651243,0.22554952656318525,99.99999999999999,-2.0779600484076903,1.5443178780359716,0.48475229257535396,0.22241147591743307,0.4841055179820586,0.0,0.0,0.0,-0.013519810806598401,0.0,0.0,-0.01766337764143237,0.0,0.0,-0.01444483384459059,0.0,0.0,0.0,-0.008955385515666553,0.0,0.0,0.0,0.0,0.0,-0.022538203723452516,0.0,0.0,0.0,0.01465446253370434,0.02242717669004948,-0.038589810743729906,0.0,0.0,0.0665367385461817,0.01277422434483777,0.08864063564234367
2019-12-01,2020-03-01,-0.5164958313734758,-0.614252401373161,-1.2714308715850997,-1.038781919361842,-0.13382682446225758,0.16128907732593234,0.009556346978103349,0.125090326300572,0.11444229054538341,70.00394728961457,9.999999999999998,-4.04303492956752,0.34103263169987036,0.5890715991628694,-0.5010215904979631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02403691787630321,-0.017261676491670264,0.0,-0.029072897625745976,-0.02147943971616708,-0.021542625415836552,0.0,0.0,0.0,0.0,-0.018454990857594725,0.0,0.0,0.0,0.0,-0.01907593382828562,0.0,0.0,-0.017989634254674015,-0.032911641416163546,-0.017125387576426482,0.10572033418366968
2020-03-01,2020-06-01,-1.2829630830706762,-0.8834935406639044,-1.6199642061159203,-1.3914080057129574,-0.31310504981952403,0.23514377829441102,0.15957591531067564,0.23726092898686066,0.23926117212886364,30.178045616719228,9.99999999999847,-4.273570429905938,0.3345644081923948,0.22658263336563028,-0.9812332990162709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027292617961177965,-0.030420189651077335,0.0,-0.02872612339508894,-0.01692058544907242,0.0,-0.016113331682501564,0.0,0.0,-0.019213303448525645,0.0,0.0,0.0,0.0,0.0,-0.027171031330645606,0.1887870165787981,0.0,0.0,0.06204865085249306,-0.0191804693403747,0.0319417431795395
2020-06-01,2020-09-01,-0.8030999717637322,-0.9561056691785197,-1.5186007486639141,-1.32209519721469,-0.33425376473168456,0.18025564283280548,0.02341074344138552,0.12540064534742298,0.12560213123555353,9.395742445460504,3.950280090217227,-2.2861153605228117,0.333332908163234,0.6004383600438341,-0.6456645527297411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006580479276792898,0.0,0.0,-0.009515214350981531,0.0,-0.006821068861023474,-0.008638923428168986,0.0,0.0,0.0,0.03465940083880795,-0.005662136319948163,-0.013126283844113202,0.0,0.0,0.0,0.0,0.0,0.0,-0.18128129325869885,0.0,-0.028454357955887088,-0.09972983507745622,0.01470907508548381
2020-09-01,2020-12-01,-0.8171521987560659,-0.5150424343347559,-1.2069573770626363,-0.8936148911207198,0.09571286541545376,0.496530506465387,0.09127030975869942,0.18933121686182572,0.1990116914643615,28.652448474279854,9.99999999999858,-3.4868192544460452,0.2956705947790983,0.2479332772559246,-0.474639443963909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233885317197231,-0.030232731737348684,0.0,-0.007170409080236001,-0.016466222233471755,-0.011603101732164844,0.0,0.0,0.03962050137551273,0.0,0.0,-0.009503189449119681,0.0,0.0,0.0,0.0,-0.02128087848045763,0.0,0.0,0.058781726196688096,-0.07342303943590876,-0.0014644989663126894
2020-12-01,2021-03-01,-0.2455273463734641,-0.7808207468843698,-1.4792665501178526,-1.220653405037364,-0.18232842197578603,0.15880027098674032,0.2865390246305289,0.3130907390181728,0.30785191304357706,36.228346887702344,9.999999999936456,-3.97351552283909,0.318087509901903,0.8326233774492328,-0.8016779578805533,0.0,0.0,0.0,-0.010095185521315449,0.0,0.0,0.0,0.0,0.0,0.014020742108622907,-0.047494107957588065,0.0,0.0,-0.020528049620707967,-0.021675869583798295,0.0,0.0,0.030622626086013446,0.0,0.0,0.0,0.0,0.0,0.018089908256795063,0.018058418548988403,0.0,0.06019188174404991,0.0,-0.0226122990691727,0.0,0.0022791460042962744
2021-03-01,2021-06-01,0.6026508010152476,0.29804124172709834,-0.4815578911829377,-0.24552734637346418,0.8650734211532729,1.082147718592314,0.09278698360972051,0.20206349244228064,0.1981817851909229,94.62257628040135,9.999999999999998,-3.832554052459694,0.4097712285468787,0.7334810232620936,0.05620243768094113,0.0,0.0,0.0,0.0,0.006410912554540121,0.0,0.0,0.0,0.0,0.0349796154114425,-0.035761736584502636,0.003934188589979971,0.0,0.0,0.0,0.0,0.0,0.004014043387247835,0.004414581937198736,0.0,0.0,0.0,0.0,0.0,0.0,0.14435905849943179,0.0,0.021928651355573828,0.02476766639574793,0.012060404904530482,0.02073141759496666
2021-06-01,2021-09-01,0.9379541644552348,0.5196412714043142,0.032785172869687074,0.12278768970830356,1.057579989017309,1.4223968878731341,0.174985676492631,0.2426001123715776,0.23077983482451692,13.434850064271837,9.999999999999853,-1.4467466188600584,0.19380085888935947,0.7887865366964678,0.7600862200492386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022315610555523162,-0.0051410730368470535,0.0,0.0,0.0,-0.005761801452674266,0.016184346154647977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008902691620661138,0.0,-0.009043734730371795,-0.23033788253976287,-0.0077378782869675835,-0.03291271245111062,-0.02529498974614038,0.04618785850944007
2021-09-01,2021-12-01,1.5194969502536182,1.2550115201447998,0.6992529420305303,0.8845725309281072,1.873178717131463,2.1651899384184325,0.06995254273984668,0.16532999535937062,0.15512091364414812,23.273663720010333,9.999999999967928,-1.3286381658464252,0.25780825583691863,0.6836554641216035,1.2804669192473916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013871922837941229,-0.020393894984540063,0.0,0.01651963327432368,0.0,-0.011511842187470428,0.020620673463801663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016903853168258934,-0.02309760632548578,0.0,0.023509404201530595,0.030659543671416118,-0.012165380806582892,-0.018820153403384596
2021-12-01,2022-03-01,2.3581675787721856,1.21401130691563,0.48275270635692824,0.6917023868226622,1.902225886982034,2.226185141900049,1.3090935744286925,0.7714767377763262,0.7658753019832937,70.11310397888691,9.999999999999998,-2.95360910963408,0.4206115493820046,0.9625469755470926,0.9633463387465291,0.01117685570746873,0.0,0.007243119321169477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02024475066966065,0.0,0.014897883992052805,0.0,0.0,0.0,0.006696615190252608,0.0,0.0,0.0,0.0,0.007541570610652338,0.0,0.028066370524460173,0.018352638468990545,-0.026545007637739433,0.15988007186549522,0.043599600795959065
