Date,Target_date,Actual_direct,Forecast_median_direct,Forecast_Linear_Mean,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_fin_spread,SHAP_Shap_EU_fin_spread,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_variable_mortgages,SHAP_Shap_unemployment_rate,SHAP_Shap_M3_change,SHAP_Shap_infl_e_current_year,SHAP_Shap_Saron_Rate,SHAP_Shap_kofbarometer,SHAP_Shap_infl_e_next_year,SHAP_Shap_CH_2int,SHAP_Shap_M1_change,SHAP_Shap_Wage_change,SHAP_Shap_M2_change,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_headline_lag_12,SHAP_Shap_core_lag_12,SHAP_Shap_time_index_length,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2012-09-01,2013-03-01,-0.1405981077157392,0.08756324243533464,-0.047844076944254355,0.18551193992421783,0.19350383404770666,0.05205760170276092,0.3686196743463578,-0.5559402157513382,-0.4418595406758013,-1.2603030721903117,-0.779912411454928,-0.21249081395604233,-0.08284310152372512,-0.4856411618934686,0.08426104183446885,0.08220524664162619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810738832841113,0.010517403873804747,0.0,0.0,0.0,0.01044893294544389,0.0,0.06692451190981971,-0.018121971387189115,0.00902650530264955,0.0,0.0,0.017894664353092792,0.005614310010201036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05396502803646475,0.00888762243033364,0.0,0.0,0.0,0.06007297964948637
2012-12-01,2013-06-01,0.624585915574194,-0.3804429837845525,-0.09280620790786448,0.6226190312800672,0.6170693272572721,1.0100830885462533,0.9135064214024073,-0.2379100909859488,-0.740424540665322,-1.6754134904357438,-1.1319694955330186,-0.38336227510334686,-0.24153529696852677,-0.5502030487730458,0.1412045030788209,0.1348284211700392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03718954743979748,-0.05685979964387391,0.01958591210793198,0.0,0.03906595681725217,-0.0339493291590986,-0.02190864001670474,0.0,-0.00879945731096966,0.019100599629050762,-0.05420693066865462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22165990284722387,0.0,0.0,0.0,0.0,0.06918436265539991
2013-03-01,2013-09-01,0.0032010563485229,-0.786020240337644,-0.6355548735057872,0.5256454140780977,0.5321924025667352,0.6228702551429945,0.9398127558037015,-0.0686985256836081,-0.4633091740266916,-1.0552735764953938,-0.7233821937505914,-0.20484869903680206,-0.1070565693910009,-0.07029905385786961,0.7184132308612262,0.7241872624489425,0.0,0.0,0.0,0.0,0.03938661394251971,0.0,0.0,0.0,0.0,0.0,0.0,-0.028808548437029225,-0.01800815828373245,0.0,0.0,0.032737391681491715,-0.016849759095237882,0.03324923029152592,0.0,0.0,0.0,-0.02328253547167246,0.026512449205523796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2065614659554677,-0.028729479545900303,0.0,0.0,0.0,0.0398888948361221
2013-06-01,2013-12-01,-0.6572074621779223,-0.3974861121661891,-0.2560044531472644,0.179334124976324,0.19698003710522238,0.06745517965191719,0.42104751065006524,-0.0163107733018641,0.11354990170400242,-0.6088907435813413,-0.2389035420488761,0.36106789671675443,0.5031492159831285,0.312292957787097,0.08776507085869481,0.09090285984106933,0.0,0.0,0.0,0.0,0.0,0.0,0.02065183082555952,0.0,0.0,0.03020451782073496,0.0,0.0,-0.03403519328337054,0.0,0.0,0.032483676722109674,-0.02890013566238536,0.035775021671788775,0.0,-0.021446552754671572,0.0,-0.03976252328187267,0.027684730124976797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21661404945083224,0.0,0.0,0.0,0.0,0.05247701824903793
2013-09-01,2014-03-01,0.1411956288000837,-0.24900686078077786,-0.04207660465249441,0.30308946476159665,0.2887180142325165,0.1522579828751024,0.7363227820463538,0.0721983425743033,-0.12290290221612744,-1.0960972321184297,-0.5572935817967053,0.1429064859564517,0.2965741290631752,0.001600528174261484,0.2851728909674166,0.2816858894491192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07701323071852628,0.0,-0.0220614417349362,-0.03687166343155848,0.0,0.0,0.03981781549837595,-0.03023624143487694,0.055542985130200555,0.0,-0.01634431371203446,0.0,0.0,-0.026088249752390075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1880218325498869,0.03973299747230423,0.0,0.0,0.0,0.05461291910504513
2013-12-01,2014-06-01,0.5767960660218563,-0.3014824227759747,-0.05902638081374839,0.6973712252016239,0.6880500278625634,0.7713731038850017,0.9414271566168969,-0.0402056980780329,-0.4793449424769485,-1.495003484789807,-0.9942669348620652,-0.24054664330965,-0.06434516128177614,-0.3286037310889611,0.190969584835549,0.17605589865639992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11507367794459662,0.0,-0.012052144935177334,-0.03548908829121599,0.0,0.0,0.029190994878715792,-0.022192993653670775,0.07543615708625594,0.0,-0.014737470409044107,-0.014145261841621232,0.0,-0.026064458431708033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17206655594835468,0.0,0.0,0.0,0.0,0.06473845752819068
2014-03-01,2014-09-01,-0.144996888917781,-0.7407254329971096,-0.18679373375646308,0.31558616940795226,0.31156342574092616,0.35489249823087643,0.763736313491962,-0.0019006300588486,-0.2997649020985129,-1.1448166374013664,-0.6550422753483021,0.08427105872084587,0.2445854582752284,0.07059781440004187,0.7199303562558642,0.7244236836480548,0.0,0.0,0.0,0.0,0.0,0.0,-0.023826647291441298,0.0,0.0,-0.07899799891363699,0.0,-0.015244304352365123,-0.05051752068063544,0.0,0.0,0.0,-0.04416709725275798,0.0,0.0,0.0,-0.03045994772873464,-0.01947753905347044,-0.06830400680888869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23345304822525967,-0.026113558002846916,0.0,0.0,0.0,0.0366299690693908
2014-06-01,2014-12-01,-0.0664685590376024,-0.27401099986061805,-0.1625220575927141,0.2153596756679277,0.20168351399341908,0.043073864742774956,0.6734331908852575,0.2551637534921269,0.15139253308061912,-0.8816229899995374,-0.31813716094231226,0.34479541323074453,0.5151796225838825,0.28839803301092815,0.12524044496541747,0.11372245022174422,0.0,0.0,0.0,0.0,0.0,0.0,-0.01618088889967189,0.0,0.0,0.036325269233533526,0.0,-0.013432682522631903,-0.015642117901394526,0.0,0.0,0.03608516368796616,-0.02651649053411317,0.0,0.0,0.0,0.0,-0.01730584998203982,-0.018297248082270064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13621984526368083,0.0,-0.012855942469952284,0.0,0.0,0.07255169046635092
2014-09-01,2015-03-01,-0.2119845523816721,0.1949127601512279,0.14189152363267332,0.22605753717838478,0.24362081843331296,0.1655654229464965,0.3366152316210756,-0.1784907206497266,0.024957935616723423,-0.8790812472367369,-0.4608893437016954,0.28207247803208824,0.44399998218112885,-0.07249844445889053,0.08650366688718025,0.08159833508174778,0.0,0.0,0.0,0.0,0.017300882934880777,0.0,0.06412233834628636,0.0,0.0,0.018932481602010262,0.0,0.0,-0.02201724889508187,0.0,0.029042527891884565,0.02952609262374023,-0.03543685084632013,-0.02684387529791723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06553880868496113,0.014246863602185914,0.0,0.0,0.0,0.02968683324184684
2014-12-01,2015-06-01,-0.6574907912806793,0.28923463537629873,0.15340176079477955,0.5104473188566434,0.5284821545761904,0.896289033478837,0.1528747013583187,-0.3619796751591408,0.11138303816934816,-0.6132952002325248,-0.42538147905538337,0.3400162481952827,0.49181062921182794,-0.0332342795188012,0.3011035311350492,0.30600867121809006,0.0,0.0,0.0,0.0,0.0,0.0,0.03849134256005594,0.0,0.008210731010654941,0.00682891151435627,0.0,0.0,0.0,0.011694280497136049,0.03438018392221226,0.03944990495270861,-0.021456272299602966,-0.031714519145331306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036862792748929805,0.0,0.007636217436627908,0.0,0.0,0.0791748868816313
