Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2015-03-01,2015-09-01,-1.110628610340747,0.1186781119358215,0.7794831125863189,0.8006906244694254,1.5111950174343605,0.10591824275858623,-0.6613065813612096,-0.04665322022292531,-1.002103237983043,-0.4997862829385191,0.336093736491172,0.559231601372634,0.31890662744198534,0.0021347947729637605,0.00028060178110850265,-0.15964932684634264,0.0,0.0,-0.0009088695857716869,-0.13380403164759994,-0.01058496632895302,0.13030213385434483,-0.12498655666363266,-0.023867291128263864,0.43976162372796823
2015-06-01,2015-12-01,-1.111721552479672,0.0245021457699223,0.7633550223179326,0.7653856207640919,1.2910042924639853,0.06737643417860813,-0.8846061718801757,-0.31649432275537853,-0.8789484444133855,-0.6949886028063013,-0.05423836574829366,0.16818177496871195,0.2832037086056532,-0.0009687148384413689,0.003219554899726807,0.0007248169766454482,-0.050824391125187475,0.0,0.003045182380730245,-0.09595253768416226,-0.021954753367959916,-0.18850430489120865,-0.041359125766279724,0.007947747544452047,0.40912867164160716
2015-09-01,2016-03-01,0.1435435899097115,-0.01671680049391,0.174142052257159,0.1601066432055061,0.02568339273232118,0.6235070783698566,-0.4835425102155177,-0.5636727054173285,-1.1503751523626704,-0.9574940871231339,-0.2808072752783275,-0.019457235590475186,0.11158091846944963,0.002296391325051661,-0.012606306261101142,0.06282863353265136,-0.003105112532325021,0.0,-0.00589734098721507,-0.08332359235793212,-0.011309419191439017,-0.27581792514086145,-0.06741986802675139,-0.0018973163117068919,0.37953505545771904
2015-12-01,2016-06-01,0.649907469510147,0.0754856401526282,0.40697418951365294,0.41230523554743603,0.3299604380424385,0.8583100785788162,-0.2309070414847625,-0.5181179561635219,-1.150921623432133,-1.0415019381333046,-0.26746274322890784,-0.06703422223495181,0.10235335079427134,-0.01169037887518719,-0.027512020705595164,-0.0019573647479552148,0.07350546400348636,0.0,0.004176551638867601,-0.08489825926918364,0.00983223139328984,-0.19109967646128986,-0.0631781980580065,0.011826865715298635,0.3564804255189034
2016-03-01,2016-09-01,-0.4178310976509891,-0.0701803500193776,0.19838377777194532,0.22410202390263295,0.1208610423288184,0.3683702477524668,-0.1371437538706388,0.03668161994516695,-0.6153724266720673,-0.42307395990048846,0.3325336318221517,0.513466852542166,0.2397503132593146,-0.0033108803047237003,-0.0061948861023909665,-0.10089313247434385,-0.0009484441089033235,0.0,-0.00254047670407488,-0.09769026646299346,-0.005888079342794392,-0.08102425034399698,-0.0728027203466747,-0.019139502616086636,0.32025228878760525
2016-06-01,2016-12-01,-1.2989026974489448,-0.1396771950595621,0.703658930886184,0.7136812531069443,1.3438037653899166,0.08835249144627923,-0.3244976139693989,0.25511513722529244,-0.5711572270371335,-0.17617890959149562,0.5313115048430175,0.766660644663637,0.41773886207830924,0.007128281556007153,-0.02640273090670155,-0.003926977041301079,-0.07081767887665946,0.0,0.0014235578229264457,-0.08739813072169252,0.0005011162217834486,-0.2097871886881634,-0.07076895944146633,-0.004102444378915078,0.32447395939462026
2016-09-01,2017-03-01,0.6543625606703074,0.0554762650718743,0.39252797359654695,0.39309301168888583,0.35866479505561377,0.8441780523022011,0.1182657315096591,-0.1811774162895574,-0.8039763960177915,-0.5752422499014642,0.10337740896160241,0.32421246790264036,0.1765016647457707,-0.0006072636555585209,-0.0014381591890207201,0.0655427459703514,-0.0022910060906528836,0.0,-0.0035810755953994446,-0.08725950845792188,0.020692310180664083,-0.19804172157625388,-0.06262181762247362,0.010290087918716996,0.3147916731894228
2016-12-01,2017-06-01,1.722857284107171,0.1475191359093131,1.2798184382671403,1.2919592463262493,2.481690281167456,0.997777821225188,0.211977293329113,-0.5756917807698159,-1.193971623577994,-0.9781967443648121,-0.3273619131682892,-0.15122384962136814,0.3933808043923198,0.004379948960534928,-0.008173216729178808,-0.006687896008023702,0.09363861217684247,0.0,0.004793348182645793,-0.07629910462091975,0.014749955732378186,-0.16832998451104236,-0.04547416739716114,0.001792291364254961,0.33312934875898254
2017-03-01,2017-09-01,0.3669145422575681,-0.144996888917781,0.4069456462154729,0.4034091805567958,0.2620533133679942,0.8568136854892912,0.5106385514639378,0.25468283587626317,-0.3599629412917693,-0.17395136401141542,0.47917223604603265,0.6492707158913369,0.9989052791283898,-0.015116683452654227,-0.00796116069481593,-0.08939650955382862,-0.005089166393528491,0.0,-0.0025612843255746432,-0.08008584268367086,-0.017470357554772515,-0.1855083693287588,-0.04690887096742596,0.008332071031595112,0.29676928500565386
2017-06-01,2017-12-01,-0.3111599151234046,0.1559273355386636,0.3083158330204361,0.3304927039839314,0.21817049973104966,0.2825619450953541,0.7058486844918832,0.9393923098229173,0.09543496892447934,0.46763463530590244,1.3035573368455289,1.5266525196170555,0.1498743117710825,-0.008840525250510415,-0.03428736699547978,-0.009317465468829464,-0.13653685258654383,0.0,0.005443897034865419,-0.07111818590801057,0.0074969411926768155,0.24737869512535,-0.13145105477928365,-0.023386949880996207,0.31054620305542524
2017-09-01,2018-03-01,0.7871838139401177,0.1283635033909824,0.42929679978689267,0.4411442563328807,0.43404420159205903,0.7959250909754532,0.5770491780988429,0.24763902282427527,-0.5825364020003221,-0.31767537321778505,0.6641093560148192,1.0177331275289525,0.30948953878552726,-0.017321263801981717,-0.015906783806101225,0.11765790777202535,-0.0026884011713085953,0.0,-0.007778167785718442,-0.09856282413286307,0.005215512429224384,-0.047238373587861884,-0.14447366168953155,0.01635395446074488,0.32310560470435423
2017-12-01,2018-06-01,1.265672570063714,0.2079789068575976,0.6378570535321576,0.6624407838437588,1.1187158851863732,0.881976853099444,0.4772563274701547,-0.05159050413290349,-0.8466666517637342,-0.6567126019082714,0.37931597990583654,0.7058486844918832,0.2710062983545156,0.010112988218390545,-0.0062129849933249106,0.007584529012577279,0.14129086063443688,0.0,0.0016311936152600681,-0.10631911130289666,0.02121824618660711,-0.0735442464648275,-0.15713065871562212,0.01595787666522461,0.3533902140017723
