Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_M1_change,Shap_Business_Confidence_EU,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_Saron_Rate,Shap_kofbarometer,Shap_EU_fin_spread,Shap_M3_change,Shap_infl_e_current_year,Shap_Wage_change,Shap_oilprices,Shap_M2_change,Shap_fin_spread,Shap_variable_mortgages,Shap_CH_2int,Shap_headline_1m,Shap_core_1m,Shap_core_lag_1,Shap_core_lag_2,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2015-03-01,2015-06-01,-0.3619796751591408,-0.38411680476277965,-1.0612018778310528,-0.810061522628569,0.21908382005582516,0.5621433670103038,0.000490052507088303,0.09831112605277002,0.1095786322015215,19.165952333123286,3.909925917370992,-1.8972275426273173,0.38468000768428123,0.5081162790077307,-0.35426858274894,0.0,0.004027047436427674,0.0,0.0,0.005157805673430645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001637722754119073,0.0018262759147539363,0.0,0.0,0.0,0.0,0.011721513704090655,0.030899433899183232,0.0015391136136571788,0.0,0.05961762853652176,0.0035857045652869933,-0.14551231583594568,-0.004348152275365103
2015-06-01,2015-09-01,-0.6613065813612096,-0.4002847431783252,-0.9707762623923699,-0.7972948174464811,0.10133865843826584,0.7129720882218749,0.06813240000837188,0.17785186261956187,0.17863153849328253,15.276814743542294,9.999999999999998,-2.519769110645402,0.20959152360826758,0.24550522176400932,-0.11370336860103691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006501143637270131,0.0,0.006277609248123146,0.00804159575492856,0.0,0.0,0.0,0.0,0.00857637844435805,0.0,-0.008797686326941475,0.0,0.0,-0.05586571450679127,0.018783957029822867,0.0,-0.01168947724725895,0.0,-0.0034110138796198952,-0.2560928784831933,0.014096999026554102
2015-09-01,2015-12-01,-0.8846061718801757,-0.8840597008107132,-1.5089695913124146,-1.3879102689878415,-0.29688788217496764,0.028106573364702125,2.9863062975947115e-07,0.10068402568215772,0.10941272105910113,25.68625120845531,9.999999999999998,-3.5664574391232504,0.26528126905791716,0.4975257231982063,-0.8763486084005123,0.0,0.0,0.0,0.0,0.0040833156720821336,0.0,0.0,0.0,0.0,0.0,-0.002111753183937918,0.0,-0.003287322388535261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005338330951610836,0.0,0.0,-0.011680653953547194,0.031117868292682548,0.0,0.0027588696013346,0.012322744494590013,0.008143774467084313,-0.014216817205649195,-0.029502787254694032
2015-12-01,2016-03-01,-0.4835425102155177,-0.8975608235024524,-1.2705051637321496,-1.1635694853843859,-0.4509516977383221,-0.1553370448038826,0.1714111637369584,0.22231451678823333,0.22503943637075252,13.669604390171415,9.999999999996122,-2.497118616401811,0.1589904780793124,0.8242313427825083,-0.5635718686500368,0.0,0.0,0.0,0.0,0.004794977078532441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024324168405520097,0.0,0.0,0.0,0.0,0.0027516288519387733,0.0,0.0,0.012969122910986269,0.0039798895377492335,0.003882643779238081,-0.02924539123791508,-0.029755395435572447,0.0,0.003395980258586547,0.0,0.0,-0.24688011810829555,-0.06231470932821575
2016-03-01,2016-06-01,-0.2309070414847625,-0.48408898128498024,-1.2203127619982546,-1.0234346305654896,-0.11092408094013351,0.35084403901759487,0.06410109464100108,0.20579645571679409,0.2036289524814149,90.54495904395667,9.999999999999984,-4.372413389298351,0.37879372681551027,0.7579779915321198,-0.4758314178053169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004519266047107454,0.0,0.003943321755732299,0.002128486533995555,0.0022040616188134347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03701783628603747,0.03301126626436373,0.00622927640032322,0.0,0.04233005045532001,0.0064064753938391636,0.07016496294386408,-0.1421768946069848
2016-06-01,2016-09-01,-0.1371437538706388,-0.13909676860421882,-0.459740975553391,-0.32030665612516884,0.34818208765461944,0.6819430405572066,3.814266549580687e-06,0.07717146372591524,0.08042299910415943,7.870387347020986,9.999999999835447,-1.2399278312393094,0.1102896772507392,0.439555659272326,0.31669617127541017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006196630198717848,0.004893240947918098,0.0,0.0,0.006399049166471884,0.0,0.0,0.0,0.0,0.00797354889381021,0.0,0.0,-0.03318187533038466,-0.027105175210042985,0.0,-0.013560030161702227,-0.02369585205600269,-0.004691802265279929,-0.2915966942847038,-0.08742397977843079
2016-09-01,2016-12-01,-0.3244976139693989,0.046891671708237936,-0.6552303916606795,-0.22329629928439232,0.496482782411789,0.6977892664319363,0.13793000151614535,0.24263665283950836,0.23618527161251937,99.99999999815168,-1.1718119188817488,0.5207741155706545,0.3856969841992182,0.15809306609850987,-0.12888619039097549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064552452258060606,-0.003332768192412834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034908216702969233,-0.004573173406447233,0.0,0.0,0.0,-0.0036495596895037862,0.0,0.021619440197819077,0.0,0.0034295379832689488,0.022809448447244807,0.0038861526644275333,0.24313809835517286,-0.09760324736425297
2016-12-01,2017-03-01,0.1182657315096591,-0.4057064634142904,-1.041529799804497,-0.858366897549967,-0.0396196355387346,0.40064712174750294,0.27454686105342135,0.34443685615383113,0.3295740365802699,43.77477483886386,3.487787227519383,-1.677614870127445,0.3629108220796725,0.8976530602228416,-0.404526972403918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024509630695733163,0.0,0.0,-0.002988031638731687,0.0041673497887696285,-0.0020335732270321738,0.0,0.0,-0.0018760346382722614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002218852701209254,0.0,-0.007071673180080187,0.0,0.0,0.0035577627077127416,-0.002131878300081913,0.0,0.10871863873287511,-0.09685223548474911
2017-03-01,2017-06-01,0.211977293329113,-0.1343697372210961,-0.8103687577448948,-0.6326458083693253,0.2382486920542881,0.6602665759006747,0.11995626557094748,0.2204295947527432,0.21103741280378496,45.40759555044267,2.1743156085807667,-1.0209858502783555,0.4009212524892123,0.7999576089104048,-0.12665864481089528,0.0,0.0,0.0,0.0,0.0,-0.0053488978719327136,0.0,-0.005189553578631544,0.0,0.0,0.0,0.013253242899506764,-0.004958217022614557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076250508914111545,0.0,0.0,0.0,0.0,-0.043019960132138824,0.011263845901996198,0.0,0.0,0.005139189939671468,0.00426898331101668,0.09378409813439888,-0.06927877310006202
2017-06-01,2017-09-01,0.5106385514639378,0.5987923241884907,-0.020147512141388546,0.12009472014256417,0.9217516264477865,1.2841907176028609,0.007771087645572133,0.10610413332585526,0.09667707160352373,61.63039818564404,9.791464615282331,-2.4966883088694516,0.3068140179810157,0.4894671818538625,0.6658172184751621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002863992290074849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005066501386288365,0.0,0.0060667820823485765,0.0,0.0,-0.03633153582634273,-0.0247977714411766,-0.002920178073572381,-0.0062209278430572995,0.033755380508738046,-0.004501474268126653,0.05591107603002375,-0.09018875455171958
