Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_CH_2int,SHAP_Shap_infl_e_current_year,SHAP_Shap_infl_e_next_year,SHAP_Shap_M3_change,SHAP_Shap_M1_change,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_unemployment_rate,SHAP_Shap_EU_fin_spread,SHAP_Shap_variable_mortgages,SHAP_Shap_Saron_Rate,SHAP_Shap_M2_change,SHAP_Shap_oilprices,SHAP_Shap_Wage_change,SHAP_Shap_fin_spread,SHAP_Shap_kofbarometer,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Linear_Pred,SHAP_Shap_Constant
2012-09-01,2012-12-01,-0.3776404355736673,2.691414489185462,1.2167883985314678,1.3914613609612638,9.419098131188264,0.21601305509252908,16.337427370612303,-9.999999998777916,13.451895318765954,1.150203950218051,-0.5585614490200008,0.20870228216978148,-1.2893549198495613,-1.000808038367218,0.47526072744490067,0.6295136399267598,-0.464151340126584,0.283140020485419,0.3299969430495037,0.0,0.0,0.0,-0.14170939297046958,0.0,0.0,0.0,0.0,-0.2354394119590715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1733958302447554,-0.16902042791803606,0.0,0.0,0.0,0.0,0.0,0.0,-0.18883662145740046,0.0,0.7553412092928605,0.8799583486951095,1.011142352086835,0.0,0.0,0.0,0.6441937594512769,0.4548153024237452,-0.1456347982146325
2012-12-01,2013-03-01,0.0964442201421889,-1.823171759518516,0.8687562991147971,1.1191025066068316,3.6849255093687274,0.7224566485132311,10.773403744918973,9.999999999999998,-10.429111248652907,0.8810265394031885,-0.5559402157513382,-1.0358442106665144,-1.5907960499312424,-1.294873008955033,0.10833684848208247,0.3886603343013513,-0.5800512707868855,0.13821849148122456,0.16916662164855475,0.0,0.0,0.0,-0.018089029662300075,0.0,0.0,0.0,0.0,-0.05558077369955346,0.0,0.0,0.0,0.0,0.0,0.0,-0.017616702534112738,-0.07013489546072707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558130566698402,0.0,-0.05815389749802824,-0.2857540153288512,0.0,0.0,-0.03606648387492994,-0.2699952286214741,-1.2054140352458305,0.03782024573745099
2013-03-01,2013-06-01,1.152727611006199,1.9978358844596755,0.6012567011888477,0.8799158696934964,0.714207993859516,0.4901268844586106,31.023781958622774,-9.99999999998936,16.921840198155863,1.555312423132971,-0.2379100909859488,-0.026633022622579716,-1.3831648875288316,-1.0627486919781326,0.410374872357977,0.5423348204581124,-0.5260919937374986,0.2767731229825486,0.25567422827868536,-0.11155819182663862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13900048181132893,0.0,0.0,0.0,0.0,0.0,0.0,-0.22202204502735107,0.0,-0.1690037460212444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307421656905716,0.0,0.6928904807569654,1.3751704467422845,0.0,0.0,-0.1415168027105661,0.7499776113476464,0.43728931101103286,-0.1669690410954083
2013-06-01,2013-09-01,-1.146325498309153,-2.1596479335524776,0.6302057527838658,0.7509730019717133,1.0268223577674618,0.6788822446482141,6.414161623076676,9.999999961627887,-8.093853555048595,0.5683723480025362,-0.0686985256836081,-0.32202913449443926,-0.8102077206771741,-0.6275916469865805,0.24199390392922737,1.0779044914920137,0.21788284889368015,0.21327178357913282,0.25358770897258953,-0.1103841272019017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07326806619986649,0.0,0.0,0.0,0.0,0.0,0.0,-0.07755543954267452,-0.07748437791788843,0.0,0.0,-0.03328059301589992,0.0,0.0,0.0,0.0,0.0,0.0,-0.06896120231625119,0.0,-0.21770806185846517,0.0,-0.1856866423945282,0.0,-0.28441337598069055,-0.976586180355118,-0.05431986676919338
2013-09-01,2013-12-01,-0.1680894260466914,1.9978358844596755,1.0119570890450287,1.1056935780126897,4.691232450692102,0.2440954126594029,23.94677162184488,-9.999999999834971,14.542010158163203,1.2821898111792418,-0.0163107733018641,0.5251705543247276,-0.6605396190681301,-0.3989374776208088,0.9621784493052843,1.0783821633857826,0.025711583209808708,0.1689815742386706,0.2172241405030507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2845662376111107,0.0,0.0,0.0,0.0,0.0,0.0,-0.23131320367830757,-0.20694516563454882,0.0,0.0,-0.13737167566228425,0.0,0.0,0.0,-0.15653593165106644,0.0,0.0,0.19317292286267995,0.6850223398447396,1.0882099821030018,0.0,0.0,0.0,0.6769404999088339,0.43845866349763657,-0.0672363095198987
2013-12-01,2014-03-01,0.4504806836468589,-1.146325498309153,0.7557429611958428,0.9443601473279278,2.5497899827329364,0.6809181483022506,22.43383467667397,9.999999999936868,-13.362222740552156,1.2499291563006494,0.0721983425743033,-0.32700320291469964,-0.9347315295578974,-0.7253778175423164,0.6479662909315566,0.9178770997573511,-0.04042182833741137,0.13972173003813756,0.167878618582621,-0.030356750460887465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0947057890983758,0.0,0.0,0.0,0.0,0.0,0.0,-0.10700914099092447,-0.05435401114139804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10380987142813435,0.2658027121461981,-0.316716813643034,0.0,0.0,-0.10375216392105259,-0.4068670515440416,-0.281943538559015,0.08738692033151214
2014-03-01,2014-06-01,0.7031114483968537,1.4134997390524262,0.5817318912639174,0.7494985028077531,0.5046515235005462,0.42627646628924326,37.67019813914991,-9.999999999977796,16.391165609764382,1.5126985430350561,-0.0402056980780329,0.13739137458586015,-1.0411871399002237,-0.6990810617211629,0.6433326493395342,0.8181165056112327,-0.2159835601772464,0.3269365311183903,0.3021893868268909,-0.1373203546921543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2513072957646114,0.0,0.0,0.0,0.0,0.0,0.0,-0.2071760889031257,-0.17757997399667383,-0.09643597161981865,0.0,0.0,0.0,0.0,0.0,0.0,-0.10897969799576517,0.0,0.0,0.5489201094847468,1.0026763656739597,0.0,0.0,0.0,0.6269788684435345,0.3866834767308616,-0.1729596983085272
2014-06-01,2014-09-01,-0.9931052262324158,-2.036515854947752,0.5967731214541371,0.682623385793136,1.0887057401161326,0.6809462542989936,6.6227836853494315,9.999999999812362,-7.633138028055615,0.5444489876804314,-0.0019006300588486,-0.26275328723768265,-0.6515195331173729,-0.5300614703295459,0.31657961493269937,1.1062700035615998,0.2463756764992553,0.16632144793606568,0.19061744066246952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04742439610791466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04457805461622448,-0.04815396480005539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23478016532054027,-0.06096324337418348,0.0,-0.08161255799652496,0.0,-0.17938556472760028,-0.027639995311024013,-0.2685795978476488,-1.158183449762099,0.11478513491606382
2014-09-01,2014-12-01,0.860168108157211,1.4596293474607336,0.6102225287694306,0.764014906192744,0.35935377742731517,0.39005363170838486,27.86699598082075,-9.999999999963599,15.070397128993571,1.34081893113223,0.2551637534921269,0.4050290633180076,-0.6683619634933534,-0.3845273343777933,0.9765885925482998,1.133786706506168,0.04012172645282419,0.1350930995469839,0.17740537964685144,-0.15642283149001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31159132794509486,0.0,0.0,0.07368732906055353,0.0,0.0,0.0,0.0,-0.17760222864877886,-0.17153253169665117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11578408040909148,0.6140901377363904,0.691768186447052,0.0,0.0,0.0,0.3881530162704126,0.06798250318704638,0.32531301413072317
2014-12-01,2015-03-01,-1.2841372129205553,-0.9966528331332823,0.5544855026778305,0.5357487069648321,0.08264726862167297,0.38330204451471417,15.333815103154947,9.999999999999998,-10.501447981332152,0.9600624188995143,-0.1784907206497266,-0.10661962570290837,-0.6828541215316929,-0.49007740033149005,0.8303119438892282,1.0975630930128588,0.14254358258041222,0.15671265209202087,0.14458292465539357,-0.02457628017659688,0.07528335846453116,0.0,0.0,0.0,0.0,0.0,0.0,-0.08109828943823902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04649486847557903,-0.0306846688652267,0.0,0.0,0.0,0.0,0.0,0.09654077666253949,0.0,0.0,-0.07099995207358291,0.0,-0.5695284997555141,0.0,0.0,0.0,-0.38092477268478825,-0.2236003905423357,0.2594307537515096
