Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_CH_2int,SHAP_Shap_infl_e_current_year,SHAP_Shap_infl_e_next_year,SHAP_Shap_M3_change,SHAP_Shap_M1_change,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_unemployment_rate,SHAP_Shap_EU_fin_spread,SHAP_Shap_variable_mortgages,SHAP_Shap_Saron_Rate,SHAP_Shap_M2_change,SHAP_Shap_oilprices,SHAP_Shap_Wage_change,SHAP_Shap_fin_spread,SHAP_Shap_kofbarometer,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2015-03-01,2015-06-01,-0.0308443696408033,2.3178429049021787,1.233936589563781,1.2450321950656922,5.516331913600141,0.17338536309102617,16.332364162761085,-9.999999947885684,11.677010527226715,0.9413780925814,-0.3619796751591408,0.22519214347660466,-0.890925280989574,-0.40467297964169174,0.6006057925715957,0.7575078400831714,-0.35426858274894,0.2511312992775327,0.2647417130265612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25015132685737784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21457069489217176,-0.17093901704869013,0.0,0.07185005368234121,0.0,0.0,0.0,0.0,0.0,0.3334225499485495,0.3760892375695874,0.8829454447767149,0.8425761299707412,0.1388868039068228,0.0,0.0,0.6211860024048832,-0.31345227855922136
2015-06-01,2015-09-01,-2.1904128510406906,-0.5866438052297696,1.1521912424347402,1.0658173142447702,2.5720751523012724,0.20938758382713257,51.625051664229,9.999999999999996,-17.8489688808955,1.7460135231499725,-0.6613065813612096,-0.2603643199084793,-1.0080130698215228,-0.798659357805942,0.6257850420280597,0.8584787439055219,-0.11370336860103691,0.22679580483909395,0.21792317206447853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05245203895299381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09198837235810108,-0.1084941466273193,0.0,0.0,0.0,0.0,0.0,0.0,-0.030333439452244336,-0.06662336209038083,-0.083402343127714,0.8401850304460146,0.30557193476718036,0.0,-0.22613866856345569,0.0,-0.5477814904136354,-0.52518690885712
2015-09-01,2015-12-01,-0.0330302539186533,1.4134997390524262,0.8472720255153394,0.8412435334662036,2.0924490205649113,0.25065186962594393,73.06055463648441,-9.99999999999994,17.040148960094573,1.5596140832952083,-0.8846061718801757,-0.5229736736374058,-1.4130053066411463,-1.0479608557564326,-0.011489381103861662,0.1771097834764428,-0.8763486084005123,0.17853445761283945,0.18812109445608818,0.0,0.06076600878227151,0.0,0.0,0.0,0.0,0.0,0.0,-0.251420146568604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30380582004789936,-0.27703895922232313,0.0,0.059108419719463345,0.0,0.0,0.0,0.0,0.0,0.21116914894173786,0.21473125946152566,0.6469496725067099,0.8918998410308483,0.0,0.0,0.0,0.6461380348933597,-0.48499772044466377
2015-12-01,2016-03-01,0.3201174337380763,-0.9966528331332823,0.6824283845924376,0.7989696270409152,1.7338839357164688,0.6691398182212023,15.53589868165069,9.999999999566104,-10.95538903821652,1.0070904258086288,-0.4835425102155177,-0.8127350769333574,-1.3434608829314107,-1.2141250099972467,0.12481625061893109,0.4170478958415623,-0.5635718686500368,0.12941214781714175,0.14994600149866433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0814764242892367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041242345149429004,-0.05823004459562953,0.0,0.0,0.0,0.0,0.0,0.2819112161492542,0.0,0.0,0.20060067241875054,-0.043217989028683845,-0.33876697707013836,0.0,0.1404473920647755,-0.06603978817978118,-0.4736988024211081,-0.5169397430320559
2016-03-01,2016-06-01,0.9796975052822176,0.7031114483968537,0.5035814274633019,0.5603757917043652,0.07649984686339373,0.49161823989158293,94.9330421415829,-9.999999999345214,18.3966433463826,1.7320773022103626,-0.2309070414847625,-0.3000535557061035,-1.1678988171238913,-0.7866152521042373,0.3819595918852059,0.5514398072020477,-0.4758314178053169,0.29612302591357986,0.29759432907873323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16926887447080693,0.0,-0.04346461442055882,0.0,0.0,0.0,0.0,0.0,-0.2497017399559006,-0.15230516886677897,0.0,0.0,0.0,0.0,0.0,0.0,-0.10878918352799537,0.0,-0.09870054521719315,0.5147316642854779,0.8117754697803531,0.08591950132869654,0.0,0.0,0.7521063477241062,-0.6391914082625465
2016-06-01,2016-09-01,-1.815359700584196,-1.823171759518516,0.3841770116632573,0.3683424171986626,6.102826479328926e-05,0.4557770369128563,6.621551078625362,9.999999999999998,-6.757908542974722,0.4859384932489952,-0.1371437538706388,-0.13909676860421882,-0.5293582445004041,-0.374997992568904,0.38690010970885425,1.1026225772002975,0.31669617127541017,0.10961223305475581,0.10083819875693657,0.0,0.0,0.0,-0.007583883510146172,0.0,0.0,0.0,0.0,0.0,0.0,-0.005605752726432812,0.0,0.0,0.0,0.0,0.0,0.0,-0.030996772668361764,0.0,0.0,0.0,0.0,0.0,0.0,0.03434009496767754,-0.018321943325181275,-0.016411696756158452,-0.30397888342864915,-0.41686470420347865,0.0,-0.22003190509705317,0.0,-0.27964235538134824,-0.5580739573893835
2016-09-01,2016-12-01,-0.7824456943136937,1.1369057610849609,1.2872589040921902,1.288823533150649,3.6839100093409334,0.15357586801987316,67.94269064683873,-9.999999999999993,16.442854780116058,1.5013085469691907,-0.3244976139693989,0.15534024988026474,-0.6660349110016561,-0.22329629928439232,0.7289048192995473,0.9647787896623683,-0.12888619039097549,0.342790109629343,0.3447378574323234,0.0,0.08089248457142767,0.0,0.0,0.0,0.0,0.0,0.0,-0.3292422347013751,0.0,0.0,0.0,0.0,0.0,0.0,0.07045989867847681,-0.36192902128695587,-0.28306965127325245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07402702056876453,0.13082665015567344,0.562201003346249,0.9653819747143476,0.0,0.0,0.0,0.6920039321654848,-0.46464629585387984
2016-12-01,2017-03-01,2.0911708156543085,-0.5132484446793484,1.6558024076609796,1.71200841792539,6.782999683596913,0.8879444154120804,16.979203118316374,9.999999999999952,-9.775863121744612,0.9024593536796217,0.1182657315096591,-0.5328390835737551,-1.0965943717224924,-0.9605132897999586,-0.032828987206467986,0.46750566353479417,-0.404526972403918,0.24169661006745663,0.2576962516073593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061597159932622984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09909730329644859,-0.036068735898989276,0.0,0.03431477271409902,0.0,0.0,0.0,0.0,0.08458143163197689,0.3524283969325688,0.2770384421957443,0.0,-0.036043557340482826,0.0,0.09773101028919073,0.0,-0.5290292568983891,-0.5975064850759954
2017-03-01,2017-06-01,1.3545437525600337,0.0912017536048637,0.6708899107788419,0.7576352720660534,1.5960330063240447,0.662670763984567,99.99999999999999,-1.8369247466435197,4.4600607463342685,2.1891235624002903,0.211977293329113,-0.10385820640967935,-0.9055341132844051,-0.6541969246772333,0.6454383039625533,0.8415554434680672,-0.12665864481089528,0.7720223396536163,0.769583520683206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20862711954451726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21134337045671578,-0.16545565491154748,0.0,0.0,0.0,0.0,0.0,0.0,-0.08662533223743132,-0.24332681348789548,-0.13797222808823076,0.07357071891827116,0.826036600598762,0.14811162005794784,0.0,0.0,0.6535215285894165,-0.5566881958331958
2017-06-01,2017-09-01,-0.6207146680448972,-1.815359700584196,0.6223438867195983,0.6599624092127601,1.4271767537708222,0.7220756251838686,7.001323932739553,9.999999999999998,-6.88138993751043,0.49764821076177346,0.5106385514639378,0.21197729332911308,-0.22849248274532397,-0.020147512141388546,0.7458465769096811,1.4053056291042587,0.6658172184751621,0.16010106355347517,0.16923001253083822,0.036254594939966966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028422657333896484,0.03263859168591976,0.0,0.0,-0.02441894319851853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863621594262581,0.0,-0.09889709057106495,-0.13279460768222695,-0.5615849239864313,0.0,-0.2747811531520013,0.0,-0.2572694146193146,-0.5747203126092546
2017-09-01,2017-12-01,-0.0016051622019119,0.101599589309842,0.5237883749336768,0.48631759510612244,0.01065122073460287,0.39388590187586925,99.99999999999999,9.999999498017997,-15.74589434480386,1.6230715741373833,0.7058486844918832,0.7316498723698217,0.09405871993708459,0.2524100498963122,1.4089373649942338,1.67843208754892,0.7062499750423612,0.11684467640859969,0.12403525094453997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22169847127597808,0.0,-0.030180108679534134,0.0,0.0,0.0,-0.10223640577396725,0.0,-0.1973557582524788,-0.19231596621644312,0.0,0.0,0.0,0.0,0.0,0.0,-0.06622383776783104,0.0,0.050081811422712424,0.30854771475936893,0.5458464890950184,0.0,0.0,0.0,0.5393126688041502,-0.5321785468051756
2017-12-01,2018-03-01,1.5759727900821474,-0.5866438052297696,1.3001682266855197,1.3515711649689888,4.6769105383185074,0.8464967064561523,17.237411198638483,9.999999999998796,-9.926161254417838,0.9141185509103655,0.5770491780988429,0.03639502927086369,-0.5086381832660081,-0.38382526833888886,0.6058866679874597,1.0619338355241759,0.18305598057830608,0.2811863181773891,0.294397337303261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04665159610989922,0.0,0.0,0.0,0.0,0.0,-0.04251256917570008,0.0,-0.039681668708173336,-0.035900624927021986,0.0,0.0,0.0,0.0,0.0,0.0,0.07163229268352632,0.0,0.2144713113468981,-0.03098325683451869,0.0,0.0,0.09594495495077138,-0.04339770611648816,-0.5344428262763062,-0.1951221160628577
2018-03-01,2018-06-01,0.9553723500452804,0.8403546070947954,0.5043651908240756,0.5370391531598883,0.013229081193423855,0.5252623365557341,99.99999999999999,-6.932509239381266,14.129497554802336,1.9147506436919601,0.4772563274701547,0.4485018917325334,-0.4651932590811336,-0.17881695687593796,1.0650886967817463,1.2105953524653934,0.23841323995883457,0.690155185927029,0.6876391816943646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13175393710013653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2272658301702924,-0.14494793127421007,0.0,0.0,0.0,0.0,0.0,0.0,-0.07666596113248958,-0.22018667448727622,-0.08501499324054994,0.25327058056669605,0.8270001501257246,0.2217583066834385,0.0,0.0,0.6559798057510523,-0.2318189086271612
2018-06-01,2018-09-01,-1.052914313060782,-1.2841372129205553,0.3900812656121136,0.3841417371955076,0.05346402941956269,0.5847501889041747,5.408958867232909,2.868612158331395,-4.514102775107638,1.0338375392288799,0.3692064162161834,0.31140069125124015,-0.21303950139888173,-0.018275449892101392,0.712464352915898,1.3876508240981522,0.632434994481379,0.09434841642123071,0.09280340747445427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790907740441394,0.0,0.0,0.0,0.0,0.050918796346800965,0.0,0.0,-0.016690626078877897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508292213558611,-0.06391296778215644,-0.14893158445854543,-0.08569555872356015,-0.45765523198009134,0.0,-0.17821066564730442,0.0,-0.29151149824437933,-0.2366215725321668
2018-09-01,2018-12-01,-0.2399584943781008,0.7031114483968537,0.6524556207242919,0.6361117419958142,0.8893809169655559,0.32505539128128963,99.99999999999947,2.177792682080826,-3.7691379457274867,2.0457179589662187,0.3096180831721362,0.5453855688658749,-0.25344755806517405,-0.04985782296936131,1.1941631029409905,1.337821795045624,0.36960770676666144,0.16803542057812929,0.16469860221551683,0.07413207664682087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13757721921045446,0.0,0.0,0.0,0.0,0.0,-0.07499680759264171,0.0,-0.21118464415525434,-0.20917781771492605,0.0,0.0,0.0,0.0,0.0,0.0,0.044728903667990205,0.0,0.0,0.38541178158938066,0.3761570228418113,0.04638636301970277,0.0,0.0,0.6444954259603844,-0.23526363665595998
2018-12-01,2019-03-01,2.32035246439466,-0.0330302539186533,1.425218902534294,1.4372277708587202,5.538410218855759,0.8542735753421721,36.47611756831912,9.999999999999998,-13.351217731863542,1.3188278321615912,0.4957130017502642,-0.09263267782806395,-0.7709995521005997,-0.6210318125890346,0.5409938584543639,0.8329680660009133,-0.08437511434840061,0.2540010783178704,0.2682319241786467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09099599550614881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1116785315137411,-0.10745794953162381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655451583291991,0.7643311288045115,-0.10636565621070448,-0.09878713942819832,0.0,0.14193460216264714,-0.05128951080499666,-0.3947390535036883,-0.24352730671590958
2019-03-01,2019-06-01,1.7648368491855138,0.7031114483968537,0.6612269400884675,0.7665498808507681,1.127260826679841,0.6908308779777459,99.99999999999999,6.0068560604838055,-10.21140376758518,1.8219594241175168,0.6980791265353226,0.43264777633815754,-0.3100113346782508,-0.003959428779243268,1.0814253104132732,1.229052026745503,0.2568699142389441,0.9253476595755011,0.9313376524963984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19408396470474673,0.0,0.0,0.0,0.0,0.0,-0.09356674649906904,0.0,-0.22119326415344528,-0.22391507188013376,0.0,0.0,0.0,0.0,-0.06634839957858452,0.0,0.0,-0.1908760976997988,0.0,0.35936045825043733,0.7338457693084713,0.23948014456774488,0.0,0.0,0.574900644362209,-0.2144920235762306
2019-06-01,2019-09-01,-2.3722442701160418,-1.4584285437418745,0.576672077888824,0.5640320684805676,0.835059181768747,0.21468794884410625,4.5551041810967625,1.5325392060374445,-3.169632357272976,1.0496298032199605,0.3682466372715076,0.5967005688650495,0.12248961365439737,0.3286867218886158,0.9854187598360653,1.4841004087140952,0.9613077048005181,0.0794891065916091,0.07859606799768995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06407152379807594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166449032756203,0.0,0.0,0.0,0.06596082806850187,0.0,0.0,0.0,-0.02206318409442085,-0.08900647760593648,-0.14319001572270842,-0.08473649550756067,-0.541949680085689,0.0,-0.25878084551740616,0.0,-0.26072517632254033,-0.2296735110797526
2019-09-01,2019-12-01,-0.2362861701342922,0.8343425986243602,0.7343568619060328,0.6758162109197832,1.1462459604936681,0.2604623561014824,99.99999999999999,7.488328624212628,-11.53219543144972,1.6626470399348474,0.3691647183324598,0.6368219105221229,-0.10842043737460116,0.2326248372876094,1.2860272705565556,1.406400685330489,0.42823626086603284,0.20797444400268472,0.19689939172781348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11813833254708422,0.0,0.0,0.0,0.0,0.0,-0.0766435816270956,0.0,-0.22684121599096957,-0.14575425790658444,0.0,0.0,0.023787329628111697,0.0,0.0,0.0,0.028959388111167148,0.0,0.04685496180231159,0.4716901133689838,0.6504835984033278,0.0,0.0,0.0,0.533339598172418,-0.35339500279022573
2019-12-01,2020-03-01,0.5229891382363405,-0.0308443696408033,0.5555489474202904,0.6025424956843514,0.30673155444750233,0.6176461747125486,44.6507770220265,9.999999999990553,-14.12131154032217,1.3925865766042809,-0.0801761132071199,-0.21863449017640588,-0.9269011086441158,-0.7575387635380509,0.36863771083903885,0.7255434683292705,-0.21092339776620506,0.1509169540783582,0.1641787504010873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024908878549887506,0.0,0.0,0.024385201953652957,0.0,0.0,0.0,-0.04523460642819231,0.3048118445771959,-0.03951192716580973,0.23828771340357213,0.07556812687900358,0.0,0.18218899874968264,-0.05290912897478789,-0.27158392739115844,-0.42193778669407467
2020-03-01,2020-06-01,-0.9469006988442884,0.3960631235829126,0.9408753505733137,0.9676688802966462,1.803551828348279,0.19399671706587848,99.85513750246348,9.999999564730228,-14.645687596508914,1.5220947101657574,-0.7581105002145705,-0.4223695446077702,-1.126622016267289,-0.7169967490819218,0.18130206444837427,0.4496264873341539,-0.5213853255034984,0.1640647320378494,0.18091945299685458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2264444163611815,0.0,0.0,0.0,0.0,0.0,-0.11034144323979378,0.0,-0.2855317539013162,-0.22419406427165386,0.0,0.0,0.0,0.0,0.0,0.0,-0.07341343281421275,0.0,-0.12523712467072926,0.2907549523135594,0.6036060445960707,0.2558825071643027,0.0,0.0,0.4657463523795394,-0.17476449761167195
2020-06-01,2020-09-01,-0.5949512108923471,-0.457417876930144,0.47064488260106285,0.4866004729215594,0.018915417950758896,0.4780678325889016,29.15825862597644,9.999999999977824,-12.48414382835575,1.1873379399319361,-0.3137872354086468,-0.27940390191809605,-0.9439249011590699,-0.7126526454457327,0.33790867111833056,0.7493376531612306,-0.16504943268556005,0.11908622834777953,0.1234592375778938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04929497746128257,0.0,-0.02156032005106019,-0.043205736155903236,0.0,0.0,0.0,-0.02059263294169423,-0.030256435195880418,0.0,0.0,0.0,-0.05651131930669324,0.4075451089804823,0.22956654180498248,0.0,-0.38125437671496626,0.0,-0.2509830139805192,-0.3394606708301746
