Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Factor_1,Shap_Factor_2,Shap_Factor_3,Shap_Factor_4,Shap_Factor_5,Shap_Linear_Pred,Shap_Constant
2012-09-01,2013-03-01,-0.5559402157513382,-0.3650573313741745,-1.2581406994557294,-0.882799740703426,0.03892366279474013,0.1795827156700014,0.03643627554814565,0.15005526861323112,0.13947170635359696,14.318781774709292,-9.999999999999998,1.6628820421957173,0.1969005107326482,0.3286207290101809,-0.4856411618934686,-0.01927946834510819,-0.0068212397853547,0.053030193986221684,0.0,0.0,0.0008777131357792234,-0.0972702012387083,-0.002850497151132364,-0.05516816578222417,-0.00668250772685041,-0.04682990074799234,-0.0027550869525561177,0.3043329911272198
2012-12-01,2013-06-01,-0.2379100909859488,-0.47817263736700255,-1.316196721902152,-1.04504880362839,-0.1550784706005004,0.07183565738050968,0.057726091193508,0.17965172196290957,0.1784532804596552,13.851214058039446,-3.3962236217935033,0.659337357601427,0.3420682844645447,0.7693368581444004,-0.5502030487730458,-0.004507614821275257,-0.022729376190073775,0.0053420506362376816,0.017082109525522984,0.0,0.0,-0.09157955999454954,-0.017626104852333825,-0.05859721808290473,-0.001360284952582955,-0.024832348238871788,0.0023485189749674618,0.26849023940190697
2013-03-01,2013-09-01,-0.0686985256836081,-0.22777073976669726,-0.9664100156500766,-0.6148193287113912,0.1972432284708815,0.38663213035841076,0.02530396929329615,0.12662850424154334,0.12536047118724977,16.162138878030728,-1.2272155457688891,0.2866034865215085,0.4132078680167478,0.6466963101180294,-0.07029905385786961,-0.005536557418499547,-0.005907334541768818,-0.08468900809949298,-0.0043029157609103365,0.0,0.0,-0.10626382536600967,-0.11178030685716973,-0.05730483834111486,-0.013826416726665392,-0.051116242286103356,0.009574856241644891,0.27368090324726224
2013-06-01,2013-12-01,-0.0163107733018641,0.347250074880101,-0.8065594666430975,-0.23222731706642463,0.6726745345226881,0.9130024739051555,0.13217649033078988,0.20779164310304343,0.18528262255412936,18.861589569640817,-9.999999999939252,2.6296139105891108,0.22958064711726087,0.26207304712722324,0.312292957787097,0.0027977577607343138,-0.0008741722908219007,0.0,-0.028404579705634713,0.0,0.0017681620166005876,-0.09265590052832082,-0.009754168390235267,-0.07005245717859239,0.004125120988331298,-0.03935035739171924,0.005712420310931262,0.26164529150173094
2013-09-01,2014-03-01,0.0721983425743033,0.07062497559733313,-0.6855436934526615,-0.3921934785734216,0.4801500608585307,0.6354706843120214,2.475483644220233e-06,0.08950904650528906,0.09265609884658718,6.650941877481305,-1.2008395712943953,0.5246914589728193,0.34754453541493313,0.48066304593909714,0.001600528174261484,-0.00021928004745752627,-0.00827373742894202,0.05150463787057874,-0.0015269842999176945,0.0,0.0,-0.09108992072646346,-0.06894217145747165,-0.06289376201305988,0.0020038159603038047,0.005551221768976755,-0.007228224196970624,0.25013885199349517
2013-12-01,2014-06-01,-0.0402056980780329,-0.2945072718764763,-1.224714692881168,-0.7223977378366442,0.03177784564663,0.2728107173782438,0.06466929043636517,0.16207986493029056,0.16276141269888547,5.6648102568696075,-1.4358770904002094,0.19841683879922278,0.3302354514602591,0.7669205440538908,-0.3286037310889611,-0.002487144185435816,-0.009866722410461196,-0.0014535534118738846,0.02548013247896138,0.0,0.0,-0.09006994570872115,-0.0647319902940471,-0.040050675417000706,0.005063457128471579,-0.028717751034090844,-0.0005279088180610847,0.24145856088474363
2014-03-01,2014-09-01,-0.0019006300588486,0.06987691814064337,-0.6165464072268811,-0.32425291570552517,0.3843939455521192,0.5646690988030834,0.005152016425530394,0.08362955759527298,0.08219429827595048,5.490742408669726,-0.9946691731268029,0.35080702051766616,0.2999783207612113,0.452232340529901,0.07059781440004187,-0.002126169720907936,-0.0032190836924769132,-0.05614088882846964,-0.0014896738619741001,0.0,0.0,-0.0771870337089096,-0.06096468247905546,-0.05435495874818941,0.005250250807533467,0.004296570809208452,0.004272327200906562,0.24094244596293607
2014-06-01,2014-12-01,0.2551637534921269,0.31931532888513914,-0.6077129287812788,-0.19871586375644051,0.5767960660218563,0.8113317735010561,0.004115424625405335,0.0857744155688086,0.08939283613398513,6.248391947433816,-1.9491960277534977,0.9038602270972533,0.301574193859181,0.46243657671957794,0.28839803301092815,-0.002675630820108645,-0.01822503728042614,-0.0026786441663568987,-0.033730877553450084,0.0,0.0,-0.0637666551692172,-0.04779028436857426,-0.05812185495092193,0.00410036556553237,0.0037971070019190145,0.004904441452616286,0.24510436616319844
2014-09-01,2015-03-01,-0.1784907206497266,-0.013159388490979779,-0.9686094062510975,-0.5673441993142347,0.3226261337136549,0.5613717116788693,0.02733444939338587,0.12169459599998758,0.1160370626817401,7.341661106143222,-1.6237497120056774,0.5647462103490732,0.3599053697080808,0.3726556945184176,-0.07249844445889053,0.0,0.00019412842480176495,0.03822978863394106,-0.0010617275336276687,0.0,0.0,-0.07183997192943378,-0.03817563541394115,-0.08703713509860163,0.006309290364137772,-0.020577322975981385,-0.006783380604957657,0.24008102210157345
2014-12-01,2015-06-01,-0.3619796751591408,0.037363534881240654,-0.9293452413110082,-0.3994774866847628,0.2790586782682958,0.5030192208954475,0.15947499940535623,0.24340370286434412,0.23007932013122448,4.065787553887709,-1.2895947585185255,0.40252132794687956,0.27316931880250567,0.16498944460982917,-0.0332342795188012,0.0,-0.012187086180497202,-0.0017416773329960503,0.027510425462747658,0.0,0.0011200678373368966,-0.06023765757492515,-0.031061743497987064,-0.04263428043746232,0.0018807939595696533,-0.031057840163897142,-0.003348965491524467,0.22235577781967705
2015-03-01,2015-09-01,-0.6613065813612096,-0.10439174801657461,-1.002103237983043,-0.6008380310461803,0.15476956067645986,0.42986479338906225,0.31015413159928257,0.314229380350731,0.30951721821781364,6.06574167564587,-1.149128959568396,0.2333099814015923,0.32873043042731076,0.12163299335216829,-0.10599227619083607,-0.0011658052597678659,-0.0030075960019783163,-0.037483614151178034,-0.0034365115117386707,0.0,0.0,-0.07033256834851245,-0.008464820326246692,-0.05295264048992763,-0.01094149502654654,-0.034079219918719914,-0.002447023367746512,0.22591182257662407
2015-06-01,2015-12-01,-0.8846061718801757,-0.34974754843819506,-1.4475978200705342,-0.8394001239552472,-0.11033262134411456,0.11294966194697054,0.28607374707025035,0.3156447726323172,0.30437671944469663,10.551045994226094,-9.999999999983526,1.1474488360388395,0.14793970490241437,0.13578570058177586,-0.32874539564033967,0.0009500316384116747,0.0014679450765827517,-0.0028165049576170434,-0.028221569923890105,0.0,0.0,-0.06612551435901369,-0.04372664158564868,-0.03698619292446325,-0.0004450212736573321,-0.04631260143909056,0.014000342967201748,0.1872135739833291
2015-09-01,2016-03-01,-0.4835425102155177,-0.4862898577473018,-1.0714765360548917,-0.8839180362593346,-0.150383175173463,0.04539521094768506,7.547918460400339e-06,0.07760744232986438,0.0821934793511511,42.59315666186515,-9.999999999998026,1.8890672546999847,0.2338420892179097,0.4796123425051742,-0.5553143051703735,0.004213971332405589,-0.009578203412198335,0.029913500040188883,0.0,0.0,-0.0012852311568267438,-0.06409908489719646,-0.03754793722604392,-0.10633593506740398,0.0015512307896128979,0.0250489906389459,0.011770693613337109,0.21537245276825073
2015-12-01,2016-06-01,-0.2309070414847625,-0.49067056813196785,-1.150921623432133,-0.9221039834057976,-0.22723110509974387,0.03159746156451404,0.06747708977619338,0.17085368429372497,0.1694166343716287,5.456448621144882,-0.9533318491410896,-0.21415868209732006,0.2917466694325529,0.8155013375159434,-0.555860776239836,-0.00464960792435289,-0.009086799271782861,-0.0024453007283855373,0.02280456424875405,0.0,0.0,-0.07108367837198347,-0.03598390989473467,-0.04963234186727789,-0.003532342342635011,0.03489175425517721,0.00416564079311077,0.1797422292119784
2016-03-01,2016-09-01,-0.1371437538706388,0.0995099274907929,-0.48354251021551775,-0.3230789351507113,0.3551579723380023,0.5162353827074441,0.056004964901918045,0.14531564119088544,0.125074825767,7.091994817613738,-0.985145167757295,0.3502139151529218,0.27392842516759053,0.25377752850153823,0.07177179495485575,-0.0014097691809791257,-0.002939819253621032,-0.03582457961888594,0.0,0.0,-0.0020780668332785936,-0.07097819266759664,-0.03513495442073081,-0.033128383564312955,-0.0031949511676254987,0.021817737406796826,0.007444371187835243,0.18316474064833568
2016-06-01,2016-12-01,-0.3244976139693989,0.3483508320081263,-0.36613295944695845,-0.041372966320896154,0.6171749557301879,0.8220001330675274,0.4527250312543707,0.4596696944962146,0.44893081973624854,4.675877180951635,-1.4851710471793798,0.7690398317442533,0.2707369035163507,0.06941509524518859,0.3249537347550735,0.0027236095547762086,-0.006769297017596779,-0.0024211617816315622,-0.028865832047025912,0.0,0.0,-0.06773820119284292,-0.030786422934929898,-0.02507006220523935,-0.0004556538297137147,-0.012051766973561777,0.010702520007317225,0.18412936567350133
2016-09-01,2017-03-01,0.1182657315096591,-0.14957649285758381,-0.7195702771404021,-0.47577714006727945,0.11317388673068862,0.32580684123217907,0.07173945715399249,0.16645418470875026,0.16599460408065858,9.139707475372079,-0.33976352940493126,-0.059998064876441055,0.274301883068352,0.8318260168017282,-0.20891554882549457,0.0032209099127307184,0.003673260123760256,0.026908698686453427,-0.005083298724584115,0.0,0.0,-0.07250256057745257,-0.02433548048870532,-0.06315047248264068,-0.003497433991152566,-0.0045210894796363895,0.013775907983264094,0.18485061500587388
2016-12-01,2017-06-01,0.211977293329113,-0.6117085286481583,-1.2053121249643084,-1.015694555890434,-0.3273619131682892,-0.15538006432143092,0.678458333326373,0.6621989725159317,0.6573743500790372,64.03913312886645,-9.99999999999998,1.8341178393990645,0.2436795111331727,0.9980820600376081,-0.6494513487244724,0.0,-0.005001800160273398,-0.001062621335259548,0.03806384389318853,0.0,-0.0011921090581025026,-0.07097452748407673,-0.03496450126532354,-0.04579506122591322,-0.00041757738563913405,-0.011339747713190266,-0.016450839954142687,0.18687776176504658
2017-03-01,2017-09-01,0.5106385514639378,0.30025397331154835,-0.3222700683893187,-0.17619684115176426,0.6104393794092111,0.722648170409523,0.044261670724358854,0.16926841591677494,0.16861324890304158,63.55098225244501,-9.999999999999998,2.725143794610719,0.24823128165579494,0.8092009331541679,0.3271812803351537,-0.0015962481006381749,-0.0030771157037841087,-0.03901367938730428,-0.001650841777971605,-0.00012699390225937024,0.0,-0.07263992321420164,-0.04505045084589483,-0.03164846889083533,0.0,-0.013339699808724495,-0.013511178284950734,0.19472729289295923
2017-06-01,2017-12-01,0.7058486844918832,0.8955334639388468,0.21197729332911308,0.37578748016011687,1.3031236996408957,1.6384958166160146,0.03598031555384323,0.1440530508927814,0.1337298504684557,17.35438706380059,-1.8074190523993947,1.6306851910270075,0.40001800062695547,0.33060987092334937,0.8614286420535855,0.0025168589760599753,-0.009420632432213647,-0.004620138087272637,-0.044093803231644024,0.0,0.0,-0.05794452372196483,-0.03480343589829202,-0.03232441270650293,0.00045074696596547614,0.024236044343420974,0.015003104623598766,0.1751050130541062
2017-09-01,2018-03-01,0.5770491780988429,0.32694253691092356,-0.37185703404158943,-0.02545827769671047,0.6835011511670741,0.9605244456912133,0.06255333196630264,0.14497787767708595,0.14264928780228162,12.448393357263821,-1.8933825588280624,0.9786004088368241,0.32577672705370264,0.7472722372872614,0.18345727112878407,-0.0050566482914559535,-0.010639260039060138,0.04812935306260521,-0.0009112029830519973,0.0,0.0,-0.06896428568728032,-0.015081947146089519,-0.02690932285193775,0.00512186335261899,0.02192944503446624,0.022080087281416912,0.1737871840499078
2017-12-01,2018-06-01,0.4772563274701547,0.09489504475892474,-0.6567126019082714,-0.2353525897590636,0.43163453208361346,0.7058486844918832,0.14620015051657712,0.26365908179748543,0.2508748195645985,28.833870224715692,-2.3447278905030364,0.8717907115067983,0.3366249961335791,0.8788112768865192,-0.1555799575617023,0.0,-0.001686491438749037,-0.003232817064700395,0.09005591009363292,0.0,-0.0011627587874224476,-0.060225563171357924,-0.0008893643438273036,-0.022176509138893907,0.007898648991065231,0.03583574280773504,0.02173063403564078,0.18432757033750408
2018-03-01,2018-09-01,0.3692064162161834,0.3951924351443203,-0.206868029048337,-0.020704080680751136,0.7249375052869489,0.9496090303403664,0.0006752731797334893,0.08195370511866382,0.08401345424116691,10.11092771297608,-0.6035458817622467,0.5940849112311886,0.3391282144064397,0.48292131492290613,0.39359190697005886,-0.007489867374795738,-0.003255221353195446,-0.068342459292483,0.0,0.0,0.0008609931072915689,-0.058641153236752,-0.018427474820995663,-0.016452426266077097,0.0017931245637691257,-0.012692057038729911,0.018748890986632724,0.1654981788995969
2018-06-01,2018-12-01,0.3096180831721362,0.5629976875020759,0.03495484441904395,0.13018010725035367,0.9027546711474876,1.1701832800689103,0.06420122389039681,0.14440023715875225,0.1379556351045137,7.65675375466019,-0.23731402462761667,0.6148360323098064,0.3417868797865712,0.27040402400762853,0.632836285031857,0.002333402010572555,-0.015555594958883654,0.0,-0.05742591635228854,0.0,-0.0026291537863870457,-0.05176232567147297,-0.04725240759884173,-0.09387766789042862,0.003234340944814948,-0.002950809428870357,0.019722558399195348,0.17632497680280904
2018-09-01,2019-03-01,0.4957130017502642,0.047386304200980334,-0.6194463379461723,-0.4183485732388199,0.5310016676307929,0.7526816838085538,0.20099682773544708,0.25240082382039314,0.25074143006651056,36.3731630885588,-9.99999999999962,2.9098329116542554,0.2798996446426316,0.8437253931690163,-0.024385490753875416,0.003416053245760793,0.0028538338924778417,0.06801543390755198,0.0,0.0,0.005205091545319267,-0.033070020169492044,-0.032514472158704864,-0.09576420366068773,-0.016361059309525507,-0.008997895048707625,0.02181377847365181,0.15717525423721185
2018-12-01,2019-06-01,0.6980791265353226,-0.21772487823064074,-0.8587644820570661,-0.6647553747559378,0.17787001993030227,0.45543043612784695,0.8386969751453764,0.6822889614081292,0.6768508321788725,67.05606852293631,-9.999999988815173,2.9214617399333402,0.3097981683744318,0.9921000035072214,-0.3232182018597207,-0.009092930128231513,0.001233661316086751,0.0,0.07708260731274158,0.0,-0.00040910887129116946,-0.052880884512476675,-0.0004191733460154091,-0.08579884534100483,0.0023859115397135452,0.051957653799236586,-0.04504071521387256,0.1664751470741937
2019-03-01,2019-09-01,0.3682466372715076,0.5478366250400768,-0.03521581266623386,0.1252477623985726,0.9250296225010501,1.1086616150489625,0.03225256370671484,0.12642911726089512,0.11512148473204153,99.99999999999844,4.990226313319966,-1.2210206642432417,0.35007682859086187,0.32996188909803137,0.5200984925041396,-0.004210396568007787,-0.005817277442602687,-0.06091581096494062,0.0032988696786389114,0.0,0.0005708302631672602,-0.04742856148071792,-0.023857660682673226,-0.06490188222595623,0.008359341703061886,0.03983658392010747,0.0,0.18280409633586012
