Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Factor_1,Shap_Factor_2,Shap_Factor_3,Shap_Factor_4,Shap_Factor_5,Shap_Linear_Pred,Shap_Constant
2012-09-01,2012-12-01,-0.4353856468247485,0.32009712035216964,-0.6928408441528867,-0.41230458798722225,1.0183959461361525,1.460876724895065,0.5707542115012936,0.447872489418262,0.4552082287891163,99.99999999999999,5.755805718002984,-3.369887728371178,0.6367547667753527,0.1352703720812859,-0.016410199667937775,0.0,-0.04240634439356134,0.007456061807058716,0.015743318372281746,0.012054425280211714,0.11386989908808129,0.0,0.022146057052748826,-0.08549468346011094,0.014638526131849456,-0.0016560331104201187,0.1355792617118984,0.14457683154006964
2012-12-01,2013-03-01,-0.5953826692453035,-1.2219172030153658,-1.9583475815650786,-1.6287829572138257,-0.3228507286936022,0.28741220330834594,0.3925455220064693,0.31914403342271236,0.3002073152049596,29.792474927656052,9.999999999335609,-5.041624790362527,0.3893420687369463,0.7696726820010276,-0.8460476374144044,0.0,0.021741239305826714,-0.006578271944325587,0.05285062860169493,-0.06819174313794929,-0.11398621327254019,-0.009526698139567524,-0.012113112713479498,-0.11819447623803028,0.0,0.015569838846247167,-0.244958853789003,0.10751809688016525
2013-03-01,2013-06-01,-0.1279526276012355,0.034586927192137296,-1.1535764454702546,-0.7887668788042035,0.7440794709326681,1.1781350884556119,0.026419106872427836,0.20340766613823197,0.18028261292618217,99.99999999999999,1.1640457681829746,-0.8918948405897831,0.7418785807645246,0.44570488049467405,-0.3697914316473927,-0.017918697391347303,-0.046357560396814775,0.12279827775341622,0.009021168369340082,-0.01704615615849942,0.10640157460481148,-0.013117578396223597,0.0,-0.08126019443522406,0.01422209076422998,0.0,0.18506320885797822,0.14257222526786312
2013-06-01,2013-09-01,-0.0553795839522308,-0.43838046447541856,-1.1100594092733118,-0.721544442711064,0.3241932932275482,0.8794713488507355,0.14668967448153714,0.2039204901242918,0.182754443018807,15.039817008255257,9.999999999999416,-2.917952591571746,0.2529323325413419,0.683614858763082,0.07352832505844731,-0.023357451393472478,0.008501340856391338,-0.010616113723868737,-0.2579775762685576,-0.037856044840863606,-0.09370997839170038,0.0036464076851251415,0.0,-0.051075548156014276,0.0,0.017595129600487487,-0.2112530490789167,0.14419409417752382
2013-09-01,2013-12-01,0.0670906503184021,0.4628416858028839,-0.4197563289933459,-0.16560477992559441,1.2290024860391213,1.8371649143181124,0.15661888208703953,0.2599909212051107,0.2603512945183049,42.82460595499093,9.99999999999024,-4.09291112958625,0.4544010087576537,0.2600393696812157,0.3635958632045799,-0.019114557043949633,-0.06160143464862609,0.019769672703932945,0.014654526726880968,0.0,0.09421257790077486,-0.005411804052827197,0.017311674936910198,-0.07017211938340588,-0.008099507986073475,0.0,0.03486252843706147,0.08283426500762578
2013-12-01,2014-03-01,0.0027728372861801,-0.07741661662761246,-0.9545999008734496,-0.7515589507493203,0.46870504629090703,1.059628374900079,0.0064303485189922596,0.14465198251233047,0.1469870783596275,68.39081660041087,9.99999999982994,-4.528364092118582,0.43860019177827425,0.5854839389400494,-0.18357431785069878,0.009118366982597777,0.0916884371740519,-0.011975806948059407,0.03153893499716546,-0.022707607679156507,-0.04202541314007304,-0.005604106278040305,-0.004758573852229421,-0.04140284111524698,0.0,0.007053303080117729,0.0,0.09523300800195912
2014-03-01,2014-06-01,0.0495813252518573,0.002772837286180163,-1.0218012865593984,-0.6853177636127583,0.732103983669319,1.2345030843535554,0.0021910345456329413,0.1751546542711064,0.16381657408432038,99.9999999999937,8.635494370072163,-5.110759255051323,0.5907284331016541,0.5258670992823828,-0.23906596675997704,-0.0328898826915387,-0.07945682902844754,0.09997311002308938,0.006068152205213474,-0.005062110324095072,0.08782161003788089,-0.0252173700546098,0.0,-0.0894036514896228,-0.003939028125696298,0.0,0.16042003845875394,0.12352476503522977
2014-06-01,2014-09-01,-0.0876811076678585,-0.23168547243415105,-1.0050985000692236,-0.5919200468246011,0.4291542024316364,1.012016280834871,0.02073725707174344,0.14592647724617022,0.13649564746424891,17.08612995761151,6.038400226068936,-2.48891789644405,0.3776658883375813,0.5568372582049945,0.1784892342625355,0.0,0.013178514754234816,-0.015745334451562388,-0.17310655692120727,-0.06859005779102799,-0.0660813537862223,-0.0022418254323542646,-0.005444277283958963,-0.023876366726676455,-0.004717995547742098,0.0,-0.21468710489206327,0.15113765138189364
2014-09-01,2014-12-01,-0.3289362236455595,0.41763989390091183,-0.48576278082283597,-0.2101513419384915,1.0147671290106075,1.452026797969097,0.5573758992907626,0.4460011779385548,0.44781858552368875,78.25658850572637,9.999999999999034,-4.174042128771722,0.4532173728239802,0.10093870219074533,0.2088241052183193,0.0,-0.016007402015359076,0.012324922146747892,0.012996687300697767,0.016542979703328787,0.0842039415275231,-0.0056738874406360995,-0.014027839521962598,-0.08984813645347466,0.0,0.00839207792869276,0.10628359372704606,0.09362885177998861
2014-12-01,2015-03-01,-0.8784672275139016,-0.39835455533685504,-1.2869258342036938,-1.0482376969499718,0.13699598535916735,0.6223223237697046,0.23050817798498419,0.2610325015400822,0.2526626321414079,72.91435463042428,9.999999999999998,-4.75193175745823,0.42745102371483285,0.21861132126010716,-0.5152833787824385,0.034071779795995676,0.052495628899803054,-0.01814743069017626,0.02179011880255287,0.0,-0.037103237846617766,-0.009456468477360508,-0.010045963143326644,-0.05014799755634522,0.0,-0.0039313523170574245,0.036112889853880545,0.1012908561242351
2015-03-01,2015-06-01,-1.042713669218287,-1.06692816056988,-2.016877158949728,-1.7048748483896148,-0.3432725569775029,0.0760881732250418,0.0005863415914163687,0.16351830044558185,0.15211272256173766,54.68950507433678,9.999999999999956,-5.7279847919236895,0.4621492285063625,0.5241424242422825,-1.167114519525736,-0.023989549342640085,-0.046385915587142675,0.12231455228674157,0.02501326884594804,0.008395190435387981,0.0772091709000837,-0.012689412890692442,-0.006906854529510328,-0.12987700778472858,0.0,0.0,0.03470150273559,0.052401413886818834
2015-06-01,2015-09-01,-1.4541319195251925,-1.1955187744447038,-1.9601310616196521,-1.5592786470873143,-0.6695574362476364,-0.25304364224111553,0.06688075880842191,0.17097599933044966,0.1722862392857713,4.551101386520833,0.82855715258589,-1.4995380068735922,0.3638409146147362,0.23891012516545415,-0.776543327287893,0.0,-0.01053894378199418,-0.006849895825889295,-0.1482565093143437,-0.04694833069103933,-0.05481847843047644,0.0064894959565653275,-0.006849204211186464,-0.08032506467559877,0.0,0.00436105897240735,-0.21741906540086475,0.14217949024560955
2015-09-01,2015-12-01,-1.316989762101528,-0.9711639015704598,-1.7924811913646852,-1.4967460746341033,-0.3363963235624823,0.30000548664936844,0.11959552581205385,0.20867278244405718,0.2174484630082615,30.93612516034204,9.99999999999997,-4.604242251425489,0.3591829076340082,0.2716418215982535,-0.9163715906613135,-0.002655579391020422,-0.067866869833112,-0.0027048084870628197,0.004293372614173285,0.0,0.08410517375465211,-0.007528954051832649,-0.02545516322951812,-0.1362441135046443,0.007166788637307859,-0.011631543558349545,0.0,0.10372938614026023
