Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.2905104651915735,0.7044565054961538,0.3120177481856333,0.40892778664170515,0.17135132428384123,0.40245449612566786,56.13739677053227,-9.999999999999838,9.324102331337516,0.8686879881034822,-0.2379100909859488,0.07254943924248636,-1.6580580126087918,-1.0155830030220692,0.8623657144147145,1.1382541110034736,-0.455792939879629,0.22718833527910148,0.30014315519981855,-0.031648179921664465,-0.054924093878279914,0.061005999755129686,0.0064529520902753545,0.038610289648565034,0.19114582831870472,-0.11303506349019397,-0.04016919549544094,0.44097214290220305,0.0,-0.18470141012777042,0.3907472356946257
2012-12-01,2013-09-01,0.0342821109464116,-0.2584063473329697,0.2673835333707989,0.3210562178494017,0.08566653360996111,0.5057615730520297,71.19973301936517,9.999999999999998,-8.709087928883005,0.8692041062710063,-0.0686985256836081,-0.2882148693931441,-1.2955417159837168,-0.8864570739920197,0.9461996664518857,1.348639152926105,-0.09441010889341683,0.23028941957656018,0.23038158372207612,-0.007521211672937409,0.0,-0.018664782309281633,-0.10676577379477867,-0.058712946018476216,-0.2831396687405207,-0.15199686608357796,-0.005573661086054171,0.18837703359607263,-0.009689415663075062,-0.18570843729590805,0.3809893817355676
2013-03-01,2013-12-01,-0.0538957711165484,0.3523445497926047,0.32217087593992483,0.38595429479102245,0.16503119833237173,0.39539494524271057,99.99999999999999,-8.266857420883184,9.030296004107147,1.056236731368844,-0.0163107733018641,0.28836946738000074,-1.1996898648320098,-0.7869131485469083,1.2622435294301404,1.613459941707784,0.024111055035547224,0.23652134045701673,0.28072936750561917,-0.006017059673863567,-0.09184223273825445,0.029983158776033393,0.0,0.052995871568730125,0.30328585894027776,-0.13246591025684448,-0.07383942578952071,0.22387230042703402,0.025860063436750298,-0.23336918819198826,0.25388111329425056
2013-06-01,2014-03-01,-0.2879780802363285,-0.2584063473329697,0.262856225930008,0.2788143067538138,0.0008744873869075932,0.43047702810331845,44.325048209761185,9.999999999999876,-7.379903316612012,0.7227861533435527,0.0721983425743033,0.09437714225182248,-0.9129497043387502,-0.5038650623470531,1.189418903848516,1.7172578277904234,0.28818190275154976,0.18759333470163447,0.21257463367191629,0.004701516922533233,0.03580131031001902,-0.012242070688111598,-0.014198870123448191,-0.0173102631155483,-0.18479302921348073,-0.15575719068921604,-0.027162683256388206,0.20353415664523186,0.0,-0.28228101557088914,0.1913017914463283
2013-09-01,2014-06-01,0.328500901999007,0.6899215661159511,0.3001902816516519,0.37226504563254786,0.13062489645073294,0.44331846389859925,55.83060859396304,-9.999999999999998,9.466777369021857,0.8914032772935855,-0.0402056980780329,0.2308598000096751,-1.5103822944448453,-0.8713366177517834,1.0315772797170553,1.3027675120949485,-0.2865813745772883,0.21988747983762896,0.2654137525568513,-0.008013542230174586,-0.020753175998568442,0.07435999312733083,0.0,0.11034108749926183,0.2305035205498589,-0.15127410381197084,-0.037889835148512616,0.47851206739182384,0.008619586453883641,-0.04355213552639388,0.04906810380941235
2013-12-01,2014-09-01,0.0534956352704322,-0.2584063473329697,0.24674505415460868,0.277022173321329,0.09728284675193283,0.5643763923800575,51.70261683651937,9.999999999999982,-7.265894112114267,0.711437104644875,-0.0019006300588486,-0.23582711701140013,-1.2431539636019728,-0.7996580091117699,0.8210812525717868,1.2478795230855155,-0.042022356511672854,0.1807300003217509,0.19014153286731234,0.0,0.06772133262155504,-0.016206872376572503,-0.05207326038035334,-0.03977383139128058,-0.16653838341567984,-0.17594142749662772,-0.06359139188438633,0.12616449706618002,-0.008976878949455425,-0.12388974504315214,0.19469961391680302
2014-03-01,2014-12-01,0.1900581101072163,0.3523445497926047,0.2794872516132195,0.33618029437315605,0.02633688850575921,0.4362346323791909,99.99999999999999,-5.339817004862565,6.08325241500343,1.0663465796366165,0.2551637534921269,0.37687858325616824,-1.1111807489558423,-0.46743109987517073,1.350752645306308,1.7019690575839515,0.11262017091171472,0.3174115217498807,0.3323394178621988,-0.06423458566643409,-0.14777324147001325,0.012665425433040854,0.0014294308445000348,0.007851385067343682,0.25959834080729105,-0.15563739488428593,-0.05607463508357378,0.2501717481540516,0.029148874217309807,0.0,0.21519920237337484
2014-06-01,2015-03-01,-0.47235811033192,-0.3054477648760212,0.25868519024045805,0.23579258275627904,0.02785906342020747,0.38507404936362355,33.832360442304,9.999999987678164,-6.301079591808034,0.604985308044459,-0.1784907206497266,-0.053307961557802486,-1.0253537449910866,-0.5579230993907522,0.8729869121284927,1.4656797416964018,0.17577786209921342,0.18499173164360835,0.16769848105980853,-0.01296167845392571,0.016890825065005517,-0.007093328472276973,-0.03154359415432841,0.0,-0.10898308193301182,-0.12728272693695433,-0.045443248186805105,-0.11292303470596803,0.009535262978066894,0.0220835051763399,0.09227333474783683
2014-09-01,2015-06-01,-0.1516044914680492,0.7044565054961538,0.47131456664082433,0.4986826121145772,0.7328404305233452,0.23625417731703507,53.55065567736449,-9.999999999999998,8.25181680620976,0.7564497261984814,-0.3619796751591408,0.2800660725640114,-1.218569302311323,-0.7743683002956026,1.0416255730390844,1.2829438063021392,-0.24827630655810395,0.29129083719382887,0.3191218495165051,0.0,-0.020009961204753235,0.04879963465900159,0.011365954046469227,0.11878707617660968,0.1808358464279102,-0.14365579938641734,-0.02191263804934,0.43310430327616056,0.020335690247413003,0.007403073543927552,0.0694033257591725
2014-12-01,2015-09-01,-1.168464811200683,-0.0696208511724213,0.7801853615211597,0.7745090740092297,1.2074580484905921,0.09953054773243795,51.270818276901,9.999999999998618,-7.235559772530136,0.7246555403121061,-0.6613065813612096,0.16282638865998678,-0.7569480183288846,-0.4018982561541762,1.2556518023846053,1.7181405477406209,0.21504202703930275,0.6370786278662208,0.635744564874131,0.06799566433104512,0.02956735167763188,0.0,-0.04203069540681942,-0.10446253539347757,-0.14895804355831002,-0.11819440438820225,-0.04920256086740482,0.05691348027543541,-0.01354193611398613,0.02157092483287357,0.23072190343879295
