Date,Target_date,Actual_direct,Forecast_median_direct,Forecast_Linear_Mean,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_fin_spread,SHAP_Shap_EU_fin_spread,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_variable_mortgages,SHAP_Shap_unemployment_rate,SHAP_Shap_M3_change,SHAP_Shap_infl_e_current_year,SHAP_Shap_Saron_Rate,SHAP_Shap_kofbarometer,SHAP_Shap_infl_e_next_year,SHAP_Shap_CH_2int,SHAP_Shap_M1_change,SHAP_Shap_Wage_change,SHAP_Shap_M2_change,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_headline_lag_12,SHAP_Shap_core_lag_12,SHAP_Shap_time_index_length,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2015-03-01,2015-12-01,-0.7514291582000491,0.44046040157057326,0.41439463581459407,1.0787277065802592,1.0843240868811792,1.4206007226902078,3.98326736668938e-06,-0.8846061718801757,0.009310997947791111,-0.26407112068169014,-0.144198629011953,0.17303061928703123,0.28749551060471557,-0.3210343032301388,0.7155732558333017,0.7197685882564197,0.0,0.0,0.007657234503112789,0.0,0.013354506022862447,0.0022481673371048494,0.0,0.0,0.0011868519251812214,0.0,0.009016587182470339,0.0,0.0,0.002760975232805532,0.0,0.0,0.0038580452624480234,0.0,0.0,0.0,-0.010287045655035826,0.0,0.0014784960472710288,0.0,0.0,0.0,0.0,0.0032608854183017277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008468937520542959
2015-06-01,2016-03-01,-0.6344418904070892,-0.051499322754351234,-0.04121531585319452,0.4709383147013435,0.47610362865992456,0.339822037181567,0.01131951526404342,-0.4835425102155177,-0.046335584475964274,-0.30511829060840484,-0.19019852933649536,0.16932332734039365,0.23560674687523103,-0.007711092410200848,0.2403284545944394,0.24375907849963827,-0.004592965789035313,0.0,0.0,0.0,0.006523640325881853,0.006697320826301398,-0.004299479749826766,0.005363902165128966,0.0,0.0,0.010411086897767707,0.0,0.0,0.0,0.0,0.0,0.005515920607305932,0.0,0.0,0.0,-0.005966242465076964,0.0,-0.0051883948423414004,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115760209061965,0.0,0.0,0.0,0.0,0.0,0.0,-0.011633034668200166
2015-09-01,2016-06-01,0.4222615617005468,0.1596495573592533,0.15765676689313474,0.17435052221231515,0.17641817939552373,0.06896506482415156,0.7016522023472678,-0.2309070414847625,-0.4278660447407327,-1.0810068144554457,-0.838078321007946,-0.06977530588930378,0.1459882567379946,-0.5476032127601727,0.16517253588786557,0.16666039528183108,0.0,0.0,0.0,0.0,0.0,0.0,-0.018174662544965255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03805582401312569,-0.012246534270849312,-0.030086879150441434,0.0,0.0,-0.012647251427083337,0.0,-0.030425972903641987,0.0,-0.013103322142795496,0.0,0.0,0.03792345587761495,0.0590567440522569,0.0,0.0,-0.0253823964126371,0.0,0.0,0.0,0.0,0.009023785375534941
2015-12-01,2016-09-01,-0.1718482538546339,-0.7832171046221181,-0.7846229275929295,0.4184279914337783,0.41454959666148594,0.3737718716887544,0.9108441564698497,-0.1371437538706388,-0.5956703919462519,-1.2339163589886855,-1.0126867817339291,-0.2647623101291018,-0.10456042049514476,-0.008257563479663332,0.17795262439693274,0.17701752534434007,0.0,0.0,0.0,-0.015244228020714611,0.0,0.0,0.0,0.0,-0.01980308003335194,0.0,0.0,0.0,-0.0103292401209889,0.0,0.025195786283859878,0.05630263869278166,0.0,0.026395114787952142,0.0,0.018534319074546148,0.0,0.0,-0.0170578179555209,0.0,0.0,0.0,0.0,0.0,-0.023317110590862087,0.0,0.0,-0.06687932286097126,0.0,0.0,0.0,0.0,0.02760876371408131
2016-03-01,2016-12-01,-0.5393692965385573,-0.37406065816467393,-0.5303563642723446,0.12422665664430663,0.13430696378799337,0.02732694592102733,0.4000155724118154,-0.3244976139693989,-0.20051613518898637,-0.9062368147304778,-0.6565543911873638,0.10842616839984953,0.18857824468032616,0.08002935843451908,0.268140024167373,0.2689474409883835,0.014458608134938709,0.0,0.0,-0.018535418064561444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050336087242235227,0.0,0.08273330528132469,0.0,0.019526078913050145,0.0,0.0,-0.014075759874706911,0.0,0.0,0.0,-0.022304896409321914,0.020288620437720783,0.03846736518889218,0.0,0.0,-0.02910042975759964,0.0,0.0,0.0,0.0,0.014502145015698777
2016-06-01,2017-03-01,-0.1688781930811937,-0.7291220004784869,-0.8079212584702266,0.38679606677474887,0.3835784307227556,0.3138731237270153,0.9273450081259107,0.1182657315096591,-0.3019171240383107,-0.987769326338416,-0.703429798159747,0.04354281774323612,0.08149828702366133,0.24492437632055442,0.22701859653398676,0.21994660055503504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019714510710820216,0.0,0.008911082915651592,0.0,0.0,0.0,0.0157505326131803,0.05943619442069578,0.0,0.02283252483149746,0.008138456909344317,0.015558112573936002,0.0,0.0,0.0,0.0,0.004908123674367562,0.0,0.0,0.0,-0.02222049321050839,0.0,0.0,-0.03823903887744251,0.0,0.0,0.0,0.0,0.02343827285183781
2016-09-01,2017-06-01,0.887756291300216,0.14334897301354682,-0.10566305443294244,0.6110948650071208,0.6165404984223913,0.5541422555187505,0.996611529795127,0.211977293329113,-0.3463281953858889,-1.1259040216525917,-0.7410004543270247,-0.13966996408531038,-0.015679764799539975,-0.453839925146049,0.42884935444344147,0.4326631679458405,0.00752011718332396,0.007277597737758694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009459484078679917,0.0,0.0,0.0,0.01615562867659944,0.05857759559764702,0.0,0.056959235698300505,0.0,0.01888411968167969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009654917265328187,0.011163380507920618,0.0,0.0,0.0,0.01606567111556488,0.0,0.0,0.0,0.03729427990368633
2016-12-01,2017-09-01,0.9416666333898148,-0.36409019379263285,-0.4612507797038081,1.1266316309087883,1.1292022053992,1.7050008917335722,0.9999999862098676,0.5106385514639378,-0.46867906892289807,-1.0688787397502515,-0.871486817570682,-0.18934984247997264,-0.14375310007011188,-0.19561142357842343,0.5942322928749745,0.5961481272725632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04122613294604664,0.0,0.0,0.008181156294463825,0.0,0.006115740605512364,0.0,0.029582491162812377,0.0,0.016401666688559285,0.015915151384074813,0.007408020334555473,0.0,0.022669299942238513,-0.0104540612476971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013616379203165715,0.0,0.0,0.0,0.0,0.056183632895868064
2017-03-01,2017-12-01,0.2440746407710747,-0.650254874287276,-0.7405482068615408,0.738267585002447,0.7424093716811904,0.7998252815045049,0.9977990542696306,0.7058486844918832,0.035101548198120114,-0.6783310464328831,-0.4316071447970924,0.29610012619993376,0.3905030132372327,0.5227927039135771,1.392389543633597,1.3957274548148282,0.0,0.0,-0.021252025418246875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01878565048239827,0.0,0.0,0.0,0.0,0.04346258693180703,0.0,0.08463491262718983,0.0,0.0,-0.0087060812584473,0.0,-0.015632452066888833,-0.0071151499116824946,0.0,-0.010725274835709411,-0.006288322112003722,0.0,0.0,0.0,0.0,-0.01273415168852784,0.0,0.0,0.0,0.0,0.0634349407891726
2017-06-01,2018-03-01,0.3178843199451127,-0.6552542499018064,-0.656098725808347,0.7647586618255159,0.7669973147839921,0.9469986761237069,0.9910328262984124,0.5770491780988429,-0.1528047492863464,-0.8532010962451585,-0.6513815187928151,0.16180521703073938,0.2867869257906769,0.33863593814000836,0.5834151465666148,0.585265175593523,0.0,0.0,-0.018735917972718147,0.0,0.0,-0.005768254544421974,0.0,-0.007790355739150019,0.0,0.0,-0.02752906740167609,0.0,0.0,0.0,0.0,-0.050524518693021075,0.0,0.11914046095287609,0.0,0.0,-0.005174597211914128,0.0,-0.0294760649484831,0.0,0.0,0.0,0.0,0.0,-0.024137389452992476,0.0,0.0,-0.04122843372668849,0.0,0.0,0.0,0.0,0.09206861464473011
