Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Factor_1,Shap_Factor_2,Shap_Factor_3,Shap_Factor_4,Shap_Factor_5,Shap_Linear_Pred,Shap_Constant
2012-09-01,2013-03-01,-0.5953826692453035,-0.09050386260138765,-1.6715098166971032,-1.2064076741352459,0.5090823283420144,1.0311501976763005,0.25490260939818454,0.29812502679100494,0.26283792791243493,47.33956249928114,-9.999999999999998,5.353813542309842,0.551831278260215,0.315514647710224,-0.4270721902575936,0.002880429107235919,-0.0205711803797188,0.048182180207162195,0.0017330344076845194,0.0,0.0025877916535678555,-0.042922233382344466,0.04519311832757987,-0.15868231472401134,0.013441988377071643,-0.05427141644889562,0.0,0.4989969305108741
2012-12-01,2013-06-01,-0.1279526276012355,-0.307587384424135,-1.770284766265915,-1.0603282469572939,0.24360756197738798,0.6228471749293973,0.03226864585882225,0.17572512093768394,0.19184542441396057,7.905869955733203,-0.5408083222184665,-0.03424921252656405,0.6130974156265612,0.6526331806415886,-0.6204563998164936,-0.002599097470777721,-0.031461828154987666,-0.007805107317255326,0.06617074154858892,0.0,-0.003411277360729135,-0.05914954257970808,-0.007156849450931872,-0.16699685267579395,0.005713853320273771,-0.0191477571077784,0.0,0.538712732641458
2013-03-01,2013-09-01,-0.0553795839522308,-0.3366209579754198,-1.4042585648208838,-0.8572255455341349,0.5027799030027748,0.96578065575299,0.07909671046245129,0.20402856337717562,0.18569513666179627,99.999999997292,4.825543243007316,-3.4867623912359664,0.6707855419177612,0.6026572459255726,-0.1683104789877099,0.0046977297390342265,-0.039499846879206706,-0.057354639163625196,0.0,0.0,0.0036730306369207044,-0.07381894704633385,-0.20342564593893617,-0.2270350265028199,-0.034072948280828755,-0.04418942950406594,0.006557827648961446,0.49615741630319005
2013-06-01,2013-12-01,0.0670906503184021,0.5072713744856294,-0.7519338542242515,-0.1279526276012355,1.1168801626146418,1.5359993570114305,0.19375906992838465,0.27483265887980257,0.27931030673082724,57.259592042759245,-9.999999999998629,5.467979264715034,0.4909279884023418,0.25391103855654523,0.4925037722152581,-0.0055754038210929745,0.036893779935953,0.0,-0.12173803247967718,0.0,0.006281929173959588,-0.0811911714998533,-0.021156577320142242,-0.22462439907988602,-0.007034012326075285,-0.07880845553124223,0.011299331539430602,0.5004206136789974
2013-09-01,2014-03-01,0.0027728372861801,0.14250195609788457,-1.1148963244242438,-0.5075255047810145,0.7898842007264761,1.1507983915247877,0.019524226643895422,0.17182567157432635,0.17219251987134648,46.016688561923424,-9.999999999999998,4.789646227137905,0.45987220609962637,0.4079779511374554,0.11293089503547904,-0.001294038199584846,-0.04343103703183419,0.035637746353348536,0.0031781520481258957,0.0,0.0,-0.08353339721381633,-0.09791763194559708,-0.20105478212544495,-0.017048565148232626,-0.02404719360477955,0.013083341626156271,0.4459984663040644
2013-12-01,2014-06-01,0.0495813252518573,-0.13509147117654052,-1.407843465522109,-0.8247639633255588,0.3822651229545393,0.8250742248288103,0.03410404174068446,0.1565248690851361,0.17073076398959836,6.738667653049525,-0.3373804649578253,0.025378924404448742,0.5495319121285117,0.647952184484948,-0.425413121896856,0.008887850729615746,-0.014039717849070661,-0.0020722707190924394,0.10034808541868565,0.0,-0.002569480834231318,-0.07561798313391353,-0.09951208318909943,-0.08063729464923895,-0.006467981252226042,-0.017774955457686425,0.0,0.47977748165657286
2014-03-01,2014-09-01,-0.0876811076678585,-0.18436683981519764,-1.2605744739370373,-0.546386734233284,0.3904894214117327,0.6975201871020964,0.00934813080086701,0.1212411924123886,0.12345686233934128,10.180636976145244,-1.327145392150481,0.5150757407524739,0.47645773231536037,0.5358905255688367,-0.11015805774929888,-0.0017322406307709315,-0.031995287549996115,-0.04725633464447955,0.006825599294695803,0.0,0.0,-0.09722183948727002,-0.11036099591860386,-0.18996391898594028,-0.01738743248976302,-0.012179309280864744,0.013220845075505945,0.4138421325515881
2014-06-01,2014-12-01,-0.3289362236455595,0.5045655082111189,-0.6792723143382904,0.014838431675823216,1.0532530442151078,1.421895641703319,0.6947251370080822,0.5632819922342716,0.5523554986765526,12.322179295140566,-1.1048300374677313,1.1396201425092105,0.5441780791149105,0.08704258700740282,0.4749944471487133,0.008607783645423146,-0.014276348203439029,0.0027602631804612976,-0.11355786951509392,0.0,-0.003869104541053471,-0.054817940803447804,-0.04863075213421667,-0.18681621738781246,-0.006482673030446755,0.07138810220217874,0.0,0.3752658176498525
2014-09-01,2015-03-01,-0.8784672275139016,0.0580100182309806,-1.2049463720916087,-0.38715813680463285,0.6708693944935008,1.0659725348776128,0.8769896317979206,0.7020153654519797,0.6796390950315012,5.566326587724711,-0.2572087048738496,0.263485455994151,0.5314968873345001,0.06256426741207156,0.02247695008144035,-0.016540335490862968,-0.013896175826827428,0.032286089555781584,-0.009510903404396817,0.0,-0.008172018524439585,-0.05219030228239878,-0.019000479137105637,-0.22506947099546393,0.0013297913504644598,0.009993858737776836,0.0,0.3363030141670125
2014-12-01,2015-06-01,-1.042713669218287,-0.6479912074872196,-1.6078613415885457,-1.1913276599087474,-0.25297698723925066,0.15765203597507227,0.15580582179503397,0.24317304572507725,0.23174183784817087,4.304568998502493,-0.3144708100725619,-0.5112061438256061,0.43505035266008546,0.2186399862163652,-0.8039306707942728,0.008728059584451067,0.00392832925438976,0.007842063948125765,0.11939263397502814,0.0,0.0,-0.056889460384173134,-0.03093574378608495,-0.19850772108142814,-0.005222157706992069,-0.04427480454669708,0.003265876237900034,0.3486123878125338
2015-03-01,2015-09-01,-1.4541319195251925,-1.0014660886544569,-2.128367499768391,-1.6842148913796535,-0.41088755093175433,-0.05640245806306521,0.20490635443789346,0.27220645132928273,0.25931342388445155,17.044655482638888,-0.7136179885713732,-0.5966345357293462,0.5881638638301148,0.2414487795045393,-0.900944177595342,-0.004940327410071566,-0.020289797039076508,-0.019390978403295216,0.0,0.0,-0.0014674020195119541,-0.0913825638106255,-0.004354186915400479,-0.20428887791706948,-0.009832918127227022,-0.04897385555696659,0.013229177088153719,0.2911698190519757
2015-06-01,2015-12-01,-1.316989762101528,-0.47756599684802836,-1.3885804148872083,-1.042713669218287,0.15736412138955558,0.5362611966182662,0.7046322576723626,0.5830578503790752,0.5763845997478666,22.320002644126006,2.01192832339395,-1.4982123806037113,0.5016963803115165,0.049232805098762086,-0.23878299842401418,0.0,0.004899776721077664,-0.0026442995202838673,-0.11736616862116238,0.0,-0.0017743939578219853,-0.07868660293426684,-0.06036563802959126,-0.22720013566988673,-0.018000384804145838,-0.037975260936069524,0.01781302155654176,0.2825170877715948
