Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_kofbarometer,Shap_infl_e_next_year,Shap_CH_2int,Shap_Business_Confidence_EU,Shap_M2_change,Shap_fin_spread,Shap_oilprices,Shap_Saron_Rate,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_M3_change,Shap_Wage_change,Shap_M1_change,Shap_EU_fin_spread,Shap_variable_mortgages,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Constant
2015-03-01,2015-06-01,-1.042713669218287,-1.0834824194549064,-2.0400457837213004,-1.7048748483896148,-0.42241462166744637,0.0760881732250418,0.0016620909958558552,0.16813923049214877,0.15113038224950825,82.3947529171702,9.999999999999998,-6.127011034586182,0.5021140286962965,0.5285505022680875,-1.167114519525736,0.0,0.0,0.0,-0.039810165993946774,0.0,0.0,0.0,0.0,-0.016565330847540284,0.0,-0.008629967851667114,0.0,0.0,0.0,0.0,-0.06543399882052044,0.0,0.0,0.0,0.0,-0.012994780184938692,0.0,-0.012716977456923599,-0.007977020355216568,-0.0701093943216654,0.1208506041490628,0.0,0.0,0.13925037542140495,0.05776875633278069
2015-06-01,2015-09-01,-1.4541319195251925,-1.1397271760193561,-1.740023122419836,-1.4694084153743958,-0.4869047366858796,0.023420327554477205,0.09885034273897075,0.23482387833486137,0.2381083060626238,10.598591714305934,4.113182873325305,-2.6191804599433777,0.3661144807318616,0.2026701763567204,-0.776543327287893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0104339547755156,0.0,0.0,0.0,-0.006109607884739301,0.0,0.0,-0.02265428691066503,-0.0011308713470068454,0.0,-0.00230788808817283,0.0,-0.01687642490046884,0.0,-0.0033748279262871377,0.0,-0.033549712546203384,0.0,-0.2543607724023732,0.0,-0.10393454448341412,0.09154904253338308
2015-09-01,2015-12-01,-1.316989762101528,-0.8955143796651299,-1.8528695850130283,-1.4570543693650073,-0.3363963235624823,0.30000548664936844,0.17764149799990808,0.23504415638328377,0.23867845117023914,43.360492360213186,9.999999999999549,-5.007942817863382,0.404765598594478,0.2509931279241725,-0.9163715906613135,0.0,0.0,0.0,-0.03079422973752237,0.0,0.0,0.0,0.0,0.0,0.0,-0.006555203571870963,0.0,-0.010107667206544045,-0.010987071953354311,0.0,-0.0530234514717547,-0.012562984427981599,0.0,0.0,0.0,-0.013838479694394756,0.0,-0.012182828510002422,0.0,-0.05796023216541416,0.0,0.0,0.0,0.13101231878143427,0.09785704095358859
2015-12-01,2016-03-01,-0.8644840978884183,-0.9551485744107246,-1.80234915149029,-1.5217905462686865,-0.38345360399070216,0.32535951918104544,0.00822004730306384,0.14843009680966532,0.1511383797174715,17.28730819413477,9.999999979539714,-3.853619370573928,0.27789521953461055,0.6070119665668784,-0.9538059133700649,0.0,0.0,0.0,-0.022625152127560524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014928672087729713,0.0,-0.05638019607667982,0.0,0.0,-0.01478477298307665,0.0,0.047350254025245044,0.0,-0.013176785814888216,0.03551028825237137,0.046153918345182274,0.0,0.02754193575643847,0.0,-0.06983285515985888,0.03382937682989695
2016-03-01,2016-06-01,-0.3747694568706272,-0.8995631327142206,-1.9253829425475821,-1.5568695810944888,-0.20030590657578173,0.2543177445549105,0.27540840220543056,0.33921017365318684,0.3315833431956252,63.14084761727984,9.999999997696893,-5.825892150540809,0.48644946752933765,0.7943488096599925,-0.9888849481958673,0.0,0.0,0.0,-0.06176159590041368,0.0,0.0,0.0,0.0,0.0,0.0,-0.016437384339611796,0.0,0.0,-0.022910646046459315,0.0,-0.06619779744685994,0.038489967321493956,0.0,0.0,0.0,-0.01636219072333477,0.0,-0.02286225500862462,0.0,-0.060355714068995224,0.1341028464706322,0.0,0.0,0.13716745145001727,0.04644913377380254
2016-06-01,2016-09-01,-0.181689804921703,0.002828053436054745,-0.5457241027535532,-0.3736115091182769,0.5534841035357729,1.1087621591589603,0.03404684005293355,0.14823581401630717,0.15158114789595728,16.061205927385746,9.999999999999998,-2.326667403763921,0.23080447414620847,0.3229502158808401,0.30281913536667204,0.0,0.0,0.0,0.0,-0.004852879431548916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004786347156831905,0.0,-0.02380557325174266,0.021546608360074784,0.0,0.0,0.0,-0.016098874122190958,0.0,-0.006902089421049481,0.0,0.03295316131862376,0.0,-0.29639308757375127,-0.007454480545606961,-0.060647495675774536,0.06644997556918088
2016-09-01,2016-12-01,-0.0067578301338855,0.25911321737073223,-0.654101532449225,-0.3102722766116628,0.8330438578437516,1.2363474405487018,0.07068741390120269,0.18082613220456262,0.1720550183975625,59.263949109579265,9.999999999915039,-4.00979730627584,0.42132410776163504,0.34089731472408913,0.21892836651851155,0.0,0.0,0.0,-0.019903649106513543,0.0,0.0,0.0,0.0,0.0,0.0,-0.007362870401340724,0.0,0.0,-0.02145651905937157,0.0,-0.05368378501144505,-0.011964476016465728,0.0,-0.005758580207550275,0.0,-0.015469149377746117,0.0,-0.014890542599602458,0.0,-0.007469945435295035,0.0,0.0,0.0,0.1669243771044125,0.031219990963138683
2016-12-01,2017-03-01,0.5662310222083633,-0.18130846899548914,-0.9446228837357574,-0.6928500064224075,0.30916242031744173,0.709863378176756,0.5588152909093146,0.49677528694251605,0.49356610061157224,77.79462814380328,9.999999999942426,-4.027122640139173,0.3823288163062158,0.9234517005260648,-0.09607964561553217,0.0,-0.006110446846061017,0.0,0.0,0.0,0.0,-0.012612964557049588,0.0,0.0,0.0,-0.018559351808881762,0.0,0.0,-0.018852829858819815,0.0,-0.043531077139081796,0.0,0.0,-0.007538915591693493,0.0,0.0,0.0,-0.01691621577092321,0.0,0.030122066285807304,0.0,0.047200829514172205,0.0,-0.06922970203202132,0.030799784424595522
2017-03-01,2017-06-01,0.197006545721301,0.1939543349292805,-0.7243151136018257,-0.4543032009973196,0.7527715337091683,1.1684926081938052,9.315990718926435e-06,0.15061572984939156,0.13742942194340224,99.99999999999943,3.1128796143613715,-1.6146670460462575,0.5645445834970663,0.5342222793864599,-0.047884469116876716,0.0,0.0,0.016709809256065262,0.0,0.0,0.0,0.0,0.0,0.016035398423081684,0.0,-0.014007039031258134,0.0,0.0,-0.021717568133375557,0.0,-0.052959844486728434,0.046939468723554,0.0,0.0,0.0,0.0,0.0,-0.029408434604097398,0.0,-0.0710452521751727,0.16036863398141044,0.0,0.0,0.1013286117030664,0.08959502038961163
2017-06-01,2017-09-01,0.6499245207629123,0.3543169922995304,-0.1670277521105491,0.005084841524727213,0.9895958875207889,1.394203619535492,0.08738381088422914,0.17340855545715994,0.1572567528836265,13.19989423799447,9.999999996691507,-1.7204660898051363,0.20816224230162236,0.6791191223900711,0.6815154860096762,0.014016612019932255,0.0,0.0,0.0,0.0,-0.010300955731368161,0.0,0.0,0.015792970436581854,0.0,0.0,0.0,0.0,0.0,0.0,-0.017406086692828643,-0.00883846506256037,0.0,0.0,0.0,0.0,0.0,-0.004736528136752127,0.013736659712508488,0.03090644481524276,0.0,-0.37452339329126344,0.0,-0.06365895798938837,0.07781320620975
2017-09-01,2017-12-01,0.8352077270444624,0.8440197521685455,0.14454250263105095,0.3911017771269343,1.4555859845141406,1.8930297914454997,7.765178678747139e-05,0.1354022450532389,0.12464354676002831,18.219487267132248,5.6110236417208466,-1.3033243945412876,0.3770097085812329,0.4917210810032857,0.8756107174153094,-0.004199050082793024,0.0,0.0,0.0,0.0,-0.005152082439571493,0.0,0.0,0.0,0.0,-0.011853821846289116,0.0,0.0,-0.0156838630023118,0.0,-0.03427222772491827,-0.048988111393552095,0.0,0.0,0.0,0.0,0.0,-0.01084181994301831,-0.006809243834487508,-0.06738315194799883,0.0,0.0,0.0,0.11262534548323454,0.060967061484942034
2017-12-01,2018-03-01,0.7922465951253344,0.1937542702167505,-0.5544039879589846,-0.257671973847902,0.7528723263193982,1.0710377460774982,0.3581930629744819,0.38578747207895764,0.3877105358601728,14.733957469592001,4.249072192722187,-1.5030997465845262,0.3824050027141245,0.8679236793869379,0.17289705922056697,0.0,0.0,0.0,0.0,0.0,-0.007815331168390385,0.0,0.0,0.0,0.0,-0.003960588956942616,0.019819618443875454,0.0,-0.008441141864483288,0.0,-0.028532544973021944,-0.03642655696207682,0.0,0.0,0.0,0.0,0.0,-0.01279319121819874,0.0,0.03734086513670068,0.0,0.0393936252861346,0.0,-0.05684622454388224,0.07911868181646883
