Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2015-03-01,2016-03-01,-0.8644840978884183,-0.0446377210034931,0.557204283538519,0.550755333706018,0.6721480816913389,0.07846877940679133,-0.8644840978884183,-0.0446377210034931,-0.9658451806147994,-0.6364083525426167,0.956100706888563,1.390055142418145,0.5010078911565649,-0.01737403798581653,-0.032023979119155964,-0.0032923268753218523,-0.0006270071259001029,0.0,-0.0002770169097999209,-0.08351359090160002,0.031046228910997422,-0.026969904475599722,-0.10322552086128726,-0.2529544004752855,0.44457383481527624
2015-06-01,2016-06-01,-0.3747694568706272,-0.0446377210034931,0.16569378509042648,0.19721773056815542,0.10898696302664718,0.3478712025742738,-0.3747694568706272,-0.0446377210034931,-1.0188088444693657,-0.792608094681313,0.45579241302435786,1.1009931819135097,0.14135044425198534,-0.0037880017962619796,-0.002123998711747377,-0.0002464322022077692,0.010370054645865526,0.0,0.0,-0.04100482873488848,-0.04292535823644962,-0.08463359311892867,-0.09710921564205548,-0.20363966261852864,0.42046331541170934
2015-09-01,2016-09-01,-0.181689804921703,0.2205760861605732,0.27704260702028244,0.28590079627917253,0.16181784712821767,0.285696728007764,-0.181689804921703,0.2205760861605732,-0.958853948047622,-0.4864714355665711,1.2843128749296715,1.754579439406001,0.3050220939465953,-0.005115861765858813,-0.0239100992390135,0.0,-0.0002434868660005085,0.0,0.0014058966328510992,-0.047224005841686914,-0.07472409348368371,-0.2079493393226997,-0.09708111135168383,0.20696281557958354,0.46845537181876556
2015-12-01,2016-12-01,-0.0067578301338855,0.054433359538919,0.1809200559754197,0.17131733267400856,0.003744361693573136,0.47264830345293235,-0.0067578301338855,0.054433359538919,-1.0593668734477646,-0.7172365744956721,0.9470193402036032,1.4308360100597106,0.33217927769993644,0.0035134631804888423,-0.010476458605780984,0.0,0.0007965050416551267,0.0,0.0025539608433298353,-0.09915211013261153,-0.0767048144393983,-0.04565506620091427,-0.1397183032471786,0.051184885403782285,0.3680912976955466
2016-03-01,2017-03-01,0.5662310222083633,0.0380079860937243,0.3296062486156306,0.3308161718869171,0.27901957588216714,0.7204784147348118,0.5662310222083633,0.0380079860937243,-1.36920640375493,-0.8784672275139016,1.0535954686373472,1.4146179432990458,0.611331083078492,0.0039367884406256715,-0.044118841235433984,-0.0019471525001011224,0.0,0.0,-0.0018262116865512994,-0.029840335980134167,-0.10071507941130184,-0.054156768421628705,-0.16997480045058322,0.1011133210358215,0.3355370663030115
2016-06-01,2017-06-01,0.197006545721301,-0.2700841168474355,0.3430265330179429,0.3284688371415033,0.21817368705890125,0.7781535361401308,0.197006545721301,-0.2700841168474355,-1.316989762101528,-1.042713669218287,0.2781209507543458,1.200553141215301,0.5261617182341484,-0.006572663690447638,0.003804226744242986,-0.0009976247436245256,0.0041257937392785516,0.0,-0.0013739691010655477,0.01739387903604876,-0.056380268525422564,-0.08554292095968107,-0.21235854814947383,-0.186080650338883,0.25389862914159245
2016-09-01,2017-09-01,0.6499245207629123,-0.3747694568706272,0.7024865937209788,0.7105081068197311,1.0499977477984448,0.9129550705354834,0.6499245207629123,-0.3747694568706272,-1.4124469369917847,-1.0593668734477646,0.2205760861605732,1.001339158414449,0.6699303157852303,-0.018366893744777762,0.004417515885137611,0.010458064167858263,-0.0003142129389448467,0.0,0.0027355767906894774,-0.06665160227607289,-0.056625872414009015,-0.08504864816394721,-0.2431876232405035,-0.19484077537176944,0.27265501443571216
2016-12-01,2017-12-01,0.8352077270444624,-0.1431940564061484,0.7158244024479612,0.7379510810898074,0.9572700498593362,0.9260812556650019,0.8352077270444624,-0.1431940564061484,-1.2842046129783569,-0.958853948047622,0.4349066326462036,1.1820592708980726,0.49346955604625864,0.007733745327629438,-0.01018563306173537,-0.0020312090903977656,-0.003500386754815511,0.0,-0.0017684054179274381,-0.053591514124029765,-0.04639216287214796,-0.06677071000827549,-0.17846866062721795,-0.0845933283688095,0.296374208591579
2017-03-01,2018-03-01,0.7922465951253344,-0.2555764736385413,0.7335381459370619,0.7454168473741485,1.0979331834337458,0.9145137654220868,0.7922465951253344,-0.2555764736385413,-1.2747177260280296,-0.9658451806147994,0.3483109044570831,1.2577752232122241,1.3576521303195868,-0.006824612361586525,-0.04465242849943919,-0.014737477241151414,0.0,-0.0003465061093513855,-0.004665731740122659,-0.08799714078583859,-0.07469344682062187,-0.07376489898936242,-0.12064492116420417,-0.15270652029061238,0.3254572103637492
2017-06-01,2018-06-01,1.1400673781712278,-0.0446377210034931,0.7655526312518176,0.7445837756839481,1.4035261720105856,0.9130876569172286,1.1400673781712278,-0.0446377210034931,-1.316989762101528,-0.958853948047622,0.956100706888563,1.3741567478289696,0.8022248243760683,0.004670226493479248,-0.00575817457238489,-0.0010045307329120442,0.008038547987894228,0.0,0.0011233864036374053,-0.14364085650850078,-0.03734920579013818,0.18423306284413787,-0.20685029537661806,-0.15460068312110348,0.3065008013690156
2017-09-01,2018-09-01,0.9846101138386132,-0.3289362236455595,0.8846249028540059,0.8868725042058436,1.725403980718084,0.9362608932946941,0.9846101138386132,-0.3289362236455595,-1.4022834113305294,-1.0188088444693657,0.5301564617242389,1.2843128749296715,1.1385690647033273,0.008629266457737685,-0.04433872160805382,0.007791754095413302,-0.0009602320863920655,0.0,0.002991175240062995,-0.1620256192177807,-0.04053734591937852,0.00860101367922382,-0.19545809498564715,-0.21007464832462078,0.2964452290238757
2017-12-01,2018-12-01,0.6891110180748505,0.1727226403368753,0.35512766902415716,0.34050344095167867,0.26665695666285777,0.7638331462552044,0.6891110180748505,0.1727226403368753,-1.2858438704345154,-0.8319374868382745,0.8573588967299735,1.3905745172224022,0.30569843944820263,-0.007805578828337804,0.01495286763134063,-0.0009950031191386655,-0.01307536634986977,0.0,0.003319942332820837,-0.15535759277228586,-0.010801405994374505,0.025051716148261415,-0.11530647039780509,0.14281147854273674,0.2899280531435274
2018-03-01,2019-03-01,0.7264280628502817,-0.1279526276012355,0.5734386229650386,0.5562417062799114,0.7299663642164113,0.8710740539807542,0.7264280628502817,-0.1279526276012355,-1.316989762101528,-0.9944769528806852,0.6499245207629123,1.1820592708980726,1.2247610070459434,-0.0060418593966853505,-0.0542686710974846,-0.010652414542531748,-0.0012324249555242806,0.0,0.003950773130254588,-0.18060768323228518,0.01970232475919766,0.10793429208645035,-0.13131251311962172,-0.17466614549086307,0.2992416942578579
2018-06-01,2019-06-01,0.5984537326090056,-0.1125489196984297,0.4382291196944481,0.42363183099938134,0.5055247715882077,0.7995967090516064,0.5984537326090056,-0.1125489196984297,-1.316989762101528,-1.0188088444693657,0.750730788121191,1.3741567478289696,0.7060617314123897,-0.01133864072044961,0.01824981854936998,-0.000403656651947748,0.004897667607425198,0.0,-0.008647434858846996,-0.1850760624967185,-0.046613054615899464,0.05558757452738828,-0.13669412337365744,-0.07228975857722168,0.26977875091212833
2018-09-01,2019-09-01,0.148203431847449,0.4349066326462036,0.22507774863961819,0.2503131506989207,0.08219872534825101,0.45011358126833273,0.148203431847449,0.4349066326462036,-1.0593668734477646,-0.8132290888069882,1.2564661056226,1.7660628565201038,0.2215621321677521,0.003836019188756548,0.03840402588373242,0.013031848323294898,0.002636059754444975,0.0,0.018986288614334487,0.09044159501316139,0.045249963835809176,0.19842207592900474,-0.07132711577193883,-0.20199138452786622,0.29721725640347
2018-12-01,2019-12-01,0.1556449901822354,0.4709368766531163,0.22790709922874242,0.2594833744373678,0.09940897367436685,0.4210735578788275,0.1556449901822354,0.4709368766531163,-1.2747177260280296,-0.7167073150330161,1.1976103536149196,1.5500249397394583,0.41487748702740146,-0.014559905880452617,0.021051043934637956,-0.004964591786600285,-0.015343184424372214,0.0,-0.00047269667773908175,-0.10948049115988362,0.06391813019357036,0.21996702227393078,-0.043368599513085894,0.07670867639634038,0.27748147329677053
2019-03-01,2020-03-01,-0.5164958313734758,0.2582709902375413,0.403667591556369,0.4362273703085255,0.6002636278692376,0.22157950539711413,-0.5164958313734758,0.2582709902375413,-1.316989762101528,-0.8644840978884183,1.001339158414449,1.3869555130841429,0.23294563937687124,0.008206057451905674,-0.03323437897360209,-0.0011510588909447589,0.0,-0.002395047632143317,-0.0072056157692649185,-0.10609931229724397,-0.09269702439115275,0.17855870017476144,-0.04441025254072627,0.021924142024393252,0.336774781081559
2019-06-01,2020-06-01,-1.2829630830706762,0.0495813252518573,0.8716172342461982,0.854036738303365,1.775674600151651,0.06066808816080592,-1.2829630830706762,0.0495813252518573,-1.316989762101528,-0.958853948047622,0.9846101138386132,1.390055142418145,0.6420184227000475,-0.014489075231088885,0.015529631045297266,-0.0016169988588197702,-0.006550862797780044,0.0,0.0010601770623190343,-0.15163739246223434,-0.06102803424063524,0.038053356688611,-0.037083540881757256,-0.13233998807466546,0.39968405300261106
