Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_CH_2int,SHAP_Shap_infl_e_current_year,SHAP_Shap_infl_e_next_year,SHAP_Shap_M3_change,SHAP_Shap_M1_change,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_unemployment_rate,SHAP_Shap_EU_fin_spread,SHAP_Shap_variable_mortgages,SHAP_Shap_Saron_Rate,SHAP_Shap_M2_change,SHAP_Shap_oilprices,SHAP_Shap_Wage_change,SHAP_Shap_fin_spread,SHAP_Shap_kofbarometer,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Linear_Pred,SHAP_Shap_Constant
2015-12-01,2016-03-01,0.3572872619265865,-0.5156316360427127,0.6583675908362034,0.6497957302651896,0.7619874024319359,0.6408749620931902,10.739545491924407,2.4203051436354133,-5.28826432143543,1.9347045804028877,-0.8644840978884183,-1.082713822380743,-1.8903039077217798,-1.6302365578550138,-0.46287274862804045,0.1651902979465223,-0.9538059133700649,0.1874277353544693,0.18902226828582958,0.0,0.0,0.0,-0.06851783459288809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10187817898730613,0.0,-0.05563340558502361,0.0,0.0,-0.12358430487516865,0.0,0.1287594938796333,0.0,0.0,0.0,0.11154485376990604,0.0,0.0,0.0,0.0,-0.14200732386825318,0.0,0.08907850330748873,0.0,-0.2504161250853894,-0.4281006999744748,0.12136702799415082
2016-03-01,2016-06-01,2.45646196530096,0.4279435641610263,1.3442152100741445,1.3926350971841603,4.114886903763313,0.8168261694910885,40.96604532875405,9.99999999932758,-15.604452495801366,1.5659363903512802,-0.3747694568706272,-0.8818990571556107,-1.7199531629801257,-1.526645277059746,-0.27564628607902375,0.2543177445549105,-0.9888849481958673,0.7081065658439248,0.7090157447929515,0.0,0.07829034844778028,0.0,-0.16279138855082387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990333974021021,0.0,0.0,-0.2158011092413552,0.0,0.0,0.0,0.0,0.10304466863837082,0.0,-0.1895010330562171,0.0,0.0,0.21315013023854035,0.14996735271689948,0.1078254073849172,0.0,0.0,0.2420876437128164,0.0,0.0026381464679958704
2016-06-01,2016-09-01,-1.9380357611535004,-1.2074007003466392,0.578286306557656,0.572158788624148,0.5338275920802459,0.34759723848321306,14.959059991316838,2.7404125164789876,-5.975235671908344,1.7141882711691308,-0.181689804921703,0.0009689602800122543,-0.664699441327965,-0.42448191181287953,0.5446579394128293,0.9550984995082779,0.30281913536667204,0.1237302735809164,0.1298974406531262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007054367788833437,0.0,0.0,0.0,-0.030256367207867348,0.0,0.0,0.0,-0.004634044988168329,-0.11456018816430241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007754241621628098,0.0,-0.040919599087247384,-0.15735125673635025,0.0,-0.10348349708474697,0.0,-0.16607288774374027,-0.4929883605396758,-0.08232588938407893
2016-09-01,2016-12-01,-0.9027447866095883,0.4976034012297958,0.8476162370537406,0.8741883573565016,1.9609750471850473,0.27126645517023895,60.76433740249707,9.999999999996287,-16.41087105588607,1.6770895863689417,-0.0067578301338855,0.3433292168259605,-0.45866022571878773,-0.20004708063829924,1.018577317731939,1.4353054438291935,0.21892836651851155,0.23105499134520338,0.23340112007420777,0.019970994175339762,0.05973788546560913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1520634009989558,0.0,-0.1300325235006461,-0.1223801985733788,0.0,0.0678510629331424,0.0,0.0,0.0,0.0,0.0,0.0,0.0365884790998212,0.1829857872356112,0.20367805462259134,0.0,0.0,0.0,0.24109317901802507,0.0,0.09017408175263632
2016-12-01,2017-03-01,2.649242671295582,0.0482846865704544,1.7824788161267235,1.8118811378830257,6.764982438305396,0.8862280804570875,30.67114363631705,7.821435265957637,-12.004659550376665,1.4915014370426491,0.5662310222083633,-0.08400847397291858,-0.9020495477763645,-0.6736945382878224,0.3854934860016637,0.9300992018378458,-0.09607964561553217,0.2582416011645699,0.25666052053800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04093628540937795,0.0,0.0,0.0,0.0,0.0,0.06555636482901007,0.0,-0.09117708601857302,-0.08305982862875075,-0.031675897549859874,0.0,0.0,-0.03634711558696275,0.0,0.0,0.0,0.2936833104570014,0.0,0.0,0.0,0.0,0.1665185104739279,0.0,-0.2146813514585646,-0.07455950026538817,0.09496356572799211
2017-03-01,2017-06-01,0.9795640593527112,0.0482846865704544,0.7017389414780731,0.7468010323073193,0.8672812701697137,0.6622128626659605,28.419629367379418,9.999999999999996,-13.634342159874373,1.347597553989136,0.197006545721301,-0.035813297474263116,-0.8189100521396275,-0.58083878728441,0.5662310222083633,1.1684926081938052,-0.047884469116876716,0.6172114143882588,0.6192769193717043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05990841483418676,0.0,-0.07013104857179933,0.0,0.0,0.0,0.11715008950281597,0.0,-0.13235553880561904,-0.17855199804778124,0.0,0.0,0.0,0.0,0.0,0.0,-0.11223565069513297,-0.08885156819670877,0.0,0.0,0.15180332414007078,0.28619912587567536,0.0,0.0,0.2748072342238551,0.0,-0.1396408680207349
2017-06-01,2017-09-01,-0.1263638609870554,-1.2074007003466392,0.6658193751579374,0.7075522745644186,1.1686406480525584,0.6990619470563089,9.865239574923182,2.3676063947841697,-5.073022015645949,1.6042688614701168,0.6499245207629123,0.37966531092301636,-0.25498250834203884,-0.02190973440479027,0.932180454178777,1.3438261538335716,0.6815154860096762,0.18520383082671396,0.19450175990598437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02448661111666798,0.0,-0.01437335944915663,0.0,-0.037833682532320785,-0.03722746718618063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019258606677230353,-0.04491373846572954,-0.2795245581881698,0.0,-0.1447116750392245,0.0,-0.1539338156496404,-0.48291527222264097,0.03177808618032227
2017-09-01,2017-12-01,-0.1616119614833877,-0.3040136243630087,0.4428508579674324,0.468388601882326,0.020278233590881236,0.5233422070323135,10.969526297678076,3.7581837403598506,-5.630453604018589,1.3895622559842138,0.8352077270444624,0.7996073113245572,0.1980221251780101,0.38544886729843236,1.2862727080049652,1.8930297914454997,0.8756107174153094,0.1854513784966413,0.17862833741779957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043199555918436064,0.0,-0.029225068647372177,0.0,0.0,0.0,-0.24840292741054576,0.0,-0.1295877924896881,-0.0978328599165584,0.0,0.0,-0.0231344622363754,0.0,0.0,-0.03215883139935838,-0.04644031998457315,0.0,0.0,0.0,0.0,-0.043489825261855096,0.0,0.0,0.32759037464321145,0.0,0.06186764425854236
2017-12-01,2018-03-01,2.477398143619069,-0.1263638609870554,1.7533223387710892,1.751708404983238,6.779576576630504,0.9048991559392496,38.188281207652444,9.999999999998463,-12.660011300942942,1.227900151579499,0.7922465951253344,0.14130609397380312,-0.5975122218665696,-0.3600572589469663,0.5835590498102228,0.9614761008406525,0.17289705922056697,0.3596716512084911,0.36026199071923204,0.0,0.0,0.0,0.0,0.0,-0.03909209594384882,0.0,0.0,-0.044848724299969875,0.0,0.0,0.0,0.0,0.0,-0.20741529109122292,0.0,-0.06272168345860586,-0.11590596766694325,0.0,0.0,0.0,0.0,0.0,0.0,0.04175222236736631,0.0,0.05148757053174174,0.0,0.0,0.0,0.1631969014193512,0.0,-0.12097151824642549,0.06502503006356992,0.1431296953379317
2018-03-01,2018-06-01,2.370847191536285,0.551957551014759,1.1261264290873818,1.1338897469552298,3.308359524396526,0.797347325899932,46.46466692720578,9.999999999999826,-14.608357575421303,1.4962051646680399,1.1400673781712278,0.6853449680408463,-0.09137532681249283,0.13798897833883217,1.209666248111052,1.7905582730379344,0.5473555802871566,0.8973397123997201,0.8995139451616919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08201981328034719,-0.0806580006192585,0.0,0.0,0.0,0.0,0.0,0.0,-0.1345051784242386,-0.12007537326659147,-0.061718975542399815,0.0772991494175907,0.2650708622003987,0.3686193064003353,0.0,0.0,0.3416493711943316,0.06549410274425305,-0.08719789980931489
