Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_Business_Confidence_EU,Shap_oilprices,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_PPI,Shap_M3_change,Shap_Exchange_Rate_CHF,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Constant
2017-09-01,2018-03-01,0.5770491780988429,0.3040411016480782,-0.37185703404158943,-0.17279957600386808,0.6845454929188071,1.0448859131823696,0.07453340980734662,0.16243987442397032,0.16686161924877962,99.99999999997395,1.7841147786900537,-0.4306486333948156,0.4097766705506043,0.7450476574750811,0.18345727112878407,0.005846060553360226,0.010277719856818426,-0.091945840918158,0.004700743817384686,-0.007829710320135566,0.010505487795084575,0.0033558276331485336,0.0013161269833117024,0.0,0.029444300843807978,0.0,0.0,0.0011862140470025664,0.15372690022766897
2017-12-01,2018-06-01,0.4772563274701547,-0.06458758734648744,-0.7108942627320758,-0.5218231647276639,0.3401039490571911,0.705534673724717,0.2935948280238245,0.3362970195635224,0.33471591211182594,99.99999999999869,3.2833468116118802,-1.3870930407827,0.4046464199973071,0.8940379642709784,-0.1555799575617023,0.005780232788938893,0.004537472206290718,-0.0761950302708748,0.003710461351066481,-0.0059584121870205255,0.005999782209453692,0.0,-0.000970956785064838,0.0008134627442208274,0.0040922396102388466,0.029242585831342136,0.0,0.0,0.11994053271662343
2018-03-01,2018-09-01,0.3692064162161834,0.4641897213701007,-0.20428953364275415,-0.0061434775834534605,0.8663297499307735,1.2278677633702273,0.00902182825796218,0.10914841258014951,0.10822704188615491,15.362925609002982,-0.8253327143673257,0.8086717650142446,0.4074974350945964,0.40855942300886694,0.39359190697005886,0.004040918449502176,0.005683199753589049,-0.0884753364764404,0.0,0.024000474039752886,0.004590735532546323,-0.0006439614223238779,-0.0016523621141044885,-0.0005496903655203604,-0.02408192547282602,-0.00047274503045952043,0.0,0.0,0.1481585075063261
2018-06-01,2018-12-01,0.3096180831721362,0.8375071447967564,0.03495484441904395,0.2765794378992048,1.2249257378578626,1.4939666168566346,0.27866686138292196,0.32050986925011704,0.3116141206658927,11.388671890865282,-1.9485728222073726,1.6284013930777965,0.40146271216518403,0.147648480534239,0.632836285031857,0.012998181510416705,0.0010343119925473794,-0.006385123416504161,0.04850180523329939,0.03291609475008515,0.014872166333757311,0.005696283344692516,-0.0005837528736455169,-0.006118319841976573,0.0,-0.04884720201033816,0.0,0.0,0.15058641474256537
2018-09-01,2019-03-01,0.4957130017502642,0.3407227041794414,-0.5228723861259255,-0.09422408828365647,0.6530173750779689,0.8582457752290827,0.02402199234109221,0.12043600149287215,0.12423824110989548,9.132956985871902,-1.7167155130312628,0.914948605632912,0.33846714123910737,0.6888011416860325,-0.024385490753875416,0.006733073508288966,0.007451130410796232,0.11404028601252991,0.045416520940663674,0.03180911816303629,0.016798329687557328,0.0,0.0010287203061158292,-0.0037116696465782245,0.026182854638254257,-0.003041392067249349,0.0,0.0,0.1224012229799019
2018-12-01,2019-06-01,0.6980791265353226,0.025439634780788367,-0.7692290573011462,-0.35189499803090385,0.4024729330372345,0.5895373170063499,0.45244388586779805,0.4907403060206983,0.48464623259152523,11.051474366891808,-1.6316079264983592,0.6081510688772246,0.3501761437844584,0.9699430864475036,-0.3232182018597207,0.009695253180629942,0.01247966147942587,0.09043409914053246,0.024862972640938147,0.005105972813584994,0.01600223679263745,0.003050412076199774,0.0,0.0,0.002824020473087992,0.0456271983481554,0.0,0.0021188506386552453,0.1364571590566618
2019-03-01,2019-09-01,0.3682466372715076,0.6567725411245284,-0.021382859085594674,0.19147209508695795,1.1073129821494554,1.3815271345577251,0.08324719719420264,0.1876105255194986,0.1797562186875516,99.99999999999994,1.2455782813139036,0.12672868616330507,0.43112774604316945,0.246280848670625,0.5200984925041396,0.011340678780443009,0.012233030776265263,-0.06018182253562678,0.03004440297576829,0.01307864441589575,0.005871973173649066,0.007964218137054512,0.0,-0.001985871162129673,-0.023989408663519594,0.0,0.0,-0.001212938525611799,0.14351114124820075
2019-06-01,2019-12-01,0.3691647183324598,1.0562544454880474,0.4262364812027464,0.5806400242445164,1.4925276967033163,1.8299937714602699,0.47209229316273976,0.4792944671902778,0.4764353880450829,10.488438067984928,-0.12705795708994014,1.1177760936133738,0.3955907175542788,0.05518363243028179,1.0212973283950433,-0.008860274125690269,-0.0006677662367245429,-0.08616093004742517,0.0351502103112182,-0.010191587196313742,0.007038947994804231,0.0,-0.00203983266261663,0.0,-0.002674504284054163,-0.058948509950198444,0.0,-0.0006853198384703581,0.16299668312847493
2019-09-01,2020-03-01,-0.0801761132071199,-0.03126802471333791,-0.7020549040056778,-0.48059725087297167,0.4022667244821143,0.7095767868209535,0.00239200112011561,0.1070379118407889,0.10361944574489082,99.99999999998944,-0.4607207603005936,0.17714295713348943,0.4268319210626015,0.44413093608955634,-0.151851855232632,-0.005711929386403494,0.010599182938861302,-0.07376971414319541,0.04660032554937678,0.0,-0.0004542620268359757,0.0009558924162460296,-0.002504354530187313,-0.0019250396172798118,0.019470781731383852,0.0008739298317857136,0.0,0.0,0.12644901775554243
2019-12-01,2020-06-01,-0.7581105002145705,-0.5001416543517045,-1.1936139616523178,-1.0083894571952357,-0.051474684291363815,0.209296031991002,0.06654792543581908,0.17094362275726846,0.16158890583910063,99.99999999980675,3.180697699883931,-1.874759071205527,0.4305876973250799,0.27954630013744514,-0.6521326100625835,-0.008928223528917686,0.0030472259319653597,-0.0636130459532003,0.032471546562141095,-0.0038901214555468904,0.015615781514255805,0.0018392831418235596,0.0,0.0,0.0020291775137160043,0.07815308105061636,0.0,0.0007429698211498109,0.09452328111287583
