Date,Target_date,Actual_direct,Forecast_median_direct,Forecast_Linear_Mean,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_fin_spread,SHAP_Shap_EU_fin_spread,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_variable_mortgages,SHAP_Shap_unemployment_rate,SHAP_Shap_M3_change,SHAP_Shap_infl_e_current_year,SHAP_Shap_Saron_Rate,SHAP_Shap_kofbarometer,SHAP_Shap_infl_e_next_year,SHAP_Shap_CH_2int,SHAP_Shap_M1_change,SHAP_Shap_Wage_change,SHAP_Shap_M2_change,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_headline_lag_12,SHAP_Shap_core_lag_12,SHAP_Shap_time_index_length,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2015-03-01,2015-12-01,-1.271741217826753,0.9162063090395479,0.9088542648455049,1.864114790905921,1.881496436590563,4.7871143803203635,0.0020347616576104734,-1.316989762101528,0.32397088304819777,-0.3442914031272149,-0.04277376962657778,0.7136199988705221,0.858026448416032,-0.36318384873146314,1.3300368970286365,1.342765799531283,0.0,0.021691316541609863,0.0,0.0,0.0,0.0,0.014311857716447406,0.0,0.0,0.0,0.05237709237206195,0.0,0.0,0.0,0.0,0.03268387474585441,0.0,-0.030987543779172358,0.0,0.018929806714421477,0.0,0.0,-0.05849920422186194,-0.03467623667977277,0.0,0.0,0.012439300300816736,0.0,0.017446110816980682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038364330333342446
2015-06-01,2016-03-01,-1.3185132642611563,0.3966102835239912,0.707270972472525,1.366470302531428,1.3793226821225972,2.9416487841671115,0.0046907024249845455,-0.8644840978884183,0.42185856295044233,-0.3813810208657024,-0.10740830853002387,0.8836023205566423,1.1618393332650505,0.12440085030744896,0.7257823762333099,0.7287553599261322,0.0,0.0,0.0,0.0,0.023468740315505138,0.0,0.0,-0.012864510885481899,0.0,0.0,-0.16874685120884925,0.0,0.0,0.0,0.0,0.018615098821410214,0.0,-0.03592244250420073,0.01805703883935313,0.0,-0.05575631457061395,0.0,-0.07079519365498801,0.0,0.0,0.0,0.0,0.0,0.02140269187408554,0.0,0.0,0.0,0.0,-0.01974882243917966,0.0,0.0,-0.028370123535574335
2015-09-01,2016-06-01,0.4037588471555627,0.9103113549063127,1.2733012266910897,0.26999807469231063,0.30603171347179037,0.25659544310857363,0.2540957715485112,-0.3747694568706272,0.005144923942435264,-0.8106031680148627,-0.5865038452516171,0.44458308112199774,0.7298485806914202,-0.6775885922372993,0.23486920184923923,0.2560879197286114,0.0,0.0,0.0,0.0,0.0,-0.003055448314705547,0.0,-0.012601672101177826,0.0,0.0,-0.1019004199303919,0.0,0.0,0.0,0.0,0.0,-0.013970932379390129,-0.00973817099190574,0.0,0.0,-0.061794228916158725,-0.0025682331706362582,-0.08399138587748611,0.0,-0.0032529978318296847,0.0,0.0,0.0,0.0,0.0,0.0,-0.01608099621521921,0.0,0.0,0.0,0.0,-0.054035386055875996
2015-12-01,2016-09-01,0.2919044886913487,0.21897326822896546,0.5391717927303248,0.22027790344114304,0.23720531997200883,0.005318962918132751,0.592998329854467,-0.181689804921703,-0.23638822026849052,-1.1119576990274378,-0.9027216307260955,0.41680768708730953,0.9102401756805064,-0.4006181714402146,0.2201961319165744,0.2472040679837114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015742421523488905,0.0,-0.015602172563492485,-0.08674424888786035,0.0,0.0,0.0,-0.012449846063830136,0.0,-0.015836786403198116,0.037731007756934,0.0,-0.009502453972853198,0.0,0.0,-0.1264840939324747,0.0,0.0,0.0,0.0,0.0,-0.014768871606181209,0.0,0.0,-0.05417547046680535,0.0,0.0,0.0,0.0,-0.006623166838108797
2016-03-01,2016-12-01,-0.1281061941540429,-0.6508291536958339,0.12374217793776478,0.24771914962720298,0.2622941468903384,0.2732392924321289,0.6879938878598718,-0.0067578301338855,-0.3988000497902288,-1.0877397793130232,-0.7300909130717447,0.28177401400783575,0.695319636145059,0.08932181548164664,0.48090819994058204,0.48696135065570667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03111516397460564,0.0,-0.04002456625568363,-0.11710061866954272,0.0,0.0,0.0,0.0,0.0,-0.02217856586622069,0.0,0.0,0.0,-0.13894854301214016,-0.035522576139606875,-0.12380321836735189,-0.036311676326963506,-0.06160260931720458,0.0,0.0,0.0,0.0,0.0,0.0,-0.1480503085401471,0.0,0.0,0.0,0.0,-0.019913485164131876
2016-06-01,2017-03-01,-0.0638459588225022,-1.1731185063661216,-0.37718713056205944,0.6561276338274844,0.6703789245583661,1.2304855847339113,0.9210790560732242,0.5662310222083633,-0.26572338844935117,-0.8714278387779664,-0.5162646441709349,0.22355056184191324,0.7310820926191139,0.61411549132524,0.7453787443393974,0.7503089841688872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02865794154167306,0.0,-0.0471353311890855,-0.05688173697310046,0.0,0.0,0.0,-0.02240353807756668,0.0,-0.01723889933235745,0.0,0.0,0.0,-0.18794835651468605,-0.0200547826612229,-0.13261863156794632,0.0,0.0,0.0,0.0,0.0,-0.023182861880082124,0.0,0.0,-0.23122199425725673,0.0,0.0,0.0,0.0,-0.028587301809085135
2016-09-01,2017-06-01,0.9086873146795682,-0.22416418865884224,0.07101199790570878,0.9059748933854933,0.9008091297041935,1.2833525286160967,0.9698551064100268,0.197006545721301,-0.6526320817825068,-1.3513849215488778,-1.2355258311993709,-0.28775202413648787,0.008807932153273369,-0.4845089402883751,0.6423387449318656,0.6366923898707022,0.0,0.0,0.0,0.0,0.02194248729625914,0.0,0.0,0.0,0.0,-0.030816801041081768,-0.04866685119433283,0.03486733960163953,0.0,0.0,0.0,0.05188605527828908,0.0,0.06406260337817547,0.0,0.0,-0.09642136581275575,-0.01847777138792659,-0.08975493365289693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09208200955844464,0.0,0.0,0.0,0.0,-0.09171493947147577
2016-12-01,2017-09-01,1.1674809565537458,-0.3932943489950215,-0.2583693656692569,1.2296062384027142,1.2460905925827317,2.4360195544108483,0.98789512957377,0.6499245207629123,-0.5206569583986632,-1.4727785970124971,-1.2302806787276008,-0.08772573931899497,0.1327382911286189,-0.2256861966523971,0.6583059505189107,0.6723193567260367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009299467160689051,0.0,0.0,-0.061802242660752016,0.039662214967831996,0.0,0.0,0.0,0.046380561386796956,-0.022288107689437568,0.0,0.0,-0.015079572145080555,-0.05782107291265739,0.0,-0.07902692617407313,0.0,0.0,0.0,0.04144116934953704,0.0,0.0,0.0,0.0,-0.08372627750180406,0.0,0.0,0.0,0.0,0.06663473721456308
2017-03-01,2017-12-01,0.2305294122940893,-0.5873863629093172,-0.3792550361805066,0.5853409684724388,0.5767103985266806,0.6689862153265894,0.8984811235761208,0.8352077270444624,0.22177089564190755,-0.804930594560028,-0.5138650747224833,0.6240643435215384,0.8255251702551268,0.6623106678238955,1.0886382071459793,1.0968241577552442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057196182031116906,0.0,0.0,0.0,0.0,0.08316875786523628,0.0,0.08203847026660932,0.0,0.0,-0.050114757601987206,0.0,-0.0691047633643997,-0.03266438587093129,-0.015845306694774075,-0.06230960172066033,-0.07019871647629329,0.0,0.0,0.0,0.0,-0.06296391774416667,0.0,0.0,0.0,0.0,0.04705907664367323
2017-06-01,2018-03-01,0.7298074403828754,-0.6309834510037835,-0.49339995028252714,0.9944516339076382,1.0119857885351768,1.8517518500808976,0.9579782934661951,0.7922465951253344,-0.22834657341465986,-1.0369060001501809,-0.8579493326237466,0.21691811265426672,0.5448152575385558,0.24489101483817777,0.7863516762079771,0.7994247289711922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006353830450668856,0.0,0.0,-0.013733704639070766,0.0,0.0,0.0,0.0,-0.05161235652990471,-0.015374228882492898,0.04798918151172621,0.0,0.0,-0.05336242186427555,0.0,-0.09330652104365904,0.0,0.0,0.0,-0.022887205228669067,0.0,-0.02638676203784877,0.0,0.0,-0.041123755035058815,0.0,0.0,0.0,0.0,0.13856810347866585
2017-09-01,2018-06-01,1.5622111245573225,-0.02188026622391699,0.10868479063330565,0.8905747222047753,0.9437643508698562,2.5093455343472417,0.8487947391486643,1.1400673781712278,-0.048001164914701605,-1.2028526848180832,-0.8110645867330291,1.1237293873472771,2.171854295164881,-0.03159096524676386,0.87702922476915,0.9098522145922684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20256912197064333,0.0,-0.00984496285219097,0.0,0.0,-0.026668223776291976,-0.030749021206313232,0.0,0.0,-0.014021979190683176,-0.09595242835182277,0.0,-0.0873576865458392,0.0,-0.048316546737587104,-0.01311387232378604,0.0,0.0,0.0,0.0,0.0,-0.12448401299614185,0.0,0.0,0.0,0.0,0.11737455515279036
2017-12-01,2018-09-01,1.3666841389459468,0.042091885765020765,-0.1782190691252758,0.8667598195663444,0.8811350997438976,1.7545446371869224,0.8845331529225092,0.9846101138386132,-0.008834076047081363,-1.1769327583559273,-0.7880526476457608,0.6542702784506254,1.4343456798202991,-0.040402990370846936,0.5742982094557769,0.5839308029683572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13255939994553365,0.0,0.0,-0.014154343890490362,0.0,-0.04629061304418434,-0.016238167565372334,0.07695825785170483,-0.017087961439286176,0.0,0.0,0.0,-0.032416601105871544,0.0,0.0,0.029652777329219043,0.030376410936824316,0.0,0.0,0.0,0.0,-0.02709829515440803,0.0,0.0,0.0,0.0,0.10405009102662754
2018-03-01,2018-12-01,0.0930153095601108,-0.3380585880310131,0.0463930033266507,0.36712222894701685,0.35539751481056603,0.18582470518440275,0.6996424030524369,0.6891110180748505,0.36580559488150755,-0.8974826120364288,-0.5158978958324134,1.0879714078867617,1.954127358270181,0.6193495359047674,0.7389165740125998,0.7419139812966511,0.0,0.0,0.0,-0.021958487815250144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02721972413292025,-0.010857111211282213,0.0,0.0,0.0,-0.03285649461898278,0.0,-0.01871206665062575,0.0,-0.010957689974257038,-0.07528839018041682,-0.24641466787122687,0.0,0.0,0.0,-0.0048623380699709395,-0.06620816893681278,0.0,0.0,0.0,0.0,0.1308835481040818
2018-06-01,2019-03-01,0.1782883532882806,-0.36082136365707856,0.014303983966327653,0.39473291544337163,0.37267663187584177,0.29063928690490526,0.7145504812096239,0.7264280628502817,0.3220957751412623,-0.9794712948664048,-0.482045742859246,1.1397438331481027,1.9441611801391447,0.5927117978840712,0.5075109874352449,0.49075302203160676,0.03320022490479319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06096731518230723,0.033193199022156124,0.0,-0.021152816294240227,0.0,-0.023235423536375352,-0.011465177234859236,-0.0607644139519049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08828460593377482,-0.19102476012434347,0.0,-0.19148336761665333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08492447795948854
2018-09-01,2019-06-01,1.047335949584512,0.2315707534766176,-0.048095855398637435,0.55253989530916,0.5593232803189808,0.6654728551809515,0.81710234956457,0.5984537326090056,-0.013370164471915302,-1.4117276914265187,-0.9885219504768611,0.6885624878359309,1.1514180110470917,-0.1870482295793785,0.4425120002472334,0.44790577313926866,0.0061923080978461935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030853217884190313,0.03339537590108051,0.05032900132602432,0.0,0.011080227663134243,0.006517870287503932,0.0,-0.09106153384239131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015210520627087842,-0.036195563970596235,0.0,0.06797191456848231,0.0,0.0,0.0,0.0,0.18537327033289291
2018-12-01,2019-09-01,0.6454740239760781,0.6379926756066159,0.027494147551365672,0.20147382112185946,0.2129688119413991,5.597057342525528e-05,0.5188987937171583,0.148203431847449,0.14259242057035232,-1.1128328526069173,-0.5647692209323,0.7133926773697226,0.9400342449882224,-0.3359020861346096,0.2831989211914208,0.28947105700480746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08629972556288522,0.14953996660081734,0.0,0.0,0.014828010977674277,0.023871984059897645,-0.07934096008272637,0.0,0.0,-0.05638935997111454,0.05292320986089959,0.0,0.0,0.0,0.02297172296143464,0.05818503940990829,0.0,0.0,0.0,0.0,0.19533162941790658,0.0,0.0,0.0,0.0,0.14227755925766755
2019-03-01,2019-12-01,-0.6680287873306174,-0.07071466019103467,-0.10161251871922124,0.37234424126712046,0.39071145158999937,0.35678416648052164,0.2659152174860626,0.1556449901822354,0.6036305855369226,-0.6787461902456311,-0.14332138361689492,1.345391150637011,1.6272375251666893,0.6566665806801986,0.2835890712455073,0.29279149233156654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328739633371494,0.11127715896805225,0.0,0.0,0.0,0.0,-0.05580703415532998,0.0,0.0,-0.0753796676721569,0.0,-0.01807805208693905,-0.01718976359695789,-0.05432845132462859,-0.05659310468217025,-0.2706208640402368,0.0,0.0,0.0,0.0,0.1745789693282298,0.0,0.0,0.0,0.0,0.16016470445317454
2019-06-01,2020-03-01,-1.3083110653550278,-0.1281061941540429,-0.01517544935737191,0.7871978878609541,0.8067884502077,1.3928835380065334,0.10087301433915545,-0.5164958313734758,0.36865782202726294,-0.7599419942043449,-0.3340472388855814,1.0893133470171315,1.5476744038075627,0.4647374676427951,0.39040469184069587,0.41059874906926486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10712066081471538,0.08135070261819137,0.0,0.0,0.010238947555212208,0.017518744627261437,0.0,0.0,0.0,0.0,0.034297256179248364,0.0,0.0,0.0,-0.07901948178065384,-0.416307382952799,0.0,-0.18164241443588838,0.0,0.01682972259430766,0.10850758239338201,0.0,0.0,0.0,0.0,0.1881749175903518
2019-09-01,2020-06-01,-0.8608860703063215,0.7356939979285215,0.030407858010995294,1.0780045142576735,1.0899382781346754,2.549067914284776,0.05736861634614213,-1.2829630830706762,-0.08552803189454394,-1.3649032947391972,-0.8499150192129612,0.39669389604282285,0.7792872804866846,-0.6372985303409351,0.9162464983548021,0.9225527328803989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11529661298808516,0.09089599862781,0.0,0.0,0.012339007957356428,0.04147299073272251,0.0,0.0,0.0,0.0,0.023380628189421795,0.0,0.0,0.017257290893329107,0.0,0.04063138539363232,0.0,0.0026723501877978784,0.0,0.0,0.12137307565918323,0.011410730441905562,0.0,0.0,0.0,0.22855606884628227
2019-12-01,2020-09-01,-0.6328525919518786,0.424027074556985,0.21112043296015676,0.6213420912633949,0.6536918328479906,1.1169946294798867,0.10233491069522062,-0.8030999717637322,-0.010440221882084377,-1.0992575238079512,-0.7238730178742071,0.3823241743314485,0.622436636252895,-0.32846052779982315,0.550846268075434,0.5659276424329763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042057974413456864,0.13638243795371882,0.0,0.0,0.0,-0.01316969191667977,-0.031331773967948666,0.0,0.0,-0.1291582576732099,0.018524041859976012,-0.038659022804751475,0.0,0.0,0.009637463035565341,0.0,0.010201250206071103,0.0,0.0,0.0,0.13918237320350266,0.0,0.0,0.0,0.0,0.06923984728712727
2020-03-01,2020-12-01,-1.0689039438407375,-0.19766243509545198,0.0007477241428360335,0.4966001037595275,0.5123140223887194,0.7590617665607614,0.16162396960273415,-0.8171521987560659,-0.1637210671971016,-1.2700143255629464,-0.8518393931765411,0.3553897181099638,0.8126790204915986,-0.015474240875512635,0.25381809655206017,0.27266244052807503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926978212692492,0.0656377764251369,0.0,0.0,0.0,0.0,-0.030268345638304404,0.0,0.0,-0.05630740223596017,0.0,-0.035888358733711156,0.0,-0.09815415531174193,-0.03447290481770741,-0.3300469204218552,0.0,0.0,-0.04028172394836259,0.0,0.1272332969395753,0.0,0.0,0.0,0.0,0.1648687963777177
2020-06-01,2021-03-01,0.0749365835745881,-0.79626368466251,-0.885032669334901,0.560333044019577,0.5571217931638204,0.7589899073763916,0.895391533950943,-0.2455273463734641,-0.8989275475512878,-1.9246699559847078,-1.5784593661485844,-0.41451095844079733,-0.08588970653572654,-0.3017297840544053,0.47119770953883516,0.46859201830662145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021608615486876006,0.04600765983227406,0.0,0.0,0.0,-0.014829288180569559,-0.012065730186661015,-0.05471036760415425,0.0,0.0,-0.06764423988966087,0.0,-0.015555930091952712,0.0,0.0,0.0,-0.057693126638130844,0.0,0.0,0.0,0.0,0.13136708500448452,0.0,-0.012868501514270827,0.0,0.0,0.16837003942790857
2020-09-01,2021-06-01,1.0134482933989848,0.5181843507717984,0.04942147238942399,0.30487986776162396,0.3141657963858916,0.245286372866625,0.7163832580721309,0.6026508010152476,0.2312028440448577,-0.942717147935314,-0.3893417983764621,0.9061015784920174,1.2388990320284088,-0.15743541903399105,0.2291782268400842,0.23614378035238723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012583895518317395,0.0,0.0,-0.037860127993017266,0.06309521341436883,0.007472764539371433,0.0,0.0,0.028750607069519877,0.0,0.16848508865119502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02658488878894838,0.0,0.0,0.01591816034741577,0.01965247496949311,0.07303119022824932,0.0,0.0,0.0,0.0,0.14421850042640919
