Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_variable_mortgages,Shap_EU_fin_spread,Shap_CH_2int,Shap_infl_e_next_year,Shap_M1_change,Shap_M2_change,Shap_M3_change,Shap_kofbarometer,Shap_fin_spread,Shap_oilprices,Shap_Wage_change,Shap_unemployment_rate,Shap_infl_e_current_year,Shap_Saron_Rate,Shap_Business_Confidence_EU,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2015-03-01,2015-12-01,-0.8846061718801757,-0.4087684603670372,-1.242382235457562,-0.9018382095990418,0.5720246758037284,0.9688675763670496,0.2264215276980608,0.3140439454437232,0.3396171957628921,29.87079258246231,9.999999999999998,-4.44439571137562,0.40737569013911734,0.1872832116477559,-0.3210343032301388,-0.022608422105995077,0.0,0.0,0.0,0.028632987257202237,0.0,0.0,0.0,-0.10660041334289261,0.03704798844378108,-0.04284909407250366,0.0,0.0,0.0,0.0,-0.011897722628179605,0.0,0.0,0.0,0.0,0.0,-0.07184698536917689,0.0,0.0,-0.029100395966685157,0.0,0.0,0.0,0.1773812451356388,-0.15461368096676464,0.10872033647867721
2015-06-01,2016-03-01,-0.4835425102155177,-0.29510328944235553,-1.2088426995005008,-0.7218059148340394,0.47456686903471645,0.894840018613524,0.03550933992559655,0.15943309608364337,0.17563136948005176,4.7418563026807545,0.5979470011019472,-0.5432530220293245,0.4885422922897753,0.3150435912296914,-0.007711092410200848,0.0,0.0,0.0,0.0,0.015343357188369208,0.0,0.0,0.0,-0.05806569335262396,0.010841613962643229,-0.040606307237447764,0.0,0.0,0.0,0.015053038811949693,0.0,0.0,0.0,0.0,0.0,0.0,-0.04880310065456246,-0.018236142165093363,0.0,0.0,0.0,0.0,0.04231227291806759,-0.07158155505613026,-0.11839452856409424,-0.015255152883232316
2015-09-01,2016-06-01,-0.2309070414847625,-0.7148008291724128,-1.7714041326277297,-1.2784535558616028,0.22227171963802306,0.7422986668370157,0.23415319776270083,0.30183314228890745,0.27128528161521404,99.99999997379777,8.205365541066,-5.903501396103688,0.6365188334604046,0.7183444526398384,-0.5476032127601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11598864771070591,0.0,-0.06117672621104489,0.0,0.0,0.0,0.0,0.0,0.0,0.03721508795804175,0.0,0.0,0.0,-0.09114706273378133,-0.04159312819346181,0.0,-0.02932531785379413,0.02687404898806263,0.0,0.03745359227731364,0.1307613122367798,-0.17284008907857298,0.11256931390892298
2015-12-01,2016-09-01,-0.1371437538706388,-0.36252614622860335,-1.2320584833472203,-0.8240879960496093,0.21471395826625533,0.8563438141013153,0.050797222784999485,0.16150854700578027,0.1537854247279542,4.221648568873298,0.4374193662213266,-0.5497678550880213,0.47075134309381744,0.6451775532218792,-0.008257563479663332,-0.0040420079209101956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08669487726428995,0.0,-0.06540704491866187,0.0,0.0,-0.009650990678718736,0.0,0.0,0.0,0.0,-0.013779827460207315,0.0,0.0,-0.08143141363949796,-0.014469243532525239,0.0,0.0,0.0,-0.0065144639670646435,0.0,-0.07307440575547099,-0.1622418351965056,0.16303752758491258
2016-03-01,2016-12-01,-0.3244976139693989,-0.033674010166517804,-0.9425172386818033,-0.6340654639893195,0.9320647498768149,1.3701539677003447,0.08457836852889515,0.21884136197807572,0.2282723239980464,39.95846699476843,9.999999999899146,-4.678796347868533,0.46511074622233783,0.3130683454396925,0.08002935843451908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078901760478033,0.0,-0.08445712310059604,0.0,0.0,0.0,0.0,0.03252170625587901,0.0,0.03669757537873122,-0.0381200145499102,0.0,0.0,-0.11869449614597885,-0.042812546065223576,0.0,-0.04063694945140177,0.0,0.0,0.0,0.1438094848697142,0.03321975145476848,0.07555826035776096
2016-06-01,2017-03-01,0.1182657315096591,-0.13359898478650933,-0.9568546736169026,-0.6138251285622509,0.4628072252142345,1.1379833553544216,0.06343583531494942,0.169339706308746,0.16139469329809503,4.222279592422614,0.4459641759245563,-0.324545870381297,0.45696556647448455,0.6713852542284464,0.24492437632055442,-0.008348128520345643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068913943049522,0.0,-0.04632311659424552,-0.007474978322515735,-0.005329215943378824,0.0,0.0,0.0,0.0,0.04056649200508802,-0.006024387912495559,0.0,0.0,-0.05733728377177084,0.0,0.0,0.0,0.0,0.0,0.0,-0.05061227912829535,-0.16480443549173748,-0.003922084377844859
2016-09-01,2017-06-01,0.211977293329113,-0.3359435817315238,-1.3125894300288543,-0.9296713429513659,0.44739707595091704,0.8643187291482946,0.300217285327214,0.3206960470811863,0.29927970468560416,80.82374547398575,9.999999999999988,-5.540356364597659,0.5228578205219566,0.7674660803280848,-0.453839925146049,0.030114558050472008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12019469065306138,0.025809488440188044,-0.05638986454517997,0.0,0.0,0.0,0.0,0.0,0.0,0.01567110175490915,0.0,0.0,0.0,-0.09544627104908363,0.0,0.0,0.0,0.06959091795859694,0.0,0.015173919422881434,0.16314980416076857,0.049915301876000406,0.020502077998033615
2016-12-01,2017-09-01,0.5106385514639378,-0.5498800063273634,-1.2087588096434843,-0.9264617666798536,-0.1554896971255993,0.3744569361024651,1.1246996114197414,0.7846376281277899,0.7765836876850646,5.51574953741346,0.7664326123740246,-0.8399486667339057,0.37578451407396285,0.9708570537727298,-0.19561142357842343,-0.0073590549268939525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06454693673333309,0.0,-0.02197300372662151,0.0,-0.009750190673650279,-0.006954736030432829,0.0,0.0,0.0,0.0,-0.005649987752414848,0.0,0.0,-0.05660832786374695,-0.00750067937937284,0.0,0.0,0.0,0.0,0.0,-0.03903848311164579,-0.11336289508131679,-0.0215242874695111
2017-03-01,2017-12-01,0.7058486844918832,0.1685241211646371,-0.5207507872183825,-0.193983001818676,0.8171650459166129,1.3727225853470415,0.2887176863548157,0.2942195227057392,0.28152377262871625,5.90191847465037,0.7446117644005398,-0.12281088289684929,0.4552289915160905,0.8125909752069361,0.5227927039135771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09567464316399696,0.0,-0.06649689689019787,0.0,0.0,-0.013452694163245765,0.0,0.0,0.0,0.0,-0.02512537078377338,0.0,0.0,-0.07743104258011722,-0.01826381164787958,0.0,-0.028702555336016428,-0.015217642655546326,0.0,0.0,0.08257949451558166,-0.20289824672718687,0.1064148266834388
2017-06-01,2018-03-01,0.5770491780988429,-0.005441595998689763,-0.8624956689502916,-0.41899971446008866,0.5850116146392637,1.2316949171738756,0.33929550190874286,0.3575097555018432,0.3361043871049765,3.8511845314252944,0.4658743274251479,-0.19158347407126222,0.43175895026717015,0.8472147004518966,0.33863593814000836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07111709486051501,-0.0021084354144892377,-0.03960031215378036,0.0,-0.007700254222204855,-0.008827828430448048,0.0,0.0,0.0,0.0,-0.0036223388901751993,0.0,0.0,-0.05784584368501417,-0.0017074101607439107,0.0,0.0,0.0,0.0,0.0,-0.07512367917170508,-0.15505809721655497,0.07863376006693273
