Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_Business_Confidence_EU,Shap_oilprices,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_PPI,Shap_M3_change,Shap_Exchange_Rate_CHF,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2018-09-01,2019-03-01,0.4957130017502642,-0.05761977027267662,-1.14323791518407,-0.5395523672276248,0.3027957895812783,0.5778813529803747,0.3061771565945918,0.4085463367544368,0.40041741245219564,7.826448124883115,-1.2045694800076607,0.3708299601839964,0.37576473515478737,0.9359137744409033,-0.024385490753875416,0.0037997953089595367,0.0,-0.02655273432549234,-0.01296389055646812,0.009101893620757183,0.006189360485565113,0.0,0.006389053053521832,0.004499525401695866,0.002946928354660716,0.00502328219352996,0.0,0.0,0.018131094016518214,-0.049798587072049164
2018-12-01,2019-06-01,0.6980791265353226,-0.24168366746941672,-1.0892118749888269,-0.8215658472857434,0.30961808317213624,0.5594130641232374,0.883154108995594,0.6355934630471051,0.6351902013397022,47.1402949618411,-9.999999999999996,3.2949445484128157,0.3455713325126151,0.9765526672538877,-0.3232182018597207,0.01013846508077856,0.003633302672526308,-0.08286639533025283,-0.026824486166760086,0.0071206270208119486,0.010453369203983584,0.008181596918197065,-0.006218499934496635,0.0,0.0,0.08421662362778229,0.0,0.0,0.13914255521671004,-0.06544262391897623
2019-03-01,2019-09-01,0.3682466372715076,0.44979943864627003,-0.13517997244056412,0.03445733061067102,0.8472797728392933,1.1223653362383899,0.006650859412071456,0.09399253891543657,0.09146900687625896,5.137558875450569,0.05608393177649622,0.4201985826778437,0.3341009760407647,0.41917415848536155,0.5200984925041396,0.0023183216969086184,0.0,-0.01927028642898357,-0.005545791762352259,0.0026834205491713605,0.0024238543070014868,0.0,0.003528607249152011,-0.0027311936186915735,0.0,0.03036361364448435,0.0,0.007653646495751718,-0.04800616196765386,-0.04371708402265787
2019-06-01,2019-12-01,0.3691647183324598,0.6980791265353226,0.37184597967057087,0.47677705354152167,0.9972616118029798,1.1278314960185705,0.10818468792343944,0.2490855045522273,0.2514702707951552,5.517454423912638,0.5785996396383095,0.6024181693421937,0.23138367009146096,0.06938684589623634,1.0212973283950433,-0.038919225088652004,-0.011326393571477656,0.0,-0.00456665109191583,0.0,-0.0036276051516261577,0.0,-0.0028500000618399413,-0.006593330868853052,-0.009272299256330696,-0.09690993339936424,0.0,-0.008936601720541563,-0.1260229166609917,-0.014193244988127924
2019-09-01,2020-03-01,-0.0801761132071199,-0.23252033247098677,-0.707712631472468,-0.6529844995792011,0.03160541589615204,0.43652567098160244,0.023208761143117148,0.11651580553204795,0.12513164662257534,17.49513030993826,9.999999999999998,-1.918127948350648,0.16022949532049324,0.7219539031627256,-0.151851855232632,-0.05051550515490406,-0.004998428789606481,0.0022638339144682024,0.005936060832289337,0.0035401171122257887,-0.010276967293711827,0.0,0.0,0.0,0.010680581019684911,0.005847717634601207,0.0,0.005946992340142742,-0.06485277280333476,0.015759893949790143
2019-12-01,2020-06-01,-0.7581105002145705,-0.6143897899862694,-1.2471934572548804,-1.1532652544091526,-0.18065875675725712,0.2088838399465942,0.020655642548527302,0.1317230152557318,0.11736849957949319,68.2649320908962,9.999999999998945,-3.9536829983440254,0.33084974892405844,0.3844247873008026,-0.6521326100625835,-0.05399651041282685,-0.0024433048402659726,0.0034819210882916806,-0.0027205789857719593,-0.003601443047459347,0.0,0.0016066362157620248,0.0,0.0,-0.0007967063610325315,0.0931700863604218,0.0,-0.0050668537271843905,0.027550134193797343,-0.019440560407417717
2020-03-01,2020-09-01,-0.3137872354086468,-0.002419093726047067,-0.5262056985873009,-0.46980560956422224,0.283636062018644,0.5431495953308385,0.0969501196548755,0.16649722718434024,0.1470844243857561,29.50340579737313,9.999999999988212,-2.1328430292043876,0.20369669115792513,0.2258674313455833,0.07167574202551208,-0.033031234101470505,0.004454112914260453,0.0036352082020152383,-0.007013362511862406,-0.005029126171914646,0.0,0.0,-0.0018005453479787612,0.001050462211565184,0.0,0.030613501046249592,0.0,0.010418735556479188,-0.1137066609515985,0.036314073402696004
2020-06-01,2020-12-01,-0.3564639118141421,-0.3908661159706117,-0.7581105002145705,-0.661838666391823,-0.08258079289893419,0.2189758446030865,0.0011835116508234146,0.08304922396567,0.07001743286183483,15.298227102065042,9.999999999927567,-1.762479696213746,0.1339259212919014,0.5526819163640211,-0.105977890151987,-0.04933280586278414,-0.0025274124283821316,0.0,0.0,0.007278256431427488,-0.003511566267703169,0.0,0.008236895829622639,-0.00579197751418537,-0.007196738439197006,-0.10609307054236182,0.0,-0.011727827085020695,-0.16235653752857535,0.04813455758853477
2020-09-01,2021-03-01,-0.374674542625808,-0.5373148326667909,-1.0349143261586313,-0.9269443290238932,-0.31121710844042033,-0.058281697099005214,0.02645186394461504,0.11935612848261981,0.13067291911509013,26.361219100971905,9.999999999972994,-2.4337890654825527,0.18181037743135528,0.7426329748252887,-0.3854629774341589,-0.047514332733227894,-0.00482811328731615,-0.0037602186610038307,-0.0037342019882226074,-0.017304027360675305,-0.004340712752155837,-0.0035371321774616046,0.0,0.0,0.017807525630825972,0.0,0.0,0.01420602247255323,-0.12223503412945606,0.023388369753508068
2020-12-01,2021-06-01,0.2523476482182651,0.01027581520514076,-0.7858803556963112,-0.5009720433243103,0.5837898347380133,0.7708113067328881,0.05859877233833396,0.18070706764708455,0.16686997431399925,99.99999999999999,-1.9249874260190811,0.8728500891308645,0.4580284909225659,0.716015364986077,-0.25048602166215517,-0.07225060562000271,0.0026008397937623564,0.0013855807399897335,0.0014023474271127444,0.01931633971150092,0.009803552495470264,0.0,0.009931045110715202,0.0024560026656652504,0.0,0.11132746333292749,0.0,0.0,0.19589623804495865,-0.02110696683480393
2021-03-01,2021-09-01,0.4675283229617299,-0.04150184447397895,-0.5445258703620226,-0.4352224206330746,0.29902314276037956,0.5308869273124905,0.2591117113596258,0.3510798780047417,0.3462206626614046,10.966926619246129,1.5652418467162876,-0.5186081429401402,0.28817216848316135,0.9266708984931294,0.0107884348083509,-0.027276622741194072,0.0,0.005029940355910327,0.0,0.008919146616298168,0.016679225885610133,0.0,-0.004803091212240138,-0.004602139553098179,-0.009056679664349022,0.017746683432586927,0.0,0.012422215410281948,-0.075525114702017,0.008176156889881069
2021-06-01,2021-12-01,0.8145733248906772,0.3173776909401127,-0.14661767884405208,0.0009166236931044125,0.830014950215574,1.1873389887757213,0.24720349841950376,0.3095628115865291,0.29134333672537666,10.040133125627026,9.999999999626297,-1.1641122539570734,0.14423005773881978,0.8564036595733568,0.5028336698804203,0.04099204370247605,0.0,0.0,-0.00645847366695509,0.015574146284525464,0.024708513288720816,0.0015987160029535818,-0.005158630262755039,0.0,-0.009906560547803188,-0.10751234717506411,0.0,-0.009429248057716543,-0.14243896427860495,0.012574825769915431
2021-09-01,2022-03-01,1.3972091141676302,0.5285116831082348,-0.019922354061385705,0.2684465040007744,1.062242333845731,1.3192286614034323,0.7546352267291929,0.5594629292967411,0.5599839913176748,66.76482116888486,9.999999999999998,-2.434169245351728,0.3023144744601128,0.9627962375087877,0.45673988815337907,0.0573775196082575,-0.007701771559397982,0.0,-0.0017136396982733871,0.011145940374451536,0.0,-0.0012365921532318178,0.0,0.001315766448324743,0.011953836511443728,-0.007208529805861812,0.0,0.00503193014101948,-0.027825557067803697,0.03063289215592746
2021-12-01,2022-06-01,1.9015284854629224,0.7832135083155833,-0.14924531841887562,0.26686162205376013,1.1727561050194346,1.3330369834053002,1.2506283881120535,0.9393231924879404,0.9349500081991352,18.849299308652526,-9.999999999872879,2.867813214534638,0.20512505769904985,0.9999840858404355,0.3117396550102569,0.07544897207336031,-0.011452596590888414,0.0,-0.006477322549307331,0.014533611407784868,0.0016769356158259077,0.0,0.0062427231806642175,0.006796413927519276,0.0,0.09908238592789691,0.0,0.0008281930855490449,0.267587479778888,0.017207057448033573
