Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_headline_1m,Shap_core_1m,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Factor_1,Shap_Factor_2,Shap_Factor_3,Shap_Factor_4,Shap_Factor_5,Shap_Constant
2015-03-01,2015-09-01,-1.4541319195251925,-0.8133612421999281,-2.1197171216947197,-1.4294567209798714,-0.16474676864692828,0.19635515535288128,0.41058706091987807,0.3878397067979093,0.38613125607306803,42.33553650670749,-3.173402851533922,1.2507572868550982,0.643268144713386,0.17984952684895955,-0.9693007055069813,-0.0026301394046663942,-0.03555463935856846,-0.042207643099877,0.0022294297322952017,0.0,0.005180952997916936,-0.07838099762016269,0.03351071259954186,0.10799708145756355,-0.08078641642984184,-0.10799015156258528,0.3545712739954373
2015-06-01,2015-12-01,-1.316989762101528,-0.5929764816305472,-1.6951876037060387,-1.2481535208377212,-0.004527528588326835,0.3192927742755812,0.5241952302983512,0.44081944922133903,0.436836654219434,99.99999999999999,-4.984841023059744,2.142397989335738,0.5508097787951584,0.12092306151920787,-0.5447711875183003,-0.008299584583017439,0.0033350301534741536,-0.000963810724239116,-0.10381409164163759,0.0,0.0015077096190167505,-0.042186873377318725,-0.01400607709683669,-0.24486309508390972,-0.02811872343104013,0.07967969775380734,0.30952452429945443
2015-09-01,2016-03-01,-0.8644840978884183,-0.5925503662947307,-1.5776992049562288,-1.271363939113268,-0.017034008086902475,0.3156518575489198,0.07394795437846774,0.17973929277825523,0.17696282999090088,99.99999999970555,-2.5874202438807754,0.7883685035523136,0.5361614645765711,0.3169001097990076,-0.4920284552356158,-0.009562644135982973,-0.041754122729203196,0.0043281947260532805,-0.008234188941269401,0.0,-0.0026023339463650914,-0.022234988592664116,-0.01483941186234624,-0.292584978126097,-0.042941547405654125,0.04140980546125912,0.2884943044931549
2015-12-01,2016-06-01,-0.3747694568706272,-0.46517848069811407,-1.4549778909337618,-1.0181171326033578,-0.0672441533355439,0.35245598927522437,0.008173791589439093,0.13060184030623181,0.12654752270882405,14.581436049179626,-2.147068161595496,0.5239700056546331,0.4561417207770724,0.5788359227826656,-0.5944452052793814,0.0010507606155058802,-0.018180869845920225,-0.0013167338541884884,0.1491534314469915,0.0,0.005797429186334431,-0.04738910563606894,-0.0052428365417427495,-0.2021436189496518,-0.051440897256330824,0.036759727595957005,0.26221943782038154
2016-03-01,2016-09-01,-0.181689804921703,-0.7674095619283783,-1.763508062327812,-1.3829618478071737,-0.12995002747953066,0.24798098447949002,0.3430676337479587,0.32151050755055566,0.331588859286965,99.99999999999986,-2.701610774956958,0.9270192579893142,0.6140021625908977,0.8141202332077937,-0.7898865120098186,-0.005613259667316866,-0.01490124720316763,-0.03142687105284703,-0.002235037758382088,0.0,0.001410594517970598,-0.07675809760055982,-0.015294010822130156,-0.04323395412677013,-0.07482699839088366,0.03467552383649423,0.25068030834903293
2016-06-01,2016-12-01,-0.0067578301338855,0.0593534414773611,-0.7308137732850106,-0.4314431558013254,0.8098468478227261,1.0114818806361114,0.004370700234056022,0.13557755405156585,0.13779989844673055,99.99999999999999,9.999999999854037,-4.339121911634164,0.4437230561245204,0.41422196722009846,0.41960264290272775,0.008290115074504887,-0.014892394817619961,-0.0014850248640440118,-0.15731895726432352,0.0,0.0008959472090017684,-0.04149560571048645,-0.021903389811290953,-0.2991187261890061,-0.07040828561553114,0.014033744091711488,0.22315337647171735
2016-09-01,2017-03-01,0.5662310222083633,0.06882920870134868,-0.9163196299601495,-0.6345795510338093,0.7361231680262926,1.0334150815543452,0.24740856408006695,0.2998858738625283,0.2926821407484062,99.99999999999999,-1.0983476681227131,0.7301575691657487,0.5947813334055729,0.7948232835465646,0.16935111976046358,-0.013198138490486105,-0.0010896018762936999,0.006770404150063469,-0.009773459565784457,0.0,-0.01628573743607262,-0.05924113504487311,-0.007050365498493002,-0.2538080696498551,-0.05834001444794661,0.01764343611086323,0.2938507706897632
2016-12-01,2017-06-01,0.197006545721301,-0.11570969361613948,-1.2419012754553371,-0.7594693871933345,0.24849754594737572,0.5239571539903842,0.09779144634535135,0.22232881866561055,0.22769834134970074,21.10592090958669,-9.999999999140782,2.474270636789134,0.26080212751205056,0.7954422067434115,-0.4326931999221628,0.012562265390383456,-0.005489625600716698,0.0018979876743780016,0.2198684136194556,0.0,0.02231774984706836,-0.046695797276202385,0.027810520812617034,-0.13445762486054758,-0.04049117080760177,0.020229223337495952,0.23943156416969336
2017-03-01,2017-09-01,0.6499245207629123,-0.3903880655069969,-1.3382196975031624,-0.8912955891243148,0.1369485136950565,0.4820043161939267,1.0822502771515872,0.7537802843318233,0.7486026178746933,99.99999999996943,-0.9659547461624982,0.12414244886833112,0.5275913327104622,0.9747209980945006,-0.25988580263103245,-0.0031288548719451414,-0.0042204228757521415,-0.013413978387780969,-0.00804514889801057,0.0,-0.010610570803574805,-0.05220620130102667,-0.025199450454082773,-0.2071592850539114,-0.038461889430365784,0.024026504288769616,0.20791703491171615
2017-06-01,2017-12-01,0.8352077270444624,1.0521875140950598,-0.21753785182436758,0.2972284060241748,1.639036638287994,1.901079032234776,0.04708022798852259,0.19028924041320083,0.16412545844238074,63.959363336626225,-9.999999999999684,5.762615486833589,0.4753081957594534,0.40655054683800834,0.8632115357454673,0.006340915558393702,-0.017313353968532126,-0.0023876156142910864,-0.1918798742371664,0.0,0.000768738634712926,-0.05915311370579199,-0.01047929220690632,0.23642193277942433,-0.06774733613566873,0.030198752957668114,0.26420622428775015
2017-09-01,2018-03-01,0.7922465951253344,0.08399966627106178,-1.1489090883814335,-0.6213474427414489,0.6780514135719784,0.96970779567771,0.501613712231509,0.44188045367035217,0.44598880140683617,93.6688168092662,-9.999999160104318,5.29717404694957,0.520598761344671,0.8764725539099177,-0.06815970081159861,-0.012713809206180794,-0.0369943624112614,0.025506107104172036,-0.008809148757652655,0.0,-0.002329210332655665,-0.08993903048988516,-0.004146970769532339,0.05169957710760422,-0.08188814647491885,0.04086774138841266,0.27090661992455833
2017-12-01,2018-06-01,1.1400673781712278,0.43129832480528485,-0.8168911837526771,-0.29769333140956533,0.9362845385236795,1.06762010587647,0.5023535710092549,0.5151179501273925,0.512761174806811,18.727245768158024,-9.999999999748185,3.232164358803211,0.27942038389297613,0.9492943038567984,0.029082855861606305,0.0035539842693206275,-0.00917041065644964,0.0007274533405030315,0.22530795232222384,0.0,0.014372242518823948,-0.06199875340064625,0.00963852028009448,0.029397121686822243,-0.06837430732131267,0.03759901058400338,0.22116265532029555
2018-03-01,2018-09-01,0.9846101138386132,0.016649620514996827,-1.1459479081525892,-0.6313248509236757,0.603498744707931,0.8711692269615767,0.9369475166352987,0.6756733883492759,0.6670562062872902,73.00182430944197,-9.999998202310652,4.837314449163759,0.4806222789005291,0.9528085167519015,-0.1723263578345957,-0.008639056553366007,-0.045800366557386285,-0.06133041080758908,-0.00770950924384064,0.0,-0.009946127867031895,-0.06245967930111257,-0.008718613194835204,0.2055244003173232,-0.06065874110902513,-0.0015784440125092974,0.25029252667896545
2018-06-01,2018-12-01,0.6891110180748505,0.4482756939244936,-0.416445487223438,-0.14562941110192185,1.2649580730287546,1.635670384067467,0.058001653358607484,0.18927371849068686,0.17797368719528536,49.59642895046957,9.999999999999998,-4.0131839179290605,0.44605707668930983,0.6294354901389916,0.8279921392160716,0.0014265478179450453,-0.012747862144262934,-0.001898480033765,-0.26715135599034157,0.0,0.0014319550421559022,-0.03222714632300107,-0.04686021310068959,-0.23727220523094772,-0.03611199909615654,-0.0031271305115480124,0.25482144427903347
2018-09-01,2019-03-01,0.7264280628502817,0.7584535637670697,-0.8731133607880359,-0.19079983481136154,1.2985424257180966,1.8206102950523828,0.0010256327089711902,0.18041764020057208,0.1829329269638046,36.30588959037739,-9.999999999996428,5.5337182178812565,0.48597268736831095,0.5491107585252463,0.3623879071184888,0.0037597511203070026,0.008906992499940456,0.046063688900090966,-0.003926710768490271,0.0,-0.007095973297829557,0.07842016414060216,0.0088911452918908,0.11839809753869651,-0.04007138436133656,-0.06853852105851214,0.2512584066432216
2018-12-01,2019-06-01,0.5984537326090056,0.4791147668818496,-0.814406407613788,-0.18310105258507287,1.0273917596697935,1.2015855969693232,0.014241788740827306,0.13824123641435562,0.14168997269181877,6.795795711314319,-0.9740765330568821,0.9887149097765705,0.5042848718614633,0.5885228239672848,-0.010475736819515191,-0.010595394003785943,0.0055279984288964705,0.0005905246582339485,0.17934207885989187,0.0,0.009960862243467698,-0.007953699700367804,0.012490815452161807,0.0492351020413043,-0.032080787909227526,0.02689656510753461,0.2561764385232554
2019-03-01,2019-09-01,0.148203431847449,-0.485475476104913,-1.6791557587102268,-1.191481706937747,0.061530113389896,0.44508921365578047,0.401548958383698,0.39695186841969227,0.4004517587676979,99.99999999995305,-8.09911571795513,4.005801398081849,0.5556713025525106,0.8541061959872991,-0.598406371140392,0.009899638269793537,-0.04543901069501877,-0.03596675976630419,-0.005748423053512264,0.0,-0.0036418174137772524,-0.01095509034359767,-0.022874362320994594,-0.03339894824557951,-0.04299216834338037,0.024961731955989788,0.27908610499186026
2019-06-01,2019-12-01,0.1556449901822354,0.5447665520401657,-0.2412738263258163,-0.008166777221308763,1.2404625800433777,1.6521165269089977,0.15141558990275503,0.24906123634785407,0.24457489335870233,49.526883284638906,9.999999999999998,-3.491215562598853,0.402278244463132,0.23337289275517162,0.8443969233947968,0.006324316765089034,0.001972656953988005,-0.0017619665589713174,-0.20846462969880206,0.0,0.0031608680987917754,-0.03771618665829773,0.008802479342326575,-0.3200034907467079,-0.04085132462373416,0.03495082159889465,0.25395608417279203
2019-09-01,2020-03-01,-0.5164958313734758,-0.12692338799622505,-1.1383853556509393,-0.8619226814635006,0.5391646318030574,0.9953786571583301,0.15176668863892123,0.2641814488883795,0.251422273818786,99.9999999999909,5.75841505398703,-3.656443554298664,0.6137578595758086,0.2687660791315607,-0.052714605930326286,0.01703332918125389,0.00016916775385635176,0.012311046971527963,-0.003404736139467683,0.0,-0.002928318236975699,-0.02472404892090534,0.04302830688795097,-0.3065279591732941,-0.03155517959347638,0.00016807551567776802,0.22222153368795355
2019-12-01,2020-06-01,-1.2829630830706762,-0.6772905959658182,-1.943110736527398,-1.4477155729869295,-0.05780741209751017,0.2590426993654307,0.3668391616357844,0.3376917937550547,0.3255334114489222,95.15232961332,-9.99999999999998,4.4957407745132745,0.5211057979832291,0.20446332126362665,-0.8623613489575632,0.0043748732137156646,0.0061491202082062345,0.0,0.2817506178106936,0.0,0.014336890336492745,-0.05121707746469603,0.005283260074241301,-0.29048776754984845,-0.039285458729143026,0.021065454010051072,0.23310084108203188
2020-03-01,2020-09-01,-0.8030999717637322,-0.7267355670195208,-1.6301936462935984,-1.4454670741683273,-0.17092943881973355,0.1971398014330994,0.0058315223119377296,0.1466926723420894,0.13298091209451324,99.99999999990577,9.99999999968539,-5.430545293014698,0.46190387597868954,0.4968688901432611,-0.5445228965729854,-0.004645076782722761,-0.03580476906914649,-0.017142369455471627,0.006231195004436259,0.0,0.002374518181115781,-0.05742618297286853,0.01082309439575614,-0.32254627243683276,-0.04361973602114894,0.021173897038222755,0.2583690316721247
2020-06-01,2020-12-01,-0.8171521987560659,-0.2607094408058952,-1.4581162630582511,-0.9028598150947253,0.2684829450313232,0.6635860854154352,0.3096285428751923,0.34361700380475557,0.33400069646274905,49.32666371228964,-9.999999999999998,4.042922672104011,0.42660038316722293,0.19031512744414256,-0.37990949938073726,-0.0006050589235357673,-0.02008555547448892,0.0,-0.24428301235181363,0.0,0.0016259562332623207,-0.035133424645390245,-0.002095358709594299,0.13435822836242348,-0.043907516757730025,0.03336506133006429,0.29596073951164487
2020-09-01,2021-03-01,-0.2455273463734641,-0.4248280389675507,-1.3645460287397035,-0.9436683156810233,0.28130159088899376,0.997861280816803,0.03214873836471915,0.17315296496960642,0.1609180165555345,9.117983285266712,0.8890652231487776,-0.9140012033937768,0.6088321669682983,0.568740073914902,-0.460361107117091,0.006727728850052093,-0.0024534420198511764,0.011478065132864432,-0.0036392005362776048,0.0,-0.008239965507815668,-0.017250614541821124,-0.006219249714540513,-0.3463909736678396,0.12317260007874418,0.03289929882306903,0.2454488212529562
2020-12-01,2021-06-01,0.6026508010152476,0.37153508994611784,-0.9973305009584266,-0.4232153018132401,0.907227609328247,1.3068659265897509,0.053414471902989466,0.1779208992563048,0.1787219531479237,6.709120813822949,-1.5261640815829367,1.2602705521034705,0.5469963338542015,0.6373334481389226,-0.15135646134414316,0.0014838868132927882,-0.008030097010981797,0.00020199306522378224,0.1707321712686845,0.0,0.005393566454704995,-0.004839478380088098,0.024786259857952134,0.17613995770981714,-0.02042919035819307,-0.057169849490091344,0.23462233135993996
2021-03-01,2021-09-01,0.9379541644552348,-0.27246043733706315,-1.2533802223570545,-0.7473840550803246,0.239973012336403,0.4877750550400961,1.465103508232007,0.9510957981504535,0.9425749805494572,99.99999999997266,-5.072319710940747,2.1467242254843515,0.4770487042612231,0.993871601182607,-0.2872280396074345,-0.008459636287705826,-0.03624567761263321,-0.04075412299383117,0.0044126216612270786,0.0,-0.002512027095146369,-0.0392701898259813,0.05431434260614966,-0.05484791662813955,-0.045489145005326165,0.0334297756632712,0.15018957778848696
2021-06-01,2021-12-01,1.5194969502536182,0.8001034452599143,-0.2633570990464704,0.21138196062491232,1.4952391068805286,1.8782305130417676,0.5175270150271263,0.415424031451008,0.41881477443794773,99.99999999994735,-5.506423869738145,4.105315487792889,0.591837864641443,0.8637003215593234,0.7645697025547626,-0.010827325975026347,0.006142006266783346,-0.002822800865006303,-0.29859069778179725,0.0,-0.012640377686086933,-0.05579944084230346,0.03025798927281991,0.23571900056177972,-0.05666713274838692,0.018543657255567222,0.1822188652468086
2021-09-01,2022-03-01,2.3581675787721856,0.9789722615495933,0.0014961430750304316,0.3127936225299166,1.4995196550372292,1.673713492336759,1.9021797230487272,1.132353399217553,1.1210580184640664,8.711165793547503,-1.8142464991596738,1.838397381805527,0.46176871898172067,0.9975660001549087,0.4616521585479205,0.005861219764760264,0.004345235163678342,0.021512319164987356,-0.0008736156904363633,0.0,-0.0006990188760207516,0.02311254320766261,0.03094563486857361,0.26993201223957863,-0.04228508260479282,-0.001207831710197105,0.20667668747387896
2021-12-01,2022-06-01,3.3289415700122227,1.2148941675386826,0.06098763356696679,0.5893416718038225,1.5938690897224106,1.9384306671692997,4.4691964199051215,1.895032991754891,1.8798139890770758,4.780259896808515,-1.0539000674984818,1.6785793496878898,0.44086037827352087,0.9994311552226808,0.48020827923540566,0.01884180990946946,0.00265545521757434,0.0009751819533593276,0.21934863955941236,0.0,0.0068766461387645365,0.04779246911456424,0.05946168827102101,0.20616522383216052,-0.03593302866340128,-0.016278926085008444,0.22478072905536092
2022-03-01,2022-09-01,3.200711551913216,0.8158246556931203,-0.3704041558350556,0.13830224691933068,1.2865753764479848,1.622222421177266,5.687685507762322,2.12616105888708,2.1097574540158153,6.553619702410936,-0.987600043038214,1.3144667066856985,0.5077784550786172,0.9996836066700956,0.4101610873884276,0.0021058647759495826,-0.045823581744818306,-0.026024886704835697,0.000962796301811869,0.0,-0.0018536159538318567,0.05608271500794279,0.03852074332241604,0.19149899863859868,-0.044539889015446706,-0.007217440623680183,0.24195186430058652
2022-06-01,2022-12-01,2.8007230080850043,1.373798005735516,0.5167573684104809,0.7875734445319971,2.3182785336213207,2.863793969691386,2.0361149623300876,0.911971512555119,0.9088167264817086,21.92063622133693,9.99999999999998,-2.5960336115642746,0.39812417809391654,0.9363625554812015,1.7611949948499905,0.016620868592601035,-0.0026641111202515555,0.0,-0.18330898161855666,0.0,-0.013472213245110914,0.01109452200760241,-0.05359892560722356,-0.32873806564802033,-0.03515460790671582,-0.053404191727335404,0.2552287171585361
2022-09-01,2023-03-01,2.90276082002201,1.8764629638895247,0.14765389093760461,0.8637150406697103,2.605330956003985,3.2143768103173542,1.0532872895021357,0.713053203841765,0.7111499772088747,99.99999999998724,-3.9612581238944085,5.43283891236026,0.9231984446283891,0.8859257649655321,1.4793317507993287,-0.005530699762662684,0.01636595791031954,0.03239912132657689,0.00013131229060778238,0.0,0.004595317105304332,0.07853897494003283,-0.08467329957872148,0.23467249625312828,-0.02147971133804505,-0.08822481217493974,0.23033655611859535
2022-12-01,2023-06-01,1.6964060734045994,0.9697213580652785,-0.7427089413046595,-0.036184882656176115,1.737116369341507,2.4125992916075316,0.5280706755077899,0.5011404737451414,0.47886348899945813,5.397185309533067,-0.19726602133868149,1.0656580914897118,0.7528284660751631,0.8334501064478675,0.10326509830962394,-0.003250024217713132,0.0004512527171643965,0.0010463473849257226,0.22396066956330662,0.0,0.004793133561551826,0.1937259701878502,-0.0806993803141294,0.20923946622640502,0.013975579522865832,0.00046420550850086195,0.30274903961492655
2023-03-01,2023-09-01,1.6411246257645118,1.0175165350142734,-0.7881653842251701,0.029622851061805733,2.0061182188292115,2.4470565536717004,0.38888705084915753,0.39026874369640446,0.38318427687591056,93.37248917892376,-8.423545867973221,7.685876848633736,0.7897982035615316,0.7551023055369195,0.43925793794787893,-0.0026179155422844835,-0.01220549417630833,-0.028864288883918746,0.000842167826999869,0.0,0.0011705302452419924,0.19634302417897526,-0.1322741167458036,0.21495132797315078,0.0006805472720607386,0.009857766594206823,0.33037504832407416
2023-06-01,2023-12-01,1.7003510972565472,1.2546794361917968,0.24902480817630135,0.5277033764750527,2.386565358867365,2.772339184407002,0.19862322947621378,0.2915028953930642,0.25564286679136083,47.062120114197796,9.999999999999998,-4.343230662306812,0.5640315412924463,0.6688029098289803,1.493462434615811,-0.0019562791025460324,-0.006396045267631494,-0.0025407261764606053,-0.27935227815997116,0.0,-0.0035691822935549553,0.1510537741104103,-0.017088997429529355,-0.2578332674723837,-0.04527037136556291,-0.05285334665993896,0.2770237213931548
2023-09-01,2024-03-01,1.0394923498330932,0.48969491880965776,-1.066570843642456,-0.3862002856901192,1.4230441223237023,1.841992892106251,0.3022772151599693,0.3532344227931734,0.34972353071789747,99.99999999999993,-5.909350146183443,5.477603565643556,0.8440492862427091,0.7333945447247843,0.1689304242640688,0.010181441737127263,-0.017834003838775737,0.02582366148294066,-0.00245127200454575,0.0,0.004372909917726105,0.2712250367243181,-0.019368846154848376,-0.17953686244924172,-0.010477148063650204,-0.042836324438665946,0.2816659016332046
2023-12-01,2024-06-01,1.3193296569814272,0.4865006963012952,-0.9946311520710793,-0.3375536918252209,1.4730972498402828,2.0201309145540414,0.6936040777475488,0.48776353308572407,0.4823865865440637,99.99999999999812,3.299115001571347,-2.4379990553087083,0.8902509751501527,0.8086297569030529,0.08611823549875552,0.0016278727871844774,-0.028725362418192374,0.00029423126282440704,0.2300398179890817,0.0,0.008513361395269231,0.24693051706455393,-0.007780245198468641,-0.20444567340992706,-0.029037960012185095,0.0021083727453798094,0.18085752859701928
2024-03-01,2024-09-01,0.8394445411443741,0.3004719831619873,-1.1587821052242653,-0.4146659916151485,1.1531782201853247,1.7665259079755913,0.2904914182580772,0.33779897544813675,0.32229663270730496,99.99999999999999,0.007211216163980045,0.3103414730179553,0.8353372626762686,0.7336806937266372,0.06864121694878378,-0.002204321772905818,-0.007834434669142758,-0.013073971233013187,0.001332055559258652,0.0,-0.011895398512085788,0.24867836461039905,-0.04862245494066653,-0.19655321247315485,-0.040509848978727704,-0.005902558088029813,0.3084165467112723
2024-06-01,2024-12-01,0.6244731695070449,1.077454471131567,-0.002603508289537926,0.4627481866510408,2.080105230071272,2.3949668279433567,0.20519205962144627,0.35764014443334463,0.3618400020821298,99.99999999895343,-2.7343935671357142,3.2581616034438854,0.7383675212007319,0.21226248993191454,1.1516632531974658,0.0038067061516004253,-0.013134603932531063,0.0006084107478609435,-0.2858188929964049,0.0,-0.0180837063030243,0.2400710669502029,0.035093219961441456,-0.23064932951956163,-0.026696050039989323,0.02300000869868081,0.19759438821582595
2024-09-01,2025-03-01,0.34172165348334,0.8020114932523192,-0.7386491278554175,-0.024458018251483082,1.489161622925117,1.939540775570217,0.2118667365945526,0.2776055561552781,0.2756621290127393,86.65744074379204,-9.999999937880741,7.369962011023912,0.658897183192867,0.311370589210741,0.4117672883323209,-0.015826761605738177,-0.02294257430108698,0.012454247672741222,0.001497685420682223,0.0,-0.001388403239069344,0.29878037945463237,0.021185863436240897,-0.17995291459780086,-0.018632026998364474,0.008341013777115106,0.28672769590064634
