Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
QRF_Default,Core,3,core_lag_2,0.5034948563826287,0.20776113428462537
QRF_Default,Core,3,cos_cycle_2,0.48874523331372594,0.1531601453692645
QRF_Default,Core,3,headline_lag_2,0.30200716525150656,0.21721468056627452
QRF_Default,Core,3,core_lag_1,0.13946995792389644,0.011646311589549487
QRF_Default,Core,3,variable_mortgages,0.13492019468886582,-0.10272033594111825
QRF_Default,Core,3,Saron_Rate,0.12020904480952571,-0.05148251667968618
QRF_Default,Core,3,headline_lag_1,0.10726923493436566,-0.003929503118755957
QRF_Default,Core,3,CH_2int,0.09817471006394073,-0.058453685059832276
QRF_Default,Core,3,cos_cycle_1,0.09031007629347931,-0.05064789023648628
QRF_Default,Core,3,sin_cycle_1,0.045069213786106746,0.04337441785018228
QRF_Default,Core,3,core_1m,0.038438316958419955,0.004059171345984798
QRF_Default,Core,3,EU_fin_spread,0.020888147585464423,-0.01580772985768067
QRF_Default,Core,3,sin_cycle_2,0.017978157403964454,-0.017978157403964454
QRF_Default,Core,3,M3_change,0.01751159814133846,0.01751159814133846
QRF_Default,Core,3,PPI,0.017342618168515126,0.008911609074467735
QRF_Default,Core,3,headline_1m,0.016641519609782055,0.0006857903851062381
QRF_Default,Core,3,unemployment_rate,0.016485084142791085,0.0036594078868649
QRF_Default,Core,3,infl_e_next_year,0.013784959974436245,0.005517164255987115
QRF_Default,Core,3,real_turnover,0.008510850600901041,0.007698012552643217
QRF_Default,Core,3,oilprices,0.008482925464144659,-0.006007682053202623
QRF_Default,Core,3,fin_spread,0.00523692530448009,0.0008781921464007659
QRF_Default,Core,3,kofbarometer,0.004372433902859612,-0.002924258016830036
QRF_Default,Core,3,infl_e_current_year,0.00401918543193783,0.001771478540801134
QRF_Default,Core,3,Business_Confidence_EU,0.003480804214642202,0.0014068691740275862
QRF_Default,Core,3,M2_change,0.0033403510214364564,0.0033403510214364564
QRF_Default,Core,3,Manufacturing_EU,0.00311752028255065,-0.00311752028255065
QRF_Default,Core,3,Wage_change,0.002553336820441634,0.002553336820441634
QRF_Default,Core,3,gdp_index_eu,0.001802023784599048,0.001802023784599048
QRF_Default,Core,3,M1_change,0.001147880414439688,-0.001147880414439688
QRF_Default,Core,3,Exchange_Rate_CHF,0.000673734085031968,0.000673734085031968
QRF_Default,Core,3,Vol_loans,0.000133040576448416,-0.000133040576448416
QRF_Default,Core,3,retail_turnover,0.0,0.0
QRF_Default,Core,3,gdp_index_ch,0.0,0.0
QRF_Default,Core,6,Saron_Rate,0.10964962500414287,-0.06474783391657127
QRF_Default,Core,6,variable_mortgages,0.09095630514159256,-0.08124850155876312
QRF_Default,Core,6,kofbarometer,0.05956416094408594,-0.01681409050061478
QRF_Default,Core,6,CH_2int,0.05810375682661884,-0.0405473588322065
QRF_Default,Core,6,EU_fin_spread,0.05526336738253774,-0.007461791503681041
QRF_Default,Core,6,cos_cycle_1,0.04693414475421699,-0.0004156247211749564
QRF_Default,Core,6,oilprices,0.02804219540729789,-0.008868368959068859
QRF_Default,Core,6,Business_Confidence_EU,0.02630926910526362,0.0018410931350405888
QRF_Default,Core,6,infl_e_next_year,0.02301247786962442,0.006944388586392454
QRF_Default,Core,6,M2_change,0.01891860618476349,-0.009195812596943728
QRF_Default,Core,6,Wage_change,0.016573991667056795,-0.0005093570041185898
QRF_Default,Core,6,sin_cycle_1,0.014502295773373013,-0.002258926334998237
QRF_Default,Core,6,infl_e_current_year,0.011033025667693357,0.011033025667693357
QRF_Default,Core,6,gdp_index_ch,0.010595412512681842,-0.0008315223130212877
QRF_Default,Core,6,unemployment_rate,0.008228346290532791,0.0006332853620361677
QRF_Default,Core,6,PPI,0.007269703051092345,0.006632499795667697
QRF_Default,Core,6,M1_change,0.0064604332181018315,-0.005265402756703427
QRF_Default,Core,6,headline_lag_1,0.005608235935570583,-0.005608235935570583
QRF_Default,Core,6,core_lag_2,0.0054356794567572515,-0.0054356794567572515
QRF_Default,Core,6,M3_change,0.003766108052031871,0.0034141497849193166
QRF_Default,Core,6,headline_lag_2,0.003274707847158167,-0.003274707847158167
QRF_Default,Core,6,fin_spread,0.0031480430244559938,-0.0031480430244559938
QRF_Default,Core,6,core_lag_1,0.0030276970190639407,-0.0030276970190639407
QRF_Default,Core,6,gdp_index_eu,0.002584890112187806,-0.002584890112187806
QRF_Default,Core,6,Manufacturing_EU,0.0005427405054252163,-0.0005427405054252163
QRF_Default,Core,6,real_turnover,0.0005112769022588184,-0.0005112769022588184
QRF_Default,Core,6,headline_1m,0.0002601481129403939,-0.0002601481129403939
QRF_Default,Core,6,core_1m,0.00019498627694992653,-0.00019498627694992653
QRF_Default,Core,6,Exchange_Rate_CHF,0.0,0.0
QRF_Default,Core,6,Vol_loans,0.0,0.0
QRF_Default,Core,6,retail_turnover,0.0,0.0
QRF_Default,Core,6,sin_cycle_2,0.0,0.0
QRF_Default,Core,6,cos_cycle_2,0.0,0.0
QRF_Default,Core,9,core_lag_2,0.1264416799114498,-0.021013516000771785
QRF_Default,Core,9,variable_mortgages,0.10960715776126023,-0.10703083271961052
QRF_Default,Core,9,core_lag_1,0.1023050365115012,-0.07017826826848382
QRF_Default,Core,9,cos_cycle_2,0.08231814023041628,0.004847949142144741
QRF_Default,Core,9,Saron_Rate,0.060428509676614596,-0.04676415314698238
QRF_Default,Core,9,CH_2int,0.05714327851151602,-0.04243291903722818
QRF_Default,Core,9,headline_lag_2,0.05014513017170175,0.03247998910925625
QRF_Default,Core,9,kofbarometer,0.037443775713619266,-0.017117420214921675
QRF_Default,Core,9,EU_fin_spread,0.03485901348740414,-0.008648660097464097
QRF_Default,Core,9,Business_Confidence_EU,0.030792232772631767,0.00038572397997976615
QRF_Default,Core,9,M2_change,0.026535453558589685,-0.00419135047037672
QRF_Default,Core,9,PPI,0.02410930916624655,0.006802856003937396
QRF_Default,Core,9,headline_lag_1,0.022562249271344148,-0.016061248543184376
QRF_Default,Core,9,oilprices,0.015933606072609584,-0.0038269721371513334
QRF_Default,Core,9,core_1m,0.014847666484278606,-0.014191967407110822
QRF_Default,Core,9,sin_cycle_1,0.00696465344251935,0.00696465344251935
QRF_Default,Core,9,headline_1m,0.0030109639966806917,-0.0030109639966806917
QRF_Default,Core,9,infl_e_next_year,0.002781735532957056,0.002469575020486773
QRF_Default,Core,9,M1_change,0.002584766840166348,-0.002584766840166348
QRF_Default,Core,9,sin_cycle_2,0.0020217057917125522,-0.0020217057917125522
QRF_Default,Core,9,M3_change,0.0020128553042916375,0.0005126712137368791
QRF_Default,Core,9,infl_e_current_year,0.0013538297043048126,0.0002859811705122667
QRF_Default,Core,9,Wage_change,0.0012399089968649396,0.0004416769337506605
QRF_Default,Core,9,real_turnover,0.001127967378325325,0.001127967378325325
QRF_Default,Core,9,gdp_index_ch,0.0010977220077297417,0.00014940026041092495
QRF_Default,Core,9,fin_spread,0.0004951873618757895,-0.0004951873618757895
QRF_Default,Core,9,Manufacturing_EU,0.0004785848303738979,-0.0004785848303738979
QRF_Default,Core,9,unemployment_rate,0.0004257054661927979,-0.0004257054661927979
