Feature,MeanAbsSHAP,MeanSHAP
oilprices,0.13113353261978836,0.0005121451572800707
Business_Confidence_EU,0.11501185074349636,0.05712550356018725
core_lag_1,0.10462776559355218,-0.09417948009195494
variable_mortgages,0.06784071381541255,-0.06362382039887561
core_lag_2,0.06771577168098532,-0.05940592451026896
kofbarometer,0.06430068820145274,-0.02937559341898774
M1_change,0.04561404603078877,-0.0069864704474109475
Saron_Rate,0.036317182902419524,-0.024403697064143488
M2_change,0.03357135000000165,-0.013793140775975187
unemployment_rate,0.03304928481459503,-0.03304928481459503
CH_2int,0.029777121191006072,-0.02044333504317875
core_1m,0.02624194220417293,-0.021670033351274653
headline_lag_1,0.018646831849961843,-0.009407271951180369
headline_lag_2,0.014679250159780602,0.005230452981171842
infl_e_next_year,0.01321842061985432,0.0015866357030018252
fin_spread,0.009417471683071174,-0.002747904033748533
EU_fin_spread,0.00501113142958778,-0.003337576501724842
PPI,0.0045572134809130005,0.003962186207024355
Wage_change,0.004494666211314842,-0.0009037989332354417
gdp_index_eu,0.003599032607500542,0.0014902215701139958
headline_1m,0.0021668353948958185,-0.0011715138877230647
infl_e_current_year,0.0016281502286341395,0.0005419050784881186
M3_change,0.0014002491221382439,-0.00013305587802144372
cos_cycle_1,0.0009626229301760832,-0.0009626229301760832
real_turnover,0.0009098613614987334,0.0009098613614987334
gdp_index_ch,0.000838201608881573,0.0006076550437664937
retail_turnover,0.00045303406856347494,0.00032721650440710833
cos_cycle_2,0.0003153134555059271,0.0003153134555059271
Exchange_Rate_CHF,0.0,0.0
Vol_loans,0.0,0.0
Manufacturing_EU,0.0,0.0
sin_cycle_1,0.0,0.0
sin_cycle_2,0.0,0.0
