Feature,MeanAbsSHAP,MeanSHAP
target_core_6m_lag3,0.050711025044354735,0.02755182288142124
sin_cycle_1_lag2,0.03540867855548005,-0.0011793136568877512
target_core_6m_lag2,0.02763702651320109,0.00624783416852197
M2_change_lag2,0.02604371185489543,0.013085818217697002
M1_change_lag2,0.02489684673675918,0.012509569004844205
Saron_Rate_lag2,0.024531122733128245,-0.012228741812915422
EU_fin_spread_lag2,0.024000621015301708,0.012059255050429435
CH_2int_lag2,0.024000621015301708,-0.012059255050429435
kofbarometer_lag2,0.014646086194616966,-0.014646086194616966
oilprices_lag2,0.01225379381227968,0.010656688225537546
variable_mortgages_lag2,0.011043566609170694,-0.009679202981283368
sin_cycle_1_lag3,0.010710550945129876,-0.0004077333657069364
fin_spread_lag2,0.009603439854450363,-0.008416994885744771
Wage_change_lag2,0.009512613556696008,0.007828221754481033
M2_change_lag3,0.00946744464431773,0.005269847747677489
gdp_index_ch_lag2,0.009328415032947101,-0.007576722524901026
M1_change_lag3,0.009050534716848508,0.005037783877773931
Saron_Rate_lag3,0.008966372061862425,-0.00494324967884804
Business_Confidence_EU_lag2,0.008882479447266929,-0.007214524854155831
EU_fin_spread_lag3,0.008724737554985137,0.004856435952948634
CH_2int_lag3,0.008724737554985137,-0.004856435952948634
gdp_index_eu_lag2,0.008294401893651202,-0.006736876675860605
cos_cycle_1_lag3,0.007408253634608718,0.00014604929965702826
Vol_loans_lag2,0.007110983682748984,0.006323591869416139
cos_cycle_1_lag2,0.006266483656211419,-7.817327500092692e-06
kofbarometer_lag3,0.005637811393362879,-0.005503995535640619
oilprices_lag3,0.004717565468515616,0.004178946039276207
variable_mortgages_lag3,0.004165202671276256,-0.003694480801350134
Wage_change_lag3,0.003657185963333,0.0028944038529698417
fin_spread_lag3,0.0036220430184195074,-0.00321270522692595
gdp_index_ch_lag3,0.003477242568243711,-0.0028179283047153783
Business_Confidence_EU_lag3,0.00331101645204443,-0.0026832200499336454
gdp_index_eu_lag3,0.0030918057613066275,-0.0025055735389402345
Vol_loans_lag3,0.0025769694446041154,0.0022917314508574625
Exchange_Rate_CHF_lag2,0.001523196188429681,-0.0010310469089050262
Manufacturing_EU_lag2,0.0008437621815478075,-0.0005990149418932541
retail_turnover_lag2,0.0007194396812911564,0.00016636571211274656
real_turnover_lag2,0.0006596129444137345,0.00046828125058321783
infl_e_current_year_lag2,0.00044312713503427204,-0.00010247024635081675
Exchange_Rate_CHF_lag3,0.0004427890984400812,-0.00018764488192512854
sin_cycle_2_lag2,0.0003367748336216375,1.878433060111382e-05
cos_cycle_2_lag2,0.0003172663580246061,3.964733380626405e-07
retail_turnover_lag3,0.0002587750096342615,3.8696758272576155e-05
core_1m_lag2,0.0002480421392065967,-0.0002103154476252828
sin_cycle_2_lag3,0.0002243549920373709,-2.45997685315347e-05
Manufacturing_EU_lag3,0.00021358286783480898,-0.00010392229902615053
real_turnover_lag3,0.00016696887749864794,8.124148622676777e-05
infl_e_current_year_lag3,0.00015938824563012878,-2.3834636974243898e-05
headline_1m_lag2,0.00015743180902745088,-7.195958853416523e-05
core_1m_lag3,0.00013930200698004683,2.7861411390591474e-05
cos_cycle_2_lag3,9.630824678255006e-05,2.433531521416716e-05
headline_1m_lag3,5.99719492769784e-05,-5.9520510256674694e-06
