Feature,MeanAbsSHAP,MeanSHAP
target_headline_6m_lag2,0.00737724092793629,0.0005170328826784741
sin_cycle_1_lag2,0.0024470056034445395,-6.977907808478188e-05
target_headline_6m_lag3,0.0020321094956360962,0.0014974675385737454
M2_change_lag2,0.0014026142293990104,0.0005637450987253232
M1_change_lag2,0.0013408484817643504,0.0005389199281486176
Saron_Rate_lag2,0.0013306289883874946,-0.0005492573907372396
EU_fin_spread_lag2,0.0012925812087783237,0.0005195201259760925
CH_2int_lag2,0.0012925812087783237,-0.0005195201259760925
kofbarometer_lag2,0.0012412446424701128,-0.0012369869578821371
oilprices_lag2,0.0012294317084931784,0.001047820426665628
variable_mortgages_lag2,0.0011085033565144356,-0.000953634516817886
cos_cycle_1_lag2,0.0010538538498038146,-3.4611246812642655e-05
fin_spread_lag2,0.0009639499347885164,-0.0008292766322234483
sin_cycle_1_lag3,0.0009587500714480537,-2.2071852691414638e-05
Vol_loans_lag2,0.0007143693192852283,0.0006253471796360186
Wage_change_lag2,0.000699975828522673,0.000559533950501048
gdp_index_ch_lag2,0.0006986284366717323,-0.0005697402356746088
Business_Confidence_EU_lag2,0.000665231200380284,-0.00054250437140573
gdp_index_eu_lag2,0.0006211885950209367,-0.0005065870754011461
M2_change_lag3,0.00048535190624270693,0.0002444932313958307
M1_change_lag3,0.0004639788710013396,0.00023372668781438703
Saron_Rate_lag3,0.0004566923653781791,-0.00022838025266035862
kofbarometer_lag3,0.0004497354098045964,-0.0004435848091111278
CH_2int_lag3,0.00044727676399152925,-0.00022531309746597408
EU_fin_spread_lag3,0.00044727676399152925,0.00022531309746597408
oilprices_lag3,0.00042938677085330374,0.00037520418752138673
variable_mortgages_lag3,0.00038050099944656905,-0.0003333682827238241
fin_spread_lag3,0.00033088209561836284,-0.00028989568006599465
gdp_index_ch_lag3,0.00027390071911901606,-0.00020874565552877312
Wage_change_lag3,0.0002716827538072519,0.00021470047164558436
Business_Confidence_EU_lag3,0.0002608071681602343,-0.00019876677746345978
gdp_index_eu_lag3,0.0002435400478333408,-0.00018560713201482782
Vol_loans_lag3,0.00023771256419124906,0.0002088501972355762
cos_cycle_1_lag3,0.00012076980581695712,4.6893709850725556e-05
Exchange_Rate_CHF_lag2,0.00010741877879724597,-6.634528443769742e-05
Manufacturing_EU_lag2,8.223323788734911e-05,-6.139145630673255e-05
sin_cycle_2_lag2,7.745883533545061e-05,-3.615110328087579e-06
real_turnover_lag2,6.42860148958644e-05,4.7992906226310346e-05
sin_cycle_2_lag3,5.261983014506159e-05,-4.502444109760622e-06
cos_cycle_2_lag2,4.97302965293586e-05,1.5354894419825312e-06
retail_turnover_lag2,4.5661755723908815e-05,-2.7045685167792267e-05
Exchange_Rate_CHF_lag3,4.49094215698056e-05,-1.9826782501001332e-05
headline_1m_lag2,4.200430221235367e-05,-1.827920395484236e-05
Manufacturing_EU_lag3,3.053726978730992e-05,-1.148204563728845e-05
infl_e_current_year_lag2,2.8124613530153372e-05,1.6658348566392887e-05
cos_cycle_2_lag3,2.4131417764214074e-05,2.579214675971361e-06
real_turnover_lag3,2.3872577936372917e-05,8.976114474355095e-06
core_1m_lag3,2.37422477173046e-05,2.7836402734335735e-06
core_1m_lag2,1.992046783913189e-05,-6.824368560463624e-06
retail_turnover_lag3,1.903018395597407e-05,3.2600902785882077e-06
headline_1m_lag3,1.5879873558392338e-05,7.157233690097334e-07
infl_e_current_year_lag3,1.1721331356719004e-05,-2.007999423261215e-06
