Feature,MeanAbsSHAP,MeanSHAP
core_lag_2,0.5034948563826287,0.20776113428462537
cos_cycle_2,0.48874523331372594,0.1531601453692645
headline_lag_2,0.30200716525150656,0.21721468056627452
core_lag_1,0.13946995792389644,0.011646311589549487
variable_mortgages,0.13492019468886582,-0.10272033594111825
Saron_Rate,0.12020904480952571,-0.05148251667968618
headline_lag_1,0.10726923493436566,-0.003929503118755957
CH_2int,0.09817471006394073,-0.058453685059832276
cos_cycle_1,0.09031007629347931,-0.05064789023648628
sin_cycle_1,0.045069213786106746,0.04337441785018228
core_1m,0.038438316958419955,0.004059171345984798
EU_fin_spread,0.020888147585464423,-0.01580772985768067
sin_cycle_2,0.017978157403964454,-0.017978157403964454
M3_change,0.01751159814133846,0.01751159814133846
PPI,0.017342618168515126,0.008911609074467735
headline_1m,0.016641519609782055,0.0006857903851062381
unemployment_rate,0.016485084142791085,0.0036594078868649
infl_e_next_year,0.013784959974436245,0.005517164255987115
real_turnover,0.008510850600901041,0.007698012552643217
oilprices,0.008482925464144659,-0.006007682053202623
fin_spread,0.00523692530448009,0.0008781921464007659
kofbarometer,0.004372433902859612,-0.002924258016830036
infl_e_current_year,0.00401918543193783,0.001771478540801134
Business_Confidence_EU,0.003480804214642202,0.0014068691740275862
M2_change,0.0033403510214364564,0.0033403510214364564
Manufacturing_EU,0.00311752028255065,-0.00311752028255065
Wage_change,0.002553336820441634,0.002553336820441634
gdp_index_eu,0.001802023784599048,0.001802023784599048
M1_change,0.001147880414439688,-0.001147880414439688
Exchange_Rate_CHF,0.000673734085031968,0.000673734085031968
Vol_loans,0.000133040576448416,-0.000133040576448416
retail_turnover,0.0,0.0
gdp_index_ch,0.0,0.0
