Feature,MeanAbsSHAP,MeanSHAP
cos_cycle_1,0.08954845491049188,-0.018309153418158534
M2_change,0.07356730709544428,-0.013262092165263807
M1_change,0.07093829825910736,-0.012788156678600436
Saron_Rate,0.06857893135470247,0.012362829959799981
EU_fin_spread,0.06844411038873648,-0.012338525575868526
CH_2int,0.0671408410510652,0.012103583197864462
sin_cycle_1,0.06499683643013045,-0.001618051263835361
oilprices,0.05682992814637368,0.03399624930136302
Wage_change,0.03670057969635669,0.02195466539475993
unemployment_rate,0.03396427662681675,-0.017256887355145502
fin_spread,0.03385208699116562,-0.02025066767212743
variable_mortgages,0.030443890456182596,-0.01821184934434607
core_1m,0.021021950618055694,-0.004755013771100312
kofbarometer,0.013482283514455906,0.00355641180025385
core_lag_2,0.011169766040280778,-0.0015419826490799208
headline_1m,0.011124678327041754,0.0008769404930184286
headline_lag_2,0.010968709839513216,-0.0013679818699220293
core_lag_1,0.010866516011687415,0.0022704836142164253
headline_lag_1,0.010803324875238187,0.0022289594421901725
infl_e_current_year,0.010104586693181011,-0.002665429139936553
gdp_index_eu,0.009808147478486842,0.0025872331933770604
gdp_index_ch,0.008804814751829662,0.0023225699896372394
Vol_loans,0.0047536197095816345,0.000962474065975273
PPI,0.003846563457361485,-0.0002665854804920384
cos_cycle_2,0.003319527911219918,0.0013138120615427348
sin_cycle_2,0.0012630916389613266,0.0009320362548404285
