Feature,MeanAbsSHAP,MeanSHAP
variable_mortgages_lag2,0.06161056468787124,0.06161056468787124
variable_mortgages_lag3,0.02727832409926005,0.02727832409926005
oilprices_lag2,0.008396877442678731,-0.008396877442678731
CH_2int_lag2,0.007517475143373839,-0.005724916588255693
unemployment_rate_lag2,0.007508917408142863,0.007489567175489859
kofbarometer_lag2,0.006746032670880739,0.006746032670880739
unemployment_rate_lag3,0.0049211608365270915,0.0049211608365270915
EU_fin_spread_lag2,0.0038406752277592503,-0.0034542306614597173
Saron_Rate_lag2,0.0037381946332485393,-0.0028614891977211013
oilprices_lag3,0.003437550334308852,-0.003437550334308852
CH_2int_lag3,0.002986163020781409,-0.002521986841410753
kofbarometer_lag3,0.0019199505773273811,0.0018354715056983894
EU_fin_spread_lag3,0.0016264053886458438,-0.0015162729849596355
Saron_Rate_lag3,0.0015660382480789745,-0.0013202468825750206
fin_spread_lag2,0.0013267096572833108,0.0011922547406750664
infl_e_next_year_lag2,0.0011529170569703172,0.0010941125090084439
M3_change_lag2,0.0010636927415578383,-0.0008450983205066444
Wage_change_lag2,0.0007796107846772055,0.00036919274197390583
infl_e_current_year_lag2,0.0007265556996234011,0.00013690511279351673
fin_spread_lag3,0.0005399508283806384,0.0004997001423126245
M2_change_lag2,0.0005020324812782512,-8.521728620762049e-05
sin_cycle_1_lag2,0.00046374926124888457,1.392421855495713e-05
M3_change_lag3,0.00040318574274685916,-0.00035547326274504775
target_headline_9m_lag3,0.00036436286467763897,0.00023561501187839136
Business_Confidence_EU_lag2,0.0003635890569508792,-0.00013503008858199638
infl_e_current_year_lag3,0.0003174116490104821,1.732577256639114e-05
infl_e_next_year_lag3,0.00031043156852089503,0.00024417355607769174
Wage_change_lag3,0.000263752250295512,0.00015192768597573154
target_headline_9m_lag2,0.00023796684621985354,0.0001513767717461301
cos_cycle_2_lag2,0.00021571688329459593,-5.882761959581144e-06
M1_change_lag2,0.00021399564147057775,-7.973261859141851e-05
M2_change_lag3,0.0002042375736184561,-4.432068907988553e-05
cos_cycle_1_lag2,0.00019213124681332329,-3.026486545730428e-06
Business_Confidence_EU_lag3,0.00018071947377965532,-9.215722749733997e-05
sin_cycle_1_lag3,0.00011423607184154535,-6.7496634374248465e-06
cos_cycle_1_lag3,0.00010431942716188573,-5.323445482640824e-06
M1_change_lag3,0.00010116026705366743,-3.189809454234673e-05
sin_cycle_2_lag2,9.395016910598034e-05,1.3075567011504983e-05
gdp_index_eu_lag3,7.980952068466668e-05,1.8706984511621417e-05
gdp_index_eu_lag2,7.590762052078123e-05,1.8548492508031116e-05
gdp_index_ch_lag2,7.362582300933454e-05,-3.846279355684039e-05
core_1m_lag2,6.6613557334033e-05,1.5427815334388376e-05
cos_cycle_2_lag3,5.336399095528379e-05,-1.4923393951707601e-05
PPI_lag2,4.902569258936852e-05,-4.445212112666534e-06
headline_1m_lag2,4.4980391493544586e-05,5.187270571107185e-06
gdp_index_ch_lag3,4.029878863725497e-05,-1.0563219314820968e-05
Exchange_Rate_CHF_lag2,3.614326002986016e-05,1.6238270067609242e-06
Manufacturing_EU_lag2,3.175281517911087e-05,1.4894290487302969e-05
retail_turnover_lag2,2.257754944631031e-05,-1.2170118264398173e-05
PPI_lag3,2.0005615232434434e-05,9.684227543200391e-06
Manufacturing_EU_lag3,1.956577614417318e-05,-4.065976167081883e-06
headline_1m_lag3,1.758507279200664e-05,6.977888665803949e-06
Exchange_Rate_CHF_lag3,1.71202902946521e-05,-1.5239966922095149e-06
real_turnover_lag3,1.686862967562814e-05,6.832237973055631e-06
core_1m_lag3,1.6135270323949244e-05,6.666672453916952e-06
Vol_loans_lag2,1.5980259882800436e-05,1.2953119840914762e-05
retail_turnover_lag3,1.2610487481740199e-05,-6.02325294654792e-06
real_turnover_lag2,9.523512314629752e-06,1.110411467561847e-06
Vol_loans_lag3,5.7372089999715655e-06,3.341766649707484e-06
sin_cycle_2_lag3,5.340575764883904e-20,5.695102951052129e-21
