Feature,MeanAbsSHAP,MeanSHAP
variable_mortgages_lag2,0.41304000191411816,0.41304000191411816
kofbarometer_lag2,0.13685741413766445,0.13685741413766445
variable_mortgages_lag3,0.12163770351770022,0.12163770351770022
oilprices_lag2,0.11394978103324761,-0.11394978103324761
EU_fin_spread_lag2,0.10269350337585124,-0.10187049112710311
target_core_12m_lag2,0.0919098577267665,0.07927934420960968
unemployment_rate_lag2,0.06686228648678612,0.06686228648678612
CH_2int_lag2,0.05051341526564538,-0.048234277805794076
Saron_Rate_lag2,0.041792875337225546,-0.038304780604647606
oilprices_lag3,0.04138229719166478,-0.04138229719166478
EU_fin_spread_lag3,0.03500445020127487,-0.03489822969441065
kofbarometer_lag3,0.01997402580843111,0.01997402580843111
infl_e_next_year_lag2,0.01687703779945475,-0.016557018106259633
unemployment_rate_lag3,0.016366943279108197,0.016366943279108197
CH_2int_lag3,0.014803296764639833,-0.014307364938443447
target_core_12m_lag3,0.01449068354252151,0.009968941798407984
fin_spread_lag2,0.012583801555870057,-0.011879863308479982
M3_change_lag2,0.012138954859065661,-0.011898718943123774
Wage_change_lag2,0.011833373525011784,0.011076024859681326
Saron_Rate_lag3,0.01170891484947306,-0.01124391728255286
Business_Confidence_EU_lag2,0.009067695475839228,0.0002762083155721254
infl_e_current_year_lag2,0.007381461201317852,0.0006537723515610339
M3_change_lag3,0.005260252888246463,-0.005222533911303942
infl_e_next_year_lag3,0.0046888234614805005,-0.004611253217379262
Wage_change_lag3,0.004093181071456714,0.003955086803134622
M2_change_lag2,0.003825744468647491,-0.002495032893108922
fin_spread_lag3,0.0037823740688521577,-0.0036578941698651997
Business_Confidence_EU_lag3,0.003694234093972953,0.0005121322458455074
M1_change_lag2,0.00325802753776567,0.0013526111562274566
infl_e_current_year_lag3,0.001969556622432057,0.00013364513423980273
gdp_index_eu_lag2,0.0017782809133150132,-0.0006983299803240498
gdp_index_ch_lag2,0.0014633824740103332,0.0007253412276479611
M1_change_lag3,0.0011132758686417325,0.0005314553604160827
cos_cycle_1_lag2,0.0009853471754887584,-0.0001055680782558986
M2_change_lag3,0.0008523020882842367,-0.0006305983713075685
sin_cycle_1_lag2,0.0007489611185284535,-8.030048916395656e-05
gdp_index_eu_lag3,0.000649915712435002,-0.00031349726216966286
Exchange_Rate_CHF_lag2,0.0005826415283544309,2.144006855158552e-05
PPI_lag2,0.0003713166409036798,2.363800484423913e-05
gdp_index_ch_lag3,0.00030482723141404903,0.00011810048910901162
Manufacturing_EU_lag2,0.0002643241070943154,0.00016443175547538327
sin_cycle_2_lag2,0.0002597203216618107,-2.256675920077462e-05
sin_cycle_1_lag3,0.000252872415272991,-8.887875255094289e-05
cos_cycle_2_lag2,0.00023839629101035631,-1.0800973885665376e-05
Exchange_Rate_CHF_lag3,0.00022417835231964485,-1.8225472538242692e-05
cos_cycle_1_lag3,0.00020868438649848062,-1.7705404571012977e-06
core_1m_lag2,0.00019127410333590465,8.465343760574627e-05
Vol_loans_lag2,0.00017260176512009387,0.0001696542139936192
cos_cycle_2_lag3,0.00014820909079224894,-3.2313715033976525e-07
real_turnover_lag3,0.00014146546274468582,3.2479312992598993e-05
PPI_lag3,0.0001225490626236904,-1.1899283196284371e-05
real_turnover_lag2,0.00011523261749927677,3.009144532263727e-05
Manufacturing_EU_lag3,9.080654898739108e-05,-2.6076783726587997e-05
headline_1m_lag2,8.440034232265313e-05,1.5664967416812617e-05
Vol_loans_lag3,4.58608532603785e-05,2.979500532017706e-05
retail_turnover_lag2,3.728793171854884e-05,-1.7055223644685767e-05
headline_1m_lag3,2.5636922385298935e-05,4.196740682259806e-06
retail_turnover_lag3,2.1581933363199946e-05,-1.2092883050789247e-05
core_1m_lag3,1.7039033109699638e-05,1.0648796233290148e-06
sin_cycle_2_lag3,4.4546791066969026e-20,1.867822972895363e-21
