Feature,MeanAbsSHAP,MeanSHAP
oilprices,0.2821747462990023,0.027009588673480127
kofbarometer,0.14687173140038365,-0.04780294631596282
cos_cycle_1,0.11251026496051371,-0.023376666197257562
Saron_Rate,0.10164962448118561,-0.06438982299213103
Business_Confidence_EU,0.08043807492242726,0.02989494149191623
M2_change,0.0791958670984744,-0.02387047184064303
M1_change,0.07688206174583295,-0.00011913817164859662
unemployment_rate,0.07370432456578212,-0.06066917648996342
variable_mortgages,0.0636985389137075,-0.06255089785589847
infl_e_next_year,0.04269924808447592,-0.0011719335283708523
CH_2int,0.030617867416685606,-0.009153143878832717
fin_spread,0.025583755119233102,-0.012006681920664853
infl_e_current_year,0.016199454359481488,0.006604424379868294
gdp_index_eu,0.00781502195171886,-0.0018367765733787282
EU_fin_spread,0.007530193822640353,-0.003535451508147096
M3_change,0.006724317199723222,0.006243430790873321
Wage_change,0.005579111194227581,0.0008219924908047654
core_lag_2,0.005510956550933567,-0.005510956550933567
sin_cycle_1,0.004332756601818928,-0.004332756601818928
Vol_loans,0.003694372114921814,0.003694372114921814
core_lag_1,0.0032138937459314267,-0.0032138937459314267
core_1m,0.0021575287246075655,-0.0021575287246075655
PPI,0.001699573782167049,0.001699573782167049
gdp_index_ch,0.0014921544387717551,0.0009578040427886898
headline_1m,0.0011720476508077695,-0.0011720476508077695
Manufacturing_EU,0.001001647631363696,-0.001001647631363696
headline_lag_2,0.0009163936533173836,-0.0009163936533173836
real_turnover,0.000719221901178194,-0.000719221901178194
Exchange_Rate_CHF,0.0,0.0
retail_turnover,0.0,0.0
headline_lag_1,0.0,0.0
sin_cycle_2,0.0,0.0
cos_cycle_2,0.0,0.0
