Feature,MeanAbsSHAP,MeanSHAP
Business_Confidence_EU,0.12368975200330651,0.047721580282379286
M1_change,0.054236570729980615,-0.01810846181104203
kofbarometer,0.03264475527312816,-0.007397099276672017
unemployment_rate,0.029133707488024047,-0.02471508731155856
variable_mortgages,0.02434983938272413,0.016462627788304502
M2_change,0.023225626572354812,-0.015052115697850194
oilprices,0.019326960774002984,0.005503147138251086
gdp_index_eu,0.01784205313889315,-0.0006296221098936511
Wage_change,0.01662272363786754,-0.0038621889071575257
fin_spread,0.015115687485919568,0.0025539412514554386
infl_e_next_year,0.014696619616906227,-0.0029606526040941183
Saron_Rate,0.01038240109489335,0.0065334728249036985
M3_change,0.008067592640609798,0.0036834230722782918
PPI,0.005420985612828682,0.003136665164583647
infl_e_current_year,0.004825028783162972,0.004825028783162972
CH_2int,0.004769527402658594,0.002662336703046045
gdp_index_ch,0.0035680169640725104,0.00192089590778177
headline_1m,0.0032503076441804156,-0.0025433425151804323
EU_fin_spread,0.002973295474763054,0.00023137483216648723
core_1m,0.0023131243447702,-0.0018954153955586849
retail_turnover,0.001315648852137815,0.001315648852137815
Manufacturing_EU,0.0012542084579883958,-0.0009430789913601829
core_lag_2,0.0010275460157653873,-0.0005869173052721873
real_turnover,0.00037627339904568934,0.00019354528660137023
headline_lag_2,0.00035474580556942557,0.00035474580556942557
headline_lag_1,0.00029417382264379787,0.00029417382264379787
core_lag_1,0.00018404346297525744,-0.00018404346297525744
Vol_loans,0.0,0.0
Exchange_Rate_CHF,0.0,0.0
sin_cycle_1,0.0,0.0
cos_cycle_1,0.0,0.0
sin_cycle_2,0.0,0.0
cos_cycle_2,0.0,0.0
