Feature,MeanAbsSHAP,MeanSHAP
variable_mortgages,0.20874473979160457,-0.18548101148247745
oilprices,0.17389779133424446,0.013922120451474286
Business_Confidence_EU,0.08720061556553689,0.0305228082069684
unemployment_rate,0.05896393106935658,-0.050236892874912197
kofbarometer,0.0575640275823345,-0.02892908421489697
M1_change,0.050143019490146656,-0.014945695766545555
CH_2int,0.043846553157578794,-0.03134547933819288
Saron_Rate,0.02944242044033332,-0.014367551747497743
M2_change,0.02830457216508799,-0.02448430697580594
fin_spread,0.0164712201928325,0.002028837255657561
M3_change,0.015134111979670363,0.0026577991156297243
EU_fin_spread,0.015022817900209475,0.00046605547445460456
Wage_change,0.010182552010855625,-0.0006068084350165301
gdp_index_eu,0.009320836557192645,0.000847862066232454
infl_e_current_year,0.006864119423912232,0.000684748418777159
gdp_index_ch,0.002582956847063391,0.0008080869907549191
infl_e_next_year,0.0018489474364129532,-0.00048391847265931496
PPI,0.0014347020296919873,0.0010971243549439914
retail_turnover,0.0012362230693376021,0.0012362230693376021
core_lag_1,0.0006654745616713064,-0.0006654745616713064
sin_cycle_1,4.521232088891063e-05,-4.521232088891063e-05
Vol_loans,0.0,0.0
Manufacturing_EU,0.0,0.0
real_turnover,0.0,0.0
Exchange_Rate_CHF,0.0,0.0
core_1m,0.0,0.0
headline_1m,0.0,0.0
headline_lag_2,0.0,0.0
headline_lag_1,0.0,0.0
core_lag_2,0.0,0.0
cos_cycle_1,0.0,0.0
sin_cycle_2,0.0,0.0
cos_cycle_2,0.0,0.0
