Feature,MeanAbsSHAP,MeanSHAP
kofbarometer_lag2,0.4964541619145694,0.4964073348982163
oilprices_lag2,0.20654344338883837,-0.20654210541597612
kofbarometer_lag3,0.16847705396007018,0.1684560553818282
oilprices_lag3,0.08863824873459775,-0.08863246815508409
CH_2int_lag2,0.07999896430314644,-0.07791339687568223
Saron_Rate_lag2,0.06964636411136166,-0.06815187688810173
variable_mortgages_lag2,0.060729093617073626,-0.043568053230473434
target_headline_6m_lag2,0.05389438212524333,-0.03293461885094892
variable_mortgages_lag3,0.05116816102335908,-0.047659714280797516
CH_2int_lag3,0.043225825499349634,-0.04291881308311135
sin_cycle_1_lag2,0.03864044675521551,0.0040363296126966815
unemployment_rate_lag2,0.03839096027183787,-0.0346186477659533
Saron_Rate_lag3,0.026983804884603255,-0.02666588537563445
infl_e_current_year_lag2,0.018282305109938928,0.008990238951943777
infl_e_next_year_lag2,0.01755265026950783,0.01623077096597177
EU_fin_spread_lag2,0.016170307688215636,0.012675523388265914
EU_fin_spread_lag3,0.016124903167019852,0.015899298504674305
target_headline_6m_lag3,0.015599405161201552,-0.007206244636132489
unemployment_rate_lag3,0.01554745021027371,-0.011507903741064801
sin_cycle_1_lag3,0.012074431400219448,0.0017342099247758243
gdp_index_eu_lag2,0.009402270931051209,-0.009386102661586081
Business_Confidence_EU_lag2,0.009253453107320798,-0.003466014597013979
Wage_change_lag2,0.008041621805467223,-0.008024094942996112
Business_Confidence_EU_lag3,0.007682664911869896,-0.004545693413273869
fin_spread_lag2,0.006540841221445622,-0.0035713368195733337
infl_e_current_year_lag3,0.005459923079994536,0.002974881994797892
gdp_index_eu_lag3,0.005422005704444825,-0.005417979604613362
cos_cycle_1_lag3,0.0044308022968270995,-1.7246003610905436e-05
cos_cycle_1_lag2,0.004300015409054735,3.180606287469502e-05
fin_spread_lag3,0.0031370733923994716,0.003050607114789922
PPI_lag2,0.0028036476869650823,-0.0003366526263058578
M2_change_lag3,0.0027830817498633387,-0.0026763087764505354
M2_change_lag2,0.002761494862453746,-0.0022846028753047377
M3_change_lag2,0.00237225026182847,0.0005770034302885664
M1_change_lag2,0.0021157296314011672,0.0005109393195936612
infl_e_next_year_lag3,0.0019245382286961082,0.0010660212633835965
M1_change_lag3,0.0018439937173271453,-0.0014810913882503552
M3_change_lag3,0.0018022984941407825,-0.0010330407094853568
gdp_index_ch_lag2,0.0013195463763895614,-0.0005632536690258382
gdp_index_ch_lag3,0.0013147631932223082,-0.0013095647435207105
Wage_change_lag3,0.0010660709162758882,-0.000595210123488109
Manufacturing_EU_lag2,0.0010622469801970654,0.0002196120412946024
sin_cycle_2_lag2,0.0010369270160638603,-1.1799431859726526e-05
Exchange_Rate_CHF_lag2,0.0009257894598589147,6.943849913433077e-05
Manufacturing_EU_lag3,0.0008845798221055603,-0.0001926959730853845
PPI_lag3,0.0007888214588133196,-0.00041730475076085096
headline_1m_lag2,0.0004600064067402159,7.144744968953295e-05
cos_cycle_2_lag3,0.0004045505156459572,-0.00010071496041555843
real_turnover_lag3,0.0002983481336850772,0.0001909957486439211
core_1m_lag2,0.00027750401702947373,4.9363029057820625e-05
Vol_loans_lag2,0.00024550949774305064,0.00023651972022297783
Exchange_Rate_CHF_lag3,0.00024260434590927946,0.00012903682451287905
cos_cycle_2_lag2,0.0002316378492711237,-5.2258407718422114e-05
retail_turnover_lag2,0.00019420640472777215,-3.724258632976236e-05
real_turnover_lag2,0.00011665068370762132,-6.1038433302080425e-06
core_1m_lag3,6.678723062180188e-05,-3.27890628433769e-05
retail_turnover_lag3,6.084459830440347e-05,-1.0350849485435986e-07
headline_1m_lag3,5.783219150111383e-05,-2.5816069861112343e-05
Vol_loans_lag3,2.3844598237605583e-05,1.6513518287016358e-05
sin_cycle_2_lag3,1.5566276720654605e-19,3.4062154841201185e-20
