Feature,MeanAbsSHAP,MeanSHAP
variable_mortgages_lag2,0.04794668900712612,0.04794668900712612
variable_mortgages_lag3,0.026355828886821107,0.026355828886821107
unemployment_rate_lag2,0.00942131191173953,-0.00942131191173953
CH_2int_lag2,0.005477865533158238,-0.0036692733233603912
target_core_3m_lag3,0.004659268006610828,0.002243737066713076
EU_fin_spread_lag2,0.00425135266348325,-0.003726958556137506
kofbarometer_lag2,0.0033892108282724113,0.0030949275614526846
unemployment_rate_lag3,0.0033252053590356644,-0.003277820564918077
Saron_Rate_lag2,0.0029476997980296443,-0.0015867603803328923
target_core_3m_lag2,0.0029322955757444067,0.0013295363893634571
CH_2int_lag3,0.0025964976924226168,-0.0018304676431893005
EU_fin_spread_lag3,0.002276132179628544,-0.0020437876164450517
kofbarometer_lag3,0.0019387576885836202,0.0012157608590605
Saron_Rate_lag3,0.0019270592127265413,-0.0010785878012387808
infl_e_next_year_lag2,0.0014213441250867536,0.0013936695205557016
oilprices_lag2,0.0011801761002919599,-0.0010621272246418001
Business_Confidence_EU_lag2,0.000881203542372776,-0.00032542197726502243
infl_e_current_year_lag2,0.0007744266432273433,0.0005280163867643804
M3_change_lag2,0.000718217147846687,-0.0005424644295730164
oilprices_lag3,0.0006930403487346889,-0.00038276123246387884
fin_spread_lag2,0.0006209898951948686,0.0004985538484047417
sin_cycle_1_lag2,0.0005820149690662767,2.040847578537238e-05
M2_change_lag2,0.0005592578195493628,-9.364841902713486e-05
cos_cycle_1_lag2,0.0005553843501286159,2.75196281278881e-05
Wage_change_lag2,0.0005441947491093487,0.0003133281484536319
cos_cycle_2_lag2,0.0005294377827648381,-1.4460358751379931e-06
Business_Confidence_EU_lag3,0.0004935372040599195,-0.00023995219563975712
infl_e_next_year_lag3,0.0004900008044331624,0.00046337171640977
M3_change_lag3,0.00041710131031633265,-0.00035243413949171185
M2_change_lag3,0.0003825543723235832,-7.218251011624686e-05
infl_e_current_year_lag3,0.00030290416676082027,0.0001918303288287573
M1_change_lag2,0.00028882947541506874,-4.980638687576393e-05
Wage_change_lag3,0.00028490710368630036,0.00019241634794506392
sin_cycle_1_lag3,0.00026939261132644115,3.635976470153088e-05
M1_change_lag3,0.00024391476223472024,-2.4170051444974234e-05
gdp_index_ch_lag2,0.00023903632769120404,0.0001452264805619703
sin_cycle_2_lag2,0.00022121797549822084,8.108436258551872e-07
fin_spread_lag3,0.00021403677686032292,0.00011649152962609752
gdp_index_eu_lag2,0.00021084261944284021,0.000129365181995604
gdp_index_eu_lag3,0.0001854748001656377,0.00011588846711241555
cos_cycle_2_lag3,0.00016593614341667387,1.035048928216787e-05
core_1m_lag2,0.00015035286713658695,4.7404883750947486e-05
headline_1m_lag2,0.00013515114023187664,2.6124063674707924e-05
gdp_index_ch_lag3,0.00012314092625035651,-3.468138542408788e-05
cos_cycle_1_lag3,9.00551192137349e-05,-1.9316409901522216e-05
PPI_lag2,6.915705973055214e-05,4.5298689343136485e-06
retail_turnover_lag2,5.401090494493262e-05,4.2083638494868485e-05
Manufacturing_EU_lag2,5.3314424314282954e-05,-9.615045805809887e-07
headline_1m_lag3,4.6600394522146175e-05,1.572040694772058e-05
core_1m_lag3,4.164664811581354e-05,1.715367936200571e-05
real_turnover_lag3,3.7514501948400874e-05,5.93957410270332e-06
Exchange_Rate_CHF_lag2,3.102594152385301e-05,-2.3157527820027833e-06
PPI_lag3,2.85463139462753e-05,-9.502231728741627e-07
Vol_loans_lag2,2.800512326350456e-05,2.347400739313927e-05
retail_turnover_lag3,2.665324949207363e-05,-1.652199186779345e-07
Manufacturing_EU_lag3,2.58715079129933e-05,-9.567108271774726e-06
Exchange_Rate_CHF_lag3,2.5289337621142613e-05,5.839597977552239e-06
Vol_loans_lag3,1.2518033474949464e-05,4.863034835125024e-06
real_turnover_lag2,1.251501819087157e-05,2.338433345309613e-06
sin_cycle_2_lag3,1.6529460446358694e-19,3.2811215388325555e-20
