Feature,MeanAbsSHAP,MeanSHAP
oilprices,0.12965805566974783,0.00027784505363349834
kofbarometer,0.10837853070988258,-0.047186538656550606
M2_change,0.09304415885198712,0.003282052965811893
M1_change,0.09293414618010823,0.029573376330629675
Business_Confidence_EU,0.07716630984134026,0.04018234781257666
unemployment_rate,0.058334855476824404,-0.041452646568569076
infl_e_next_year,0.03549787892118624,0.006941570070357083
Saron_Rate,0.028659735012354214,-0.0032629557000189735
fin_spread,0.018336710814900528,-0.005112422097488453
cos_cycle_1,0.01731150398483631,-0.005464305576796847
CH_2int,0.014932894012885896,0.014295771769902701
M3_change,0.012824673099643889,-0.001494801094879953
EU_fin_spread,0.012336001846534167,-0.011573184134387529
variable_mortgages,0.011273637137253588,-0.005586967423577564
gdp_index_eu,0.01118798927749975,-0.00181305488840324
Wage_change,0.00971674430657141,-0.003177574389654092
Vol_loans,0.008954339599475909,0.008954339599475909
sin_cycle_1,0.005213700663312692,-0.0038048783337631237
infl_e_current_year,0.005172237872822963,0.0036337846766049267
core_lag_2,0.004704464748474894,-0.004704464748474894
gdp_index_ch,0.0046187490932310055,-0.0004767326809966999
PPI,0.00290678236990371,0.0024494032879686326
real_turnover,0.001862702499157253,-0.0007647216986376736
Manufacturing_EU,0.001700377626850043,-0.0012555815924163694
core_lag_1,0.0009898842855741202,-0.0009898842855741202
headline_1m,0.000677267747388853,-0.000677267747388853
headline_lag_1,0.0006539689754239571,0.000377092723451402
core_1m,0.0005945347742191225,-0.0005945347742191225
Exchange_Rate_CHF,0.0004526362108581,-0.0004526362108581
retail_turnover,0.00042167465686142455,-0.00042167465686142455
headline_lag_2,0.0,0.0
sin_cycle_2,0.0,0.0
cos_cycle_2,0.0,0.0
