Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
bvar_independent_niw_hierarchical,Headline,6,M1_change_lag2,0.0013408484817643489,0.0005389199281486175
bvar_independent_niw_hierarchical,Headline,6,Saron_Rate_lag2,0.0013306289883874924,-0.0005492573907372395
bvar_independent_niw_hierarchical,Headline,6,EU_fin_spread_lag2,0.0012925812087783226,0.0005195201259760925
bvar_independent_niw_hierarchical,Headline,6,CH_2int_lag2,0.0012925812087783226,-0.0005195201259760925
bvar_independent_niw_hierarchical,Headline,6,kofbarometer_lag2,0.00124124464247011,-0.0012369869578821343
bvar_independent_niw_hierarchical,Headline,6,oilprices_lag2,0.001229431708493166,0.0010478204266656179
bvar_independent_niw_hierarchical,Headline,6,variable_mortgages_lag2,0.0011085033565144276,-0.0009536345168178798
bvar_independent_niw_hierarchical,Headline,6,cos_cycle_1_lag2,0.0010538538498038146,-3.4611246812642655e-05
bvar_independent_niw_hierarchical,Headline,6,fin_spread_lag2,0.0009639499347885096,-0.0008292766322234431
bvar_independent_niw_hierarchical,Headline,6,sin_cycle_1_lag3,0.0009587500714480537,-2.2071852691414638e-05
bvar_independent_niw_hierarchical,Headline,6,Vol_loans_lag2,0.0007143693192852272,0.0006253471796360184
bvar_independent_niw_hierarchical,Headline,6,Wage_change_lag2,0.0006999758285226737,0.0005595339505010488
bvar_independent_niw_hierarchical,Headline,6,gdp_index_ch_lag2,0.0006986284366717329,-0.0005697402356746096
bvar_independent_niw_hierarchical,Headline,6,Business_Confidence_EU_lag2,0.0006652312003802848,-0.0005425043714057307
bvar_independent_niw_hierarchical,Headline,6,gdp_index_eu_lag2,0.0006211885950209373,-0.0005065870754011467
bvar_independent_niw_hierarchical,Headline,6,M2_change_lag3,0.00048535190624270693,0.0002444932313958307
bvar_independent_niw_hierarchical,Headline,6,M1_change_lag3,0.0004639788710013396,0.00023372668781438703
bvar_independent_niw_hierarchical,Headline,6,Saron_Rate_lag3,0.00045669236537817923,-0.0002283802526603588
bvar_independent_niw_hierarchical,Headline,6,kofbarometer_lag3,0.0004497354098045975,-0.0004435848091111278
bvar_independent_niw_hierarchical,Headline,6,CH_2int_lag3,0.00044727676399152925,-0.00022531309746597408
bvar_independent_niw_hierarchical,Headline,6,EU_fin_spread_lag3,0.00044727676399152925,0.00022531309746597408
bvar_independent_niw_hierarchical,Headline,6,oilprices_lag3,0.0004293867708533014,0.00037520418752138646
bvar_independent_niw_hierarchical,Headline,6,variable_mortgages_lag3,0.00038050099944656726,-0.0003333682827238241
bvar_independent_niw_hierarchical,Headline,6,fin_spread_lag3,0.0003308820956183613,-0.00028989568006599465
bvar_independent_niw_hierarchical,Headline,6,gdp_index_ch_lag3,0.00027390071911901606,-0.00020874565552877312
bvar_independent_niw_hierarchical,Headline,6,Wage_change_lag3,0.00027168275380725173,0.00021470047164558415
bvar_independent_niw_hierarchical,Headline,6,Business_Confidence_EU_lag3,0.0002608071681602343,-0.00019876677746345973
bvar_independent_niw_hierarchical,Headline,6,gdp_index_eu_lag3,0.0002435400478333408,-0.00018560713201482782
bvar_independent_niw_hierarchical,Headline,6,Vol_loans_lag3,0.00023771256419124836,0.00020885019723557657
bvar_independent_niw_hierarchical,Headline,6,cos_cycle_1_lag3,0.00012076980581695712,4.689370985072556e-05
bvar_independent_niw_hierarchical,Headline,6,Exchange_Rate_CHF_lag2,0.00010741877879724594,-6.634528443770253e-05
bvar_independent_niw_hierarchical,Headline,6,Manufacturing_EU_lag2,8.223323788735074e-05,-6.1391456306736e-05
bvar_independent_niw_hierarchical,Headline,6,sin_cycle_2_lag2,7.74588353354506e-05,-3.615110328087577e-06
bvar_independent_niw_hierarchical,Headline,6,real_turnover_lag2,6.428601489586568e-05,4.7992906226313064e-05
bvar_independent_niw_hierarchical,Headline,6,sin_cycle_2_lag3,5.26198301450616e-05,-4.502444109760621e-06
bvar_independent_niw_hierarchical,Headline,6,cos_cycle_2_lag2,4.97302965293586e-05,1.5354894419825306e-06
bvar_independent_niw_hierarchical,Headline,6,retail_turnover_lag2,4.566175572391083e-05,-2.7045685167792273e-05
bvar_independent_niw_hierarchical,Headline,6,Exchange_Rate_CHF_lag3,4.4909421569805635e-05,-1.9826782501001623e-05
bvar_independent_niw_hierarchical,Headline,6,headline_1m_lag2,4.200430221235367e-05,-1.827920395484236e-05
bvar_independent_niw_hierarchical,Headline,6,Manufacturing_EU_lag3,3.053726978731005e-05,-1.1482045637288795e-05
bvar_independent_niw_hierarchical,Headline,6,infl_e_current_year_lag2,2.812461353015461e-05,1.665834856639289e-05
bvar_independent_niw_hierarchical,Headline,6,cos_cycle_2_lag3,2.413141776421408e-05,2.5792146759713623e-06
bvar_independent_niw_hierarchical,Headline,6,real_turnover_lag3,2.387257793637302e-05,8.976114474355366e-06
bvar_independent_niw_hierarchical,Headline,6,core_1m_lag3,2.37422477173046e-05,2.783640273433573e-06
bvar_independent_niw_hierarchical,Headline,6,core_1m_lag2,1.9920467839131895e-05,-6.824368560463623e-06
bvar_independent_niw_hierarchical,Headline,6,retail_turnover_lag3,1.9030183955974178e-05,3.260090278587962e-06
bvar_independent_niw_hierarchical,Headline,6,headline_1m_lag3,1.5879873558392338e-05,7.157233690097339e-07
bvar_independent_niw_hierarchical,Headline,6,infl_e_current_year_lag3,1.172133135671907e-05,-2.007999423261064e-06
bvar_independent_niw_hierarchical,Headline,9,target_headline_9m_lag3,0.11557678469190709,0.0916722126863454
bvar_independent_niw_hierarchical,Headline,9,oilprices_lag2,0.08223532894490984,0.06905700501166678
bvar_independent_niw_hierarchical,Headline,9,variable_mortgages_lag2,0.07971004823248122,-0.0688744863216415
bvar_independent_niw_hierarchical,Headline,9,sin_cycle_1_lag2,0.07788966616336716,0.0033022011920013973
bvar_independent_niw_hierarchical,Headline,9,kofbarometer_lag2,0.07665146372457836,-0.07665146372457836
bvar_independent_niw_hierarchical,Headline,9,fin_spread_lag2,0.06931552831494665,-0.059892968485995124
bvar_independent_niw_hierarchical,Headline,9,cos_cycle_2_lag2,0.06808691226257124,-0.0004514566984413157
bvar_independent_niw_hierarchical,Headline,9,Vol_loans_lag2,0.05824300039598779,0.052412786284847024
bvar_independent_niw_hierarchical,Headline,9,target_headline_9m_lag2,0.05431816210787598,-0.01499354412551561
bvar_independent_niw_hierarchical,Headline,9,sin_cycle_2_lag3,0.052407324991234995,-1.4247409654609642e-05
bvar_independent_niw_hierarchical,Headline,9,sin_cycle_2_lag2,0.05157929091878615,-0.00044658812050740043
bvar_independent_niw_hierarchical,Headline,9,cos_cycle_1_lag2,0.0411638302252642,-0.00035379321072816217
bvar_independent_niw_hierarchical,Headline,9,Wage_change_lag2,0.03580260858869122,0.03208708597606983
bvar_independent_niw_hierarchical,Headline,9,gdp_index_ch_lag2,0.034318905953260204,-0.030262637097848762
bvar_independent_niw_hierarchical,Headline,9,Business_Confidence_EU_lag2,0.03267832485002695,-0.028815961885522556
bvar_independent_niw_hierarchical,Headline,9,cos_cycle_1_lag3,0.031131507349486633,1.3654620711644796e-05
bvar_independent_niw_hierarchical,Headline,9,gdp_index_eu_lag2,0.03051480852013813,-0.02690815894926737
bvar_independent_niw_hierarchical,Headline,9,kofbarometer_lag3,0.02952149532518449,-0.02951966256838612
bvar_independent_niw_hierarchical,Headline,9,Exchange_Rate_CHF_lag2,0.028234221790817565,-0.019043722360947823
bvar_independent_niw_hierarchical,Headline,9,oilprices_lag3,0.02700129258492223,0.023374480985483226
bvar_independent_niw_hierarchical,Headline,9,variable_mortgages_lag3,0.025578034809114903,-0.02216781070166578
bvar_independent_niw_hierarchical,Headline,9,fin_spread_lag3,0.022242553296178164,-0.01927703651477092
bvar_independent_niw_hierarchical,Headline,9,sin_cycle_1_lag3,0.019031067747270983,0.0013944685239792966
bvar_independent_niw_hierarchical,Headline,9,Vol_loans_lag3,0.017982357578373333,0.015612592926106991
bvar_independent_niw_hierarchical,Headline,9,Manufacturing_EU_lag2,0.01731149434604502,-0.011847385828634838
bvar_independent_niw_hierarchical,Headline,9,Wage_change_lag3,0.016531257617639104,0.013956759864813548
bvar_independent_niw_hierarchical,Headline,9,gdp_index_ch_lag3,0.015648691835946943,-0.01390044612014532
bvar_independent_niw_hierarchical,Headline,9,Saron_Rate_lag2,0.015168656919333126,-0.011792749182760165
bvar_independent_niw_hierarchical,Headline,9,M2_change_lag2,0.015000732503903996,0.013744547253132233
