Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
bvar_minnesota,Core,3,sin_cycle_2_lag3,8.85671060147922e-20,3.4566803455698206e-21
bvar_minnesota,Core,6,variable_mortgages_lag2,0.4064280308933325,0.4064280308933325
bvar_minnesota,Core,6,variable_mortgages_lag3,0.15938425435834538,0.15938425435834538
bvar_minnesota,Core,6,kofbarometer_lag2,0.12649958559204638,0.12649958559204638
bvar_minnesota,Core,6,unemployment_rate_lag2,0.07217816770144964,-0.07217816770144964
bvar_minnesota,Core,6,EU_fin_spread_lag2,0.0704315721479571,-0.06985818781777477
bvar_minnesota,Core,6,oilprices_lag2,0.05779233892849283,-0.05779233892849283
bvar_minnesota,Core,6,target_core_6m_lag2,0.04906872843466263,-0.0053830466585930116
bvar_minnesota,Core,6,kofbarometer_lag3,0.04079467758704599,0.04079467758704599
bvar_minnesota,Core,6,target_core_6m_lag3,0.0367107879478821,0.026361270504040718
bvar_minnesota,Core,6,CH_2int_lag2,0.0366624535106926,-0.034791889418419514
bvar_minnesota,Core,6,Saron_Rate_lag2,0.03067712050565663,-0.028197109559275714
bvar_minnesota,Core,6,EU_fin_spread_lag3,0.02891510520682864,-0.028772836548145088
bvar_minnesota,Core,6,oilprices_lag3,0.028030014835642447,-0.028017976970616292
bvar_minnesota,Core,6,CH_2int_lag3,0.014332748337233076,-0.013824928441676012
bvar_minnesota,Core,6,unemployment_rate_lag3,0.014082679708659842,-0.014082679708659842
bvar_minnesota,Core,6,sin_cycle_1_lag2,0.012526891457224448,0.001167638511646468
bvar_minnesota,Core,6,Saron_Rate_lag3,0.012436348293736693,-0.011904426797056594
bvar_minnesota,Core,6,M3_change_lag2,0.011789057146682692,-0.011557128893879779
bvar_minnesota,Core,6,Wage_change_lag2,0.009028336380011189,0.0087740644657592
bvar_minnesota,Core,6,Business_Confidence_EU_lag2,0.007240893227333816,0.0005856786759942713
bvar_minnesota,Core,6,cos_cycle_1_lag2,0.0055509980275666145,-3.792864193330722e-05
bvar_minnesota,Core,6,M3_change_lag3,0.005472605549166457,-0.0054193821989193475
bvar_minnesota,Core,6,Wage_change_lag3,0.004953625878983577,0.004880058731172674
bvar_minnesota,Core,6,infl_e_next_year_lag2,0.004920819874689911,0.004754025087682376
bvar_minnesota,Core,6,Business_Confidence_EU_lag3,0.003975012689451573,0.00010413294375304786
bvar_minnesota,Core,6,M2_change_lag2,0.003875323557277468,-0.003027769421042415
bvar_minnesota,Core,6,infl_e_current_year_lag2,0.0034541636009839463,0.001196571334230362
bvar_minnesota,Core,6,cos_cycle_1_lag3,0.0033809527232799984,0.00015590208093603096
