Feature,MeanAbsSHAP,MeanSHAP
Business_Confidence_EU,0.041744565544575694,0.01568042972010435
kofbarometer,0.03544635544142942,-0.001175965882270802
variable_mortgages,0.030231713536996257,0.007837509707482341
Saron_Rate,0.014465163783824184,0.008221620827792854
Wage_change,0.013807879285169272,-0.004383795163726991
M2_change,0.013485419522052015,-0.005601533572176447
infl_e_current_year,0.011910324642857437,0.005341681098417085
oilprices,0.011453194855518357,0.007700783848153245
gdp_index_ch,0.010488110036651723,-0.0053276109983905785
fin_spread,0.010291970605853356,-0.008958005813268196
CH_2int,0.01028602658065523,0.007561782243799549
M1_change,0.0097505117525147,-0.006610090653177914
EU_fin_spread,0.007917244760069216,0.006721523508738406
M3_change,0.00661228152400954,0.0050267594863045864
gdp_index_eu,0.00470693240743662,-0.0042835577215206404
unemployment_rate,0.004550207365955498,-0.0037575106373560767
infl_e_next_year,0.002990802289045077,4.320876043422139e-05
Vol_loans,0.0020622828836489426,0.001539560577451696
core_1m,0.0007731950475357978,-0.0006484803906390448
PPI,0.0007297626748301169,8.139095637144041e-05
Exchange_Rate_CHF,0.0005213088419269659,-3.726067344595744e-05
headline_1m,0.0005110744077793404,-0.00020317867788468937
core_lag_2,0.00047949585603448936,-0.00014867705710378722
core_lag_1,0.0003911639523301979,-0.0003911639523301979
Manufacturing_EU,0.00038790926606475744,-0.00018584236022377022
headline_lag_2,0.00018239556041565745,0.00018239556041565745
real_turnover,0.00014386017468122768,-0.00014386017468122768
retail_turnover,3.183136177209149e-05,3.183136177209149e-05
headline_lag_1,0.0,0.0
sin_cycle_1,0.0,0.0
cos_cycle_1,0.0,0.0
sin_cycle_2,0.0,0.0
cos_cycle_2,0.0,0.0
