Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
QRF_Default_PCA,Core,3,cos_cycle_2,0.4842737077050596,0.04931397335877159
QRF_Default_PCA,Core,3,oilprices,0.2668098317262567,-0.1341575251808526
QRF_Default_PCA,Core,3,fin_spread,0.2512358759186961,0.1463004684646017
QRF_Default_PCA,Core,3,variable_mortgages,0.20185609956673534,0.11754548119794633
QRF_Default_PCA,Core,3,headline_lag_1,0.184236140502982,-0.1235686687933957
QRF_Default_PCA,Core,3,unemployment_rate,0.17971286876292336,0.10396648645114728
QRF_Default_PCA,Core,3,headline_lag_2,0.1641624714340339,0.08600849862882479
QRF_Default_PCA,Core,3,core_lag_2,0.15455430459315742,0.08196362789518391
QRF_Default_PCA,Core,3,sin_cycle_2,0.1469471617663621,0.007595095244226417
QRF_Default_PCA,Core,3,cos_cycle_1,0.12983318934500354,-0.11085228692480636
QRF_Default_PCA,Core,3,sin_cycle_1,0.12802127648230932,0.08998174613408078
QRF_Default_PCA,Core,3,core_lag_1,0.07929406346366216,-0.03521751321209044
QRF_Default_PCA,Core,3,core_1m,0.06776924573703319,-0.05370876536989974
QRF_Default_PCA,Core,3,PPI,0.046203697747011566,-0.010421489070605772
QRF_Default_PCA,Core,3,M2_change,0.04410777148801233,-0.009856596379176338
QRF_Default_PCA,Core,3,M1_change,0.042511413578318454,-0.009499864332606389
QRF_Default_PCA,Core,3,Saron_Rate,0.041438231790288965,0.00926004446936609
QRF_Default_PCA,Core,3,EU_fin_spread,0.04129066929443491,-0.009227069238170548
QRF_Default_PCA,Core,3,CH_2int,0.04059310113221573,0.009071186327064351
QRF_Default_PCA,Core,3,kofbarometer,0.03189552855404774,0.0019718007956686214
QRF_Default_PCA,Core,3,headline_1m,0.03062751835044369,-0.01445373646417651
QRF_Default_PCA,Core,3,infl_e_current_year,0.02400745945395406,-0.0014841556104979881
QRF_Default_PCA,Core,3,gdp_index_eu,0.022836363870834347,0.00141175777583955
QRF_Default_PCA,Core,3,gdp_index_ch,0.020574937917223878,0.001271955060637049
QRF_Default_PCA,Core,6,cos_cycle_1,0.08954845491049188,-0.018309153418158534
QRF_Default_PCA,Core,6,M2_change,0.07356730709544428,-0.013262092165263807
QRF_Default_PCA,Core,6,M1_change,0.07093829825910736,-0.012788156678600436
QRF_Default_PCA,Core,6,Saron_Rate,0.06857893135470247,0.012362829959799981
QRF_Default_PCA,Core,6,EU_fin_spread,0.06844411038873648,-0.012338525575868526
QRF_Default_PCA,Core,6,CH_2int,0.0671408410510652,0.012103583197864462
QRF_Default_PCA,Core,6,sin_cycle_1,0.06499683643013045,-0.001618051263835361
QRF_Default_PCA,Core,6,oilprices,0.05682992814637368,0.03399624930136302
QRF_Default_PCA,Core,6,Wage_change,0.03670057969635669,0.02195466539475993
QRF_Default_PCA,Core,6,unemployment_rate,0.03396427662681675,-0.017256887355145502
QRF_Default_PCA,Core,6,fin_spread,0.03385208699116562,-0.02025066767212743
QRF_Default_PCA,Core,6,variable_mortgages,0.030443890456182596,-0.01821184934434607
QRF_Default_PCA,Core,6,core_1m,0.021021950618055694,-0.004755013771100312
QRF_Default_PCA,Core,6,kofbarometer,0.013482283514455906,0.00355641180025385
QRF_Default_PCA,Core,6,core_lag_2,0.011169766040280778,-0.0015419826490799208
