Date,Target,Horizon,Factor,Variable,Weight
2018-12-01,Core,3,Factor_3,Vol_loans,-0.2523
2018-12-01,Core,3,Factor_4,retail_turnover,-0.4343
2018-12-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2018-12-01,Core,3,Factor_4,Wage_change,-0.3197
2018-12-01,Core,3,Factor_4,Saron_Rate,-0.2848
2018-12-01,Core,3,Factor_4,infl_e_current_year,0.2675
2018-12-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2018-12-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2018-12-01,Core,3,Factor_5,Vol_loans,-0.3772
2018-12-01,Core,3,Factor_5,oilprices,0.3445
2018-12-01,Core,3,Factor_5,real_turnover,-0.3016
2019-03-01,Core,3,Factor_1,M2_change,-0.3429
2019-03-01,Core,3,Factor_1,M1_change,-0.3278
2019-03-01,Core,3,Factor_1,Saron_Rate,0.3233
2019-03-01,Core,3,Factor_1,CH_2int,0.316
2019-03-01,Core,3,Factor_1,EU_fin_spread,-0.316
2019-03-01,Core,3,Factor_2,kofbarometer,0.3901
2019-03-01,Core,3,Factor_2,Wage_change,-0.3404
2019-03-01,Core,3,Factor_2,gdp_index_ch,0.3347
2019-03-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2019-03-01,Core,3,Factor_2,gdp_index_eu,0.2976
2019-03-01,Core,3,Factor_3,oilprices,-0.4921
2019-03-01,Core,3,Factor_3,variable_mortgages,0.4256
2019-03-01,Core,3,Factor_3,fin_spread,0.3701
2019-03-01,Core,3,Factor_3,kofbarometer,0.2557
2019-03-01,Core,3,Factor_3,Vol_loans,-0.2523
2019-03-01,Core,3,Factor_4,retail_turnover,-0.4343
2019-03-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2019-03-01,Core,3,Factor_4,Wage_change,-0.3197
2019-03-01,Core,3,Factor_4,Saron_Rate,-0.2848
2019-03-01,Core,3,Factor_4,infl_e_current_year,0.2675
2019-03-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2019-03-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2019-03-01,Core,3,Factor_5,Vol_loans,-0.3772
2019-03-01,Core,3,Factor_5,oilprices,0.3445
2019-03-01,Core,3,Factor_5,real_turnover,-0.3016
2019-06-01,Core,3,Factor_1,M2_change,-0.3429
2019-06-01,Core,3,Factor_1,M1_change,-0.3278
2019-06-01,Core,3,Factor_1,Saron_Rate,0.3233
2019-06-01,Core,3,Factor_1,CH_2int,0.316
2019-06-01,Core,3,Factor_1,EU_fin_spread,-0.316
2019-06-01,Core,3,Factor_2,kofbarometer,0.3901
2019-06-01,Core,3,Factor_2,Wage_change,-0.3404
2019-06-01,Core,3,Factor_2,gdp_index_ch,0.3347
2019-06-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2019-06-01,Core,3,Factor_2,gdp_index_eu,0.2976
2019-06-01,Core,3,Factor_3,oilprices,-0.4921
2019-06-01,Core,3,Factor_3,variable_mortgages,0.4256
2019-06-01,Core,3,Factor_3,fin_spread,0.3701
2019-06-01,Core,3,Factor_3,kofbarometer,0.2557
2019-06-01,Core,3,Factor_3,Vol_loans,-0.2523
2019-06-01,Core,3,Factor_4,retail_turnover,-0.4343
2019-06-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2019-06-01,Core,3,Factor_4,Wage_change,-0.3197
2019-06-01,Core,3,Factor_4,Saron_Rate,-0.2848
2019-06-01,Core,3,Factor_4,infl_e_current_year,0.2675
2019-06-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2019-06-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2019-06-01,Core,3,Factor_5,Vol_loans,-0.3772
2019-06-01,Core,3,Factor_5,oilprices,0.3445
2019-06-01,Core,3,Factor_5,real_turnover,-0.3016
2019-09-01,Core,3,Factor_1,M2_change,-0.3429
2019-09-01,Core,3,Factor_1,M1_change,-0.3278
2019-09-01,Core,3,Factor_1,Saron_Rate,0.3233
2019-09-01,Core,3,Factor_1,CH_2int,0.316
2019-09-01,Core,3,Factor_1,EU_fin_spread,-0.316
2019-09-01,Core,3,Factor_2,kofbarometer,0.3901
2019-09-01,Core,3,Factor_2,Wage_change,-0.3404
2019-09-01,Core,3,Factor_2,gdp_index_ch,0.3347
2019-09-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2019-09-01,Core,3,Factor_2,gdp_index_eu,0.2976
2019-09-01,Core,3,Factor_3,oilprices,-0.4921
2019-09-01,Core,3,Factor_3,variable_mortgages,0.4256
2019-09-01,Core,3,Factor_3,fin_spread,0.3701
2019-09-01,Core,3,Factor_3,kofbarometer,0.2557
2019-09-01,Core,3,Factor_3,Vol_loans,-0.2523
2019-09-01,Core,3,Factor_4,retail_turnover,-0.4343
2019-09-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2019-09-01,Core,3,Factor_4,Wage_change,-0.3197
2019-09-01,Core,3,Factor_4,Saron_Rate,-0.2848
2019-09-01,Core,3,Factor_4,infl_e_current_year,0.2675
2019-09-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2019-09-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2019-09-01,Core,3,Factor_5,Vol_loans,-0.3772
2019-09-01,Core,3,Factor_5,oilprices,0.3445
2019-09-01,Core,3,Factor_5,real_turnover,-0.3016
2019-12-01,Core,3,Factor_1,M2_change,-0.3429
2019-12-01,Core,3,Factor_1,M1_change,-0.3278
2019-12-01,Core,3,Factor_1,Saron_Rate,0.3233
2019-12-01,Core,3,Factor_1,CH_2int,0.316
2019-12-01,Core,3,Factor_1,EU_fin_spread,-0.316
2019-12-01,Core,3,Factor_2,kofbarometer,0.3901
2019-12-01,Core,3,Factor_2,Wage_change,-0.3404
2019-12-01,Core,3,Factor_2,gdp_index_ch,0.3347
2019-12-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2019-12-01,Core,3,Factor_2,gdp_index_eu,0.2976
2019-12-01,Core,3,Factor_3,oilprices,-0.4921
2019-12-01,Core,3,Factor_3,variable_mortgages,0.4256
2019-12-01,Core,3,Factor_3,fin_spread,0.3701
2019-12-01,Core,3,Factor_3,kofbarometer,0.2557
2019-12-01,Core,3,Factor_3,Vol_loans,-0.2523
2019-12-01,Core,3,Factor_4,retail_turnover,-0.4343
2019-12-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2019-12-01,Core,3,Factor_4,Wage_change,-0.3197
2019-12-01,Core,3,Factor_4,Saron_Rate,-0.2848
2019-12-01,Core,3,Factor_4,infl_e_current_year,0.2675
2019-12-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2019-12-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2019-12-01,Core,3,Factor_5,Vol_loans,-0.3772
2019-12-01,Core,3,Factor_5,oilprices,0.3445
2019-12-01,Core,3,Factor_5,real_turnover,-0.3016
2020-03-01,Core,3,Factor_1,M2_change,-0.3429
2020-03-01,Core,3,Factor_1,M1_change,-0.3278
2020-03-01,Core,3,Factor_1,Saron_Rate,0.3233
2020-03-01,Core,3,Factor_1,CH_2int,0.316
2020-03-01,Core,3,Factor_1,EU_fin_spread,-0.316
2020-03-01,Core,3,Factor_2,kofbarometer,0.3901
2020-03-01,Core,3,Factor_2,Wage_change,-0.3404
2020-03-01,Core,3,Factor_2,gdp_index_ch,0.3347
2020-03-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2020-03-01,Core,3,Factor_2,gdp_index_eu,0.2976
2020-03-01,Core,3,Factor_3,oilprices,-0.4921
2020-03-01,Core,3,Factor_3,variable_mortgages,0.4256
2020-03-01,Core,3,Factor_3,fin_spread,0.3701
2020-03-01,Core,3,Factor_3,kofbarometer,0.2557
2020-03-01,Core,3,Factor_3,Vol_loans,-0.2523
2020-03-01,Core,3,Factor_4,retail_turnover,-0.4343
2020-03-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2020-03-01,Core,3,Factor_4,Wage_change,-0.3197
2020-03-01,Core,3,Factor_4,Saron_Rate,-0.2848
2020-03-01,Core,3,Factor_4,infl_e_current_year,0.2675
2020-03-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2020-03-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2020-03-01,Core,3,Factor_5,Vol_loans,-0.3772
2020-03-01,Core,3,Factor_5,oilprices,0.3445
2020-03-01,Core,3,Factor_5,real_turnover,-0.3016
2020-06-01,Core,3,Factor_1,M2_change,-0.3429
2020-06-01,Core,3,Factor_1,M1_change,-0.3278
2020-06-01,Core,3,Factor_1,Saron_Rate,0.3233
2020-06-01,Core,3,Factor_1,CH_2int,0.316
2020-06-01,Core,3,Factor_1,EU_fin_spread,-0.316
2020-06-01,Core,3,Factor_2,kofbarometer,0.3901
2020-06-01,Core,3,Factor_2,Wage_change,-0.3404
2020-06-01,Core,3,Factor_2,gdp_index_ch,0.3347
2020-06-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2020-06-01,Core,3,Factor_2,gdp_index_eu,0.2976
2020-06-01,Core,3,Factor_3,oilprices,-0.4921
2020-06-01,Core,3,Factor_3,variable_mortgages,0.4256
2020-06-01,Core,3,Factor_3,fin_spread,0.3701
2020-06-01,Core,3,Factor_3,kofbarometer,0.2557
2020-06-01,Core,3,Factor_3,Vol_loans,-0.2523
2020-06-01,Core,3,Factor_4,retail_turnover,-0.4343
2020-06-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2020-06-01,Core,3,Factor_4,Wage_change,-0.3197
2020-06-01,Core,3,Factor_4,Saron_Rate,-0.2848
2020-06-01,Core,3,Factor_4,infl_e_current_year,0.2675
2020-06-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2020-06-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2020-06-01,Core,3,Factor_5,Vol_loans,-0.3772
2020-06-01,Core,3,Factor_5,oilprices,0.3445
2020-06-01,Core,3,Factor_5,real_turnover,-0.3016
2020-09-01,Core,3,Factor_1,M2_change,-0.3429
2020-09-01,Core,3,Factor_1,M1_change,-0.3278
2020-09-01,Core,3,Factor_1,Saron_Rate,0.3233
2020-09-01,Core,3,Factor_1,CH_2int,0.316
2020-09-01,Core,3,Factor_1,EU_fin_spread,-0.316
2020-09-01,Core,3,Factor_2,kofbarometer,0.3901
2020-09-01,Core,3,Factor_2,Wage_change,-0.3404
2020-09-01,Core,3,Factor_2,gdp_index_ch,0.3347
2020-09-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2020-09-01,Core,3,Factor_2,gdp_index_eu,0.2976
2020-09-01,Core,3,Factor_3,oilprices,-0.4921
2020-09-01,Core,3,Factor_3,variable_mortgages,0.4256
2020-09-01,Core,3,Factor_3,fin_spread,0.3701
2020-09-01,Core,3,Factor_3,kofbarometer,0.2557
2020-09-01,Core,3,Factor_3,Vol_loans,-0.2523
2020-09-01,Core,3,Factor_4,retail_turnover,-0.4343
2020-09-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2020-09-01,Core,3,Factor_4,Wage_change,-0.3197
2020-09-01,Core,3,Factor_4,Saron_Rate,-0.2848
2020-09-01,Core,3,Factor_4,infl_e_current_year,0.2675
2020-09-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2020-09-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2020-09-01,Core,3,Factor_5,Vol_loans,-0.3772
2020-09-01,Core,3,Factor_5,oilprices,0.3445
2020-09-01,Core,3,Factor_5,real_turnover,-0.3016
2020-12-01,Core,3,Factor_1,M2_change,-0.3429
2020-12-01,Core,3,Factor_1,M1_change,-0.3278
2020-12-01,Core,3,Factor_1,Saron_Rate,0.3233
2020-12-01,Core,3,Factor_1,CH_2int,0.316
2020-12-01,Core,3,Factor_1,EU_fin_spread,-0.316
2020-12-01,Core,3,Factor_2,kofbarometer,0.3901
2020-12-01,Core,3,Factor_2,Wage_change,-0.3404
2020-12-01,Core,3,Factor_2,gdp_index_ch,0.3347
2020-12-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2020-12-01,Core,3,Factor_2,gdp_index_eu,0.2976
2020-12-01,Core,3,Factor_3,oilprices,-0.4921
2020-12-01,Core,3,Factor_3,variable_mortgages,0.4256
2020-12-01,Core,3,Factor_3,fin_spread,0.3701
2020-12-01,Core,3,Factor_3,kofbarometer,0.2557
2020-12-01,Core,3,Factor_3,Vol_loans,-0.2523
2020-12-01,Core,3,Factor_4,retail_turnover,-0.4343
2020-12-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2020-12-01,Core,3,Factor_4,Wage_change,-0.3197
2020-12-01,Core,3,Factor_4,Saron_Rate,-0.2848
2020-12-01,Core,3,Factor_4,infl_e_current_year,0.2675
2020-12-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2020-12-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2020-12-01,Core,3,Factor_5,Vol_loans,-0.3772
2020-12-01,Core,3,Factor_5,oilprices,0.3445
2020-12-01,Core,3,Factor_5,real_turnover,-0.3016
2021-03-01,Core,3,Factor_1,M2_change,-0.3429
2021-03-01,Core,3,Factor_1,M1_change,-0.3278
2021-03-01,Core,3,Factor_1,Saron_Rate,0.3233
2021-03-01,Core,3,Factor_1,CH_2int,0.316
2021-03-01,Core,3,Factor_1,EU_fin_spread,-0.316
2021-03-01,Core,3,Factor_2,kofbarometer,0.3901
2021-03-01,Core,3,Factor_2,Wage_change,-0.3404
2021-03-01,Core,3,Factor_2,gdp_index_ch,0.3347
2021-03-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2021-03-01,Core,3,Factor_2,gdp_index_eu,0.2976
2021-03-01,Core,3,Factor_3,oilprices,-0.4921
2021-03-01,Core,3,Factor_3,variable_mortgages,0.4256
2021-03-01,Core,3,Factor_3,fin_spread,0.3701
2021-03-01,Core,3,Factor_3,kofbarometer,0.2557
2021-03-01,Core,3,Factor_3,Vol_loans,-0.2523
2021-03-01,Core,3,Factor_4,retail_turnover,-0.4343
2021-03-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2021-03-01,Core,3,Factor_4,Wage_change,-0.3197
2021-03-01,Core,3,Factor_4,Saron_Rate,-0.2848
2021-03-01,Core,3,Factor_4,infl_e_current_year,0.2675
2021-03-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2021-03-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2021-03-01,Core,3,Factor_5,Vol_loans,-0.3772
2021-03-01,Core,3,Factor_5,oilprices,0.3445
2021-03-01,Core,3,Factor_5,real_turnover,-0.3016
2021-06-01,Core,3,Factor_1,M2_change,-0.3429
2021-06-01,Core,3,Factor_1,M1_change,-0.3278
2021-06-01,Core,3,Factor_1,Saron_Rate,0.3233
2021-06-01,Core,3,Factor_1,CH_2int,0.316
2021-06-01,Core,3,Factor_1,EU_fin_spread,-0.316
2021-06-01,Core,3,Factor_2,kofbarometer,0.3901
2021-06-01,Core,3,Factor_2,Wage_change,-0.3404
2021-06-01,Core,3,Factor_2,gdp_index_ch,0.3347
2021-06-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2021-06-01,Core,3,Factor_2,gdp_index_eu,0.2976
2021-06-01,Core,3,Factor_3,oilprices,-0.4921
2021-06-01,Core,3,Factor_3,variable_mortgages,0.4256
2021-06-01,Core,3,Factor_3,fin_spread,0.3701
2021-06-01,Core,3,Factor_3,kofbarometer,0.2557
2021-06-01,Core,3,Factor_3,Vol_loans,-0.2523
2021-06-01,Core,3,Factor_4,retail_turnover,-0.4343
2021-06-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2021-06-01,Core,3,Factor_4,Wage_change,-0.3197
2021-06-01,Core,3,Factor_4,Saron_Rate,-0.2848
2021-06-01,Core,3,Factor_4,infl_e_current_year,0.2675
2021-06-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2021-06-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2021-06-01,Core,3,Factor_5,Vol_loans,-0.3772
2021-06-01,Core,3,Factor_5,oilprices,0.3445
2021-06-01,Core,3,Factor_5,real_turnover,-0.3016
2021-09-01,Core,3,Factor_1,M2_change,-0.3429
2021-09-01,Core,3,Factor_1,M1_change,-0.3278
2021-09-01,Core,3,Factor_1,Saron_Rate,0.3233
2021-09-01,Core,3,Factor_1,CH_2int,0.316
2021-09-01,Core,3,Factor_1,EU_fin_spread,-0.316
2021-09-01,Core,3,Factor_2,kofbarometer,0.3901
2021-09-01,Core,3,Factor_2,Wage_change,-0.3404
2021-09-01,Core,3,Factor_2,gdp_index_ch,0.3347
2021-09-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2021-09-01,Core,3,Factor_2,gdp_index_eu,0.2976
2021-09-01,Core,3,Factor_3,oilprices,-0.4921
2021-09-01,Core,3,Factor_3,variable_mortgages,0.4256
2021-09-01,Core,3,Factor_3,fin_spread,0.3701
2021-09-01,Core,3,Factor_3,kofbarometer,0.2557
2021-09-01,Core,3,Factor_3,Vol_loans,-0.2523
2021-09-01,Core,3,Factor_4,retail_turnover,-0.4343
2021-09-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2021-09-01,Core,3,Factor_4,Wage_change,-0.3197
2021-09-01,Core,3,Factor_4,Saron_Rate,-0.2848
2021-09-01,Core,3,Factor_4,infl_e_current_year,0.2675
2021-09-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2021-09-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2021-09-01,Core,3,Factor_5,Vol_loans,-0.3772
2021-09-01,Core,3,Factor_5,oilprices,0.3445
2021-09-01,Core,3,Factor_5,real_turnover,-0.3016
2021-12-01,Core,3,Factor_1,M2_change,-0.3429
2021-12-01,Core,3,Factor_1,M1_change,-0.3278
2021-12-01,Core,3,Factor_1,Saron_Rate,0.3233
2021-12-01,Core,3,Factor_1,CH_2int,0.316
2021-12-01,Core,3,Factor_1,EU_fin_spread,-0.316
2021-12-01,Core,3,Factor_2,kofbarometer,0.3901
2021-12-01,Core,3,Factor_2,Wage_change,-0.3404
2021-12-01,Core,3,Factor_2,gdp_index_ch,0.3347
2021-12-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2021-12-01,Core,3,Factor_2,gdp_index_eu,0.2976
2021-12-01,Core,3,Factor_3,oilprices,-0.4921
2021-12-01,Core,3,Factor_3,variable_mortgages,0.4256
2021-12-01,Core,3,Factor_3,fin_spread,0.3701
2021-12-01,Core,3,Factor_3,kofbarometer,0.2557
2021-12-01,Core,3,Factor_3,Vol_loans,-0.2523
2021-12-01,Core,3,Factor_4,retail_turnover,-0.4343
2021-12-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2021-12-01,Core,3,Factor_4,Wage_change,-0.3197
2021-12-01,Core,3,Factor_4,Saron_Rate,-0.2848
2021-12-01,Core,3,Factor_4,infl_e_current_year,0.2675
2021-12-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2021-12-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2021-12-01,Core,3,Factor_5,Vol_loans,-0.3772
2021-12-01,Core,3,Factor_5,oilprices,0.3445
2021-12-01,Core,3,Factor_5,real_turnover,-0.3016
2022-03-01,Core,3,Factor_1,M2_change,-0.3429
2022-03-01,Core,3,Factor_1,M1_change,-0.3278
2022-03-01,Core,3,Factor_1,Saron_Rate,0.3233
2022-03-01,Core,3,Factor_1,CH_2int,0.316
2022-03-01,Core,3,Factor_1,EU_fin_spread,-0.316
2022-03-01,Core,3,Factor_2,kofbarometer,0.3901
2022-03-01,Core,3,Factor_2,Wage_change,-0.3404
2022-03-01,Core,3,Factor_2,gdp_index_ch,0.3347
2022-03-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2022-03-01,Core,3,Factor_2,gdp_index_eu,0.2976
2022-03-01,Core,3,Factor_3,oilprices,-0.4921
2022-03-01,Core,3,Factor_3,variable_mortgages,0.4256
2022-03-01,Core,3,Factor_3,fin_spread,0.3701
2022-03-01,Core,3,Factor_3,kofbarometer,0.2557
2022-03-01,Core,3,Factor_3,Vol_loans,-0.2523
2022-03-01,Core,3,Factor_4,retail_turnover,-0.4343
2022-03-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2022-03-01,Core,3,Factor_4,Wage_change,-0.3197
2022-03-01,Core,3,Factor_4,Saron_Rate,-0.2848
2022-03-01,Core,3,Factor_4,infl_e_current_year,0.2675
2022-03-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2022-03-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2022-03-01,Core,3,Factor_5,Vol_loans,-0.3772
2022-03-01,Core,3,Factor_5,oilprices,0.3445
2022-03-01,Core,3,Factor_5,real_turnover,-0.3016
2022-06-01,Core,3,Factor_1,M2_change,-0.3429
2022-06-01,Core,3,Factor_1,M1_change,-0.3278
2022-06-01,Core,3,Factor_1,Saron_Rate,0.3233
2022-06-01,Core,3,Factor_1,CH_2int,0.316
2022-06-01,Core,3,Factor_1,EU_fin_spread,-0.316
2022-06-01,Core,3,Factor_2,kofbarometer,0.3901
2022-06-01,Core,3,Factor_2,Wage_change,-0.3404
2022-06-01,Core,3,Factor_2,gdp_index_ch,0.3347
2022-06-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2022-06-01,Core,3,Factor_2,gdp_index_eu,0.2976
2022-06-01,Core,3,Factor_3,oilprices,-0.4921
2022-06-01,Core,3,Factor_3,variable_mortgages,0.4256
2022-06-01,Core,3,Factor_3,fin_spread,0.3701
2022-06-01,Core,3,Factor_3,kofbarometer,0.2557
2022-06-01,Core,3,Factor_3,Vol_loans,-0.2523
2022-06-01,Core,3,Factor_4,retail_turnover,-0.4343
2022-06-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2022-06-01,Core,3,Factor_4,Wage_change,-0.3197
2022-06-01,Core,3,Factor_4,Saron_Rate,-0.2848
2022-06-01,Core,3,Factor_4,infl_e_current_year,0.2675
2022-06-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2022-06-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2022-06-01,Core,3,Factor_5,Vol_loans,-0.3772
2022-06-01,Core,3,Factor_5,oilprices,0.3445
2022-06-01,Core,3,Factor_5,real_turnover,-0.3016
2022-09-01,Core,3,Factor_1,M2_change,-0.3429
2022-09-01,Core,3,Factor_1,M1_change,-0.3278
2022-09-01,Core,3,Factor_1,Saron_Rate,0.3233
2022-09-01,Core,3,Factor_1,CH_2int,0.316
2022-09-01,Core,3,Factor_1,EU_fin_spread,-0.316
2022-09-01,Core,3,Factor_2,kofbarometer,0.3901
2022-09-01,Core,3,Factor_2,Wage_change,-0.3404
2022-09-01,Core,3,Factor_2,gdp_index_ch,0.3347
2022-09-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2022-09-01,Core,3,Factor_2,gdp_index_eu,0.2976
2022-09-01,Core,3,Factor_3,oilprices,-0.4921
2022-09-01,Core,3,Factor_3,variable_mortgages,0.4256
2022-09-01,Core,3,Factor_3,fin_spread,0.3701
2022-09-01,Core,3,Factor_3,kofbarometer,0.2557
2022-09-01,Core,3,Factor_3,Vol_loans,-0.2523
2022-09-01,Core,3,Factor_4,retail_turnover,-0.4343
2022-09-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2022-09-01,Core,3,Factor_4,Wage_change,-0.3197
2022-09-01,Core,3,Factor_4,Saron_Rate,-0.2848
2022-09-01,Core,3,Factor_4,infl_e_current_year,0.2675
2022-09-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2022-09-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2022-09-01,Core,3,Factor_5,Vol_loans,-0.3772
2022-09-01,Core,3,Factor_5,oilprices,0.3445
2022-09-01,Core,3,Factor_5,real_turnover,-0.3016
2022-12-01,Core,3,Factor_1,M2_change,-0.3429
2022-12-01,Core,3,Factor_1,M1_change,-0.3278
2022-12-01,Core,3,Factor_1,Saron_Rate,0.3233
2022-12-01,Core,3,Factor_1,CH_2int,0.316
2022-12-01,Core,3,Factor_1,EU_fin_spread,-0.316
2022-12-01,Core,3,Factor_2,kofbarometer,0.3901
2022-12-01,Core,3,Factor_2,Wage_change,-0.3404
2022-12-01,Core,3,Factor_2,gdp_index_ch,0.3347
2022-12-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2022-12-01,Core,3,Factor_2,gdp_index_eu,0.2976
2022-12-01,Core,3,Factor_3,oilprices,-0.4921
2022-12-01,Core,3,Factor_3,variable_mortgages,0.4256
2022-12-01,Core,3,Factor_3,fin_spread,0.3701
2022-12-01,Core,3,Factor_3,kofbarometer,0.2557
2022-12-01,Core,3,Factor_3,Vol_loans,-0.2523
2022-12-01,Core,3,Factor_4,retail_turnover,-0.4343
2022-12-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2022-12-01,Core,3,Factor_4,Wage_change,-0.3197
2022-12-01,Core,3,Factor_4,Saron_Rate,-0.2848
2022-12-01,Core,3,Factor_4,infl_e_current_year,0.2675
2022-12-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2022-12-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2022-12-01,Core,3,Factor_5,Vol_loans,-0.3772
2022-12-01,Core,3,Factor_5,oilprices,0.3445
2022-12-01,Core,3,Factor_5,real_turnover,-0.3016
2023-03-01,Core,3,Factor_1,M2_change,-0.3429
2023-03-01,Core,3,Factor_1,M1_change,-0.3278
2023-03-01,Core,3,Factor_1,Saron_Rate,0.3233
2023-03-01,Core,3,Factor_1,CH_2int,0.316
2023-03-01,Core,3,Factor_1,EU_fin_spread,-0.316
2023-03-01,Core,3,Factor_2,kofbarometer,0.3901
2023-03-01,Core,3,Factor_2,Wage_change,-0.3404
2023-03-01,Core,3,Factor_2,gdp_index_ch,0.3347
2023-03-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2023-03-01,Core,3,Factor_2,gdp_index_eu,0.2976
2023-03-01,Core,3,Factor_3,oilprices,-0.4921
2023-03-01,Core,3,Factor_3,variable_mortgages,0.4256
2023-03-01,Core,3,Factor_3,fin_spread,0.3701
2023-03-01,Core,3,Factor_3,kofbarometer,0.2557
2023-03-01,Core,3,Factor_3,Vol_loans,-0.2523
2023-03-01,Core,3,Factor_4,retail_turnover,-0.4343
2023-03-01,Core,3,Factor_4,Exchange_Rate_CHF,0.3873
2023-03-01,Core,3,Factor_4,Wage_change,-0.3197
2023-03-01,Core,3,Factor_4,Saron_Rate,-0.2848
2023-03-01,Core,3,Factor_4,infl_e_current_year,0.2675
2023-03-01,Core,3,Factor_5,Exchange_Rate_CHF,0.5685
2023-03-01,Core,3,Factor_5,Manufacturing_EU,0.3858
2023-03-01,Core,3,Factor_5,Vol_loans,-0.3772
2023-03-01,Core,3,Factor_5,oilprices,0.3445
2023-03-01,Core,3,Factor_5,real_turnover,-0.3016
2023-06-01,Core,3,Factor_1,M2_change,-0.3429
2023-06-01,Core,3,Factor_1,M1_change,-0.3278
2023-06-01,Core,3,Factor_1,Saron_Rate,0.3233
2023-06-01,Core,3,Factor_1,CH_2int,0.316
2023-06-01,Core,3,Factor_1,EU_fin_spread,-0.316
2023-06-01,Core,3,Factor_2,kofbarometer,0.3901
2023-06-01,Core,3,Factor_2,Wage_change,-0.3404
2023-06-01,Core,3,Factor_2,gdp_index_ch,0.3347
2023-06-01,Core,3,Factor_2,Business_Confidence_EU,0.3187
2023-06-01,Core,3,Factor_2,gdp_index_eu,0.2976
2023-06-01,Core,3,Factor_3,oilprices,-0.4921
2023-06-01,Core,3,Factor_3,variable_mortgages,0.4256
2023-06-01,Core,3,Factor_3,fin_spread,0.3701
2023-06-01,Core,3,Factor_3,kofbarometer,0.2557
