Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect
2016-12-01,2017-06-01,0.211977293329113,-1.1314660663569944,-1.9561718091920788,-1.6432524805618023,-0.6267118770856728,-0.31788473100288367,1.804840060684696,1.0706391918850304,1.060540711127465,99.99999999999999,0.3376263015508599,-1.3013698127407098,0.4994427886194843,0.9956812941913855,-0.6494513487244724
2017-03-01,2017-09-01,0.5106385514639378,0.20086512141641444,-0.67475368860157,-0.33855389714949174,0.7011793889113989,1.0684938376786153,0.09595957796340783,0.2003289431093289,0.19836215666967727,38.00328631659862,0.2511193422461282,0.05992231309266242,0.5106537506187342,0.7332088251235056,0.3271812803351537
2017-06-01,2017-12-01,0.7058486844918832,1.532602046070412,0.6574779663396338,1.011034901468458,2.0984596262790314,2.450731509392317,0.6835211208813975,0.5657381743521255,0.5588265688168804,27.601920435695913,1.1761423662625263,0.9137648636682912,0.5225761760698402,0.05841695047330164,0.8614286420535855
2017-09-01,2018-03-01,0.5770491780988429,0.655634765888194,-0.24128675769041075,0.11497204494825662,1.221883940007795,1.5611726506215602,0.006175694608197808,0.13362857165720493,0.13201113216209767,99.99999999999999,0.28253530885435996,0.5030372984213178,0.5424619096834918,0.4417901144705101,0.18345727112878407
2017-12-01,2018-06-01,0.4772563274701547,-0.32635152291879244,-1.1679267611770223,-0.8273989604939684,0.2208966785169954,0.5654529969063268,0.6457855772067445,0.5288896436833824,0.524481194941497,55.7149327731403,1.2959573036227072,-0.9774093557794779,0.5096428383324777,0.9322220693622855,-0.1555799575617023
2018-03-01,2018-09-01,0.3692064162161834,0.4423274803849573,-0.4856254820493268,-0.1015719722939693,0.9936392537116259,1.3041301093412516,0.00534669002517395,0.13527209292487605,0.1308232794666754,99.99999999999228,-4.170266241201843,2.605199515573784,0.5162195286160074,0.442937050991801,0.39359190697005886
2018-06-01,2018-12-01,0.3096180831721362,1.20001598226464,0.3374685072900281,0.6941590702706801,1.7267809147876647,2.11655593262169,0.7928084187083443,0.6246716237525441,0.6180851019097227,35.7294933016746,0.5623249622633362,0.9101392169656617,0.5171073280093151,0.04458611686752879,0.632836285031857
2018-09-01,2019-03-01,0.4957130017502642,0.4402135145134728,-0.45468945582636855,-0.111242961613525,1.008444292131767,1.326712856258871,0.003080193083546775,0.13247247273962703,0.129135085582145,99.99999999999984,1.530919131184732,-0.384052127790291,0.5375533899037157,0.5401908708706825,-0.024385490753875416
2018-12-01,2019-06-01,0.6980791265353226,-0.6316488553286591,-1.5319264348441846,-1.169098855350955,-0.087340280690729,0.23372690190912915,1.7681765057520578,1.04861121821096,1.0379765269767172,44.62957506565643,-0.3432534669563752,-0.45733271992073304,0.5302234510674538,0.9928039006445716,-0.3232182018597207
2019-03-01,2019-09-01,0.3682466372715076,0.44612967535869,-0.4800310628953131,-0.12337113270425855,0.9909767154957877,1.3398284400455849,0.006065767621689511,0.1362005213936185,0.1323532682362848,99.99999999999865,0.8240572536731475,-0.016442943429231117,0.5484511863286435,0.45055991575652743,0.5200984925041396
2019-06-01,2019-12-01,0.3691647183324598,1.8598564186871573,0.9340310544923023,1.2968219412896564,2.4038202212738313,2.820193254131299,2.2221617455063796,1.1829782692530162,1.1717355843603876,99.9999999999821,1.835750881496615,0.8350492670880074,0.552290915321302,0.0037647420285077393,1.0212973283950433
2019-09-01,2020-03-01,-0.0801761132071199,0.32225972157128313,-0.6506852628082276,-0.25832628627047055,0.8587323451090935,1.2369560046643833,0.16195460111379012,0.23726444950499184,0.23421263959516667,27.84489892325177,-0.8009366250675054,0.7496502491725625,0.5455866430280607,0.2443892425459826,-0.151851855232632
2019-12-01,2020-06-01,-0.7581105002145705,-1.1400392151797774,-2.06164892813372,-1.686348764540509,-0.5607817865882879,-0.20536109166156072,0.14586954331497423,0.2306030052006833,0.22687903512975532,99.99999999999997,1.7884584743033376,-2.1268750622576658,0.554835418124814,0.7461248320852097,-0.6521326100625835
2020-03-01,2020-09-01,-0.3137872354086468,-0.1764266781041724,-1.1486072272302674,-0.7651259418938028,0.41411805752105396,0.7940527391516317,0.018867922702995792,0.1562821993465784,0.15354397622776864,99.99999999999999,-2.1861633818636546,1.118828899240582,0.5875028626221636,0.40415557951388503,0.07167574202551208
2020-06-01,2020-12-01,-0.3564639118141421,-0.07616024862831561,-1.0414802247681982,-0.6879912931966463,0.47786953117277553,0.8934089363578591,0.07857014359539327,0.18889589269748672,0.1844985402870974,99.99999999999986,-0.5318977698224889,0.22017819299891278,0.5763939322710175,0.3210112745761149,-0.105977890151987
