Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,SHAP_Shap_target_core_6m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_core_6m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant,Shap_Base_Effect
2015-03-01,2015-09-01,-0.6613065813612096,0.01787909833141079,-0.6920344403209896,-0.415655689686883,0.4291893228535111,0.6917155554949381,0.4612931874995267,0.45777197730397934,0.4552476813836879,99.99999999999972,-2.585847742403416,1.0794217177790955,0.41075338899519886,0.057864491912808,-0.0003591805282467661,-2.649242287118571e-06,-1.0834899198282557e-05,4.108961492043742e-07,3.7467556937342988e-06,5.137489390025443e-07,3.212725790562317e-05,5.943326508138805e-05,2.0865375941693064e-05,-0.0007160948276828503,-0.0024311436941637328,0.00023790245481835384,-0.003036015286374113,-0.00330205758897731,-0.0010901890735910153,0.031623760179787276,1.9128076205174607e-05,-4.973614679308747e-05,-0.0001905993166871069,-0.0002778177276590295,-0.004738743485968967,0.0019692483339679733,0.00039833882671533023,-5.672764125581603e-05,-1.9619661679715278e-05,5.9058552875357346e-06,-0.00041741803839036827,2.0744883178904377e-20,3.2431362503158462e-21,3.4367624314513056e-05,-0.00041081531835328745,-1.4151170702027089e-05,8.900853040521223e-07,6.989597856435731e-06,8.184377816148789e-06,-1.9476756301770554e-05,-5.227287170160027e-07,4.3663647276095765e-05,6.984654495313365e-05,-0.000824581407274604,-0.0033228543198264467,0.0004936126154088834,-0.0026840366773238375,-0.0033918790086818504,-0.0011408453417791546,0.030835128861593175,3.050442810249025e-05,-0.00010901377276272566,-0.00034828976679128547,-0.00023852629086128048,-0.003014050659160062,0.0017296680214351932,0.0003811882233029009,-0.0001374195900428083,-4.796218525755301e-06,-8.548294192408903e-07,-0.0003640497460031189,5.179867030757179e-05,1.3521027014146005e-05,-2.405465636372538e-05,0.08240247848228306,-0.10599227619083607
2015-06-01,2015-12-01,-0.8846061718801757,-0.214939511670157,-0.9061380274406184,-0.6726096825632755,0.1945103465162659,0.4623674061423799,0.44845343579684055,0.4457162297806855,0.44549461997661377,99.99999999999172,-0.04717454359040395,-0.20085861103209174,0.4228522323463993,0.059890718835067205,-0.00032572946428266735,-7.61143676044114e-05,4.478942468245084e-06,-2.5412235770797073e-06,3.770708233355563e-05,2.5098024530518207e-08,-7.827746271729817e-06,-2.299314365469578e-05,8.133231693460085e-05,-0.0003618026097567705,-0.0016430192096953053,5.256740046489073e-05,-0.0030641532550370015,-0.003742910376657213,-0.0013488778591963198,0.036085076983021665,-0.0002555545806790111,6.0573263927493505e-05,-8.771409069105434e-05,-8.335447400214633e-05,-0.004468791327644123,0.002316716505719617,0.0004901393175933369,4.042310035535243e-06,9.596750226873907e-07,4.1030251391491635e-06,-5.08229788103956e-20,-0.00024758254475146533,9.706544298297331e-21,-2.688685686178184e-05,-0.0003027418722909431,-1.8605242831109078e-05,1.195620856435606e-05,-9.551930718981916e-07,7.066817535066662e-06,1.2286726506956128e-06,3.72993915115711e-05,8.25713696611552e-05,2.686969091980329e-05,-0.0005589199841485796,-0.003037894147078233,0.00023060422292326928,-0.002953184232098093,-0.0024340188623196888,-0.0012438549762535539,0.035914908378360755,1.3427472988213927e-05,-4.0812022488239306e-05,-0.00021057898011659168,-7.15446697276456e-05,-0.004588030041172549,0.0018720419298700797,0.0003429575474147909,-5.007714039777494e-05,1.3428868288350485e-05,1.335374340883868e-06,-0.0002609616564508604,-0.000158262346962034,-3.558097744519368e-05,-2.4161264206014313e-05,0.05867116535310021,-0.32874539564033967
2015-09-01,2016-03-01,-0.4835425102155177,-0.47060666207224966,-1.1696476436749947,-0.9111191372435796,-0.024071028138526466,0.22536918124125457,0.0001673361671856911,0.10432699363167985,0.1008327633157659,99.99999999999999,1.6791777667009078,-1.1918526053174803,0.42619019188914553,0.4915260124247277,4.1017560242574084e-05,-0.00028929279161001703,-6.6432880544775e-06,3.3202840640482203e-06,2.9292637302538108e-05,-2.2031915853265364e-07,-2.0334141155359317e-06,0.00012409390555625705,2.693865094482659e-05,-0.0004474388343540028,-0.0005923892271285765,-1.8481745000252595e-05,-0.0031562543543624606,-0.004087907010976216,-0.001005976304987368,0.03907726831802004,-0.000591287952020714,0.00021420727583304616,-0.00011243673970572574,-6.702026174076717e-05,-0.004781841244809355,0.0023461182494868287,0.00046248239359057035,-3.840736266172017e-05,2.6815200628086664e-06,-5.157689739580928e-06,0.0002515180261524966,-6.172997657603018e-20,8.870351749230346e-21,-7.048523875732174e-06,1.3083321041459093e-05,2.485280068591656e-05,3.147354907347549e-08,7.4063782032800475e-06,-9.76729366211261e-08,-1.505638236486358e-07,-2.725672032706082e-07,-1.842044220510096e-05,0.0001229794862191067,-0.00048520646915238184,-0.002384656655501799,5.8166927522844864e-05,-0.0033431618834178552,-0.004514463622822463,-0.0012130816666376715,0.03812022484058697,-0.00032774559127462215,9.3152011961181e-05,-0.00015426319371295382,-7.669161546490921e-05,-0.0049385622363328635,0.0012683262812084593,0.0005890453973299985,-4.202825326530111e-05,2.8525138323514005e-06,5.783163460394804e-07,0.00030496854555627536,-1.5077016740601575e-05,4.716000726183623e-05,-6.355439262943332e-06,0.03756183085776587,-0.5553143051703735
2015-12-01,2016-06-01,-0.2309070414847625,-0.4759721272893458,-1.196660397928485,-0.9043733514525137,-0.04667412729231099,0.23843699473305133,0.06005689628040778,0.15377795686111573,0.15319542342871142,52.79207932123719,-0.8269734541498961,-0.11746383493610975,0.4259315954025105,0.7128407139907831,0.00022768480488952298,-4.091147426332627e-05,-3.258157005529625e-06,2.264539892386005e-06,-9.374812456762854e-07,-1.1060692565842331e-07,-7.05915077211941e-07,6.873414309681772e-05,7.446360137424307e-05,-0.00025059812554565557,-0.002666031820247323,9.670437588341237e-05,-0.0031099301526691164,-0.0033967579650742486,-0.0005477913846727314,0.04083650422945733,-0.0004961814338307639,0.00010539692403184639,-9.091555402849828e-05,-8.501381333362795e-05,-0.006127070761642341,0.0022120661057762592,0.00037516337539111736,9.99099436603297e-05,-5.293033207029696e-07,4.148687163801342e-06,1.0566664407768462e-19,0.00027697130212878384,-2.4806180559774153e-20,-3.1864102066676364e-05,0.00021993329090690464,-2.8194850912179544e-06,8.513638568985978e-07,6.495240866586331e-07,-2.8076112712911455e-06,-5.854248895764133e-07,1.2353006586622058e-06,5.550123652250548e-05,2.9514808806961185e-06,-0.0003471496232211814,-0.0026645974561862445,-2.209377692889643e-05,-0.003172420723258256,-0.0036511319234622196,-0.0007377267826761164,0.04054263977049319,-0.0006220111839384378,9.93800859844893e-05,-0.00011553442642268771,-5.464281597268054e-05,-0.004861021538620454,0.0016469335216731764,0.0005384675311609992,-3.378719056286883e-05,7.497434515553864e-06,1.975758872327472e-06,0.0002177958392736471,7.124295377237727e-05,1.8513938833492875e-05,-9.937617361625412e-06,0.021296069943664318,-0.555860776239836
2016-03-01,2016-09-01,-0.1371437538706388,0.10859018209217358,-0.6142888645651243,-0.30712077898119516,0.5659746750074203,0.8472309578955776,0.06038516728377557,0.15975670749455279,0.16086077289101225,99.99999999999994,-0.2121189391960664,0.2123611152513821,0.43851898219681207,0.2802899300788535,-0.00015003973975364224,2.0302663061952312e-05,-2.2658791734642214e-06,-2.658869374750308e-06,-6.144353001483983e-06,7.958556369529426e-06,4.86254860280495e-07,6.987347198926659e-05,5.896847608032369e-05,-0.00034715903073416336,-0.0028072441696649557,-0.00039657656228010696,-0.003464103837044687,-0.003240599648104892,-0.00027513382781119204,0.04187484930100435,-0.000814052485432965,0.0002127322101910763,-0.00015952701613835974,-9.424134941598168e-05,-0.006115751520977368,0.0035946002552840113,0.000261646424195997,3.685291253757068e-05,1.947949246042517e-05,9.30993680854776e-06,-0.00034170550000199503,1.8478623201329063e-20,4.318102320291574e-21,5.925597144078401e-05,-2.731473532553479e-05,-6.99875707073537e-06,2.5474956177848784e-07,1.2580549618413071e-05,-8.168551659468905e-06,3.1511752123419018e-06,-1.6558686046499462e-05,7.305136473534086e-05,4.146232774611262e-06,-0.0003636917428392354,-0.0022462525813128635,0.00010215915943592622,-0.003259797789083921,-0.003306552278253788,-0.0005016657426019204,0.0413977786930718,-0.0005982856815188389,0.0001453622806049998,-0.00014081834544649822,-6.666907180761242e-05,-0.005542165690029698,0.004608679983680631,0.0005794478324019753,5.220663354474965e-05,3.025064685857868e-06,2.9923203388923937e-06,-0.0004175316160700003,-3.9951368706413285e-05,-6.93838976005287e-06,8.419542707158923e-06,0.0011973733651062688,0.07177179495485575
2016-06-01,2016-12-01,-0.3244976139693989,0.3735863955030609,-0.3448655342955523,-0.06254726358385289,0.8383655333015168,1.131683934980047,0.4873212842811454,0.47704754665477456,0.47388306869017516,99.99999999999999,0.5448598898518557,0.1358179255929547,0.4462116961362236,0.058237987815482284,-0.000582887117893962,-6.0360329770590715e-05,2.7804979771504556e-06,3.2421082740234e-07,4.5180626713294634e-05,-5.496191109779831e-06,-6.6600867435190345e-06,3.0271968200757498e-05,2.746115074955545e-05,-0.0004898810795511548,-0.002109977560758577,0.00023414939519484032,-0.0034845024068053043,-0.00336823286714317,-0.0008403215046058056,0.04267427389001087,-0.0002975850218964744,0.00021715951374297245,-0.0002714275477597828,-0.00016029808378596587,-0.005606649256824554,0.0036700673661811765,0.0003465247092052733,-4.349449064044168e-05,2.537054753951868e-07,1.0910806301077647e-06,-3.813891524750879e-20,-0.00020887091966351662,3.0729055106246932e-21,-2.102260718802501e-05,-0.000678538820432711,-4.224913021127444e-05,2.9852047656542123e-06,1.306372067086461e-06,-5.443983086873969e-06,-5.028006984363401e-07,-6.485852611006158e-07,2.4330571235970637e-05,5.917875245397033e-05,-0.0004493670265823647,-0.002719914685738949,-0.000324216836313333,-0.00328225622854703,-0.0031553887140060694,-0.0004783693461824268,0.04206980168074538,-0.0005745253701818669,0.0001124641016756718,-0.0002609610147019513,-8.978726275047756e-05,-0.005504243787805164,0.002383797499885492,0.00038483906914166455,-6.9512549916914505e-06,1.1851318756954567e-05,3.73426068064528e-08,-0.00023236426377175424,-7.779274680710969e-05,-2.9013880139019942e-05,1.268513997231045e-05,0.0035074339158093506,0.3249537347550735
2016-09-01,2017-03-01,0.1182657315096591,-0.14420355014786784,-0.8480120206997009,-0.5890569060701485,0.28199272475221054,0.5494227388053209,0.06889012381381819,0.16454291850732183,0.16346714825021388,99.99999999999973,-1.8811637694217378,0.6430683234711673,0.41880881045578733,0.7352456934628979,0.00036951533156881006,1.8282394468121147e-05,-1.6409928169298603e-05,1.8327961999162153e-05,6.101968330704557e-06,-2.543881791272229e-07,-3.5563005147729604e-08,9.252071646147775e-05,1.5290152621121075e-05,-0.0006333404967606687,-0.002033403730056752,0.0002507865207403075,-0.0033449269400672825,-0.0025540738996915817,-0.000868500368366828,0.045004902621118247,-0.00024005357213788636,8.067325545698154e-05,-0.00031508625619958017,-8.80242254581574e-05,-0.005651604882289318,0.0027793007592599494,0.0004055288926525862,-0.00010058355787608217,1.5641089758713276e-06,5.631252295216977e-07,0.0003474552979300606,-5.37872456014814e-20,2.3593916048001433e-20,-1.832203422288273e-05,-5.1730175316906176e-05,4.49057381898608e-06,-2.9795196420293625e-07,-1.1559731670928711e-05,-1.4295987376205175e-05,-1.5842085119610058e-06,-2.7918230461551795e-06,2.0279400305228324e-05,4.4311047925291776e-05,-0.0004813744478549981,-0.0034182239070827845,0.0002381979569966975,-0.00346953831388608,-0.0025112289496156998,-0.0007865391913377905,0.04147699970653086,-0.0002978786321044256,6.127466924573082e-05,-0.00028783178209540396,-8.691766440740656e-05,-0.006294372563587172,0.0037284940270001965,0.0005067734076575095,-7.761868023481833e-05,-1.4947697145315668e-07,-1.4167614075642195e-06,0.0004401369379679711,-6.529547162011196e-05,3.298573262206185e-05,6.682856999274845e-06,0.006233511288267948,-0.20891554882549457
2016-12-01,2017-06-01,0.211977293329113,-0.6071935061389055,-1.3038006599891243,-1.0349672554570377,-0.17690466477421807,0.096700858910019,0.6710407987010726,0.5903796333135412,0.5851706700277765,99.99999949326096,-0.5360189013834958,-0.3761516391336391,0.4261709452563308,0.9715196931794111,0.0006641899194212572,-1.8616842972227957e-06,8.706064326307093e-06,8.992488762676688e-07,0.0,-3.7007477622932564e-07,-1.0971582073835266e-07,7.798360279040105e-05,2.6451708521625217e-06,-0.0006808097746863617,-0.0024195193582867485,0.0003300360053118639,-0.0034904838057650063,-0.003972968188944315,-0.0004980292464673764,0.04445855186222951,-0.0002773335507395212,0.00030266467504940723,-0.0003233857643236751,7.847338531574934e-06,-0.005484267063542318,0.0044673271769893955,0.0005121085127081662,-0.00023829563805594024,3.0195138138265268e-06,-6.525133116210212e-06,1.1408066453331685e-19,0.00028563931344181067,-2.2596040234984134e-21,-3.282260208722751e-05,0.0007283021174914516,2.491763752798521e-05,-1.327937733974492e-06,-4.71305885876562e-07,-8.887190900915858e-06,-5.319888496128505e-06,5.7922265172821e-06,6.224543344053322e-05,7.201789709180164e-06,-0.0007521599709983022,-0.002631254983520053,0.00028153345948627264,-0.0037197624324563847,-0.0027978614441071005,-0.0007412690184031144,0.044222260016890516,-0.00023187791606566673,0.00014243844428187756,-0.0004057755521338382,-3.662522386351025e-05,-0.005396721661542217,0.003935828587426405,0.0004496367459070077,-0.00012551123590812184,1.1494041138349394e-06,-4.246185888882474e-06,0.00029228329256710575,3.915886728579922e-05,2.3912298708850492e-05,7.681327726780785e-06,-0.006806469846426464,-0.6494513487244724
2017-03-01,2017-09-01,0.5106385514639378,0.372808825326607,-0.3680397929205268,-0.05001353573191068,0.790935226722554,1.0727414792845227,0.01899703340709161,0.11883194075970578,0.11774343881739652,32.68567280821798,-0.6203826374807634,0.6358431628288407,0.42089124360750735,0.627393065511112,0.00011982672826069825,7.382529457415986e-06,-4.295701929811658e-07,-2.2055482223483454e-06,-3.182065322764454e-06,2.1893715545685904e-08,-5.970594360287513e-06,0.00010051113017551074,3.8752145135215685e-05,-0.00048150928977137814,-0.0030271619329684486,0.0005566696918845819,-0.004081675953247982,-0.004933141376873554,-0.0003383025190990789,0.04847137255181694,-0.000259441345321586,0.00035975272158111053,-0.00033762742556581925,0.00012314149077904466,-0.006441177094411855,0.0034441663736062707,0.0006532608222003578,-0.00023679521255930047,6.100415095608895e-06,2.2880377467463222e-05,-0.0003982898655417878,2.5794115547123563e-20,1.6476087883552163e-21,3.7888805047245305e-05,0.00035193136507223296,1.5189991755850925e-05,-2.7132775471474264e-06,-2.290915588680467e-05,-1.5880986445739092e-05,-4.124313168301858e-06,9.181396855278854e-06,7.515961537890153e-05,2.030086026580737e-05,-0.0005173229641851321,-0.0028358816586454864,0.000412879984363603,-0.0038503345497851293,-0.004188050284983559,-0.0005118787758946561,0.04750524917446236,-0.0002697545804716081,0.0004700462078316496,-0.00048173666376566534,4.893134073763968e-05,-0.006007831496999093,0.0031901726101495,0.0007424959614674268,-0.00020181600145599,1.864229283092567e-05,8.182032189081743e-06,-0.00047958458269015337,7.61368248480604e-05,1.7795857927692723e-05,5.344389386552581e-06,-0.02930105303140917,0.3271812803351537
2017-06-01,2017-12-01,0.7058486844918832,0.9186450975980915,0.19995197393927028,0.50807715713345,1.3430370458543177,1.6181340620176452,0.045282313430868075,0.1429024979902839,0.14265296231374908,99.99999994065818,0.07871250171443238,0.8892254551258428,0.42359025175526327,0.3049193725099921,-0.00011403834063236965,4.9775576566334325e-05,3.0518376076735185e-05,1.3285253958492621e-05,-0.0,6.086256264113743e-06,4.596847207515452e-06,6.0529167713901173e-05,1.7290126558237047e-05,-0.0006291579064320286,-0.0022056950067220376,0.0011438685026149103,-0.0038069314015473205,-0.004109794549901014,-0.00015982293303053147,0.046412544297434494,0.00035725470497009954,0.0003271030003641647,-0.00039050215973597904,0.000176673082240021,-0.005724307958852727,0.00409336494111765,0.00010325168004507435,-0.0001610913746777145,2.9052932045788994e-06,-3.4487674607118728e-06,-5.0853160909692344e-20,-0.00028323873107902745,2.7749133677753446e-22,5.3139555822364324e-05,-0.0001867109059487585,1.0888903205023547e-05,1.2660978059812157e-06,6.034639358090591e-06,3.807897223211807e-06,1.305604961063645e-06,8.867279886255375e-06,7.270013681060139e-05,4.7994808044766076e-05,-0.0006294258245343871,-0.0037873287352818683,0.00045395203163362636,-0.003807527072845621,-0.004441809035895433,-0.0005354380313571733,0.04778823057716569,-0.00022012180352673732,0.0002852390047596205,-0.0003846404792315752,0.00014516232637609548,-0.0059034988459572245,0.003278264226967417,0.0007742929533296582,-0.0002638714416282507,5.9407320073731785e-06,1.8123768397591006e-07,-0.00032538934339249346,-0.00010315625900583827,2.9334585584406814e-06,-9.13055622806453e-06,-0.021313329653139097,0.8614286420535855
2017-09-01,2018-03-01,0.5770491780988429,0.26512364168574765,-0.4828565260839736,-0.18128416390773056,0.7092800491306468,1.0088759291475766,0.09729754026659723,0.19463952702408654,0.19174516886538323,99.99999999999999,0.012546983067060561,0.25254980791789183,0.44648877724666186,0.7616070748421648,0.0001304115149896739,-3.5148817320580894e-05,1.2099810087481554e-06,-3.916381982450316e-07,-7.271205247894496e-06,-3.752889956634247e-07,7.34701050487952e-06,4.255457051403816e-05,7.3480515082151335e-06,-0.0006389211150772091,-0.002994503266811883,0.000839614728515865,-0.003627797087690995,-0.003884055564859136,-0.0006307578752414052,0.046081333997192234,0.0002856612145098801,0.0002168125711028198,-0.0004366355103090784,0.0004474437085238221,-0.005326037572657775,0.003398924687949164,0.0003196891026808326,-0.0001806362248538336,-1.9591254441126903e-05,4.399337585235958e-06,0.0003732474923613305,-5.689243694751905e-20,2.8028785185178594e-21,-2.285750432643851e-05,3.7507192423009064e-05,1.741008321118879e-05,1.054382430203713e-07,3.893997167639178e-06,-2.152925979618967e-06,-4.627241950007624e-07,-4.079835919731467e-06,2.88637517027066e-05,1.235929674823244e-05,-0.0008616273594872782,-0.0034510337194704655,0.0009371420985579187,-0.003419923416667288,-0.004303661145919872,-0.0008651444330682391,0.044691150440959795,0.00019682929888482694,0.0003166265274688692,-0.000516938974996967,0.0004190889952609319,-0.004918891496688456,0.002923593179538099,9.871844578681308e-05,-0.00032645421730493083,-1.2186546169428148e-07,1.2533512462498465e-08,0.0005391641023921374,-0.00010113951390406455,2.4058158261617962e-05,-4.9386071877001426e-06,0.002683404237220007,0.18345727112878407
2017-12-01,2018-06-01,0.4772563274701547,-0.0907616842918713,-0.8070681885728342,-0.5292254046913138,0.33310065876873635,0.6002275581265072,0.322644461686085,0.3695953163681172,0.3661594689143438,99.99999999999999,-0.13679712061524468,-0.035631828686584543,0.42595002690928235,0.9087487290934915,0.00020934886716890105,-6.378196238989601e-06,-6.124343025515347e-06,2.4695488915865946e-05,-5.234975696921416e-06,1.6273464419910473e-06,4.277033110462695e-06,4.834926133370893e-05,6.538801618011167e-05,-0.0007412785169008212,-0.002681896188410241,0.0008374666369237704,-0.0037523952999992116,-0.0035134180428061136,-0.0011394566114324234,0.04584317630413173,0.0002549887321612402,0.00018564706804585757,-0.00053268213726119,0.0005483226788778672,-0.005160700693810428,0.0037670336008244092,0.0003905817317636564,-0.00029362376397673367,-1.0207983704518873e-06,-2.072638553695245e-06,1.1317389965819458e-19,0.0003611855037625145,9.185870609121499e-21,2.6818950974901768e-05,0.00013946950315376526,-1.1023868463521586e-05,9.508219513618586e-08,-5.888429579152646e-06,1.3390587002194401e-06,3.457916179234856e-06,3.896919441461894e-06,5.9431595151472586e-05,3.954201616112874e-05,-0.0009618743055553524,-0.003989493826331228,0.0009179857744821562,-0.003625111001427053,-0.0041977059599546205,-0.0008157435769983581,0.04408991191268471,0.0002707877164950427,0.0002890139625317737,-0.0004703726439803321,0.0006984949247108921,-0.0050322279680035265,0.004350463409335775,0.00026196285788290086,-0.0002817961925065173,7.804293126432602e-06,4.5037261092035066e-07,0.00030752583633082437,9.379642503689691e-05,-1.5240129255537166e-05,-1.0425316876446185e-05,0.004775311817228743,-0.1555799575617023
2018-03-01,2018-09-01,0.3692064162161834,0.43780547473227,-0.2439592321040813,0.025340342192133974,0.8725358070734374,1.159838234840169,0.004705830829293474,0.10512475849291997,0.10388789432370966,65.38186102090505,1.3814460773895438,-0.1415638087208834,0.4188096855995237,0.43423358620578545,-2.4374490828690674e-06,7.631709831070683e-05,1.9569768963358888e-05,1.1152150456880813e-06,-4.723113939125551e-06,-5.029376751266415e-06,-2.310966478977921e-06,0.00011353875170544348,-5.5026703772178944e-06,-0.0009187003051990096,-0.0009743280928698628,0.0009651732379330572,-0.004062770844701021,-0.004497025866592488,-0.0008026641718065499,0.046836036491413324,0.00033089427271301453,0.0004111858556460679,-0.0004539613916397477,0.0004329004461933124,-0.005674867226799726,0.004503887328910031,0.00038555485948041065,-0.00026100086463535095,-3.638647795686521e-06,1.9684356167617704e-05,-0.00032306984422395137,2.57207351650581e-20,2.7128978504417332e-21,1.6127529247944738e-05,1.8958904260961178e-05,7.396212513726685e-05,-6.57196250541849e-06,-3.6731280646259614e-06,1.7716403476921532e-05,-2.008778588608833e-06,7.50485370664553e-09,-1.577948843551233e-05,-2.6512062261911592e-05,-0.0008511412083078187,-0.0037597258535460084,0.0008507074570606596,-0.003921846644085317,-0.00379399472459059,-0.0009767952923938558,0.04384256529050106,0.00024377962143197002,0.00022034119228585167,-0.0004865261848016085,0.0006225125220766842,-0.005672062843799195,0.003959828420002759,0.0004975217799165543,-0.00037684760216171234,1.4929405168517332e-05,2.0404956204337925e-05,-0.0004886290598294744,0.00016666871847177415,5.422662710696303e-05,9.210216217374788e-06,-0.006239438323637815,0.39359190697005886
2018-06-01,2018-12-01,0.3096180831721362,0.7156522809867383,0.017777942624960352,0.28354047942246013,1.1155682763008172,1.4252673890802303,0.16486376979494743,0.24359031841121564,0.2402289136308045,34.074236747460574,0.3400184741782535,0.5667036265032559,0.4177187707424906,0.1714735681628854,-4.6522054737099184e-05,2.4413041652317142e-05,-1.3264156073604545e-07,2.428429165090104e-07,8.338145494025863e-06,-8.034646525439291e-06,2.8333787710536946e-05,0.00013434913462692858,-5.097073880243311e-06,-0.0007551499381364819,-0.002383989396744882,0.0016444151152920083,-0.0036660717632641493,-0.004350171135476128,-0.0012900844376248916,0.046013423486767145,0.00045438207517133723,0.00038312998153956947,-0.0003954454899424829,0.0006263362628160881,-0.0049369489035382685,0.0031871982317453955,0.0007243762494214995,-0.00024930775077205416,-1.1917296360529643e-08,-8.726289914945243e-06,-5.0415693335268505e-20,-0.000381213607847139,5.040485775691031e-22,2.144980349135538e-05,-0.00013501885061524096,2.1911299750945925e-05,9.86038536010983e-07,-1.430944774148371e-05,6.707317067287124e-06,6.826656280412057e-06,2.742450687324634e-05,0.00016345901226822416,0.00010552875900087602,-0.0005407772022682118,-0.004395153321677548,0.0010721928472945327,-0.003927455470128911,-0.004214934889899282,-0.0012716734049532928,0.045774165489126335,0.00016094890489224816,0.00015008545883633977,-0.00047394469255377785,0.0004269245141008891,-0.005197916084276595,0.0015918245879759714,0.00036330152560222766,-0.0003450254373624109,-2.3007102298318578e-05,-9.089994469889225e-07,-0.0003711518775801578,-0.00021425738256475313,2.9461527454097256e-05,5.565256331453514e-06,0.004748508674150759,0.632836285031857
2018-09-01,2019-03-01,0.4957130017502642,0.03220460806582167,-0.6623783568533934,-0.40255927061550667,0.48423626310139034,0.7622906260325955,0.21484003101593221,0.2816578390081789,0.27804078649807584,99.41796728907798,-0.11085500227521924,0.08605000750868413,0.43395245988859843,0.8531793281783542,2.0481466954420256e-05,3.075361466008196e-05,1.0390220844300357e-05,2.66681097657631e-06,-0.0,1.3593459459674105e-06,1.7313342983965125e-07,0.00011454052176899552,9.872774476847109e-05,-0.000542417135018842,-0.0021123700322993755,0.0016943343744109096,-0.0035849299639703876,-0.0048892517834052225,-0.0012336519013378372,0.0451702370287908,0.0006701225944735003,0.00016224809988628545,-0.00038514147228838855,0.0007704048637177713,-0.004423616671139204,0.00490881697482302,0.0005331051130122188,-0.00021667106463106218,4.308471605036628e-06,1.0172400018525022e-06,0.0004729147033029622,-9.768110810265167e-20,6.713740468734205e-21,-3.7701294406817674e-05,-1.4198072585053958e-05,-2.5141859718972115e-05,6.317667776919605e-07,-2.7715479623633887e-07,-0.0,-4.413416099986121e-06,1.0586510187998317e-05,9.993164822049284e-05,-5.310527101170613e-06,-0.0005589670327155256,-0.002999431213764725,0.0013343422791729643,-0.0032719446242173425,-0.0047061596567420216,-0.001430719718275945,0.04376778855565575,0.0004674223322357399,8.671632812306889e-05,-0.000328938624992339,0.0006242635961303001,-0.004226963563231232,0.003745975843751833,0.0005705105779493981,-0.000236680516178008,-4.743861038705728e-07,-8.595238862645007e-07,0.0006649739566489457,-0.00011857897292019854,6.428016489625471e-06,1.7030057092154525e-05,0.016974257994796915,-0.024385490753875416
