Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect
2012-09-01,2013-09-01,-0.0686985256836081,1.0248171357583629,-0.10265648346570715,0.3374157133858955,1.6803326157115435,2.0934868388790373,1.1957765018188713,0.741570740284583,0.7354579957822726,17.706301481016713,-0.640409355789353,1.4436425295362414,0.6476695368059717,0.060506853355994934,0
2012-12-01,2013-12-01,-0.0163107733018641,0.8457930088740747,-0.30290392762625634,0.11838197530704718,1.5197739168988345,2.0304174818229725,0.7432229312420586,0.5280422303418882,0.523907139786261,76.49575609244853,3.256748199791215,-1.4079616818013707,0.6819207874038032,0.11384268695378001,0
2013-03-01,2014-03-01,0.0721983425743033,0.6475745801112067,-0.5279753240105016,-0.041259077222615924,1.384455020443151,1.8280402899380217,0.33105781472212303,0.34750712034675285,0.3463494370922561,99.99999999999999,-1.5911439273797305,1.7711577706434336,0.6996070897941092,0.2063189055850964,0
2013-06-01,2014-06-01,-0.0402056980780329,0.6959210653890864,-0.531172077730814,-0.02148959281404087,1.40341138631953,1.800842032074838,0.5418826118925761,0.4472862366045849,0.44545515740258257,49.04483882619054,-1.994659729117462,2.080004881023777,0.6887263677535491,0.15380441103549142,0
2013-09-01,2014-09-01,-0.0019006300588486,0.6056273625216217,-0.5948575130018069,-0.12295755170888202,1.3212396116064051,1.8359470738621577,0.36909026176885595,0.3576030366439651,0.3546149117155312,40.314231680160255,1.0228564284543424,-0.1494712967609934,0.7197378663261653,0.20642804160104328,0
2013-12-01,2014-12-01,0.2551637534921269,0.6200879618270962,-0.5744131285657893,-0.07705073132183625,1.3804100000606658,1.8550846847375841,0.13316967782890413,0.2485957613834586,0.2464497805666325,99.99999999999999,1.0993458931511189,-0.16465972577731675,0.7226652950296336,0.3017331133679184,0
2014-03-01,2015-03-01,-0.1784907206497266,0.6462893725811139,-0.6070967132987868,-0.09009594758296355,1.3727405042274206,1.8633070543027286,0.6802622021898739,0.5137177042827447,0.5067290578297468,99.99999999999999,-1.4895465585643501,1.7312941487911173,0.7256160385231599,0.1320564300732107,0
2014-06-01,2015-06-01,-0.3619796751591408,0.6127995992357727,-0.5556438676340923,-0.08215764537365673,1.3843244392276275,1.9010940137344512,0.9501946337898741,0.6373536080284832,0.6301593049412886,90.13406920813895,5.876935752061869,-3.3554924723336796,0.6731222110843266,0.0855373156907705,0
2014-09-01,2015-09-01,-0.6613065813612096,0.7704827039084449,-0.4028537169890492,0.03505243321535818,1.4745304791311173,1.9109219874761396,2.0500205574129877,1.0386192452974619,1.027501050251518,30.091632750642898,-1.195801078909784,1.6069592530900265,0.6946675620920281,0.029584316327871087,0
2014-12-01,2015-12-01,-0.8846061718801757,0.7458904496039049,-0.4220396103600847,0.046805330136700796,1.4551709264218942,2.0032357227171644,2.658519232671001,1.256065816188916,1.2423199901818578,25.567779222522564,0.05012244958557277,0.7215098497525025,0.6975279705353227,0.013146325965117115,0
2015-03-01,2016-03-01,-0.4835425102155177,0.7408209831933059,-0.4223304318490624,0.009737606313906008,1.5280486649972835,1.9639328628951953,1.4990659639922586,0.8655367877293747,0.8637308892662386,99.99999999999999,-1.029333753906686,1.5081613288688487,0.7187900160003095,0.04432796821055652,0
2015-06-01,2016-06-01,-0.2309070414847625,0.7485405859652206,-0.4406125505310993,0.02271516796326944,1.4281113657862328,1.8334666688503363,0.9593176549174007,0.6300753086724378,0.6259309098884203,99.99999999999997,-0.5197285499761277,1.099298223140207,0.6951756306060487,0.08433511919351441,0
2015-09-01,2016-09-01,-0.1371437538706388,0.5128071691437717,-0.6341268340388896,-0.18053254722254722,1.2658155747946331,1.7106077869514398,0.4224362023272841,0.40172898656851963,0.3971246011915216,99.99999999999999,1.9199593873302696,-0.8233907898063123,0.7004832967620681,0.17348540295011278,0
2015-12-01,2016-12-01,-0.3244976139693989,0.4224642047071478,-0.7101098342311363,-0.2703035205877998,1.1005304349549285,1.5746568330508248,0.5579519585605743,0.4636887997815545,0.4603176151011611,31.719657862158755,-0.572047632508509,0.8152995698015489,0.6702443531003777,0.1376760940516183,0
2016-03-01,2017-03-01,0.1182657315096591,0.35961755808258467,-0.8084528776979082,-0.40531628168187683,1.0293202045476542,1.461537302370326,0.058250704190087536,0.1963657348937058,0.19015732254780285,99.99999999999999,-0.11500515031630879,0.4148087574001894,0.6973968665668006,0.37865781985289493,0
2016-06-01,2017-06-01,0.211977293329113,0.3828715193032309,-0.7336785765290974,-0.28557390323070314,1.1167684055856084,1.5776455265911093,0.029204836471292867,0.18686890250903893,0.18445682188779372,99.99999999922444,3.4471655986991108,-1.990208805606788,0.6890236368092894,0.40020727157764524,0
2016-09-01,2017-09-01,0.5106385514639378,0.41708622365255177,-0.738528190866653,-0.26654801132745615,1.1411408728472099,1.5736754768013301,0.008752038038929027,0.1687305506250626,0.16687050857371555,20.95214754868658,-0.20087850883287117,0.5689295269015033,0.6827368696832516,0.5463728331912134,0
