Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_12m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_core_12m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2016-12-01,2017-12-01,0.7058486844918832,0.2647023924537989,0.26910382669746485,0.2722668102494172,0.19461005097895076,0.7598076678175717,54.94243367573479,-2.3357727328774915,1.7141634471627885,0.6189468640740307,0.7058486844918832,0.2647023924537989,-0.850594933057869,-0.3747512521404864,0.8713231836941372,1.2682800290670737,0.0,0.26910382669746485,0.2722668102494172,0.04618043096697599,-5.592939731750805e-06,4.549629111626396e-06,-4.7610720921559096e-05,1.5414616195209094e-05,-3.3528251786586354e-06,6.840750531222054e-06,-0.0014078314004840862,-5.53457907626889e-05,-0.00032903021510004895,-1.9597208234288268e-05,-2.5176816591595372e-05,0.016152635117197094,1.633142525506667e-05,-2.6240737033011914e-06,-3.0161266600028262e-05,-1.3893716272243588e-05,-1.9702587317882413e-05,-2.2240848320983474e-06,-0.0007777746019009375,-0.0001459263912996384,-0.00011527607384260675,2.3726613047025376e-06,2.0086919925230295e-05,0.136654195304318
2017-03-01,2018-03-01,0.5770491780988429,0.23481467516558518,0.21894346015781638,0.22639656886565768,0.117124454997974,0.6949063848383532,39.60629894528932,-0.4429775375033045,0.5335798487156087,0.6462268355234457,0.5770491780988429,0.23481467516558518,-0.8708516925144891,-0.3886045267556838,0.922500487487147,1.3278626044422017,0.0,0.21894346015781638,0.22639656886565768,0.0706079812217239,4.6548223890870366e-06,-1.6372727312464881e-06,2.6290514389860328e-05,4.513872600098963e-05,1.164519015417254e-05,2.6556209047520455e-06,-0.0014109416693404472,-0.00023842735340135106,-0.00028323758267161824,8.361501574931122e-06,-2.037521760790497e-05,0.025390236228225796,-5.759178078045421e-08,-3.286125859861506e-07,-2.3545115278881387e-05,-8.040065812020297e-06,-1.4837188496966875e-06,9.0517589307651e-06,-0.0006357025514778441,-2.8804897994864718e-05,-0.0001308654935738866,-3.450587225877977e-07,-7.73872335992118e-06,0.13076410820673914
2017-06-01,2018-06-01,0.4772563274701547,0.19020896086787026,0.1960525451100918,0.20287438598542032,0.08239619067330627,0.6661435119074819,99.99999999999993,-1.1391788469079405,0.9296807641547293,0.636208824839799,0.4772563274701547,0.19020896086787026,-0.8961731994102974,-0.4432770297220879,0.8657828745612577,1.2196366530034852,0.0,0.1960525451100918,0.20287438598542032,0.06394333672900304,5.136597718680375e-06,5.564503809778962e-06,-1.8749682911170192e-05,-1.9224076147876424e-05,-1.897689599027052e-05,-1.7771368173621808e-06,-0.0019679419914875635,-2.3201094186836607e-06,-0.00020621474024038247,-5.172758105546593e-07,-8.231757220316374e-06,0.023845661451154767,2.2504176226125254e-06,-5.466285404974042e-06,1.934251396002534e-05,-6.336223718472216e-05,-2.9165825171336147e-05,8.02871353451452e-06,-0.0007281448532664669,-0.00013924514697647475,-0.00013907936825483555,-5.25589921489631e-06,-3.1906299146554265e-07,0.13137674292652363
2017-09-01,2018-09-01,0.3692064162161834,0.22997920376582368,0.1621251994718322,0.16678643777367713,0.019384216686697597,0.5858495541931735,99.99999999999999,-1.053377378282369,0.9038714245260425,0.6378639431255813,0.3692064162161834,0.22997920376582368,-0.8421737676291975,-0.42738757731256977,0.8712453422344653,1.2771093376500444,0.0,0.1621251994718322,0.16678643777367713,0.05463641709332158,2.7937743152275697e-06,1.5539496577185451e-06,8.977738784265424e-05,5.009736563303e-05,3.1942407923997e-05,2.3055510507854108e-05,-0.0014474254979380955,-0.0003316025957755774,-0.00021921782459775614,1.2725261456040287e-06,-4.152140756012212e-06,0.02545266203215132,9.984300641615117e-07,1.6668981305620493e-05,1.1130520339152139e-05,-7.761704275121583e-06,2.6622946992477623e-05,1.9537476794479535e-05,-0.0007320579254513995,1.1273036470221525e-05,-6.494558060505792e-05,-6.26109812707271e-06,-3.689255443501046e-06,0.13374850593919707
2017-12-01,2018-12-01,0.3096180831721362,0.22932745585562464,0.14955140159368485,0.15404576050511312,0.00644658483487895,0.543485011756059,72.45774476716672,0.36250021556712914,0.01464836860011094,0.6230438613228694,0.3096180831721362,0.22932745585562464,-0.8130993855900625,-0.36540836420477324,0.8810180361524801,1.2781212571637803,0.0,0.14955140159368485,0.15404576050511312,0.06574151342910727,-1.5772461692727757e-07,-6.3285842151258e-07,-5.468824680430457e-05,-8.529951099067363e-06,9.654173211809487e-06,-1.1998800643005058e-05,-0.0009815076449090885,-0.00015128313104820183,-0.0001805891789464523,1.0974963848442673e-06,1.4893715316765087e-06,0.025894067235373342,-3.5280376502984677e-06,-9.427564068704478e-06,-2.879455764323134e-07,5.362138325936064e-05,2.3234943338508018e-06,-1.320981987221149e-05,-0.0005054585724945383,8.789320896464289e-05,-3.895864975963731e-05,-1.1480652408417602e-05,1.1658453348214545e-06,0.14189512981171953
2018-03-01,2019-03-01,0.4957130017502642,0.20491721268523322,0.20561154462839845,0.20493443778718318,0.084562190937954,0.686313459353433,99.99999999999996,1.902725020977433,-0.9967102588038955,0.621552862457197,0.4957130017502642,0.20491721268523322,-0.8239801478895161,-0.4385025131796288,0.8090835900363027,1.2550939562236756,0.0,0.20561154462839845,0.20493443778718318,0.028544988014671677,-6.318949999941984e-06,-4.510560602530472e-08,3.6889749467676813e-06,-5.8112081710876484e-05,-5.3542821117374286e-05,-1.1003312054051095e-05,-0.0010921593029315038,8.802741752015936e-05,-0.0002512584484061372,-2.744908680149576e-06,8.990444056557286e-06,0.019563747606805064,1.7854738259865593e-06,2.910301642030212e-07,-2.2139541955606602e-05,1.3090030067483856e-05,-2.1354602655432784e-06,-6.124340616350533e-06,-0.0005394739744296954,-0.00010351057636718011,-0.0001449527148531978,-8.111246775961627e-06,1.5025408972139294e-05,0.15002074145703762
2018-06-01,2019-06-01,0.6980791265353226,0.19783012168047998,0.30252524774396883,0.30564191083175046,0.2502490668582603,0.7843027866750557,99.99999999999993,2.8018883889019603,-1.5689053138903053,0.6256922439439381,0.6980791265353226,0.19783012168047998,-0.8524938551303158,-0.46347544838756144,0.8296669642722703,1.2305058909184226,0.0,0.30252524774396883,0.30564191083175046,0.050962470566229795,-8.180647642889234e-07,1.754117349079503e-05,-4.15494131305559e-05,4.568647009359741e-06,-2.430761344491909e-05,-3.0404290754454024e-05,-0.0007555845215700674,8.919185720334008e-05,-8.389151919202078e-05,-2.9332486387199562e-05,-4.2623278357168886e-05,0.022584428409625015,-4.237299565673887e-06,1.7812119948706815e-05,-2.7432083888546924e-05,1.628525456044e-05,-1.2820714210785491e-05,-1.7172641424980317e-05,-0.00034274148392248046,-3.446342675592175e-05,-8.331377006012018e-05,-2.005365404245204e-06,7.178361323924286e-07,0.15783206793227683
2018-09-01,2019-09-01,0.3682466372715076,0.27916477940366163,0.15248110808826187,0.15411223491841558,0.007935577401187107,0.5602355249231036,44.63346291909178,0.49489747149480445,-0.035555260718996826,0.6207952494007204,0.3682466372715076,0.27916477940366163,-0.7844423671898033,-0.3503182583077655,0.876013659883567,1.3352937217809142,0.0,0.15248110808826187,0.15411223491841558,0.07193010881912568,3.1970865807834546e-05,-1.1201760113284205e-06,4.355792131039832e-06,4.7720252529540285e-05,1.717225125607057e-06,-6.74322753092113e-06,-0.0005462618352875671,-5.612143457359121e-05,-0.00027008024571421635,-1.741315462285888e-05,-8.194495002661296e-07,0.023188145615013193,1.65166347151941e-05,2.6864164522204935e-06,3.3056851598969e-05,-1.4855244842880514e-05,1.926456155134526e-05,-9.048743305630095e-06,-0.000282839491567943,5.702140872872703e-06,-6.481298075397722e-06,-3.7547882415135765e-05,-2.0033186711555867e-05,0.16273824069554463
2018-12-01,2019-12-01,0.3691647183324598,0.2327234792465479,0.15209466906008512,0.15567126057121178,0.018616211723298966,0.5910218271258542,17.712658313615492,0.3712151304040882,0.01403712266182202,0.5810598754380887,0.3691647183324598,0.2327234792465479,-0.7473084047250766,-0.32339244353895646,0.8433310934193318,1.2612708967990174,0.0,0.15209466906008512,0.15567126057121178,0.046854049031100985,5.183975263830114e-07,-5.073774846835523e-07,3.17778536412242e-05,1.8380171366564644e-06,2.131810546838872e-06,-2.5365751311005917e-05,-0.000282859730431539,5.823846758589502e-05,-0.000292924865735406,-3.1410153685389975e-05,-4.4667607971213105e-05,0.019791717055305885,-7.836480339827644e-06,-8.439115682160816e-06,-2.641538119083035e-05,3.908783118397931e-05,-1.6549839795403293e-05,9.091979814043231e-06,-8.341287088318198e-05,-4.313962722803897e-05,-0.00017739559723315223,1.1375646489865942e-05,-5.4567647966668815e-06,0.16690850822060221
2019-03-01,2020-03-01,-0.0801761132071199,0.2659337216653952,0.21471205938205856,0.21690068120994999,0.11979201779547968,0.27790051379974967,12.308215706470241,-0.04656865942858711,0.28766913581408105,0.5626034706330453,-0.0801761132071199,0.2659337216653952,-0.7685589200403389,-0.3180801311465946,0.8428964550095832,1.2761217286892617,0.0,0.21471205938205856,0.21690068120994999,0.0459275875050925,-2.2517175694091018e-05,-5.2548197799112846e-06,1.3571194223961756e-05,3.436561270511247e-05,-6.433312109630811e-06,8.90357798398976e-06,-1.7972500864900068e-05,-5.842194597611453e-06,-0.00023037152892304633,-5.624241622082368e-05,-7.5526493478623e-05,0.0082481919440093,-2.2538630671123772e-06,1.8935977517933513e-06,5.752087024670271e-05,5.691223597452652e-06,1.2583457519298109e-05,-1.1965155152701363e-06,6.626261273188665e-07,7.117729965006403e-05,-0.00010125741560252189,-2.7028891326891875e-05,-2.115915884404592e-05,0.1675437834456963
2019-06-01,2020-06-01,-0.7581105002145705,0.2425108435801145,0.6630217168937077,0.6693323192542389,1.001243073657481,0.05729854639513834,99.99999999998178,-4.114566938819007,2.5981272127151835,0.5752258953782338,-0.7581105002145705,0.2425108435801145,-0.8051513659414947,-0.38908260787126187,0.7977844580043226,1.214977147740959,0.0,0.6630217168937077,0.6693323192542389,0.023330624491669658,-3.6380412438117874e-07,3.1504090586160353e-05,4.829492284940651e-05,-1.2615524494786151e-05,-1.4689288510871899e-05,5.037407614841183e-06,-0.0006471890263580171,6.310561895571122e-05,-0.00044985389156258147,-4.399108355439041e-05,-1.271252280641548e-05,0.011700135635353328,-1.7123579669671244e-05,4.5645805493180166e-07,2.7109138330522395e-05,-5.954045963057901e-06,-3.0738692739449404e-06,1.2825649087267786e-05,-0.00019192171159779643,1.7352470771674027e-05,-0.0002488200154467959,-4.8244840398236334e-05,1.6166831836186e-06,0.17185059750009896
2019-09-01,2020-09-01,-0.3137872354086468,0.04996680686879567,0.2302857208121021,0.2322863654672875,0.13231700327317938,0.27492231461493677,99.99999999999999,-0.05568774391324658,0.09025256626723108,0.6159513311220938,-0.3137872354086468,0.04996680686879567,-0.9750853020818716,-0.5648821552392443,0.667977276194802,1.039718234139639,0.0,0.2302857208121021,0.2322863654672875,-0.08263448665652331,6.661449404843317e-06,4.950703709020795e-06,6.558299360633987e-05,-6.763738683345182e-06,-1.961309322530786e-05,-6.702817999895215e-07,-0.0007065332275189135,-7.897169115636456e-05,-0.0005018713550832195,4.053933571283963e-06,-3.5671277131177114e-07,-0.028039872819687128,-1.9431305794678897e-06,2.0723951161444944e-06,8.25988087405821e-06,-1.6389704709149344e-05,-7.738122873942128e-06,-6.677646923494905e-06,-0.00027441425339218127,-9.412912904128572e-05,-0.00010020797198390402,7.254779447532384e-06,3.782756121854008e-06,0.1771437634400429
2019-12-01,2020-12-01,-0.3564639118141421,0.11198849017167739,0.27013806443380917,0.27308501349015196,0.21944765292628382,0.21790461265202138,99.99999999999994,-2.1906118965249926,1.3474000525624301,0.5689678348037406,-0.3564639118141421,0.11198849017167739,-0.8896292060345188,-0.4821623967599602,0.6656928959824151,1.0496003377744538,0.0,0.27013806443380917,0.27308501349015196,-0.04722271442290651,1.179995208328657e-07,-5.035979737044708e-08,-6.660617383596691e-05,3.219439357536928e-05,-8.128527157184476e-06,8.500626082627767e-06,-0.00037856712244395884,-5.2150581090093816e-06,-0.0004018052362330472,-1.1572266758920487e-05,-5.7909049299448324e-05,-0.020519708045886754,-3.244008594584208e-05,2.5250583641420384e-05,1.2094096992615596e-05,5.824902155881626e-05,1.2555701539276042e-05,-1.8098801784627245e-06,-0.00018006422158324206,1.3054023975154182e-06,-0.00017897958990417085,-3.071905749373012e-05,-5.416296404733588e-06,0.1773397174100133
2020-03-01,2021-03-01,-0.374674542625808,0.1406077017209521,0.30400973803591785,0.30976473145524014,0.26551579133903425,0.19649391810807448,37.73918206923956,-0.4884682174576583,0.4249789989364702,0.5870930728466508,-0.374674542625808,0.1406077017209521,-0.8443436104697924,-0.47666288316788336,0.6927343699164488,1.1097099984220296,0.0,0.30400973803591785,0.30976473145524014,-0.027157384298249473,-7.5466025468943885e-06,-5.022765626398534e-07,-4.657293599098654e-05,-5.06311654902167e-05,-1.5705512616634975e-05,2.1839923955864406e-05,-0.0005196662654878824,7.892118259786647e-05,-0.0004710226050416803,-3.635171187221175e-06,1.1517620054550417e-05,-0.006570143806258732,-6.19608186336457e-07,-3.1671232596564106e-06,-7.063022666327755e-05,4.031611414029507e-05,7.560509806230265e-06,4.136880838568537e-06,-0.00010222167485942278,1.6651564914988086e-05,-0.00015284313287621147,-5.194209984278447e-06,-2.0843209936341965e-05,0.17696538424248745
2020-06-01,2021-06-01,0.2523476482182651,0.13658285445017498,0.147654293834396,0.14680993469167694,0.013401487476168438,0.5835094631144313,94.55616925524961,3.6233599918559185,-1.9246177497394932,0.5650422466207105,0.2523476482182651,0.13658285445017498,-0.8162511916400976,-0.45758358819728967,0.7115955677938753,1.136296223520936,0.0,0.147654293834396,0.14680993469167694,-0.03848326052373131,6.395240959203428e-07,1.778587883459456e-05,-6.987817619827706e-05,4.579738066764829e-05,5.301053418746828e-05,5.288966594116419e-06,-0.0005955502406325022,1.2524735098352271e-05,-0.0005411230360558512,-1.5715729297265093e-05,-4.721352362539217e-05,-5.088478704719952e-05,5.10619619178318e-06,1.8716755119696425e-05,1.243850459269439e-05,1.3455950403400115e-05,-2.120984782154606e-05,-5.632444261860193e-06,-0.00021498878022302778,1.6975414582909136e-05,-0.0002991365436675379,-9.695022990606251e-06,-1.1001837584081145e-06,0.17116604618492284
2020-09-01,2021-09-01,0.4675283229617299,0.17746260692724578,0.19175277849846012,0.19784917166293522,0.084138119618598,0.6884757897217171,99.99999999998869,2.19898882974041,-1.0850655850170057,0.5737093995287381,0.4675283229617299,0.17746260692724578,-0.7612900642931418,-0.4129331088999624,0.7805914564806526,1.1343610462923588,0.0,0.19175277849846012,0.19784917166293522,0.02136227343445017,2.186340564991646e-06,9.133349737093697e-07,2.8595719609492905e-05,8.276199497644218e-05,-5.842569748129478e-06,-1.8313345712055028e-05,-0.0010312446459483972,-9.602058903685009e-05,-0.000598626033489936,-9.846455497280149e-05,-3.0813943354954704e-05,0.0016076897931816198,-1.4036029228165508e-06,-7.543956168471714e-06,8.624910005924626e-06,3.21566925871967e-05,2.404444992791388e-05,2.817870236472705e-06,-0.00029918675656773165,2.55290829340991e-06,-0.00038863379458529886,-2.6358692895042606e-06,-1.9900421950163478e-07,0.16115266408967294
