Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_headline_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2015-03-01,2015-12-01,-1.271741217826753,0.5040098682303236,1.1122800081026276,1.1223191769330865,3.1532919196328875,0.09920478676986741,41.464258078478835,1.5795813102766976,-1.6694157204944418,1.3499393891479623,-1.316989762101528,0.014823552441279586,-1.6568447927708585,-1.032651923699558,1.012547738526086,1.8361399578635573,-0.36318384873146314,0.780243234809875,0.787426588987803,1.3136458571818054e-05,-1.0500487378705464e-05,3.165518049597511e-06,4.582612171758674e-07,8.32294429541687e-06,1.899962079460137e-05,4.045185848415219e-06,-2.6232068143646164e-05,6.535473937355359e-05,-0.0003682571480852267,4.264966167628701e-05,0.0002304954367212097,-0.0006871363679144397,-2.90353389383585e-05,-0.00012562407230703776,0.002584270894936279,-0.001185992833401927,0.01292649310582165,4.017899564677565e-06,-0.00010496755383258312,-0.0030980116980094696,0.00010507731958936514,0.00016854830971882063,0.0016456615170551863,3.572774907486443e-05,1.1649820928351071e-07,-9.1682191210662e-05,-0.00015077528630326673,-2.0219424806645325e-06,4.85190045525324e-05,-0.00022872349181743556,8.890874976051328e-07,-1.2505333121701578e-05,-1.40370256457149e-06,-9.36006976054533e-06,-9.69304802025524e-06,-7.094138608620749e-06,3.1619173525732896e-05,4.344984452091012e-05,-0.00014486541556486173,1.6513316726811566e-05,0.00011787807335710754,-0.00030690674096569317,-5.154285319588338e-05,-5.791784904689226e-05,0.0005583700079290272,-0.0006945830908550156,0.0059921389724425615,-1.035476494705566e-05,-3.861057739253018e-05,-0.0013271735018234136,4.048535949874679e-05,8.244512794774219e-05,0.0005311649379041635,-5.091530838687362e-06,-3.6627271955789442e-06,1.4464937094200398e-20,-0.00011298693796471273,3.658259648058341e-20,-1.8861155114715476e-05,0.49307734441280815
2015-06-01,2016-03-01,-1.3185132642611563,0.4587075171311843,1.1259493809918315,1.1425891309005076,3.1585137058128017,0.10350479293479643,86.49452802162789,-0.46544333675486727,1.1168287694946684,1.3969786589619062,-0.8644840978884183,0.4684314881558372,-1.298122626732266,-0.5727924386004011,1.5224745022808717,2.198518250262485,0.12440085030744896,0.6194970619732385,0.6308625324576993,-0.00030430951872265554,5.906617655560569e-05,9.545146529361452e-06,-2.5380270131264346e-06,6.789629688004132e-06,7.97378628796534e-07,2.1915956452465083e-05,-2.727320599110262e-05,1.157005192775281e-05,-0.0025449155949800748,2.3452739308783598e-05,0.000146959933264299,-0.0003303614797107792,-1.0128094098832625e-05,-5.126101092650159e-05,0.0008334086939959234,-0.0008930379692935025,0.017433191354144697,-0.0010222858835320502,-6.106257428217163e-05,-0.002219111569465944,0.000270599062340092,0.0003123407024685695,0.0012168931052329462,2.5166737908573766e-05,2.1174223350168666e-06,-0.0002453016918591355,-1.7310667753844994e-05,3.104615149214781e-05,-3.44257372933591e-05,-0.00034249413225779244,-2.575078067554504e-06,4.500701436606016e-05,-1.448950725570064e-05,2.340295217467196e-06,-2.7907858568582053e-06,-8.455329772489808e-05,-2.2864997331345798e-05,1.329482004810741e-05,-0.0010821490567509797,5.055875858927301e-06,0.00010092679777672116,-0.00015030287714072428,-7.794119765476601e-06,-1.2038339173481798e-05,0.0010688670251412726,-0.00056107297072211,0.007470420400438726,-0.0006645780896801283,-4.521983187041414e-05,-0.0009190075779307496,8.587160224180573e-05,5.5876171299811174e-05,0.0012287622739113975,1.4813683921136354e-06,1.1549207267312875e-05,-4.8765894460004265e-05,-3.26462721676755e-21,-4.158379313321342e-21,4.6574102023375044e-05,0.4318327264893682
2015-09-01,2016-06-01,0.4037588471555627,0.4663691705488212,0.3344986059091124,0.3381809283103986,0.003920052595408413,0.4713286992880934,99.99999999997948,-2.0490388334615592,3.3769800213586407,1.3977642314009482,-0.3747694568706272,-0.32781171432568335,-2.0854358320571493,-1.3526246225425975,0.7407866501312955,1.4644957748152907,-0.6775885922372993,0.25577747257599076,0.25769879927565764,-1.7870556454950253e-06,8.610549818312826e-05,2.319247495666214e-05,-7.893392316718586e-07,-1.428550935786635e-05,7.615266548799462e-06,-3.458573221229366e-06,-2.2169606187132717e-05,0.00026492767421665704,-0.00266934554144392,-0.000334006854445873,2.1644816454011818e-05,-0.00018432645581068654,8.512479056372197e-07,-3.065748764913808e-05,0.0012783787096661396,-0.00226577004140915,0.02132463395592605,-0.0015159337536945151,-3.400201505670525e-05,-0.0030101593461467416,0.0002057301123237769,0.0006212242931557451,0.0016087105510003378,6.525973194305209e-05,3.8178370672677224e-05,5.028924129768968e-05,0.000146431503865899,8.33387197860156e-06,7.00130006466738e-05,-0.0003056015998364362,4.266162502324134e-05,1.8348917814512188e-05,-1.5251530903731503e-06,-1.4197751186580265e-05,9.265807263685469e-09,8.93538408414103e-06,-1.2888549346092315e-06,-1.1612783420774001e-05,-0.0012280030743308777,-0.0001306700523061057,3.761914570835957e-06,-0.00010741088647873467,-4.070604853891641e-08,-1.4366088623663503e-05,0.0011476012807971978,-0.0006907170199864186,0.00845185789673609,-0.0007771244954775245,-4.333071682944751e-06,-0.0013945542531974705,4.756533997093062e-05,0.00035263357145952606,-0.00010887851867843813,3.930851439657156e-06,3.412086121135619e-06,-8.30382137860967e-21,1.2365657686866108e-05,1.2068008563973336e-20,3.526519103782197e-06,0.39073775834549246
2015-12-01,2016-09-01,0.2919044886913487,0.3848058050143736,0.33528535531123305,0.33670586922274104,0.008630654574550731,0.47665569048804357,99.99999999959228,1.522063907615467,-1.7790002608702808,1.4117778615523349,-0.181689804921703,-0.11201381767943441,-1.8976389199695367,-1.1741687304172526,0.9495549615703022,1.7178693300714074,-0.4006181714402146,0.35936384425774465,0.36343900917413485,-6.729728986571447e-06,-0.0001242882006771785,2.513576373345904e-05,-1.1255825287692338e-05,1.0002967684342606e-06,3.815484392316999e-06,1.8114298609773433e-05,1.9285303818470042e-05,3.835816023028448e-06,-0.002850884004949356,-0.000364465780590398,-1.1580950948122338e-05,-0.00023547454511538954,-6.611665350446882e-06,-5.5088544695591e-05,0.0019266679073190556,-0.0014257415945257395,0.021354287483475887,-0.0014333450699828185,-4.4679782321508895e-05,-0.0023023639277818487,5.1768969021137904e-05,0.00041422854716519254,0.00312855473443388,-7.620396507721633e-06,-1.4924983774892563e-05,0.00012519341551115698,6.293770631883572e-05,7.491145205733307e-05,-7.956406757098242e-05,8.531464760205356e-05,-4.615601514032083e-05,-1.2460968735227775e-06,4.008965668638585e-07,-7.306251712262859e-06,-1.1118594293828677e-07,5.555964901870636e-06,2.739962619245877e-05,4.117610664966279e-06,-0.0012677180592735161,-8.932772785113977e-05,-8.326506501307724e-06,-9.363916090912869e-05,-8.68889892136606e-06,-2.958045469020144e-05,0.002014944405799041,-0.0007557317563518184,0.00849554425545661,-0.000727439497575623,-6.82804856476298e-06,-0.001191563155358193,4.959141650087013e-05,0.0001584496561105022,0.00013230633079240316,4.941765363817459e-06,1.240762013141067e-05,5.038279491831327e-05,1.0229771418216104e-20,-1.5125515577790396e-20,-9.513467805985339e-06,0.351010793898435
2016-03-01,2016-12-01,-0.1281061941540429,0.35489520230986693,0.3938957169195587,0.3954228126027298,0.233290348986087,0.366254574350353,25.44295378587207,-0.4223617961371392,0.9401883984173572,1.3807147448236161,-0.0067578301338855,0.3554932172140468,-1.5327128635697873,-0.6840069637017656,1.3989530827840435,2.129406831458222,0.08932181548164664,0.25219167454943253,0.25448050731832983,0.00010904838171260085,3.9748536802740055e-05,1.003378226202705e-05,2.2963481011363112e-05,-5.806889601578702e-06,8.288079419602833e-06,1.071391674092602e-05,8.44930459690429e-06,7.028322075225305e-06,-0.003512402054547213,-0.0004164425059881601,6.856548747756425e-05,-0.0002735479652351663,7.11800802637557e-05,-7.106659414581531e-05,0.0033592166311131677,-0.0012666389049987793,0.01934480076108035,-0.0015547788630434396,-4.2989195539004725e-05,-0.0014684237242793957,0.00014564876771265816,0.0006256792979905902,0.0031500993637084314,3.8027911703934055e-05,3.131399007922068e-05,-3.922519410987204e-05,-8.979817845251672e-05,6.527416504377434e-06,3.37259802550732e-05,7.333188312436642e-05,8.437474744296469e-06,1.6927532884842287e-06,2.1650855229785293e-06,1.9930095745131462e-05,-3.521166449754022e-07,6.541130939909755e-07,2.5543219529261148e-06,2.6799717040374388e-05,-0.0017826396791735936,-0.00018561524238154163,2.269695607646003e-05,-3.535019057732675e-05,4.344947020393156e-05,-2.128771503749749e-05,0.0020249421343143848,-0.0003384773224249783,0.01106628151045704,-0.0006572231910492221,-1.9188323147597294e-05,-0.0008510581272342091,9.562411855840744e-05,0.0001211792637180052,-4.775229501405893e-06,1.0198864045873075e-05,-6.808209787540117e-06,7.606283333718583e-21,-2.611527457900305e-05,1.511264553524352e-20,-4.772104612140335e-07,0.31511795433131534
2016-06-01,2017-03-01,-0.0638459588225022,0.3164719062554073,0.3843041856622147,0.38427316907195097,0.14464167849741896,0.39569586264618783,99.99999999999977,-3.7810318760948163,5.68078466776997,1.4126293307508098,0.5662310222083633,0.8514694210167955,-1.0144031247877838,-0.2445508716923043,1.969155970222559,2.6349346173735944,0.61411549132524,0.25753515548328265,0.2593307898413815,-0.00013699697186475538,-2.670136177010395e-05,-7.722858160797225e-06,-1.2400992224365548e-05,-2.897099720041886e-07,-3.681677719870026e-06,-4.3349372312742415e-07,-2.5188417811841433e-05,-5.8675135351545445e-05,-0.003812586474843907,-0.0006065132607537619,-0.00024343442058924816,-0.0001518218215298881,4.954900395687191e-06,4.2802408353196785e-05,0.001646435424689313,-0.0009069256173752196,0.02474265335846725,-0.0014823963852455145,-5.758053834405042e-05,-0.0015359774343166404,0.00027123956896991523,0.00042411634511857856,0.0021601554589901232,-2.7969866978667388e-05,-1.6438403957187793e-05,-0.00023705361624925723,6.098436149524357e-05,6.726618109439271e-05,-0.00010061205947353987,-2.7718346689476235e-05,-8.77616720008922e-06,-3.0089239700191222e-06,7.072931368576572e-06,4.377538746707882e-06,4.071070106014783e-06,-3.09171720787729e-07,-3.970593604224924e-05,3.4741548282968937e-06,-0.0016642177362613557,-0.00028845203664758343,-0.00011886729883265851,-4.8833147431802143e-05,9.44119515706503e-06,-7.399042328466109e-06,0.002800629381850855,-0.0005679491337661476,0.011584257357715856,-0.00046002290400007866,-2.2652382018228692e-05,-0.0005422098806489643,0.00010985082661369374,0.00013037725284741446,0.0013209565821307796,-6.182445525058585e-06,1.829023778039015e-05,-6.36441810297272e-05,-8.725218228474941e-22,-7.876840187990301e-21,7.777357839126818e-06,0.27960514194168823
2016-09-01,2017-06-01,0.9086873146795682,0.3715811259075359,0.419306315584136,0.42632406975265363,0.288483058017218,0.6618198324699573,99.99999999998327,0.7195739857449994,-0.6652754867986984,1.3791968432499948,0.197006545721301,-0.20582309585772318,-1.9052230223819948,-1.3060059048234207,0.8012193126301065,1.463619315147841,-0.4845089402883751,0.3021736875735934,0.3075221512308348,0.00014894241215425373,1.471587803136227e-05,2.3838222996338174e-06,6.419036550425987e-06,-5.597756020196862e-06,-7.436777026596657e-07,2.024670290186708e-05,9.056511629389659e-07,3.855501086378129e-05,-0.003656240196866205,-0.0002582290318375885,0.00013275012751710037,-0.00033303471669707756,-5.011832706116417e-07,-5.5162892049774446e-05,0.003094854277129706,-0.0007837934254662085,0.026508118532743544,-0.0015879298304692369,-0.0001158747702319005,-0.0016814095658031773,9.282402160120576e-05,0.00038214494101242326,0.0025505807826982385,1.770836082249476e-06,3.789533190889128e-05,0.0001157682481069991,6.063735015934824e-05,-3.473576590006236e-06,6.249798369194388e-05,-1.954495500839006e-05,-1.5050587064589756e-05,3.7060141278354242e-06,1.8450040187424655e-06,3.0622099030674346e-05,-6.648226615128924e-06,4.213794575318273e-06,1.1619918538247472e-05,4.207831480638796e-05,-0.0015429621657228729,-0.00015327202506124836,3.088330227091502e-05,-0.0001681650326376692,-6.1113524362365436e-06,-3.199415887973693e-05,0.0017579786441830332,-0.0005393006056122384,0.011550817639823237,-0.0004995694603990148,-6.958370595332867e-05,-0.0008285425458987235,8.28908597418615e-05,0.00015958285081266565,0.0002017437262119137,8.221430810759597e-06,-1.909276672429583e-06,1.441910152122703e-21,4.322351771891604e-06,1.378912273536448e-20,5.603615574937644e-06,0.28195814351898896
2016-12-01,2017-09-01,1.1674809565537458,0.2887476286488991,0.5314618429185545,0.5345736976467513,0.772172261570727,0.7319519013280887,99.99999999999999,-0.1056875276548522,0.4537972991633502,1.386510377468687,0.6499245207629123,-0.009125475165722763,-1.7208981207254799,-1.0378642510051526,1.045018169639221,1.7579290911126728,-0.2256861966523971,0.2953903489867613,0.29810351926319834,0.00010908143068644118,3.665899173616224e-05,8.783103784116513e-06,1.1506690861811655e-06,-7.787240111337536e-06,-8.412244763010595e-06,-2.976871480336194e-06,2.1381861929622613e-05,-2.0227315646632497e-05,-0.0036342446904202488,-0.0002060320049314143,0.0001741964355898411,-0.000214207323504996,-6.4964055125002e-05,-0.00013993155997846476,0.004945940361122687,-0.0011834808065505488,0.02272324193446146,-0.0018010680646635504,-4.346543910625848e-05,-0.001954973560053975,0.0003972095245672639,0.0003861068083728556,0.0015469571354869943,-5.3533943284920194e-06,-2.033836582043642e-06,0.00018048257838615073,-6.850328672647303e-05,2.495327299807274e-05,-3.890360020404028e-05,0.00027499237065747043,-2.711768395685445e-06,-1.2414703061251897e-06,-1.934789881760519e-06,-9.062131399133816e-06,-7.499885986432689e-08,-1.4788527996856085e-07,2.0651426748979876e-05,1.2961235155058152e-05,-0.0013531995142345018,-8.439222241882752e-05,9.339117051825761e-05,-0.0002403670293698787,5.970640752816207e-06,1.988239879160213e-05,0.0028454635608758925,-0.00046620453595104506,0.012545222119318716,-0.0008498314201518351,-5.064365193131483e-06,-0.0008996482349993876,0.00012803049292599728,9.113713054136201e-05,0.0007748130509677406,1.8295590930100432e-06,3.4831287974848826e-06,-3.701808572257601e-05,2.2839866940227053e-20,-2.9506721771072757e-20,-1.4192621207629821e-05,0.2737099453771548
2017-03-01,2017-12-01,0.2305294122940893,0.302173480390609,0.31864496789872476,0.3219499881356064,0.0051328724934187496,0.4651712589099083,38.78641306161042,0.3897337600827519,-0.17382889686738076,1.3291501015032714,0.8352077270444624,0.8889407781168521,-0.7325944276143767,-0.07092727461615955,1.923982680298601,2.610780657285266,0.6623106678238955,0.378361369621476,0.3850462984163392,0.0002668255149061236,-8.914390546578768e-06,1.2420205644073277e-05,-9.321317564138957e-06,1.2579220970855184e-05,2.6374529962911167e-05,-1.9368875035137602e-05,-7.133154906073131e-05,-7.0933548274116075e-06,-0.003518971262301944,-0.0001731618934265942,0.00026617113109831173,-0.00014694213264545983,-2.0930224059449035e-05,-2.2236670593937382e-06,0.0033914505577513437,-0.0014015856745111016,0.02426952800784124,-0.0016470963707621018,-4.059492237002838e-05,-0.0017722213041320436,0.0005932427524645769,0.0005179336718537484,0.0023508480491741227,3.6766026859786153e-06,2.730708674775806e-05,-0.0001040974973406272,3.0024325811973154e-05,-5.573394668586545e-06,6.91218057908572e-05,0.0003520228430674531,2.3992680556965744e-06,5.545477078731927e-06,-2.1545429476918357e-06,0.0,-8.207985593113967e-07,-1.400592481853292e-07,1.1423470904423334e-05,-2.9439544398575757e-05,-0.0014350078411609517,-0.00010307946378161738,0.00013539595623506947,-0.0001334551804779889,-3.15240446128044e-05,-1.8772160007249664e-06,0.0016271385947275489,-0.0008707768567933325,0.012508810648416831,-0.0007328183101155759,-2.9744547123075383e-05,-0.0008798552614913937,0.00012591553497439222,0.00023674010913714657,0.0018447764933031776,-4.79064706238375e-06,-1.4661624660811583e-05,2.1815254067653768e-20,-0.00015852656766710097,3.3044688113012344e-20,5.9015492168707566e-05,0.2630899728785916
2017-06-01,2018-03-01,0.7298074403828754,0.26233891013189514,0.385667465050025,0.38955254595666644,0.21852682677501162,0.6300914228453938,28.97548539669388,0.8074307525759785,-0.8401026796999757,1.3612865723552408,0.7922465951253344,0.4416451974370991,-1.2635230294206259,-0.5738999918539816,1.5076091436858214,2.224747123037937,0.24489101483817777,0.3013891475494573,0.3046621557030825,-2.8908740700557887e-05,1.2474659405204337e-05,-8.404445012101574e-07,-2.4708122815486284e-06,6.682680493256311e-06,-3.4944998220325194e-06,2.2567431505241373e-07,3.968625705072551e-05,1.6372056559661769e-06,-0.0035031764542414103,-0.00010316944460604019,0.0004581097216124082,-0.0004411646712530318,-0.00015892196807777852,-3.9327502795812954e-06,0.0024688574868161938,-0.0017724154880722457,0.024133044914091073,-0.001646148543477541,-0.0001589880590340561,-0.001865982289483964,0.0005365453338461516,0.00055024211016805,0.0018954408563196157,-2.218911404007684e-05,-2.5310158660653978e-05,-0.00024994729265155017,5.524918196758683e-05,9.01927534410416e-05,-0.00010756808447544351,8.153747852444537e-05,1.4870191400705795e-06,-3.2860772520300826e-06,4.666219652694601e-06,-6.559234305372092e-07,-8.665018488561226e-12,2.7218485915759554e-06,-2.5982989596844485e-05,-2.8185126112701598e-06,-0.0014868201630969164,-0.00016439197323281338,0.00011988572002393588,-0.00020598266402669857,-4.77767851729134e-05,-2.7624410410703826e-05,0.0020329765266731935,-0.0006114370865339565,0.013083382362934786,-0.000647788427473492,-0.00011866651693241471,-0.0012043914481472758,0.00016302259334920687,0.00029529809805126615,0.0006879620850438979,1.35562082835277e-05,1.5408147361192925e-05,-4.319295961740236e-05,-6.843493752673665e-21,-1.1633041521338737e-20,1.1487502100499304e-05,0.2641532917149432
2017-09-01,2018-06-01,1.5622111245573225,0.2522910855020707,0.7738471221968101,0.7817678176490732,1.7158905087185126,0.8309528520517521,99.99999999999571,-4.3456982442123255,5.946062228083342,1.3010626512771089,1.1400673781712278,0.15762734887978916,-1.5506896294211372,-0.8671094403794624,1.1919431159228724,1.8083573579098557,-0.03159096524676386,0.7850698244489754,0.7902929469215763,0.00014860331308597967,-2.699402266324036e-05,-1.6743165300533208e-06,7.09694833241544e-07,-4.416161861347414e-07,-1.5034231865227795e-06,1.7358682139259243e-07,-3.871949693246889e-08,9.263050874417809e-05,-0.003481752940732737,0.00017300177791301432,0.0006172924840866612,-0.00019831966708805864,-0.00019080131336380782,8.838730576629022e-05,0.0021300014245203246,-0.0014355707730983633,0.030171639269868534,-0.0017474037775747214,-0.00022910207824168095,-0.0018732291030788965,1.4219844108720581e-05,0.000540958254843789,0.0033773073945039533,1.0948467445199296e-05,2.476623924532706e-05,0.00016097450768332155,0.00011981907312914597,-1.3191912723514001e-05,0.00010450535134518555,0.0002494242104250468,2.3170396058166457e-05,1.7385698790207523e-05,-3.31481129579004e-05,-0.0,5.864158132008099e-07,2.9406581263352446e-06,3.5737613114576493e-06,1.6626884382404125e-05,-0.0013334026849671045,8.815057369479841e-05,0.000241006060200258,-9.706991758868254e-05,-5.5284406330048216e-05,4.728808651381987e-05,0.0018146785102872728,-0.0007256701448557097,0.010855610925007442,-0.000798806301726428,-2.7622471434542016e-05,-0.0009588166682332589,2.2950993129257125e-05,0.00029226059611271916,0.000847682500982452,-9.846229827458546e-06,-7.663612817384289e-06,-4.549068242978631e-21,9.194042737530414e-05,9.572381896242963e-21,0.00010438367514973319,0.27291006612295227
2017-12-01,2018-09-01,1.3666841389459468,0.3393726057731613,0.6190157942038643,0.6261623691491823,1.0553689861898192,0.7849112971086015,99.99999999986426,-3.532685313270176,4.878200928768241,1.2834173492088374,0.9846101138386132,0.21412646395902404,-1.479196657379961,-0.8032892057458747,1.2022849156894435,1.7948182439242504,-0.040402990370846936,0.4098157897730352,0.4160096368665937,0.0002552553641875629,-2.0365201166768477e-05,-1.5880581010488525e-06,6.004608613547117e-06,-1.9016774422026664e-05,-4.8445388715407704e-06,5.074484700566678e-05,-5.412649169051114e-06,5.30703182470296e-05,-0.003242350632555996,0.0002484881399089801,0.0005736021099143712,-0.00044253038969136496,-0.00017871492463131193,-4.291672769993948e-05,0.0029815009457932425,-0.0016811231314014746,0.025566245804705127,-0.001673877813464609,-0.00012769568073983745,-0.0026329944345246845,0.0003101900134339292,0.0008699875092927305,0.002382759003412398,-2.607069811451022e-06,-8.578788724482501e-06,0.00016479377323732586,-8.155492703080553e-05,8.506326508163246e-05,-7.198706631196461e-05,0.0005375635323567159,8.443012546332512e-06,2.5404962649190226e-07,3.5297730151165367e-07,-6.149587969791815e-10,4.438209191246258e-07,-3.8266364773978675e-06,-3.860650291353013e-06,1.5261422337767043e-06,-0.0012005687417952298,8.711349703605617e-05,0.0002607149479515933,-0.00025001438253624027,-8.370471715029632e-05,3.1878699522861106e-05,0.0020086470690335208,-0.0005714263121752067,0.01412284679520483,-0.0006605522004324617,-6.819530282704738e-05,-0.0010279252302108073,9.573194650047305e-05,0.0002098325138791104,0.00035023283775938467,-3.6396632439476116e-08,6.9620023349544424e-06,-5.6226389925739395e-06,1.4083952340835736e-20,-4.2180609591842244e-20,-3.378590384366139e-05,0.2848680031630054
2018-03-01,2018-12-01,0.0930153095601108,0.3447436346599033,0.32927112497524846,0.33387347390099736,0.06336714965754685,0.42946587220642857,99.99999999959513,0.7203677778404801,-0.630056479569664,1.3295154637543973,0.6891110180748505,0.8779072618996948,-0.8190743776039325,-0.11783989263777105,1.8622922265899586,2.5661527097540793,0.6193495359047674,0.3617758594520642,0.3652792427097974,0.00045491634001800467,3.9617805469513055e-06,3.895451255076643e-06,-1.6675849392394025e-05,-2.3094667642988952e-05,-1.031765929295547e-06,2.9233591243190582e-05,-1.6517507133176403e-05,-6.102991008490314e-05,-0.0034696522563775244,0.0001909020416847618,0.0007095518789867738,-0.0003825331501219946,1.4507593534185012e-05,4.1444691705983464e-05,0.0025810988877013655,-0.0012679302243107237,0.025829622097769792,-0.0020036286070663177,-0.00016271559190086807,-0.002453511399144842,0.00022478402187533751,0.0006412773116612942,0.0012146862365340644,1.924216720009146e-05,4.209841594318736e-05,-7.858776890444973e-05,-0.00015078448504851212,-1.0352280800875889e-05,9.174282621319838e-05,0.00044837988319506726,1.9333143430324878e-06,-3.5037256811877536e-06,-9.107309007012667e-06,-4.1702832575662604e-06,-4.435368161983082e-06,-1.2130253209002016e-06,-2.4381136595586766e-05,-2.059510886566267e-05,-0.0013608364726842047,7.668928352301737e-05,0.00021230353805754,-0.00022247697082794206,9.139695628112157e-06,0.00010887488037255441,0.00126253692724037,-0.0005251298321018678,0.010538956919582116,-0.0007116201101958681,-1.842543702366845e-05,-0.001420312336741212,0.00010034348448810747,0.00025350015992095103,0.0003106332295116377,-6.593782306178145e-07,-4.850059789993388e-06,1.7457209374089374e-20,-0.00010320292337228204,2.796904738083669e-20,1.951353842955992e-06,0.29086409940749147
2018-06-01,2019-03-01,0.1782883532882806,0.31946199770043343,0.31234983278041156,0.31596238008325456,0.019929997876608967,0.46239500252416643,17.285482948310555,0.4470881421410094,-0.2790350549469557,1.2786771546094415,0.7264280628502817,0.8323082961593963,-0.8530974567149312,-0.16497161118894438,1.8213451655814834,2.5404629011440387,0.5927117978840712,0.2652972299913117,0.2645481784810752,-0.00013875709210029577,3.792469840924844e-05,1.0302245584788312e-06,0.0,-0.0,-7.720558113175982e-06,-1.3603015699128007e-05,6.112004476260773e-05,-0.00010825078059561453,-0.003210973231332106,0.00020767378607462945,0.0006879535275397214,-0.00041650326836301647,-0.00010636365692771719,0.00029778455760226346,0.0029708426584617105,-0.0015455382779561322,0.026847936917737375,-0.001781209679777124,-0.00018611246096004942,-0.0026934377086167667,0.00014857824902170675,0.0009629205242392049,0.0031936833566843983,-3.957371365074466e-05,-1.9900977151110805e-05,-4.6653841376595154e-05,-6.716069607592562e-06,7.78102348195586e-05,-6.360553190384646e-05,3.0857661410246775e-05,1.4748642716184954e-05,2.9884086633048067e-05,9.130277768431407e-07,-1.4728287298264328e-05,3.970416670832441e-06,-3.459033453708178e-06,-9.81759210718317e-05,-1.978398885503891e-05,-0.0014442251095127,0.00012830965988353682,0.00020568392085742662,-0.00029523636627054015,9.256229378715924e-05,0.00012413475576111846,0.0018330446107936533,-0.0007220051753868744,0.011857254146242186,-0.0008283965171287022,2.355878654914148e-07,-0.0012596620139969858,8.108594501954677e-05,0.0003818339531627725,0.0017460125045125618,2.072258799962635e-05,6.595631236715895e-06,-0.0001710073972375261,-6.122850618729529e-21,-1.039912490189902e-20,-6.852336977332847e-05,0.2903657428656632
