Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_3m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_3m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2015-03-01,2015-06-01,-0.0308443696408033,0.24746175385114738,0.7159335643669498,0.7231757458303295,0.07745429837311689,0.45218864795273184,42.304230002088545,-0.40398750975168296,1.5280232074346887,2.9556023049679667,-0.3619796751591408,-0.2924031442861532,-1.5279053945120242,-1.0109915262134272,0.48466913489351504,0.9635347310981951,-0.35426858274894,0.17470971890724624,0.1782978106606294,4.526942977933796e-07,-1.4770415639683525e-07,-1.4779964498630752e-08,-7.071800445640304e-08,4.546582377237888e-07,2.7002750444931825e-07,1.0842117577724049e-07,6.126530598145728e-07,-8.178917496014821e-07,-1.7449624292371307e-07,3.0164678094098624e-07,-6.080638817113751e-07,1.2314712685652765e-06,9.66526337035547e-07,3.935766584703651e-07,1.0495126651962107e-05,1.7073396679150117e-06,-4.03062431459406e-06,-6.716494617884539e-09,-9.151985082660659e-07,1.098939090687982e-05,1.8514518174819982e-06,2.4355445895735306e-07,-4.276005309743454e-05,5.322196944811588e-08,5.06863209250511e-07,1.5700449388669231e-06,2.570974051617292e-07,-1.5548212281566385e-06,4.86904374929288e-07,1.051756927700483e-07,1.6194205624949586e-08,7.63090169951735e-08,7.614624908120979e-08,-7.383895271797731e-08,1.3360287250511327e-07,-9.992789383421088e-08,-1.8511149760648107e-07,-2.5398778146409487e-07,6.653465598739386e-08,1.705005536563447e-08,7.84420406292184e-09,-1.446060971185596e-07,1.841163388682341e-07,1.9318100962477614e-06,2.4241096773021503e-06,-1.8294071660457516e-07,2.4906513269158395e-06,4.856478547593247e-09,-2.20400282778806e-07,1.4244292074565154e-05,5.523033546131694e-07,1.4273729928480177e-07,-2.5674848758053757e-06,-1.6177157208018248e-07,4.3676156450311544e-08,7.073375936549916e-23,-2.435447434942321e-07,-1.765307222813119e-23,-2.5216421402740135e-07,0.3035510255331617
2015-06-01,2015-09-01,-2.1904128510406906,0.22766815278739744,1.4295223600893638,1.4491218833437247,5.847115741074254,0.21793632314520472,99.99999999999946,1.891571039362879,-5.586266344179823,3.051718468412832,-0.6613065813612096,-0.056786330404187554,-1.364465904791741,-0.8263834561997657,0.7251930395521736,1.2494280098971913,-0.11370336860103691,0.29622834675901477,0.30020260639114005,-2.0579303185153596e-05,-8.35532872104445e-07,1.6336876233240252e-08,1.7125253755720789e-07,3.163412122465046e-07,3.642282981080161e-08,9.034967698023012e-07,9.356260565688756e-07,-9.281806911023825e-07,-1.6020796473361002e-06,-1.6309930966369466e-07,9.71544770253628e-08,3.3895819803213737e-07,7.991966188278288e-08,1.3023205882100976e-06,1.1178269862578739e-05,4.200448091086502e-06,1.5246811325741676e-05,3.415290661073734e-06,9.877569195626486e-07,-2.089593217758624e-05,-2.5444328641703403e-07,-2.0994359333919e-06,4.013752265175118e-05,-2.817357879142718e-07,2.88131958283169e-07,-1.7241369925991965e-06,-7.819953642985279e-07,-8.380939293060735e-07,3.327539931775771e-07,-4.421976611949459e-09,2.6399746016728394e-08,2.1238672282837433e-07,-1.354298856824002e-07,2.594228964552088e-08,7.702852955018142e-09,1.2335140423610017e-06,1.4822659288286471e-07,9.043606853556699e-08,2.6982169336600857e-07,1.3803734523102635e-08,5.915088404329622e-08,5.795126893632021e-07,-1.145716245421386e-07,-7.054711298253062e-08,2.584622532888534e-06,3.440946294412179e-07,-1.036450194115938e-06,-4.220116670995461e-08,1.086525220980181e-06,7.157895670505808e-07,-6.754252621050412e-07,2.0302680148510562e-07,-5.063591839881336e-06,2.84807011342029e-10,-5.924122196041814e-08,1.5422046033065735e-07,-2.146991038819332e-23,-4.6793574691814113e-23,2.7883977818913744e-07,0.25922313152240045
2015-09-01,2015-12-01,-0.0330302539186533,0.3119374748202729,0.7175975625297101,0.7238891790893264,0.11900273387129338,0.4554502967415137,70.28942898873873,1.9526187006470248,-5.473941704948148,2.9474414517973497,-0.8846061718801757,-0.798364239695444,-2.037714340784895,-1.5515221336376308,-0.05062355228368452,0.47696711509577194,-0.8763486084005123,0.17572510031572872,0.17690177475323424,9.0942077660759e-06,2.530598381144009e-07,-6.435640605182695e-07,2.5083571987515986e-08,-1.5145417157581619e-07,-2.838568005940492e-07,9.146884715536976e-07,-2.9078971243292223e-07,1.2942813749454944e-06,-3.09874045850735e-06,9.738849661079901e-07,7.329680893634912e-08,4.12115757820213e-07,6.47191616383863e-10,1.0639638175094357e-07,-1.7747269423516756e-06,3.5831917152568513e-06,-1.406694657875677e-05,7.213040509725636e-07,-2.166630123109314e-08,-1.5821258598931145e-07,-4.182662373331427e-06,3.4293882544205253e-06,1.8056961319637542e-05,-6.313914914400992e-07,-2.0775181323791456e-06,-3.573725875624471e-07,-1.7490712052703185e-07,-9.232023823963993e-07,4.1946416274933774e-07,-1.0690629771091014e-06,1.8875131813432985e-07,1.1090993511160465e-06,-4.006385103470786e-08,6.740546976864092e-08,-2.9658522170708945e-10,3.211815120833074e-07,7.706713205841175e-08,-2.746895289939972e-07,1.0317239487145372e-07,-3.9424849422530506e-08,-6.232545817498953e-09,1.7934376525592456e-07,-3.9969718647239953e-08,-1.805480248971464e-08,-9.24692903918708e-07,-3.112427119639759e-07,1.9969042611731822e-06,4.6621740994263785e-07,3.001393268950383e-07,2.0455935967245016e-05,3.0505986253854867e-07,1.729407258023771e-07,1.8847683676822159e-06,-2.4668562591949247e-08,-8.977270058194863e-09,2.8032241068667317e-23,1.0011928522898297e-07,-6.648615960612969e-23,-1.693713671659893e-08,0.2486006079915788
2015-12-01,2016-03-01,0.3201174337380763,0.15408145073759497,0.7033518989696228,0.7085974398599983,0.027567947650936116,0.5144468365740162,29.601174155317636,-0.22445591558625255,0.8812556626252451,2.9561495821930404,-0.4835425102155177,-0.5250515059656381,-1.7589560356585905,-1.2606491325830198,0.23360895954601882,0.7408918324415896,-0.5635718686500368,0.18976163275371294,0.18873496576472867,-5.9798914544592204e-06,-1.9928108170814123e-08,-4.0224960749352544e-08,-4.719343055340969e-08,2.490374014710105e-07,-2.947933070450565e-08,1.1032252356737743e-07,-7.861278938476968e-09,2.0411886620431012e-08,-8.283769757612931e-08,-2.2764671960694875e-07,-7.349347852425954e-10,-2.6957160772907805e-07,7.098772892532017e-09,-2.774908860952938e-08,-2.872272150301363e-07,-3.8922994376154843e-07,6.008554758691848e-07,8.05060578830436e-08,3.583030793575324e-08,8.64297460504444e-08,1.1670376542265899e-07,1.2363513726031964e-07,-2.0289159786894028e-05,1.5325659281847852e-08,3.5283127118532933e-08,1.5883471890738573e-07,5.579140226147724e-08,4.782918296543352e-07,1.6545714424004492e-07,-9.892978628064185e-09,3.907389267981093e-07,-1.2800788223031243e-07,-3.0171897147776866e-09,-7.220988756751726e-09,8.739850721626304e-09,-1.0248561413444946e-07,-1.5377056323487137e-07,1.0056355547195106e-07,1.454058698144167e-07,-8.732676025533865e-08,4.402484996493961e-09,-9.609433631745644e-08,-6.063351254511623e-08,-6.235592214223122e-08,7.173135705011176e-07,-6.26669530714361e-07,-1.388015878635638e-06,3.248050408442345e-08,-7.588347664071675e-09,1.3392518491228392e-06,8.265180476451527e-08,3.9080928966398135e-08,-3.668000425215805e-05,-3.7167355762493575e-08,-5.2463642671589995e-08,-2.9085529113314825e-07,-8.261052369160416e-23,1.0548947917347242e-22,-1.9896825293659853e-07,0.22182132600046492
2016-03-01,2016-06-01,0.9796975052822176,0.32140711075476025,0.7574626760944863,0.7562545695325218,0.43334624352711537,0.5934916212419219,48.31148100519238,-0.2840424873064799,1.119714917399989,2.93229391394031,-0.2309070414847625,-0.39547964011662684,-1.6574243811795344,-1.1504335985753316,0.3219690065879801,0.8158097556093821,-0.4758314178053169,0.40398078502040796,0.4065549617563958,3.6845416965160774e-06,3.1010192015227914e-07,-1.9836515275154199e-07,-1.346841116913363e-07,-4.644557923134613e-08,1.856884856932748e-07,4.6491156312251284e-07,1.3148038304212358e-07,7.737399041905124e-08,-2.2827205097527778e-07,-2.1578955136795343e-07,-5.254174818033914e-09,1.601717538351717e-07,8.676724222409288e-07,-2.0087457983829036e-07,-2.2495584857100198e-07,1.1568339448388649e-07,-2.822718224820569e-07,8.173878550264696e-08,1.4141838368705634e-07,7.348314082942016e-06,2.0911762716591748e-07,2.7234384814906827e-07,2.026270238187452e-06,-8.03682954422366e-09,2.7020850317584276e-08,-1.1033463177292797e-07,7.387671797793107e-09,-2.9767533067146165e-07,1.5825675232043807e-08,2.0237457834274896e-07,-3.6572572090888424e-08,1.7597829327426595e-07,-2.4813155339971505e-08,8.133326028084435e-09,-9.19130297898872e-11,1.7620606105675857e-08,1.947960107059735e-07,1.2992149696919677e-07,1.6691613039262365e-07,2.734984994628817e-07,1.3126072406746362e-08,8.999107784143983e-08,6.008070416940756e-08,8.57837440057216e-07,6.48516570928113e-07,5.443766811615957e-07,-1.15773083467072e-06,2.2715262034439208e-07,-1.1710050608138639e-07,-1.6962434210686715e-05,7.384741544958969e-08,1.5637439621571926e-07,-7.861981778885692e-06,1.0535390923129205e-07,2.7619198261792e-08,-5.07224245057024e-23,2.9269967185378136e-07,2.610650189667307e-23,4.521251327581451e-08,0.20322725877443948
2016-06-01,2016-09-01,-1.815359700584196,0.2290981902213256,1.2573386492671603,1.2650228886748671,4.179808067276961,0.23345339787017796,41.58952590231658,-1.3389519794396052,4.063089098741549,2.801885447554605,-0.1371437538706388,0.37397071883074157,-0.8652205980300253,-0.32462073986553747,1.096100142479943,1.5469240433037106,0.31669617127541017,0.358354632925915,0.36132046027249665,3.172250458438025e-06,-7.619072108871644e-08,3.127370395049536e-08,-4.188855209861076e-08,3.77758950589554e-08,4.883974552692878e-09,-6.703861882180857e-08,-1.1497562456062234e-07,3.329706800718755e-08,7.792222129105002e-10,-7.431339054698412e-08,4.020863448149507e-08,-7.467707375352691e-07,-2.4071729363135636e-07,1.051697269979389e-06,6.516305199824373e-08,-3.998967427972853e-08,-3.304876443919267e-08,-2.3885243238385567e-07,-1.4294942220529461e-08,2.587560796000529e-07,1.443612712416885e-07,2.9151364822069246e-08,-2.7716642160568824e-05,-5.6357899730449084e-08,2.7744406311249725e-08,-3.5765004700432875e-07,1.8813615316772058e-07,-1.61826241769228e-07,-1.97190003008001e-08,-7.85627447360793e-07,-9.601509930030106e-08,2.171363288606596e-08,-1.3318246086033307e-07,2.570950666405507e-07,-7.267420071061679e-08,-1.1023399398304102e-08,-9.326382901897187e-08,-5.339277491194581e-08,-8.424614844600636e-08,1.0497124914591128e-07,7.163269047416085e-09,-5.107115659487208e-07,7.751457465868369e-08,7.371109395133983e-07,-5.1880466301407584e-08,-1.6323449909874178e-07,-1.8217690151084723e-07,1.8624246144879558e-07,-5.27223368591375e-07,-1.6828378779958862e-06,-2.798431604672745e-09,-9.629690339390206e-08,2.2262269377433545e-05,2.8472374735865235e-08,-5.562982048119114e-08,-1.372697376981838e-07,-5.602875076579312e-24,-3.619728937476048e-23,4.7164822214835966e-08,0.21520944451498322
2016-09-01,2016-12-01,-0.7824456943136937,0.33179247421651165,0.832560529046775,0.8379269890943071,1.2415266962095464,0.3559129269896795,42.557612288375545,-2.1207496711184155,6.236049974180698,2.7866187060315064,-0.3244976139693989,-0.045938071836847574,-1.334065336338499,-0.794146620802727,0.6327670953355645,1.097398042703722,-0.12888619039097549,0.21715744818833038,0.21920378978652238,-2.6287533990282067e-07,2.3760880346680769e-07,-6.328071367893498e-08,-1.0024246610500538e-07,-5.880630471444191e-09,1.0822412009318703e-07,-9.227429860199614e-08,-3.1903789487353503e-08,6.069067246650574e-08,2.3493300049970296e-07,3.386867649554847e-08,2.553466332388033e-08,-8.139480462211978e-07,-6.78006650784152e-08,5.64935496058987e-08,-8.889164678972479e-08,2.4612121577311624e-07,-1.6272649923217452e-06,2.078555403087402e-07,4.811530340939798e-07,-1.0298539379821e-05,-5.582556155628357e-08,-1.1892950154153638e-07,-6.17596418839547e-06,4.6898453048988756e-08,2.2854399690651245e-10,-7.759862844235983e-08,6.069891447320722e-08,-4.554785147017949e-08,-8.79054433812204e-08,1.052380413925266e-06,1.7105099625815934e-07,-2.3728981941225626e-07,-3.0449623961475423e-08,-3.234364568743952e-08,-3.032677146245379e-08,-7.703298093732869e-08,-2.5370116126420235e-08,-6.80278771230273e-08,-2.0207070322217282e-07,-7.88851646855476e-08,-1.6442359883186366e-08,-2.282660464891658e-07,9.165869794648294e-09,-5.862089776400838e-07,-8.053131381369433e-07,-2.566592433011864e-07,4.9525168688878405e-08,-2.9477986418267455e-07,5.302652853141998e-07,1.3500929525369684e-05,-1.741781361793041e-07,-5.1014816020571226e-08,3.169394046473321e-05,-4.011183341651044e-09,-3.443483081624477e-08,-3.73317101075636e-24,1.0539380924428404e-07,-8.360702308788172e-23,4.483359427967171e-07,0.22523596253017922
2016-12-01,2017-03-01,2.0911708156543085,0.2709318531133381,1.1306678255560074,1.156704296731947,3.3132698807522276,0.7390484914703098,35.4640393184742,-0.12833891048698892,0.6173421948117709,2.8512529625822647,0.1182657315096591,-0.33679400912558344,-1.5489311859052795,-1.0634133817288713,0.3851109912621091,0.9048588558168023,-0.404526972403918,0.19303246649350117,0.19346762499811276,-3.9534129223488024e-06,-1.0101850513192708e-07,-1.0796153629917162e-07,-3.4477675077544626e-09,3.670063707528547e-08,1.1696262115809982e-10,-2.9573882569923067e-08,-1.5985963481801466e-07,-8.198245364564458e-09,-2.981540372578281e-07,-8.113925203775052e-09,-3.6077380058500045e-09,-7.015082461784637e-07,-8.013551843391377e-08,-3.4816637561305085e-07,4.5603637667217404e-07,1.751859507134835e-07,3.7537952327197464e-07,-9.157171624793722e-08,-2.548916004159758e-08,9.006000365500856e-06,8.799657711255562e-08,1.9008570806047326e-08,1.509038508394502e-05,-6.795018431655972e-09,-1.3281443041195868e-09,1.2059616757546516e-07,1.7892729945936735e-07,4.643688735343918e-08,5.1672428102725464e-09,2.3511612468046283e-07,3.7076052312470663e-08,9.758693485026627e-08,2.529664426198861e-07,8.361317798487499e-08,-1.280101885316544e-08,1.9792270818821554e-09,1.5564237980871812e-08,-5.1934267870317786e-08,7.776362828659571e-08,7.886289519121575e-08,2.1893935665215934e-09,3.4425520371610453e-07,8.765392925525194e-08,2.8925193530631555e-07,4.6050000915531986e-07,3.5237106349206734e-07,8.929418646251153e-07,-1.1458086161485703e-07,-4.302982924326899e-07,-3.786035073238815e-06,-1.1090835095244216e-07,-1.3538237656227346e-08,-2.450556384343216e-06,7.394500846737241e-09,-6.734664501390633e-09,-1.5880912656362386e-07,2.962713183694104e-23,-4.997703052275274e-23,4.0593031711976507e-08,0.1941726175901156
2017-03-01,2017-06-01,1.3545437525600337,0.16070461609302308,0.8524513189166713,0.8718387751587412,1.4252518837602977,0.6655563979997445,36.07549358676915,0.6563675456987113,-1.6523306727108167,2.745616255155553,0.211977293329113,-0.0864824907876395,-1.2292613622704234,-0.7726103387959119,0.5923107562946324,1.1167068669067792,-0.12665864481089528,0.7696295620504231,0.7780159520435941,-3.5390137253940406e-06,9.547741476037378e-08,1.449373583834686e-07,-2.3189242971723803e-07,3.24231115467804e-08,8.075543438301424e-08,8.482398771673646e-08,2.2411859042421368e-07,-1.734479630188523e-07,1.0427986830638392e-07,4.2178349512619884e-08,-8.07878098315713e-09,2.0941476329619113e-07,-4.86619011027715e-07,-2.172385268899936e-08,-7.049126564668824e-07,9.305742898756797e-08,1.8947746017132525e-06,-4.275102772201194e-08,3.735298264316677e-07,-7.879301230167182e-06,-9.115635054097968e-08,-2.363883147536005e-08,-2.6574166997440846e-05,-1.742454784697568e-09,-9.837415568840031e-08,2.1542675162091592e-08,4.1209779009482314e-07,-5.483937596724214e-08,1.1524323906603922e-07,-5.45640347275976e-07,-3.591916904398671e-09,-1.3165800085229932e-07,-4.583857415455279e-07,0.0,-7.302435448751785e-09,1.9668505507714744e-09,-5.19097316867675e-08,-1.1818543015622361e-07,-4.902106849200813e-08,7.158253248728265e-08,-2.2152884953985894e-08,1.479542824245671e-07,-9.19674301692916e-09,6.02624790512148e-08,2.0500170441179953e-06,-7.018524892787782e-07,8.217196184691188e-08,6.474979019835275e-08,-8.340936536526547e-07,-1.1015442970815445e-05,6.143379255641e-08,-1.652605480600201e-08,-1.8752278908723878e-05,-1.642432699900147e-08,-1.784863750378008e-08,7.073909083488193e-23,1.4710187235061394e-08,1.6059289889721566e-22,8.939605371649229e-08,0.1701599059440825
2017-06-01,2017-09-01,-0.6207146680448972,0.17890318034760166,0.7597097976943641,0.7699805412352807,0.6393887034678493,0.3944976899145849,66.65971120525927,-0.7466072120868179,2.3073011996802633,2.8731873236420054,0.5106385514639378,0.7105430135620625,-0.5094192674962456,-0.0380953209639387,1.4124826619636168,1.8865827608139376,0.6658172184751621,0.18786709431097132,0.19057264439361768,-1.0951680962621888e-07,-1.200191568931156e-08,-7.522791444015462e-09,-5.631818059316636e-08,-5.274468073793368e-08,-2.5269166306834452e-08,3.379529170816233e-08,-3.7899753999425324e-08,8.303528452522234e-08,-4.336268702243992e-08,1.0992748878698886e-07,-7.928616764713363e-08,-4.82146894339148e-07,8.382418731170317e-07,4.246057176341275e-07,-1.125504605897677e-06,5.975674656086885e-07,9.166042216043735e-08,-5.581254669237391e-08,2.1262649484899182e-07,5.477856870298541e-06,-1.2632452377010328e-07,-1.4041990350799247e-07,3.147552169245293e-05,1.064832347905272e-09,-2.3026197092815707e-08,-2.3182929233642998e-07,-2.1996661616301013e-08,-2.0712517720290583e-08,1.8891985456607193e-09,-5.904050489799418e-07,-4.698816879837192e-09,-1.0350374254032818e-07,2.701471353684021e-07,8.445132808075943e-09,1.3812891858533792e-10,1.4792888455598873e-08,-7.044226598956759e-10,9.738144342841258e-08,1.6921222625608447e-07,1.230506121318987e-07,-4.2578317074063495e-09,5.232003243986546e-07,-7.345988140321633e-07,-8.575113764376855e-08,-3.3385960915622947e-07,-1.2254084880854077e-07,3.1499467272556117e-07,-7.38924118564138e-08,-1.6088926748546157e-06,1.5714046244777267e-05,2.3396159814107457e-08,-3.1239897837940863e-09,2.959652882182655e-05,1.61419674246834e-08,6.631449059330219e-09,-1.5664617542375275e-07,5.482702152872821e-24,-3.285387541290406e-23,7.838717798090228e-08,0.20746468795037654
2017-09-01,2017-12-01,-0.0016051622019119,0.3188152905681332,0.6870566448892563,0.6902252555170008,0.1026692665533607,0.4529331447956523,29.555104723075576,-0.6519285634432452,2.18880757899089,2.8177985954394096,0.7058486844918832,0.7859537976843944,-0.4231392093578236,0.06591518264927877,1.510861378247664,1.9747792260519108,0.7062499750423612,0.16949442504925943,0.17150458102786129,-8.205864365725356e-07,4.3168472344198e-08,-7.676989598012393e-08,-5.03511824119554e-07,-4.443434297671906e-08,8.693765550529533e-09,2.4176045382030215e-08,9.815124888776594e-09,-9.326101092504111e-08,-2.7135855073184403e-08,-5.9527822775308465e-08,8.264794674257473e-08,-4.615590440835266e-07,5.841434576398232e-07,1.3657226444237804e-07,4.826914113177121e-07,-5.703687262858738e-07,5.605108126302261e-07,-1.3970381576863516e-07,1.0323725623805152e-06,-3.270948802624056e-06,3.331642168906111e-09,2.5921434762158867e-07,1.0727212858357162e-05,-3.68446931816207e-08,-2.2355749209744718e-08,-3.8645993520335756e-08,2.3202344930916004e-07,-1.7015070462238743e-07,1.1509911571911247e-07,7.208416502829384e-08,-5.060903283195057e-08,-4.533018802215178e-07,1.2899928559577213e-06,0.0,9.59160534653313e-08,-1.5874830935378387e-07,2.097672476894021e-08,-7.30787318471439e-07,-1.4478285691553535e-07,1.0783526446950588e-08,3.62128688339895e-08,1.7993180851515752e-06,2.8088172711910447e-06,1.3173137773308688e-06,-4.9084176463514046e-08,-1.846860444301142e-07,5.181824409628857e-07,1.8689533105365887e-10,-3.507029449759388e-07,-1.865552622559442e-05,-1.714665179683374e-08,-6.935870016690316e-08,-5.091344600307694e-06,-1.794804666060003e-08,-9.384866984867144e-09,3.627731063468488e-23,4.078806416898993e-07,7.36256138879779e-23,2.847232012971506e-07,0.2255978325737813
2017-12-01,2018-03-01,1.5759727900821474,0.1911923046474944,0.9077281184774653,0.9174630521902968,1.9176169928406332,0.6806660342321094,99.99999999999999,1.665417480348743,-4.433606807924661,2.8007167114803515,0.5770491780988429,0.23085405674017967,-0.9096958529207702,-0.4676167023332594,0.957508869086423,1.4556999024807442,0.18305598057830608,0.20535907998313438,0.20878393075646823,1.176064896751997e-05,-5.84714300703902e-09,9.324840202105923e-08,1.0944479615377102e-08,1.2360743858979285e-08,8.547938874739582e-08,2.8586805508468994e-07,-1.786689005517034e-09,5.8651363122205996e-08,3.7540836220203434e-07,-2.128130065346491e-07,1.023521277453706e-07,1.4048706881112496e-06,1.887689950240653e-06,6.161078182956859e-07,-1.426018457832291e-07,1.0841223517925509e-07,-1.377581363964514e-06,-8.475529795683113e-08,1.8788023910584478e-06,-1.5324599617455942e-05,5.132618844407092e-08,-1.931811972825053e-08,-6.9360668882613865e-06,-1.889271465024946e-09,3.500868148641945e-09,2.2127731460906863e-07,7.524751343589585e-08,-3.007673186140055e-07,3.318443708223181e-07,-1.3755503243863882e-10,-1.0872655194442157e-08,-5.170256337623271e-08,-6.722973303657496e-08,1.7207508339559344e-07,8.953640093422895e-09,7.934385915360505e-08,3.387108802369185e-08,-1.2343825886556463e-07,-1.9074500482683285e-07,2.951886552591421e-08,-2.800442732613668e-07,6.507010947614531e-07,2.42000616756738e-06,-1.1701366160764787e-06,2.461074261443216e-07,4.449713662592325e-07,-1.5949458579520037e-07,1.598420029840341e-07,2.1948348770729e-06,-1.9969943656600084e-05,4.560719539232198e-09,1.9525871350619079e-07,-1.5067854332837698e-05,1.201942296245227e-09,6.112369005601944e-08,4.201617801038162e-07,3.983319404485852e-23,-1.8480281883912684e-23,-2.53792131653808e-07,0.21696614664716327
2018-03-01,2018-06-01,0.9553723500452804,0.13640127902220295,0.7515777721249977,0.75929714932737,0.6707136151726867,0.6177158680747852,99.99999999985934,2.7312558936475844,-7.349549172613007,2.7271300449608917,0.4772563274701547,0.2725135597143853,-0.8973137901368213,-0.4190212409826725,0.9725064033386567,1.423073050281308,0.23841323995883457,0.77319706985318,0.7781871643771836,2.6964368285391185e-05,-5.646174185278737e-09,-2.9492435483152702e-08,-4.811003449102192e-07,3.692413608979988e-08,4.228868980279352e-08,-5.801206834062633e-08,5.469278351001339e-08,1.4720313213265494e-07,2.3513393516565322e-08,4.397272383029777e-09,-1.4171694938190667e-07,1.0305671187592537e-06,3.1500587550831127e-06,1.489868817560493e-07,-2.023583450286042e-08,2.2487660333099874e-07,6.122092483152653e-07,1.6244474052755171e-07,-1.2147645380286436e-06,-1.686214385734925e-05,-7.087364740223862e-08,1.1434841433068142e-07,-2.119459473162812e-05,1.088611299864317e-08,1.0812875172288337e-07,-6.910862811905097e-08,-4.991466142283828e-08,-2.382394115288361e-07,5.3400546633061854e-08,-8.671790223973546e-07,-2.7063414676304676e-09,-7.345764125137753e-07,-9.032918636910431e-08,-1.19434031328921e-07,1.1986522582292384e-08,1.46896313613192e-07,-2.1559748207424077e-07,1.5883566211422292e-07,-3.364799477990879e-08,3.143242308282921e-09,1.073644127889048e-08,6.54695710123427e-07,1.429243469583769e-06,1.3827474387487325e-06,-1.0381863961955211e-07,2.948118485939651e-07,4.365463408922966e-07,3.017395312074235e-07,9.935351883588144e-07,5.421360421768179e-06,-1.3287056101824434e-07,2.4587289448546823e-08,-9.360985948902784e-06,8.252052107023012e-09,1.5636051508388789e-09,6.677175619987719e-23,1.0467544722141879e-07,1.6667653770911854e-22,5.60592995550004e-08,0.19615320715028434
