Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_9m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_9m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2015-03-01,2015-12-01,-0.7514291582000491,0.31621376192561557,0.6456169523458698,0.6543573263407708,1.1398614048944566,0.17252839097356276,99.99999999999999,0.8569071437233277,-0.6518050627556353,1.1379057300905753,-0.8846061718801757,-0.08387398178592716,-1.4703639773277761,-0.9382561776234924,0.8085253311602616,1.3218483788451612,-0.3210343032301388,0.42568970183254673,0.43169654119412804,-7.963217980372017e-05,-5.1319353410485444e-06,-1.3715322412356946e-07,5.2983053594175544e-06,4.1795992584286995e-05,4.173935168570786e-06,-1.4146980867775676e-06,-1.0229261692151764e-05,3.1868252695924434e-05,-0.00043196000234413314,2.3076783639725387e-05,0.0003295306257281056,-0.0005348549946698977,-0.00012211733120924111,-0.0001520746615106381,-0.0017069537213001366,-0.0018143128011201633,0.01922800013259919,7.283455284913554e-06,-0.00026815168191734236,-0.0005175074596119774,3.9321262170311514e-05,-8.754127693530236e-05,0.0024813958058801998,8.20241845344866e-06,5.059674938571218e-05,1.2062218485978942e-05,-3.932310127845162e-05,-5.23694095898519e-05,7.926157877097776e-05,-0.00025123249250937627,3.1647530751575747e-07,-2.250117907612506e-06,1.5180626824622586e-06,6.694933511199773e-07,-1.9818548740174256e-06,1.5871357900659399e-06,4.284714097614122e-05,7.232967903906555e-05,-0.00012503096065048927,1.9297246208756377e-05,6.72880636296863e-05,-0.000167659717590922,-4.5701413692811116e-05,-0.00011823016758177872,-0.0005910516386137796,-0.0008486144113535826,0.007909960633048224,-1.541225235726867e-05,-9.068312680286454e-05,-0.0003382700945167656,0.0002425944076908731,-2.276787265247487e-05,0.0007722284839771997,-2.1222350530304677e-05,-1.364548569882742e-06,-1.061326586877687e-20,7.555719793562595e-06,4.530312047051852e-20,1.748201541353672e-05,0.2719320295443836
2015-06-01,2016-03-01,-0.6344418904070892,0.2573761361374494,0.5361610660365168,0.5403741809313364,0.7953393924697953,0.21460171799656935,22.668892685866318,0.8132813420407784,-0.6601211649831019,1.1177927876534892,-0.4835425102155177,0.18532100969288623,-1.2374621618400559,-0.6437173495988024,1.0615736436632286,1.6678803610111659,-0.007711092410200848,0.33957227036025284,0.34092279653959173,-0.00027990504068929254,1.2410770561993929e-06,-2.525223726522657e-06,-6.638208178300903e-06,8.982185897044076e-06,9.421063010835412e-06,-3.706253274597315e-05,2.8925266411270538e-05,2.9361573462638147e-05,-0.0022197391576648942,9.18887654184097e-06,0.00013672929554624607,-0.00037788418659721494,-3.2433549046765923e-05,-0.00018891853733679886,-0.00155641083138405,-0.001344110658559104,0.023087316036335383,-0.0016739941974351245,-0.00011558822979607267,-0.000988936884211256,0.0006309528212767001,3.9394600741759766e-05,0.0025373457098139102,9.213073221869133e-06,4.217215049480155e-07,-8.791553584647667e-05,3.657870465332975e-05,-8.754287725635868e-06,-7.579141494994805e-05,-0.00027676757034654444,6.272654842968519e-07,2.5538953075531824e-05,1.3707398808612264e-05,5.817700663272676e-06,-4.243004312922928e-07,-9.260098345654733e-05,5.278309822366476e-05,2.3760491365696235e-05,-0.0010498623297946622,6.142867413658576e-07,-1.1394058428786963e-05,-0.00014854064616858648,-2.3716952749496164e-05,-0.00010428092479288062,-0.0007531960538450027,-0.0007140032850034625,0.010950199556851845,-0.000718776301354283,-2.8772450004327335e-05,-0.0004247806351651994,0.00015257867224240308,0.00010111724664396666,0.001194087403044649,1.6758687770851424e-05,4.050643426933772e-06,-1.3603362039292498e-05,-1.2807130222230487e-21,-4.937267055787261e-21,-3.050414169502828e-05,0.24724831186458798
2015-09-01,2016-06-01,0.4222615617005468,0.28102183932067437,0.27844837056098726,0.27954359999161715,0.019948659177943435,0.5479760111908696,31.73564099187959,0.22518668183675225,0.02280799971828171,1.1459222026580198,-0.2309070414847625,-0.33683683326966685,-1.7963251177973907,-1.206475842026018,0.5309886709295,1.1192196202631557,-0.5476032127601727,0.21830071621099773,0.2189456619386508,0.00014457602651485123,-0.0001673644393510479,1.7863169448619407e-05,6.802384990976938e-07,-3.4803732455742185e-06,8.807152381686425e-06,-1.0754733837001378e-05,-2.159951041622255e-05,-5.735718179091435e-05,-0.0026248660669333655,-0.00022577209722580608,3.9047940908142314e-05,-0.00018192637967833386,2.621713694798056e-06,-9.411172496498535e-05,-0.0018994366662429215,-0.002423426454633797,0.019015285440391685,-0.0015155388518986598,-5.209508823144456e-05,-0.0006107423970471075,0.00036369845879418794,0.0001157462842094504,0.0007007141241937052,6.203455582497538e-05,1.5751129604028954e-05,3.649790746967094e-05,0.00012304837830831553,-7.32060588010719e-05,7.999584424198926e-05,-0.0002479618496185716,1.9013637888563005e-05,-2.592367327420116e-05,4.40264402563406e-06,-6.613738034364519e-06,8.934579675768373e-09,-2.672370961465644e-06,-4.938866388208865e-06,4.959227219643879e-05,-0.0009724387269320512,-0.00014226485785956511,8.222809939143525e-06,-9.85109207357759e-05,2.8216580542845896e-06,-2.4841630811555933e-05,0.00015540152387018548,-0.0009489612419498442,0.00916463079067562,-0.0007772657179798458,-2.7623580150022514e-05,-0.00037031810676877125,-3.302317209856271e-05,9.280718777498647e-05,0.0005572111087560155,8.137056057036846e-07,2.7597626671350806e-06,8.333529042620288e-21,4.276817935900787e-05,8.593738835450993e-21,4.654532019331987e-05,0.23501638542084824
2015-12-01,2016-09-01,-0.1718482538546339,0.16505029791075504,0.3027308380681959,0.30587831691989287,0.11350063418161647,0.3897330772395679,27.25289685804758,1.1700031383665346,-1.168509758299874,1.1121337826807889,-0.1371437538706388,0.11553015995340295,-1.3012750851451904,-0.7294225467537978,0.9963504176409499,1.5420431411689266,-0.008257563479663332,0.28534796538705653,0.28892183182429976,-9.55988646669551e-05,-7.067844678464557e-05,1.3427691340314596e-05,-4.145544335763791e-06,4.930038115982597e-05,1.0452086289309076e-05,1.3735970530715423e-05,3.1983517763560225e-05,-1.0969736548552219e-05,-0.002392246694943007,-8.531742877767478e-05,-1.294799567899428e-05,-0.00023655585711471408,-1.6342957032129516e-05,-0.00012469895798671843,-0.0012403706997957853,-0.0023162765859314582,0.02297975723039008,-0.001676313922881655,-8.026856536256784e-05,-0.0008634436651617282,0.00025107437350788874,0.00012052596078222688,0.0015386480730917886,-9.450799738398991e-06,-1.4054243050569638e-05,1.8984157462305537e-05,-8.351773110515627e-05,4.360215728590302e-05,-9.33083791080886e-05,0.00018129100551911613,0.00010499685041112671,-3.902860648643046e-07,1.379202976452963e-06,1.0394482859772053e-06,5.395187855538682e-07,-6.409512922348876e-06,-3.5013089919466605e-06,6.618323693524714e-05,-0.0011917614058039043,-0.00017877899594990424,-2.8285734444364313e-06,-0.00011121149390179174,-1.727323235529647e-05,-3.228939195488735e-05,7.554255741076813e-05,-0.001083392640453635,0.011147084722856257,-0.0007452989771648618,-4.0483162349878744e-05,-0.00019021218905138218,9.419747722195007e-05,-1.080975259957193e-05,0.0009722066883691212,6.385710727865664e-06,1.2822146614096574e-05,-7.510812866415642e-05,-7.560167827228034e-21,-2.5078795279204564e-20,-4.1052870701893465e-05,0.19973518567935092
2016-03-01,2016-12-01,-0.5393692965385573,0.1898371647736486,0.4501150157871168,0.4501924948592617,0.5317420632194695,0.25908126418825334,99.99999999999999,1.714356139170527,-1.7478935511694424,1.1305089836328517,-0.3244976139693989,0.22240723201475554,-1.1819752715595913,-0.6106287817659188,1.1157781086960912,1.6636255103491688,0.08002935843451908,0.20165148146869633,0.20553520523064436,0.00011285628552545966,6.911699034007997e-05,-1.196354734053065e-06,-2.2330317544757627e-05,1.5849601575498624e-05,9.192187663690051e-06,-1.8983984223293575e-05,1.468587753516641e-06,4.443653425404977e-05,-0.0032661109561977083,-0.0002940091200328291,4.444344334171594e-05,-0.00022795626723113357,7.238825039195152e-05,-0.00011830762491432583,-0.0002782502571186104,-0.002117715635949573,0.023612437299804192,-0.0015880527518133405,-6.127178680943706e-05,-0.00049779300790531,0.0002925793499774016,0.00011978383622068539,0.0008706802723845754,1.7372553387485052e-05,1.289234197578205e-05,-1.9988677880020233e-05,1.4904169706982037e-05,-3.628780706333999e-06,7.045761947739627e-05,-6.552227333559255e-05,-1.54066785655865e-05,2.551384201734684e-06,-1.7416799171688625e-06,-1.4005096947339784e-06,-1.5062506146274542e-07,2.052304133403077e-07,-4.583582413892502e-06,2.2088823791945354e-05,-0.0014589826730902731,-5.777677998209613e-05,1.0141409975457039e-05,-7.065380837358311e-05,3.9781655323541435e-05,-2.8800795131645536e-05,-0.00015684932786645802,-0.0007356336862373722,0.010620455303431826,-0.000819382662102516,-3.153215259514318e-05,-0.0001858413654670018,0.00013249029204377523,4.114104795704519e-05,0.0001238695920088528,-3.5791985013580735e-05,7.289590823526606e-07,-2.2563550750046966e-20,-2.0355947724567783e-06,3.4286477436102787e-20,7.143482048558162e-05,0.17791374457342968
2016-06-01,2017-03-01,-0.1688781930811937,0.14587153534790964,0.3106412955703948,0.31322287634624996,0.09906739154619429,0.3932893789229873,36.812988182644226,2.126334686040874,-2.281772291755101,1.1346849591195767,0.1182657315096591,0.35432802783148665,-1.0557376796442937,-0.5191546323110278,1.275413241583359,1.8927328007725903,0.24492437632055442,0.25228398593161094,0.25533861101704475,-0.00029336122453639584,-3.518174906974868e-05,-4.3925794976351076e-06,4.770975299331313e-06,1.8175774460273087e-06,1.7837474985449705e-06,-2.7952199392303063e-07,5.678814660186391e-05,-1.5542581510735264e-05,-0.0030452987894416974,-0.0004303090946920712,-0.00015694790010223843,-0.0002464599690702948,2.554090445545334e-05,-0.00011284279703468908,-0.001898251823162818,-0.0016890125755948788,0.023614661622827972,-0.0016082989444350362,-0.0001204698694406212,-0.00032431334415171576,0.00023708024185221867,6.806466968521565e-05,0.001444755766554198,-4.328287760531818e-05,-2.4977457455462035e-05,-0.00010111370731596581,5.684700670445127e-05,-1.403845173801061e-05,-8.457916019019826e-05,-0.00019564581798152525,1.8739737198929896e-06,2.2491011841709273e-06,-6.015002835670892e-06,-1.0838963572683376e-05,4.896514344532881e-06,2.541344500384988e-07,2.4335247726736517e-05,1.562948126322045e-05,-0.0013832259290948242,-0.00011681794208366221,-0.00011093883636699248,-7.750774465170454e-05,7.80632315449529e-06,-3.789585465941819e-05,-0.0007330044301716981,-0.0007585299467354917,0.012015842428155071,-0.0007975458388685033,-7.821348870978814e-05,-0.00011486689003739626,-3.3761032082394194e-07,3.232717688098536e-05,0.0016608122770816883,2.0754500177504674e-05,1.798512316920792e-05,-6.454618768156755e-05,-2.3156580392124996e-21,-9.551486802027437e-21,7.0841176956329725e-06,0.16566350618169795
2016-09-01,2017-06-01,0.887756291300216,0.23504172361066508,0.42114759235363075,0.42111966690286456,0.4260363068741574,0.7207844493699755,99.99999999999999,-2.9992213216298547,3.5977290818427545,1.1236866170620041,0.211977293329113,-0.2775586324380501,-1.7517134316019893,-1.1797187324178058,0.5549569224190309,1.1014462123751214,-0.453839925146049,0.3030790749082211,0.3028505613046443,0.00023415081078694176,-0.0001045874236639074,5.193055298610985e-06,9.215345418310147e-07,2.4275415949814227e-06,1.8142953216581795e-05,-7.505914509182239e-06,1.4873735627244757e-05,1.4155241330375386e-05,-0.00365439907041995,-0.00014277277895651617,0.00012039279182110559,-0.00043231864354550676,-3.858086568746093e-05,-0.00015359756591045457,-0.0007641958401825122,-0.0016068967954141764,0.025588034035493784,-0.0017926442021547427,-0.00026153156550738654,-0.000737676595079907,0.00034659208406146065,0.00015583240328864692,0.0020900665537636866,6.165577268491456e-05,4.625464621710531e-05,4.2373206169525126e-05,2.979451161446563e-05,7.862605458904824e-06,6.59097885268247e-05,-6.73790652879058e-05,1.3781262665183595e-05,-4.9918295853585205e-06,2.5064215398864923e-07,-4.131386561283885e-06,6.8016848012152114e-06,1.6482788539998373e-07,6.422237265092847e-06,-5.0639843532790334e-06,-0.001204945810904619,-4.589874681495987e-05,1.45509395780342e-05,-7.029007751261391e-05,-3.055038816030997e-05,-4.278863674318622e-05,0.00020715209287950956,-0.0008600372352023732,0.012280983613539109,-0.0008484185802249385,-0.0001243912283732631,-0.0003601784834122678,0.00013638227438567292,4.958570982882518e-05,-0.00022928532766950776,5.597515136789457e-06,-2.9443705918038566e-06,-5.4013635662859764e-21,6.914784555655657e-05,1.0308136857874855e-20,5.178037109670316e-05,0.16424432653215693
2016-12-01,2017-09-01,0.9416666333898148,0.1913269680384146,0.45368442503235107,0.45858027160439835,0.5630096133996514,0.7536160714803402,29.615717003310497,-0.3647203429114729,0.5911371112866832,1.0801296136540863,0.5106385514639378,-0.05211619754961247,-1.4660287406387646,-0.865075020232774,0.7671833531232117,1.2887122524355683,-0.19561142357842343,0.23884984470607096,0.24100928492792903,0.00012179337303880248,4.0877629918728136e-05,-3.7619178836524056e-07,-5.797354523713505e-07,-9.5110285245427e-06,4.402495089746428e-06,-4.711427745001609e-07,3.981264302401418e-05,2.2734646921002624e-05,-0.00316623223824994,-0.00011587142661237917,0.00017687596338740946,-0.00032362716664274257,-9.539292458902089e-05,-0.0001330738690566887,-0.00021716367542669958,-0.0014840042721529388,0.028578171551052252,-0.001574242827400961,-0.0002020536744997526,-0.00020714034392385248,0.00017627381372269153,0.0001572862436362922,0.000916220464059788,-3.348538364314793e-06,-7.5714874525416285e-06,-1.8822285906171588e-05,-7.261365553102259e-05,2.9696432684971763e-05,-9.741728478280618e-05,0.0003471612564898514,-1.2079011573024456e-05,-8.578805213548233e-06,2.62743875301872e-06,-4.8223531938033825e-06,-1.3217840745760788e-07,-1.6042522097928495e-07,6.392448332490367e-06,6.822190149465886e-06,-0.0013612734350739483,-6.0359663228824754e-05,3.638368925621669e-05,-0.00011338429852951358,-2.0244307062631626e-05,-4.610594460770368e-05,-0.000252787492602448,-0.0006206852811410183,0.01087022314589344,-0.000774146294732884,-0.0001385188367803484,-0.00045307527282526384,0.0002175319365758863,3.795553762526088e-05,0.0005045965230037135,3.1774207305304157e-06,1.4290243121154102e-06,1.6130702057147677e-05,9.683370645569913e-21,-1.7353961343145762e-20,5.5222678254349625e-06,0.15739885424705083
2017-03-01,2017-12-01,0.2440746407710747,0.1148422665764961,0.26530689679435143,0.2745202788660151,0.01670100653996759,0.537248693921446,99.99999999034495,3.6157925802078,-3.770485815081093,1.0786127669592371,0.7058486844918832,0.6089244038459491,-0.7317326488167754,-0.1593951347952021,1.517228364615619,2.0336909994987233,0.5227927039135771,0.5573375448543751,0.5608219502010046,0.00033954225596921785,-2.5991503169433974e-05,3.6423021575731825e-06,6.287761773738485e-06,3.7865166955341434e-06,1.5378052802601813e-05,-6.8155815362046766e-06,1.6618309006220154e-05,-9.677511645725296e-06,-0.003045684093695197,-0.00014961491310604,0.00019546001777550638,-0.00025878053703287055,-0.00018623931801367528,-5.036628891987979e-06,0.0005993562299005428,-0.0022184567399949275,0.02773269956052425,-0.0018949556125102435,-0.00020253175053441098,-0.00047054570732693514,0.00043251576578033234,0.00014318223268815656,0.0011783451197057095,5.029059770137226e-06,2.93082750882562e-05,-8.714190576042038e-06,-8.833124678680892e-05,-5.979044634782879e-06,5.609000910207123e-05,0.00045145761928577733,-4.834824283915611e-06,-5.43599802729576e-07,3.7747779626105203e-06,-0.0,4.017259980720658e-07,2.9558907618102914e-08,2.126618146784095e-05,9.370426951961466e-06,-0.0012581634466026742,-3.014551783767701e-05,6.739735911235879e-05,-1.219765031464321e-06,-0.00012809776954570687,9.001972895838455e-06,0.0005726772245043128,-0.0009665758852339348,0.011364699354273687,-0.0007311079391495225,-0.00016859951158747523,-0.00038483676258173094,0.00019215029297604336,5.066838991037629e-05,0.000415359489593147,-1.5839936555216289e-06,-6.627284284292115e-06,-4.475589105023128e-21,-0.00013167365120787147,4.729424148733116e-20,3.12081063870343e-05,0.13944583999598406
2017-06-01,2018-03-01,0.3178843199451127,0.1660098911209112,0.2643587473820161,0.2665890566609577,0.023065842130677444,0.5561987556131968,99.99999999999876,-0.18961958291181863,0.370594882243753,1.0890376454339208,0.5770491780988429,0.4631433564806917,-0.8902259344865308,-0.3583483949516605,1.2983883462320875,1.8313536721883832,0.33863593814000836,0.1994433426282598,0.20125718101664625,-0.0002280413522704118,-1.5451216286139288e-06,1.0676990992814432e-06,1.8536108338366493e-06,-8.149751749321482e-06,3.400944712522514e-06,-7.175752116588649e-07,5.5551524810870296e-05,7.332009863944202e-05,-0.0032429863553447894,-0.00015542525814331103,0.0003557626412257973,-0.00032585629685555746,-0.00028217842198474343,0.00021536991398114904,-0.0011351452916763276,-0.0028218786173432923,0.029578472666402858,-0.002061505707556216,-0.00030360970814079095,-0.000891667964189873,0.0005871164406586653,0.00024287473986231903,0.0022720062518725745,-1.636488105102619e-05,-2.088140754835863e-05,-3.341008969122293e-05,5.7451982682252054e-05,-2.0341111790078893e-05,-4.849622728892468e-05,0.00011913784251343165,2.3152941685082772e-07,-1.1133178805519725e-06,-7.509546295689693e-06,-1.0680110195511112e-06,3.995523122517104e-08,-8.565733130288311e-06,1.0557715775160577e-05,4.179692661502008e-05,-0.0013793128559151564,-2.9856200429365826e-05,0.00010197122317229373,-0.0002385637726084516,-0.00011209881743320332,3.525676878874354e-05,4.983271142056985e-05,-0.001267952641218491,0.012049576032293058,-0.0008481189965702181,-7.598221383407804e-05,-0.0005514919889905292,0.00022057556796541665,2.7245230272301872e-05,0.0013432041834044368,2.94035256239544e-05,1.989925385254154e-05,1.906046034003177e-05,-2.7848684316665946e-21,-5.54891062948949e-21,-6.521696135796336e-05,0.12819797747946265
2017-09-01,2018-06-01,0.8432466593085053,0.20891773063215718,0.40694943515303084,0.40893937332137026,0.4023731897556834,0.7219389995634521,99.99999999999999,-1.066008674625982,1.3691007427607076,1.0995240851215087,0.4772563274701547,0.001509630962893596,-1.402548817045642,-0.852995337912081,0.8031136595350576,1.3689722357994374,-0.1551786670112243,0.3749000487893024,0.3771870746491666,0.0002910482937020627,-1.7043541074268894e-06,1.3015003482989704e-06,-2.214421098612006e-05,1.3714784198879625e-05,1.3277038640445143e-05,3.0984286032575297e-06,6.355187300030871e-07,8.226580756258016e-05,-0.0029500716775395157,0.00011573609196545995,0.0005678321465821427,-0.0004870583928423046,-0.000237585943026967,0.00020597998549615833,-0.0011945692310235307,-0.0021479046524750228,0.03047548345475833,-0.002048428458018483,-0.0003145528802165909,-0.00013918827433124053,3.598870006154544e-05,0.00016138428678817883,0.001310508943540887,2.2826351333494674e-05,1.0812613777219234e-05,2.4298091818807254e-05,0.00011888106813593966,8.78406327061027e-06,0.00011810478676702166,0.00016753567094382092,3.941684673580678e-06,1.7448240054191795e-05,-5.426153365852046e-07,-0.0,9.55179567949126e-07,3.3693515277336562e-06,1.721258125699332e-05,4.9766314207145956e-05,-0.001016438846001052,6.97430850433489e-05,0.00014494465346787238,-0.0001275178143439656,-0.0001383933124294487,7.410598610293906e-05,7.675653509289261e-05,-0.001031900728889862,0.010555174126968481,-0.0008969708936978478,-0.00011037921928008145,-0.0002757916790330713,1.2546655162269327e-05,5.048797720721276e-05,0.0003143359709936028,1.131958243562563e-06,3.891090053173908e-07,1.040090949880289e-20,2.1962228416431864e-05,1.3764176265868475e-20,6.7341848180033945e-06,0.14433434849330984
2017-12-01,2018-09-01,0.4928102756888819,0.18277249132708961,0.28662086690762634,0.2922052593103421,0.09612342773196922,0.6064994955570169,24.083326212810494,-0.045019289588547964,0.2487827605155079,1.0717866330842,0.3692064162161834,0.13667807794483922,-1.2321422390427599,-0.6765720472550402,0.9537449718548342,1.5237837097387563,-0.0004012905504779951,0.20301307416527112,0.20737485556720103,0.000122826023077734,-8.97864278118615e-06,5.623739991214168e-06,-6.2964912247909154e-06,4.65292553526227e-06,6.017571165379038e-06,7.372077621716289e-07,2.6358436296633076e-05,5.6516620294216164e-05,-0.0026470407065227984,7.222770812043932e-05,0.0002922104168823339,-0.0006052484855448234,-0.0003028389500810896,0.00044135621052733407,-0.0003705330278061631,-0.0022796404142514824,0.02850017123429978,-0.0018345233967259598,-0.00040007792215348886,-0.0006170949606622577,0.0001655883681393702,0.00011071360152601305,0.0030874674493541203,-7.38077227247735e-06,-1.9597084139141217e-06,8.35310069414264e-06,-5.7554488859495065e-05,4.461921758228411e-05,-6.911322446967856e-05,0.0003881382117991016,-4.004743564689349e-06,-7.351976958528709e-07,6.350034636520434e-07,5.851543293525663e-06,2.49118195101229e-07,4.192374220599401e-07,-1.2170381949511207e-05,7.484946764517985e-05,-0.001091407726258813,5.4624234860352883e-05,9.850040133377116e-05,-0.00015714137826200862,-0.00016463530251010767,0.0002930938640119789,0.0006178992697364734,-0.0010030678993265935,0.013691678345929747,-0.0008697527416476056,-0.00017978581490569754,-0.00015352063199159868,0.00010142104050975746,7.288771905371149e-05,0.000874307139879279,7.799449292942541e-06,7.635312118968763e-06,-2.088122468061622e-05,3.879957160969034e-21,-1.4163159043717676e-20,-1.720125901222108e-05,0.15678889390777148
2018-03-01,2018-12-01,-0.1125001524645341,0.17382030864782327,0.2980069802134167,0.29885418159127625,0.08197940645159295,0.3823169898628593,99.99999999999999,-1.6931787581350597,2.0760522280720974,1.0939598528234193,0.3096180831721362,0.5243584290064043,-0.8138509329741822,-0.2881197834101033,1.3853344474266862,1.8926838041192857,0.39399319752053685,0.4082296273015184,0.41073777972692316,0.000401992577485369,1.7630842058316865e-05,-2.858112437347081e-07,-9.48018219910805e-06,-1.195576790119334e-06,5.631516413617973e-06,-6.7719068016601105e-06,0.00010244806343139029,9.321688088933104e-05,-0.0032826174942023312,0.0001414262340809471,0.0006159495175235421,-0.0007620098458578288,-0.00032319343486717964,0.0005425732726019442,-0.0012420551328641376,-0.0018523591911415234,0.03230902883122909,-0.001811629325899759,-0.0004223812051256208,-0.0007142176079782512,0.0004280478573608745,0.0002638834208116477,0.0016081218796067708,1.666798685801406e-05,2.043435114142186e-05,-4.841729398745371e-05,-0.0001938874324962761,-6.820591001192244e-06,9.323780576437059e-05,0.00022644358875352017,-6.503716990282147e-07,4.0392362772320866e-05,-4.82615118295423e-06,-9.530867912530444e-06,6.311982268050381e-06,2.499143438450661e-06,-3.3882873758394413e-06,0.00010068187253220703,-0.0012538665326507336,7.182568521781293e-05,0.00010431615794432469,-6.180522590827159e-05,-0.00010856587356409682,0.00024768273312790587,-5.460916338482063e-06,-0.0007972298658661611,0.012174246264845314,-0.0010212131727836949,-0.00018110893039660793,-0.00016551703626838682,2.1491908424014218e-06,2.6414284911194126e-05,0.0012269305045976902,-2.760885664679842e-06,-4.145312859475217e-07,7.725279165217055e-21,-9.47437891411993e-06,6.265653136805123e-20,5.505972959069961e-05,0.15297160628094486
2018-06-01,2019-03-01,0.3424932189852588,0.1698997753781044,0.2666147123063259,0.2758135899057123,0.029788496776175986,0.5537892845725668,99.99999999999999,-0.2910160519483953,0.5144609070511611,1.101249600341128,0.4957130017502642,0.3662679190448984,-0.9764990911387399,-0.4431449567604511,1.200383643360013,1.7558220876830242,0.2388430875113201,0.19788372578143287,0.20446364242922913,-0.00024062966722749154,-2.3406796898407152e-05,-4.342764170912325e-06,-0.0,-0.0,-1.0822169157707418e-06,-3.0151153641626195e-05,-1.1133489506469398e-05,-1.7089813648014952e-05,-0.0029385882114961307,0.00014174761536293374,0.0005122898411497003,-0.0003684459834242367,-0.00035684050008866626,0.000403033940997313,-0.0017486797042134874,-0.002322761208570315,0.02903752439206796,-0.0017048596376505229,-0.0003561162683238404,-0.0009684535774732311,0.00016857194555074684,0.00012157705733753623,0.0004161610616776866,-3.8539026194237356e-05,-2.951709804877714e-05,-0.00015754134088432278,8.853662191102515e-05,4.9138243497640585e-05,-9.211899634331392e-05,-5.0222535645935865e-05,6.517060307822768e-06,-2.1933906725873968e-05,1.4165458399771466e-06,8.699446487387981e-07,5.467415304126647e-06,2.5450760981032426e-07,5.5693866446439244e-05,-1.5205999542637138e-05,-0.0011745378514196863,5.562446881200586e-05,8.787654120377144e-05,-0.000169280924434898,-8.105208349782153e-05,0.00020869687217562867,0.001082032614983207,-0.0010758351076697594,0.014124516961004608,-0.0010884908343758548,-0.000181534985841204,-0.0003040083864797992,1.842196919186597e-05,-4.353947302444528e-05,0.0013981177692824766,9.868620420105352e-07,-1.9562159152253157e-06,4.4655476999731094e-05,-3.0989220335069947e-21,-1.1559718666446211e-20,-1.4109693470208822e-05,0.15709930198978514
