Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_9m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_headline_9m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2020-12-01,2021-09-01,1.7072892256631889,0.27615117072266454,0.8587843159121735,0.8702753433671052,2.0481561322989474,0.8629124045490335,98.55826825377635,-3.3253940343066533,4.513206697154114,1.2616978091124988,0.9379541644552348,-0.1353993767501585,-1.7783333745146852,-1.1012413154384908,0.8377544217882048,1.485810599985925,-0.3425127547921569,0.42285960338349493,0.4280478608440106,0.03948211609192831,-4.972503212421651e-05,-2.1354721857100027e-05,0.0018786000153042876,0.0005458248867755831,-0.00025294440736254247,-0.0008664809844576863,-0.010101233503237559,0.0012197191776354603,-0.006423005396180656,1.8446575733672228e-07,-0.00015587910841197576,0.034404102084939304,-5.5405290124554964e-05,-0.00010932791344048663,0.0004517665335359322,0.0008263533017989699,-0.0007041644269308893,6.525115933236249e-05,-0.0040986715299201415,0.0006383394358484844,-0.004621595962690967,0.0004558274920374335,0.00026243279733763206,0.278248211497197
2021-03-01,2021-12-01,1.284461784995372,0.3705196746280237,0.5637615612202049,0.5669537670393494,0.835290181102722,0.7723848814168092,21.1329071666083,0.3383171367491654,-0.07883671021548616,1.229544173017418,1.5194969502536182,0.834040367478107,-0.737697789006077,-0.140096499923222,1.7574607862115046,2.4306255692580256,0.5561506115070891,0.7628313561560623,0.7724483616071481,0.07982152480325014,0.0002505648266050079,5.7606428515192985e-05,0.0014250737908301377,-0.0009794741698065858,0.0004327179994010493,0.0007256392740329254,-0.021344606037228885,0.009265792246023287,-0.016169295450722782,3.479441946482962e-05,-0.0009188289232601628,0.05397508126047277,1.602068254338351e-06,5.461401301259547e-05,0.0005990218339616697,-0.0006270497262958041,0.0005501532304064134,-6.894400814198936e-05,-0.008382728977166357,0.0042505994722325975,-0.005879827573858835,8.745948250346911e-05,-0.0005119820715511297,0.26527602653138943
2021-06-01,2022-03-01,2.415625620583839,0.47422635770025784,1.3003742038292674,1.3067906299002352,3.7690310979249118,0.9411682728566617,99.99999999999999,-0.9585947178082976,1.6654325556429344,1.2317880590081516,2.3581675787721856,0.9021181316094998,-0.6092543858323358,-0.04957049057015979,1.8394279802215052,2.396315125211214,0.5464483633343065,1.2854205084106163,1.2955277886718966,0.09959790378179442,-0.0001466502982646106,-7.78272792608394e-05,-0.0026619159695275584,-0.000529969652698437,-6.302516117057426e-05,-0.000826597359578447,0.005969837179038459,-0.018139911808027927,0.007885883064899438,4.156112888253565e-05,-0.00022163959486766515,0.12668096232843928,1.6065022658950802e-05,-6.071583754898115e-05,-0.00036457723054673756,-0.0007796142059190714,-0.0005011075499065986,6.686610883369722e-05,0.0024810123817871465,-0.008294751686376117,0.003937551290444502,-5.5329926376346806e-05,0.00013917137527913554,0.2633096291044126
2021-09-01,2022-06-01,4.201431500808302,0.34215655906432463,3.146245937108107,3.175985236551406,14.894003075972979,0.9987293609677301,94.6456143203657,0.2769456641816684,0.006949117485506426,1.236185338001335,3.3289415700122227,0.4344853637042395,-1.1440448054256185,-0.4732225938080137,1.3816577341135912,1.9855046512867436,0.17786794440599607,2.621903856521465,2.644653076605936,0.08693377519420713,-0.0003024977348403112,-0.0002827162117296721,-0.0018462784815588855,0.0009819198887599774,0.00031970122554047576,0.0008683448570178631,-0.0051719249811864425,-0.008357865192593744,-0.002598306683022865,0.0006400287907456045,0.0008671884138368613,0.07591088468668838,9.795338609532378e-05,4.8915877833174256e-05,-0.0010216563355819525,0.0006271122588906628,0.0006430377082975344,-8.992811328379586e-05,-0.00336811498727294,-0.0030701471743209523,-0.0008069078636825777,-4.35297151101298e-06,-6.855856430304601e-05,0.2757054083294662
2021-12-01,2022-09-01,3.948908694542652,0.6379408638663063,2.6228408819134184,2.6499925657014445,10.962507975773626,0.9957084964834679,76.58354895403295,1.412241963748919,-1.0551735800444069,1.1920247081819826,3.200711551913216,0.7174856789059563,-0.7818918591754263,-0.16745460503773996,1.6207791609502564,2.2633244167056983,0.23903003100622655,1.904416642199298,1.9241841204528998,0.16779292484130517,-0.0002039518818292507,-0.00022914088313048743,0.002947954356282258,0.0006121653414697346,-0.0003665321475404399,-0.0008469675856024921,-0.0002853334943693639,-0.00599187057216419,-0.0014412732732267586,-2.0567871206859172e-05,-0.0003954376276644308,0.17930142643499317,-3.9276109458264163e-05,-0.00012193086433758789,0.000450367602509423,0.0010355283335179144,-0.0006252616551740503,9.923049559547263e-05,-0.0005098422234333402,-0.0021554560295512846,-0.0005053303595272065,-6.0483099388949826e-05,-0.00010850732964138377,0.2955141805967501
2022-03-01,2022-12-01,1.8745356907457968,0.6363710070649042,0.7208789532221056,0.7299090927528199,1.533051783914605,0.8304502904490539,99.99999999999989,2.7653778662200534,-2.70268913914054,1.216073939995738,2.8007230080850043,1.8720994953243348,0.39950851790841824,1.007091926234274,2.876293125414553,3.409947662790491,1.3948212400256566,1.5967378984737084,1.612699053257753,0.1841737919408132,-5.8150947662398604e-05,-9.732444880104798e-05,0.001834599956400359,-0.00029815790838166515,0.00033088400652853676,0.000943571172830485,0.0004176315708251647,-0.0020674904692613333,-0.0010389410362229695,-0.00014714456916242085,0.0003339974459234478,0.21699419266499514,0.00011909038889525924,0.00010316781302845677,0.0007504671932009584,-0.0005701575864262362,0.0006654149600323526,-0.0001256454945054293,2.6793917956992983e-05,-0.0014156080748652046,-0.000496146893953482,1.874189461427283e-05,-0.00012310218219189497,0.3059813606905871
2022-06-01,2023-03-01,1.847384620596889,0.6931652183183861,0.6706883596341578,0.6727762354819755,1.3322224285961444,0.8118295642516967,99.99999999999999,0.997125010913712,-0.5376315555155995,1.2589813313411695,2.90276082002201,2.0370962683131326,0.494930508383537,1.1117302257315091,2.979277651527701,3.68371029676322,1.5172223545743435,1.466838519862273,1.4786928092207159,0.13183983653585762,-0.0006554826974409344,-0.0005500181022137773,-0.0024439984018866582,-0.0005083636036682408,-0.0003523640059798474,-0.000852854244546669,0.00042624952585483387,-0.0008576954792131795,-0.0011316443562530538,-0.00017428842189585583,-0.0009454444570136816,0.21084822875821352,5.5894338044140305e-05,-0.00013503879449871368,-0.00045245804902875337,-0.0007537731530471074,-0.0006593863010924547,9.189715443563773e-05,-2.0923594593843743e-06,-0.0004280744247651054,-0.0006157351940263219,6.781710015378538e-05,-0.0002179563244161289,0.3389596225790694
2022-09-01,2023-06-01,2.195690862796813,0.633591445235886,0.966946930601276,0.9762081382968614,2.4401545903441875,0.8767001627552021,99.99999999999999,2.5630593771231074,-2.716436987370005,1.3024521767704522,1.6964060734045994,0.5248315102339035,-1.0396913839709834,-0.45324627580039223,1.5284644577476036,2.2262321883386393,0.049637926306989044,0.7926131925874201,0.7999668739701647,0.1186436211966579,-0.0006778375397916142,-0.0005215656328214443,-0.0012528839066732684,0.0010762685727931309,0.0002605220125476287,0.0006962469752619972,9.083772572217427e-06,-0.00012556637932292945,-0.0021734198164971037,-0.00018075659452188318,-0.0003575776883170848,0.12298234327071388,0.00012911453488383587,0.0001241174008880468,-0.0005480040804693837,0.0005474631090469353,0.0005081680708026477,-0.00013761137059056526,4.7789406290143794e-05,-1.5479590287275557e-05,-0.0007369475493453932,-0.00010159781957415112,-0.0004413129857558196,0.38625268455035006
2022-12-01,2023-09-01,2.402777518115329,0.6556783824307655,1.1137368635378193,1.1216449778264597,3.052355389909748,0.8993266585501501,99.9999999999999,-1.6547918208816803,2.920307964243315,1.370738105187586,1.6411246257645118,0.33080027400108925,-1.43784036448786,-0.740440867159431,1.3228920254717,1.9888316932996402,-0.1609585128219848,0.6725374397586903,0.6761014021919528,0.11895749154205877,-0.0002557136192372783,-0.00021746089948156957,0.002559302072175508,0.0005915146365554765,-0.00022174904673583182,-0.000652312365121554,0.000909487793030726,2.8051569517386327e-06,-0.0020358907984079086,0.00011567780680305455,-0.0007838541165186401,0.1069531888773713,-1.6693986450068163e-05,-6.704184480720862e-05,0.00039951109516283764,0.0010900025557866596,-0.0004905700225089036,0.00013323491815225272,0.00021540628786809342,-2.6239266972228122e-05,-0.000288230948090064,4.790199022679426e-07,-0.00026271076916513164,0.4248131182345415
2023-03-01,2023-12-01,0.2713227270585131,0.7907673936032333,0.39065974864624087,0.399751350086184,0.26982276160175556,0.36712992302235326,99.99999999999999,-1.0477348805527547,2.2049282968517026,1.3887624616360454,1.7003510972565472,2.0899345971650876,0.32985602842717476,0.9947288041981942,3.0685672451689903,3.8287745765983607,1.4968590519626623,0.35422194963245734,0.35541645732020444,0.15081074553873614,-3.9664608044822385e-06,-0.00012257033243742827,0.0012660097800635556,-0.001089818805517781,0.0003660161077516027,0.0005793920440924668,0.0018451633800274075,-0.0002251561483252216,-0.0022183884616725482,4.2603224606427944e-05,-0.0003614843910566834,0.11674474947164486,2.268694676264813e-05,4.315113859792534e-06,0.0007272299352816912,-0.0005531810194052693,0.00042878012809522694,-6.286813066214313e-05,0.0005471906335774315,-1.8197106790770592e-05,-0.0008079629138888264,-5.2602256692059036e-05,-0.00039827450632693253,0.4482422332934763
2023-06-01,2024-03-01,0.9714996558348804,0.5374443829613451,0.375641931794924,0.3830356943319113,0.18840397990931917,0.617602434501437,99.99999999999999,2.8613364712201537,-3.350866112637196,1.3609438606368083,1.0394923498330932,0.7139508951779416,-0.9732047003897293,-0.3020436911273946,1.7982233513192423,2.461682926945434,0.3108676079569328,0.3900099387728229,0.39711779042010026,0.030771193604204758,-0.0006250302058145685,-0.0006734240813279866,-0.0024554133746081644,-0.000560631438010735,-0.00038388365437838715,-0.0007073379988819226,0.0026162328729182806,-0.00036663453155423266,-0.0009689269157743774,-7.334152703627602e-05,-0.0006292161813653929,0.10736623233914813,0.00021880393395395294,8.563410834723931e-06,-0.0003004834834545089,-0.0006598145733693155,-0.00042728569291862673,4.010803891954757e-05,0.000697929007024867,-0.00013318959030855936,-0.000681754891227588,8.992544998818393e-05,-0.0002023623958339974,0.45762363997193706
2023-09-01,2024-06-01,1.7666309044193675,0.4896753194741008,0.7293548331082741,0.7433500024513469,1.6306155659229082,0.8110184448944239,99.99999999999999,4.755174301514634,-5.617513310861439,1.290823083936105,1.3193296569814272,0.3616129682724771,-1.2416000441968709,-0.5864601990433727,1.483561439846471,2.1987975546600165,-0.005643521333098533,0.6363013743799211,0.6456201102230614,0.08481607624131833,-0.0002359119303205799,-0.0001632275801816621,-0.0016865808608600662,0.0004984805724824524,0.00010271405384418708,0.0006804089993330351,0.003524588578073997,-0.0004379065381113855,-0.002213542987734328,7.624393700683956e-05,0.00013290069690764274,0.03316682025191719,-2.481648036832115e-07,7.220446084654227e-05,-0.0005409452708561491,0.0005342196996413607,0.0006105520339023551,-9.50226948702388e-05,0.0006204192580387937,2.573886316134345e-05,-0.0009991599118945676,-2.1513177277297716e-05,0.00010306119846751179,0.46295580700284716
2023-12-01,2024-09-01,1.2549021099657645,0.7136599418247422,0.4051968160449296,0.40852670939087704,0.29294308457399454,0.6611809085724798,24.925621384003968,0.8152457267974471,-0.38122945825417603,1.3090015158304211,0.8394445411443741,0.4335129150386072,-1.2049751912740838,-0.5900823983963819,1.4197371049454792,2.1776287018129143,-0.1017320413299494,0.25535611057328006,0.2568510352337687,0.14772843630531798,-0.0001649308349071297,-5.79194502791006e-05,0.0017278365882484287,0.0005823521360224814,-0.00042030655199171504,-0.0005956792437983535,0.003286284001271813,-0.00014354974144216505,-0.0016045572219199208,-2.731079501959769e-05,-0.0005047575844275516,0.11341958700872017,-5.865110759858295e-05,-0.00013503523880049518,0.0003458593655547607,0.000890570486378939,-0.0005742297034046096,5.04454819553856e-05,0.0011696246442415145,-0.0001919163322065739,-0.0013248775842680835,-1.9932949658118394e-05,-8.035471383202237e-05,0.47831434615649027
2024-03-01,2024-12-01,-0.2820361800428846,0.7129515391631307,0.5998983859256872,0.6060255065462087,0.9900005613707883,0.22760899675709206,43.08009681584048,0.85875186753375,-0.4318409889153309,1.3303615400493347,0.6244731695070449,1.3707139589115562,-0.3064246931740187,0.38664350308825146,2.4089611145715746,3.082086999643191,0.8360003045392084,0.23943698236287853,0.23885115126740197,0.15219251735801714,0.00019860372163159836,7.715892348820233e-06,0.0011610367914319636,-0.0011555834981071592,0.00012821895477637757,0.0005650146549493562,0.0026831612185661317,-0.00013440822484686436,-0.0022850084471404872,3.882542175929175e-05,5.2610484000323665e-05,0.10061694408990907,3.9353774267891556e-05,6.551636375136555e-05,0.0008941262773910951,-0.0005427041290978112,0.000477046771837655,-3.10068619387858e-05,0.001000341609103974,-0.0003352278469560219,-0.0007150774728284428,-2.9704990265367536e-06,-1.4079909610725205e-05,0.4663126834560867
2024-06-01,2025-03-01,-0.3319776821625689,0.5921564934214699,0.5545063138297314,0.5694199828942319,0.8540239744823912,0.24449257386985115,19.304716303714667,-0.34861110499429326,1.0422085810168114,1.2912449478851555,0.34172165348334,1.034822285171369,-0.6747999865697575,0.0015129826087434228,1.9770916804270655,2.7069618815293706,0.5907049151052668,0.30028962408649257,0.3108134387110743,-0.01511632301075584,-0.0002778468824273243,-0.0005411217605221233,-0.0024243560569375436,-0.0006471553970851667,-0.00016790922385016363,-0.0005214070962893499,0.003392779884066953,-0.0004126519750432225,-0.001633892662318899,-2.6682956672695188e-05,-0.0009748683502755442,0.061335395147952734,6.552317807424523e-05,-0.000130430021460859,-0.00046408925305552667,-0.0009738118956652814,-0.00045875492797449994,7.787864843570415e-05,0.0004272833500083749,-1.199242991115328e-05,-0.0005489697899675795,-1.5819531970720247e-06,-1.2966522416682948e-05,0.47257042653862436
