Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_12m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_headline_12m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2015-03-01,2016-03-01,-0.8644840978884183,0.49291782614275076,0.9100790449667251,0.9140884230247914,1.8425399833635194,0.07389604182500446,99.99999999999996,4.299681292274945,-3.5140127601558326,0.9360181528754009,-0.8644840978884183,0.49291782614275076,-1.0199642696084341,-0.4385070769766675,1.53142414834601,2.2657731283882403,0.0,0.9100790449667251,0.9140884230247914,-0.00011393451361738839,2.708306647558379e-07,2.1938423607311787e-06,5.338795727826749e-06,-1.3502945262775211e-05,-3.008228813027525e-07,3.437270588798796e-06,-1.1358446540225381e-05,-5.2803975661426e-07,1.3712484420095142e-05,7.643043844581386e-07,-2.289263922153038e-07,-0.00019584068393300034,7.379951654196304e-09,-1.0766467855683413e-06,-8.272476304493008e-07,-7.489366070669887e-07,-4.9822118222494235e-06,2.4540192563993084e-06,1.3983962255256363e-07,-1.0983818487185899e-06,1.0419142857943458e-05,-2.379154811766242e-07,8.267663444349452e-07,0.49085515359936144
2015-06-01,2016-06-01,-0.3747694568706272,0.4422606914048163,0.5031263857936819,0.5051605052393451,0.6675382631909931,0.19588066519737046,99.99999999999999,1.566939922582057,-1.0725005686220037,0.9810493939664363,-0.3747694568706272,0.4422606914048163,-1.1343173273460847,-0.5110975347330216,1.4798541179650486,2.073343228072231,0.0,0.5031263857936819,0.5051605052393451,-1.237743957977096e-06,5.693019570811985e-07,1.574866969356781e-06,-1.3977231038953863e-05,-9.018670801634084e-06,6.852199195196923e-06,2.5040365323256368e-06,7.837755407368154e-07,2.8868362541411124e-06,-3.404595002249218e-06,-1.2052082405212727e-06,-3.167759891522201e-06,7.548204494923657e-05,-2.2727484991491487e-06,1.2878383354258499e-06,-4.7143434510120796e-07,3.178778659980936e-07,-8.52533513649787e-07,2.1563991776211997e-06,-5.61735356949448e-06,-7.10648819485505e-06,3.826706160732036e-06,-7.16712443919472e-08,9.595400618472119e-09,0.45703492502854626
2015-09-01,2016-09-01,-0.181689804921703,0.4033506143333658,0.3609823988082845,0.36823988117173423,0.34227229216214666,0.2844960149517574,99.9999999999997,-2.098464129971599,2.4647962333378177,0.9856907105298435,-0.181689804921703,0.4033506143333658,-1.2861705292457337,-0.6428427786392447,1.3552568567723111,1.9955504868344427,0.0,0.3609823988082845,0.36823988117173423,-0.0003912954598252998,-3.4886005870397636e-06,1.4812023011066122e-07,-4.982183205650206e-06,1.2250946051267029e-05,-2.4184613946573697e-07,2.0333502979123865e-06,-3.1769094225400425e-05,1.1454165652501176e-05,-2.5764940299527344e-05,-2.7645022926327875e-07,-2.4562854692226924e-06,-8.575531079562984e-05,-2.227643952202099e-07,-6.414044290644047e-07,6.487763058942283e-06,1.822028995484576e-06,5.106667980185835e-07,1.6322477914335696e-07,-3.4225510653306274e-06,-7.550634562668394e-06,-4.636446471313708e-06,-2.530906113230026e-07,-1.2262935268826505e-07,0.4222022792035329
2015-12-01,2016-12-01,-0.0067578301338855,0.424275818841494,0.31385976180288544,0.3159851796577078,0.18579000654903066,0.3300543967014533,99.99999999999999,0.6910453522756592,-0.26079709847564037,1.0087259911279158,-0.0067578301338855,0.424275818841494,-1.2096251829930693,-0.6123475158460459,1.493393162057785,2.1033655696963867,0.0,0.31385976180288544,0.3159851796577078,-0.0001606734434706765,-7.6218205372611994e-06,-3.674337207968699e-06,0.00017264791516312573,-6.957700291575717e-05,3.698113983518297e-05,2.230004364581237e-05,-0.0022833345825305656,-0.000808587359657857,-0.0005847276144920883,2.2045308342842317e-06,-0.0001210484445250304,-0.0001079548136332746,4.914857215603345e-06,-7.879901044614306e-06,3.752558162620809e-05,-1.2445687849557886e-06,3.0314481500094667e-06,-9.915912901047343e-06,-0.0006628694553446563,-7.891458905585844e-05,-0.0001680422111864116,2.6390366938185266e-06,-1.756288755017089e-05,0.37859723665228534
2016-03-01,2017-03-01,0.5662310222083633,0.36608907857115547,0.2591938287032222,0.26125887857244423,0.04005679760287928,0.5805602527581126,99.99999999999999,0.03217223428848164,0.3226286891177444,1.0317015953386572,0.5662310222083633,0.36608907857115547,-1.3205406481580937,-0.686674561625213,1.3960501602276727,2.106252350275888,0.0,0.2591938287032222,0.26125887857244423,-0.00039857779726970344,6.064677903726778e-06,-1.0706157530786988e-05,-5.0986780515691165e-05,-6.621174006698013e-05,9.496430178275488e-05,-2.508701337491263e-05,-0.002487677710760642,-0.0012371633225325394,-0.000945373441673747,-1.5966758401806463e-05,-6.254386691639467e-05,-3.184795169556582e-05,6.841712037698949e-06,7.115729755913247e-06,-0.00014443139647646476,3.6183133384031646e-05,-3.111533071226287e-05,-2.262163984198854e-05,-0.0005443604786198794,-6.68148724315158e-05,-0.00027073887966663204,2.3631968907694083e-06,-3.151349643320078e-06,0.33960918351527
2016-06-01,2017-06-01,0.197006545721301,0.3260797271797415,0.24583976936835045,0.24990978105417352,0.016659886171803504,0.4597863175950453,99.9999999999962,1.8971902366338231,-1.6392731619103496,1.0201987345894874,0.197006545721301,0.3260797271797415,-1.3646003906555106,-0.7421916206870408,1.3550380267477828,2.0127223309967994,0.0,0.24583976936835045,0.24990978105417352,0.0013400997107494517,-7.285806301987671e-06,-2.873036572741328e-05,4.428195263966003e-05,4.316680955840788e-05,5.109830283122513e-05,-3.133928254391892e-05,-0.0023520183192412285,-0.0012286809861013946,-0.0007311463741609753,-4.0792938616325885e-06,-6.443672894361421e-05,0.00016250468549554786,6.139072496398689e-06,-1.3736017491388434e-05,-2.3745757820637464e-05,5.897731410136535e-05,-2.062281946342086e-06,-2.3684587440638812e-06,-0.00059774938894168,-0.00031235775717754904,-0.00023906139018900979,-1.3545352238933303e-05,4.197527132230246e-05,0.320883056324409
2016-09-01,2017-09-01,0.6499245207629123,0.2887339449603965,0.2865417565039267,0.29399581772290245,0.1304586320485529,0.6320681358923432,99.99999999999999,-3.2687713013159803,3.5773918529067847,0.9985594583746384,0.6499245207629123,0.2887339449603965,-1.4658828245792392,-0.7540456066547067,1.3221394187137445,1.9113568501587912,0.0,0.2865417565039267,0.29399581772290245,0.00124159924068853,-1.351486796526984e-05,7.916395529301442e-07,-4.202343677837346e-05,-3.6223077245753605e-05,9.04229316321234e-06,-1.0979101981236037e-05,-0.0034451091415010375,-0.0018010887620388814,-0.0007700445277388194,-2.169442506240481e-05,-2.6292983392179518e-05,0.00016816904904919555,1.5088161617251568e-05,4.48692014502733e-06,-4.706826195930005e-05,6.168669783308176e-05,3.055003325537027e-05,-1.5411502112135536e-05,-0.0005727046947724986,-0.00019777141682946451,-8.630204449544029e-05,6.4109735514401204e-06,-1.9090184999144454e-05,0.3052125378974001
2016-12-01,2017-12-01,0.8352077270444624,0.3953464072865196,0.3114315753205459,0.3156125389056065,0.19347798061919924,0.6714632019837921,57.0938472499721,-2.4510531083605818,2.7859344271452393,0.9713745988833791,0.8352077270444624,0.3953464072865196,-1.3450518980525483,-0.5995912418840953,1.3574992589620323,1.976579170477301,0.0,0.3114315753205459,0.3156125389056065,0.0012156628507926294,-7.555608929811535e-06,1.0262835853149166e-05,-8.886449692573142e-05,2.7948401064643943e-05,-1.0556319793328234e-05,1.7423135010984803e-05,-0.002174535375990544,-0.001076774342759747,-0.0011808966482613858,3.330087411298071e-05,-9.96182278224479e-05,0.00016422062720168127,2.8777960771073213e-05,-2.507277444821915e-06,-4.134963252641875e-05,-1.8164709629567223e-05,-2.689741265422176e-05,-3.9267824536032145e-06,-0.0005379121499402974,-0.0003789707470640643,-0.00022327166489810314,-1.8195975923419434e-05,3.610988435351183e-05,0.2944737719213058
2017-03-01,2018-03-01,0.7922465951253344,0.29935865947849427,0.3263290769188474,0.33702346154642415,0.24293851710620357,0.678017576660255,42.719408157866695,-0.3545356883249918,0.6820133133681435,1.017944145857585,0.7922465951253344,0.29935865947849427,-1.4258936868678709,-0.6861220106966806,1.3918971846841235,2.018456013824286,0.0,0.3263290769188474,0.33702346154642415,0.0013505672892869765,1.9203620945896805e-05,-2.6794944587861e-06,6.464453879531667e-05,0.0001139542623667546,3.061094606631543e-05,4.233302251087489e-06,-0.002259119402876245,-0.0016506377533960386,-0.0010858407858941553,-3.1711833272716006e-07,-7.253134932862932e-05,0.00030707457619450883,-7.058434448642259e-07,-6.16780546404555e-07,-2.81057789575763e-05,-1.1998436564501174e-05,-3.068006375623042e-06,1.4142626904668742e-05,-0.00048213905032072483,-0.00022590093119211828,-0.00022956577962919198,8.711706712217543e-06,-1.717206698346192e-05,0.29019888769342406
2017-06-01,2018-06-01,1.1400673781712278,0.24864935660708698,0.5178653533613513,0.5207684407043793,0.7946260891693271,0.8064607264952854,99.99999999998698,-1.131558740875412,1.407547136427146,1.0012557320690796,1.1400673781712278,0.24864935660708698,-1.4703908377923514,-0.7460830886666109,1.315550489458538,1.8696687715356013,0.0,0.5178653533613513,0.5207684407043793,0.0014311097490968534,-1.2926614912178425e-05,7.983559492227785e-06,-5.1541102603813026e-05,-2.5181859963643165e-05,-4.559377170605535e-05,-3.885444196597587e-06,-0.0032670064229119397,-0.0012143814135268847,-0.0007965008375250176,5.0900995292802985e-05,-4.364335652644692e-05,0.0003751388373357309,3.673628415577008e-06,-7.019227687474527e-06,2.38651292378636e-05,-9.024908177250669e-05,-4.162282724810907e-05,1.070732209163778e-05,-0.0005049665867353847,-0.0003659420223380777,-0.0002485463339174231,2.754413684205532e-06,-1.047168051327284e-06,0.29588951168909694
2017-09-01,2018-09-01,0.9846101138386132,0.3240712005828075,0.4037900270671417,0.40395155048422277,0.4363116559251608,0.7446354949640652,99.99999999999642,-1.1168232491637264,1.4460190353528533,1.0032329593739724,0.9846101138386132,0.3240712005828075,-1.3376360488241335,-0.708323009155445,1.3262068589378992,1.984876639242014,0.0,0.4037900270671417,0.40395155048422277,0.002283702725793537,-3.726845755935873e-06,1.9827322256557322e-06,0.0001834820675200374,7.326681209483081e-05,7.143904128320458e-05,5.0018629144140405e-05,-0.0022794883388235257,-0.0020186196225849312,-0.000814189229205258,-1.4411519713173267e-05,-2.6162113381093056e-05,0.0004860967318869104,-1.2234335858998435e-06,2.298068002104001e-05,5.762676743158954e-06,-1.2159265449157655e-05,3.774125379969832e-05,2.8711423754697293e-05,-0.0005192345101825959,-0.00020657778218986865,-0.00012222914117960017,-2.941381687458302e-06,-8.39543022077652e-06,0.2955947299147178
2017-12-01,2018-12-01,0.6891110180748505,0.2926599328756496,0.28630352564027745,0.2948618358106985,0.15717346295562407,0.6473487906407454,84.89705230710202,0.7622565014091899,-0.43321274901589907,0.9799751056747414,0.6891110180748505,0.2926599328756496,-1.3316989914609472,-0.6418148161761253,1.3235254392616933,1.9516952589331895,0.0,0.28630352564027745,0.2948618358106985,0.0028965728729596876,-2.030685020274785e-06,-1.313245287972064e-06,-0.00010280171740476303,-4.2524792134100584e-05,1.769621972985474e-05,-2.5551469099540337e-05,-0.0015666811155105455,-0.0014742154218774896,-0.0007640560773209551,0.00012947874704085846,8.437405476546613e-06,0.0007131446841677172,-9.930195659114381e-07,-1.276974435658913e-05,5.440358740711369e-06,7.184336370932504e-05,4.031933100240591e-06,-2.001409581667178e-05,-0.0003762120843678554,-9.027003991325418e-05,-9.50719919354417e-05,-5.477468344096558e-06,5.0375392633578615e-06,0.30307134256499313
2018-03-01,2019-03-01,0.7264280628502817,0.3231388552657041,0.3036468841547368,0.3035424970079008,0.16264218495419655,0.6685622856592697,99.99999999999999,1.77751417740906,-1.435163776340994,0.9717651325530554,0.7264280628502817,0.3231388552657041,-1.297605334711968,-0.6831650318194793,1.2707346774249821,1.9396363211409875,0.0,0.3036468841547368,0.3035424970079008,0.0021096416542948763,-9.735015544834838e-06,1.9700757663374043e-07,1.4558622556489162e-05,-8.558018900464706e-05,-0.00011274836068079815,-2.3615739606945465e-05,-0.0017217256731318735,-0.001032805633897533,-0.0010544701267332362,-1.6064717690003966e-07,6.429121298211141e-05,0.0005466962349658189,1.7578175523452886e-06,2.2937481829818734e-07,-2.5799516373314714e-05,2.203879310325932e-05,-3.633324952287178e-06,-8.354589532420709e-06,-0.0003927142372685367,-0.0003620330673256506,-0.0002584178826357871,-4.312521397920974e-06,3.059693249438841e-05,0.30945054587089016
2018-06-01,2019-06-01,0.5984537326090056,0.2676297018156035,0.2814228817242367,0.2826493018803528,0.10944453935039383,0.6357046033895366,99.99999999999999,2.829317207120608,-2.5174299816823686,0.9758123033560622,0.5984537326090056,0.2676297018156035,-1.386631380730893,-0.7667317633669636,1.2492933273277584,1.8707404011024966,0.0,0.2814228817242367,0.2826493018803528,0.0015437288070285055,-2.127275634265802e-05,3.3312632312444756e-05,-0.00010009808817437056,3.050212639588934e-05,-5.461643063096876e-05,-6.472060308308775e-05,-0.001186728462946449,-0.001215032977238631,-0.000496276377973169,3.033962336976327e-05,-0.0001680478968911698,0.00037312793453068,-4.361259649542114e-06,2.69114719256128e-05,-4.245953329749931e-05,2.5606352298597743e-05,-1.7574835781296335e-05,-2.5465668798709865e-05,-0.0002350935725599778,-0.00030422900358046095,-0.00016843066311676504,1.4793707386169516e-06,1.469796555563178e-06,0.31701815080544726
2018-09-01,2019-09-01,0.148203431847449,0.3676906555298493,0.2473020839685916,0.2528537375284965,0.04817464135980803,0.41594527652453117,38.17540145418659,0.3160839462146645,0.04674900873865024,0.9711041629893569,0.148203431847449,0.3676906555298493,-1.2998806547464323,-0.6148541821514704,1.3008720065520576,2.0212523945593146,0.0,0.2473020839685916,0.2528537375284965,0.0016988815183123182,4.9828924475003363e-05,-2.76591365719651e-06,1.6222635844805723e-05,8.359664563718462e-05,1.1122707975887777e-05,-1.636506517608797e-05,-0.0008100876944245334,-0.0013173768341933026,-0.0010852270841732834,2.7221740117564455e-06,-6.19746342004283e-06,0.0003616922159031574,2.1119860507767254e-05,3.404931758934653e-06,4.55255309935223e-05,-2.2368585046276385e-05,2.7003598307459504e-05,-1.1783647627276841e-05,-0.00020963145085492834,-0.00021625530291315948,-4.831286063190654e-05,3.128463307423902e-07,-4.11187075393829e-05,0.3306754049824514
2018-12-01,2019-12-01,0.1556449901822354,0.3427203587665075,0.23498543254828974,0.23696187715520048,0.034997193530941266,0.42006653139905803,19.77335678522011,0.4750598083488689,-0.09803490470607351,0.9170697128318728,0.1556449901822354,0.3427203587665075,-1.1953591853929577,-0.5262117192284197,1.3080600695953795,1.9656082977402607,0.0,0.23498543254828974,0.23696187715520048,0.0009736512621881337,2.0062237509671718e-06,-1.178438304465225e-06,7.298366009070503e-05,7.54562959197743e-06,2.506691817062797e-06,-5.4060803971974485e-05,-0.0004415784652021991,-0.000410615548363433,-0.0012774714900348001,3.079495586434775e-05,-0.00019714904633680693,0.00020132139310879152,-8.155876152685314e-06,-1.1541428750327507e-05,-3.6476508830228224e-05,5.8837405525439197e-05,-2.28229413610363e-05,1.232152471254642e-05,-4.937214429849423e-05,-0.00016672904790843222,-0.0003257594131617002,5.403685075850686e-05,-1.0684239698729698e-05,0.34568960743995786
