Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_6m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_headline_6m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant
2015-03-01,2015-09-01,-1.1063754838597006,0.49872109205184056,1.2479622677278375,1.2600629281290363,2.576335018002954,0.007129292586921821,99.99999999992586,1.0180699196044143,-0.15910707495634618,0.6537555429964418,-1.4541319195251925,-0.6515836315694217,-1.1878285873739964,-0.9716813509849149,-0.31831711885048075,-0.09653189274891841,-0.900944177595342,0.5569270408606927,0.5620450965795147,0.00880887167187442,1.2008309163347417e-08,-9.127635007204022e-08,-7.912446061165008e-08,3.741217791233582e-08,3.240284492315788e-08,-1.546431471468224e-06,-4.664898949929307e-08,1.1009565937296262e-07,1.6190389138468647e-06,-7.789283265188653e-07,-1.2101106297057874e-06,3.496157670195345e-08,-1.4519768918202065e-06,-1.3864075374430316e-07,3.5485334850865e-07,2.073142982950688e-05,-5.007695680724424e-06,-3.637556609422631e-07,-6.917553039206632e-07,7.748102834301838e-07,3.4319074406286386e-07,-4.271915578674032e-08,-1.4206206796934455e-07,-9.544928523685372e-08,4.5131169435933844e-08,3.750545779953198e-09,-3.624416898306771e-23,1.8632528257182878e-23,1.8683795802912044e-07,0.006454258110400675,-7.923626650589237e-09,-2.8880464641320044e-08,-4.415686121963656e-08,4.930874525502005e-07,-8.241345954541576e-08,-2.1389005680694578e-08,-4.8450438024718156e-08,-4.0124470727179857e-07,-8.417945821532334e-08,3.312736786466197e-07,2.1557424595266525e-07,3.5105174267705575e-08,1.713923234715836e-07,2.9543433610309255e-06,3.479424186531663e-08,-2.9829793724203535e-05,1.7403529572239534e-06,2.4079112051089556e-07,2.487994549566888e-07,1.6575501986648747e-06,1.293956683926575e-07,-3.883261163345236e-07,3.5945246493972037e-07,-1.547010029330163e-07,-2.649752722735747e-08,1.679826577510721e-07,-2.121453571652184e-08,-2.457721540842894e-07,1.205523229629201e-08,0.48571895228138584
2015-06-01,2015-12-01,-2.156413527355028,0.4660147816778373,2.253813042638483,2.2699468205731375,6.877130236016973,6.3457422258285e-05,99.99999999999999,0.2844018102566825,0.28484667949287246,0.6630389416184004,-1.316989762101528,-0.00577560758509553,-0.5478414621251619,-0.33031752111341955,0.33161317412225305,0.5571357571884693,-0.23878299842401418,0.8211988026202961,0.8289852211922828,0.015023760359361035,-3.255676074436401e-07,-4.2188624575687594e-07,5.245704094178002e-09,-8.192021328126081e-08,-1.4822170639779824e-10,-1.7855691039694887e-08,2.8790336110762706e-08,-2.407924678146746e-07,-4.081329730357422e-07,1.1791545917515905e-07,-3.5881695654265897e-07,-5.879251275119963e-07,9.91747684273625e-07,-2.3003635645111128e-07,-3.190802367920041e-08,-1.9106287342309587e-05,-6.537122922357086e-06,-5.640918815207274e-08,8.501898515309101e-07,2.0502474825511583e-05,8.84308757910789e-08,-3.017862607384264e-07,1.2928092635261802e-07,-4.3549546001191764e-09,-3.892135519395169e-08,-1.7679307000545833e-23,-4.771251146579873e-07,6.867465966739915e-23,1.380931436464591e-07,0.011437581275523256,5.5065903274456916e-08,-1.322213534696025e-07,7.52990725014091e-09,1.296262053687281e-07,1.3140673442217947e-08,7.893192485738034e-07,-7.434472451156102e-07,1.9318751034460328e-07,2.1471377033515202e-07,1.9040118224678388e-07,1.2667950232749458e-07,-6.443064691015054e-09,6.77204733895405e-07,-5.620468446425549e-06,-1.9059876617259135e-07,7.941151002566417e-06,1.2394806335343046e-05,1.626037960146843e-07,-7.03457567202589e-07,-2.8331587011868502e-06,-3.9906555710052594e-07,-2.837216033836444e-07,2.0352899784986534e-08,2.0363419333380915e-08,-2.832080336926178e-08,1.4914037268275736e-07,1.0035137485222895e-06,2.3513393576006873e-07,5.756840121117348e-08,0.4320013650124883
2015-09-01,2016-03-01,-0.6225927119171359,0.43501446782098663,0.6970125731274173,0.7043372546302648,1.1185329466336256,0.06602863687283586,45.889442671477276,-1.7384280328901758,1.5688540548455174,0.654005195193815,-0.8644840978884183,-0.335680508019357,-0.9221102484065491,-0.6777651020586631,-0.01645760344098601,0.21243916739187826,-0.5531877419298503,0.40278866984344097,0.4065366873575999,0.00373523474152894,-8.429886265808684e-07,-7.140520494261503e-08,-3.360359054808502e-08,-1.5969723422125158e-07,-1.8506431701803572e-08,-1.7583610023679373e-07,-3.0279700200353013e-07,2.5309462565344674e-07,-2.4394463301795446e-08,3.170925949717249e-07,3.6834132197989827e-07,3.7185541159164857e-07,1.0309746364265053e-08,-7.887066558445827e-08,-5.773736101209598e-08,-1.1584916425647265e-05,1.4743731817474237e-05,-6.759016831223007e-09,-1.294070856211984e-06,-1.1664403475058276e-05,-1.0198207853210787e-06,4.0225476732977023e-07,4.63059706314666e-07,-2.9871984006782874e-08,7.62577690712771e-08,-5.178125846866102e-07,3.420915933323388e-23,-9.995979408479875e-26,-6.279026307671982e-08,0.009106617868812348,1.1300278304189587e-07,4.485874701316461e-08,-2.762269068119473e-07,5.2763731989964225e-09,-9.58226001657834e-09,2.622763751026564e-08,-4.672535842651804e-08,-1.3884071314334467e-07,-4.371556303405511e-07,9.91107922822874e-08,-5.083915648261584e-07,3.11439998915495e-08,9.370478267061279e-08,1.1752905808404649e-07,1.866793154864616e-07,5.3033000467368205e-06,-1.2280189577725879e-05,6.763315423910988e-08,-1.2745628052799888e-06,-5.46343038655254e-06,7.96447691508419e-07,-5.177475307445318e-07,6.016257787079204e-07,-1.759572535199449e-08,-7.879666823378203e-09,1.7772623103848362e-07,1.1550899089324674e-07,2.563248026814126e-07,-1.796383384351364e-07,0.40192630254411404
2015-12-01,2016-06-01,1.4068746136137733,0.3595154918920753,0.7039373009056471,0.7102463498493685,1.0969611298536466,0.9382061192628983,99.99999999999999,1.1835361314399535,-0.4392166648293651,0.6690775987536316,-0.3747694568706272,-0.8984490177314762,-1.4507576633292296,-1.2383122262950832,-0.5600421701596028,-0.345448064913652,-1.078206763677514,0.08093116821621484,0.08175989143563252,-5.524220983452983e-06,-7.068410220486748e-08,6.839887830987007e-08,1.0143419493364499e-07,1.1611221481821722e-08,-8.794859108199691e-10,-1.4885292125558568e-08,-2.19328882524245e-07,-1.4248700410258528e-07,-1.409105503212548e-07,4.5482057723564453e-07,2.1530387970440561e-07,-8.594219187684956e-08,1.1978986976372243e-07,5.811668124096005e-08,9.339821117080223e-07,6.0585176384560895e-06,-1.007802044167173e-06,-1.2343548375928848e-08,-2.356027289231384e-08,2.1218873647176855e-05,4.228405310429253e-08,2.1873712850370084e-07,-6.383516603162765e-08,-6.437863726667325e-08,-4.26336034937936e-08,-8.124316346653692e-23,-3.734860751164867e-08,-1.1264930072737587e-22,-2.43292473558021e-07,2.5060997473223267e-07,7.44621202016334e-09,1.4648574242298044e-08,2.0242903095937883e-08,3.4672186809690845e-08,5.3147227307612544e-08,4.692599045094583e-09,-5.0652245799097193e-08,-1.4398120289861505e-07,9.573265331381018e-09,-5.506659691835528e-08,-5.414243495259441e-08,-2.2209493340563698e-07,4.501360077758671e-08,7.100604845989967e-08,6.433863963481175e-08,1.1815415236611176e-05,1.0610303252593108e-06,-6.497185112727122e-09,-7.49537808620402e-08,1.2811846325620936e-05,-6.536188279137034e-08,-2.300309093741835e-07,8.325311471268677e-08,6.96276343122184e-09,-2.1878168669728448e-09,-3.357632924471153e-08,2.166587196872062e-08,3.844170322746887e-08,-1.7666642505335545e-08,0.3682339579669813
2016-03-01,2016-09-01,0.2592131020737298,0.33853759831211006,0.15799203316712981,0.16503311639920132,0.006292375703472807,0.4558199385061803,99.99999999999739,-1.0316877959721993,1.0125669608355923,0.6574410047283805,-0.181689804921703,-0.14202755680251294,-0.6785084405585953,-0.48177434991478885,0.19574789046978577,0.3933943096905659,-0.31129635595856797,0.2837627809254294,0.28467098873731084,4.228162791155187e-07,-7.2724136497866e-08,-1.3078008526250713e-08,-1.7701803667999355e-07,-1.2195121035174517e-07,-7.358364251213418e-08,-1.5173072309904632e-08,2.576962905786835e-07,1.826990453970733e-07,-6.838202379857853e-08,2.5198763015684223e-07,-2.733442546072691e-07,-1.0370544717188757e-07,5.308909624001887e-08,3.6665859302648053e-07,7.381703791016576e-09,-3.166237632261456e-06,-1.4737140481744861e-06,-6.718701271950683e-08,-1.3724348425945349e-07,-2.69062806682867e-05,-1.870690622759128e-07,3.8355667561632e-07,1.0758324627583894e-07,-3.3916416727009726e-08,5.220456303393977e-08,1.5373630534058736e-07,-3.541292498156081e-24,3.969394558385572e-23,-1.7124427143910516e-08,3.5398393240969246e-06,-1.4815701390588555e-08,8.157376639209647e-09,-8.233280152211804e-09,4.012687421482597e-08,6.186447027361416e-08,-2.4524040786226726e-08,-6.680474196628488e-08,-8.403986225590624e-08,-7.428148432635717e-09,4.2349365833966505e-07,-2.739156692071844e-07,2.0833344357818287e-07,2.3691655032435344e-08,3.233569183692526e-08,2.0748186237849679e-07,-6.977999203311083e-06,-1.0171975122532045e-06,-1.8440615375906233e-08,4.917561762690443e-07,-2.0275037123789397e-06,-2.2872391617553563e-07,-1.3343333428147447e-07,-2.77819012323915e-07,2.115857923838874e-08,4.6157689281221906e-08,-4.361697721029032e-07,1.4300458098637248e-07,3.433239375002341e-08,-1.2107308029775428e-07,0.32645228962444284
2016-06-01,2016-12-01,-1.4203902738815444,0.33748046519051744,1.3866274947293138,1.3996327341633688,3.090109535285757,0.0028564425150522732,99.99999999975525,5.374743319941431,-3.0149797676922465,0.6200587104593036,-0.0067578301338855,0.8721775394021454,0.3307994364041775,0.5370989178633998,1.1988534123967085,1.4391697159633983,0.7034373068068867,0.4168913734638939,0.41914356312617856,7.632101865992195e-06,-9.492175999430103e-08,1.2430637471746571e-07,8.71545948093517e-09,1.5464681436051888e-07,-3.0472016315921514e-10,-7.634767863514967e-08,-6.701679365934009e-09,1.4058536838355544e-07,-5.766654572178181e-08,4.4899100920535076e-07,6.750039448836083e-08,1.0979173891747443e-07,-1.4320504045965024e-07,-9.60214421409207e-07,-3.409650039691495e-08,-1.4454540141413948e-05,6.804492740450386e-07,1.3745812129683063e-08,-4.7086551802355406e-07,3.734737398014273e-05,-1.2522267348719963e-07,6.682972134471345e-07,4.5330683936660687e-07,-3.60042330002099e-08,1.71907180542908e-08,4.3825342263112496e-23,-4.189215654474422e-07,4.4828732112937884e-23,-1.2171513226775397e-07,-3.146414821975231e-06,2.7016622435343487e-08,-1.0583471574493872e-07,-5.79171397433238e-08,-1.677123732386348e-09,-4.6260043346014047e-08,-1.8572624899204317e-08,-8.840414668518871e-08,1.061149829036781e-07,3.0877821185443225e-08,-6.41011312650993e-08,-1.205478845548583e-07,4.5973584387409357e-08,1.1474165334505225e-07,7.482881174317343e-07,-3.009115078258857e-08,6.979631499318071e-06,2.2363874565924e-07,1.3656786101145424e-08,6.794969734253547e-08,-1.1338841528076297e-05,8.15599461894125e-08,-2.3469777485332598e-07,2.1528793230481805e-07,7.910154828633624e-09,-3.1293010471918834e-09,1.8938513931520605e-07,1.636188078548584e-07,-2.9215790871751914e-08,8.24034021256326e-08,0.30899179863906057
2016-09-01,2017-03-01,0.8732489423429968,0.30104062503651996,0.3421993162698789,0.34592263841939924,0.3274223583947096,0.8097706206603719,32.37991073637712,-1.058220540964669,0.9910954676179526,0.6462721632338854,0.5662310222083633,0.2801268635551249,-0.28912768310804643,-0.05413037807685807,0.6049215030948031,0.8135198709976983,0.12960655103686491,0.14784363016777816,0.14950104714432402,-7.030359755999137e-06,8.273530898417504e-09,1.1343166107079692e-06,-1.5170555113600457e-07,-2.3178835186667654e-08,8.368205569366374e-09,1.8175352924815563e-09,3.8185032706540586e-08,-7.668315834849252e-08,1.5100914804340998e-08,6.030799390456504e-07,3.1561330072263474e-07,-2.3279240857584046e-08,1.1133725887524175e-07,6.020570738565808e-08,2.87885409889779e-07,1.3473986553581388e-06,-1.3051752217711716e-06,1.0157287133501494e-07,-2.0575485869353625e-07,-1.420988996779043e-06,2.679971258943718e-07,3.379220131486145e-07,-7.923788316544486e-07,8.415940327166229e-09,2.7833449765279296e-10,-3.0826698293785474e-07,-4.8272308684015387e-23,3.4603663583201873e-23,-2.554905787408618e-08,-1.3817640846367615e-06,-5.71587307012424e-09,1.7077345187888334e-08,-9.192331710878357e-09,2.886683169204292e-08,-1.5862296468733066e-08,-9.435876176755731e-08,5.3336790321641554e-08,6.171888852551523e-08,3.237226318145446e-08,-7.662977763606587e-08,6.840484244055943e-08,-1.9368563889069034e-07,4.5785187229861064e-08,9.56340673899134e-07,5.059776224266979e-07,-2.0428894054104498e-05,1.4941638827657045e-06,7.011841936524317e-09,1.477732465903645e-07,4.986930930246936e-06,-8.172892003087695e-08,1.4297386583510686e-06,7.711955619149102e-07,4.094161330278777e-09,-1.1560045794421395e-08,3.386539675613961e-07,9.47124152002068e-08,-1.7203683383948902e-08,2.1753558696779372e-07,0.322176510793939
2016-12-01,2017-06-01,1.8144033653241465,0.338725476925511,1.1276050736508791,1.1377482506886785,2.1776252303086556,0.9893048803070161,99.99999999999999,-0.8479767237260257,0.8736352944499882,0.6404099508135093,0.197006545721301,-0.5408323984780167,-1.0855784262968715,-0.8663617077671127,-0.23073540111868437,-0.0147687161540328,-0.7101951369407722,0.3053353039471677,0.30782462413084516,-1.1416674576416086e-06,1.1460716655587028e-08,-1.5398165008953552e-07,3.528178043830924e-08,0.0,-5.170764497150835e-09,1.4126263094104233e-09,1.0071940522432841e-07,1.779166415953621e-07,2.956329219992319e-07,-3.4466596326605495e-09,6.056232968906804e-08,2.3645227064747466e-07,-9.201715840436048e-08,9.76372941826597e-07,-6.118764154529338e-07,-8.93311267856742e-06,5.566189043634992e-07,6.746790816118185e-08,-1.5418836560072353e-07,8.73432438300458e-06,-9.150703767799499e-08,6.795005233947473e-07,6.202502891314624e-07,1.9339005417573813e-08,-4.529818762844528e-08,1.123328546524443e-23,-4.66296713506156e-07,2.249027633907269e-23,4.3476534295239154e-08,1.8852353823661558e-06,-1.4161711824249371e-08,-2.8054651185691757e-08,1.1991451821307344e-07,-7.2055270438942514e-09,-1.590676324657025e-08,-1.3146844376210745e-07,2.118135231310751e-08,-7.882926526102589e-08,1.6386776496805345e-07,-6.272205639070654e-08,-4.2361601794105764e-08,4.77614510633143e-10,1.428447643798725e-07,9.112552069140178e-07,8.421732767957375e-07,-1.9241746611199928e-05,1.3154083309324195e-06,2.0959429257960854e-08,9.233926052169573e-08,-4.399349150535473e-06,-2.0809572571433005e-08,-5.011925920742129e-07,-3.941087547731275e-07,3.289338267689012e-08,4.451837782349716e-08,-1.851696331281458e-09,-1.0595563606288726e-07,-8.906455837844169e-08,4.3070973651030076e-08,0.31854861090053044
2017-03-01,2017-09-01,0.4266000991828278,0.3224162310865729,0.1680854234373409,0.16964772157191366,0.010854278371497841,0.5760049100106199,99.99999999999997,1.7972841554938055,-0.9075480218908327,0.66845203514319,0.6499245207629123,0.5978325867147849,0.03353842376695161,0.2501872948035396,0.9294637728659787,1.1632203416594575,0.4366244711714984,0.5703346949386527,0.5753188760772455,-1.2608177150068604e-06,6.243068055529178e-09,3.1218327614066816e-08,-8.617548506527654e-07,-4.993680960100119e-09,-1.055501398968682e-09,9.004012076265009e-08,1.3884044008491283e-07,2.6948770276254976e-07,7.507416620339459e-08,-6.135977275179016e-07,5.643787477446126e-09,6.744039851629153e-08,-1.06455772706959e-07,6.064397462359614e-07,1.0228401150781e-06,-1.884652401594239e-05,-3.259014774048394e-07,-4.327883702620628e-09,3.55260243472127e-08,-2.988868875601611e-05,1.6861792513155518e-07,-7.228601924573891e-07,1.1346212886542119e-06,6.678817677467926e-09,-4.825830923453609e-08,2.3476829252715368e-07,2.142161515467012e-24,1.6180717432233003e-23,2.970158382431847e-08,-5.60430430938989e-07,-2.3657307468103722e-08,-1.2047532930898529e-07,-9.465076724956304e-07,1.0472304988823417e-07,-4.739569810746127e-08,1.8350153432420536e-07,-1.0942051166483239e-07,-6.353123363903832e-08,8.041242335208283e-08,-7.818170172890868e-08,4.5188138713138614e-07,-9.911080385161052e-08,-5.9995355965185225e-09,1.0174854792788136e-07,1.911460316789196e-06,2.2720084879369378e-05,-3.582891280269922e-07,5.2957599399158795e-08,-1.0948092508711826e-07,1.3980045313849737e-05,-5.0966867165714204e-08,-7.680546554192751e-08,1.2094167164814244e-06,1.0036614674396963e-07,3.590841845917884e-08,3.9074426779856604e-08,-1.1191093940518939e-07,-4.2919842628107686e-08,-2.7234753355256268e-08,0.2952416219444602
2017-06-01,2017-12-01,-0.1439879112352216,0.30311702123391243,0.2677424584420769,0.2715700819642388,0.1999028206382289,0.25547168331703546,99.99999999999999,-0.7347429240771065,0.7854307927297134,0.6644346942121047,0.8352077270444624,1.0587601932790296,0.5103261905531487,0.7163979878859028,1.3888326983006332,1.5866884373522532,0.9072016826620732,0.11426043631126867,0.11652502545471341,2.119874565111416e-07,1.6645762571563202e-07,8.218827308463961e-08,1.0802870118298984e-06,-0.0,8.37614597253504e-08,1.386027682757025e-07,5.5500968663793024e-08,1.848931543645617e-07,-2.8064312499257802e-08,-1.701147747444012e-08,-1.0126960255323126e-07,-3.246178062930457e-08,1.1982274525339094e-08,8.787801273973674e-07,1.4223827760142042e-07,1.5272979871712457e-06,8.645659540010087e-07,-3.2561234290427613e-09,5.312640173309655e-07,5.929708033145338e-05,-1.2345796599477931e-07,5.270541085986832e-07,2.5322253958467957e-07,2.0743695578794635e-08,2.0103515700392174e-09,2.669778222321354e-23,-4.138904914399492e-07,-2.3058917401175637e-23,-2.1209438040975635e-09,-6.195993712925533e-07,-3.7398812645647465e-08,-2.4905125198688294e-08,7.894216024365397e-08,-1.053812895510809e-08,1.9375442529305694e-09,2.9441543821708766e-08,-7.411933380824986e-08,8.087399798569203e-08,-6.659860945318721e-10,7.118905551122374e-07,-2.719842691975706e-07,4.8373750750865975e-08,1.1822615580502236e-07,7.512781730169781e-07,-1.0211978227979368e-06,1.3772028129691669e-05,-8.318610907341211e-08,1.9612453954882293e-08,-1.0452123821293519e-07,1.7690964127236697e-05,1.3914174533013137e-07,-1.4629107872185797e-06,5.111529362990813e-07,4.4984656240590396e-08,-4.369044784392176e-08,-7.171258227488251e-08,4.59876186621269e-08,1.4236576725298737e-07,-4.0745646566892165e-08,0.3071897466222359
2017-09-01,2018-03-01,1.1578930910678409,0.3328307082601333,0.514170977429272,0.5165607101892907,0.6807279355243322,0.8863045987362523,99.99999999999999,2.0105863235532238,-1.0042800032368786,0.6637950550209478,0.7922465951253344,0.3797154037214805,-0.1571525830176917,0.04032747602856896,0.7247561806556044,0.933901758585958,0.2133000495914139,0.5055358684149975,0.5101889713352044,1.7585717765095066e-07,1.6070583431750932e-08,1.1441939276198495e-08,1.7248512871300651e-07,-8.841026834687913e-09,2.240959960405916e-08,1.1303453719098304e-07,-5.969209080052864e-08,4.2852423704828934e-07,-4.970330137010552e-08,-6.75877997777791e-07,-2.8182293965646976e-08,-1.7273246496124581e-07,-1.799085266283338e-07,-1.6838036282800488e-08,1.0384386709733774e-06,-2.4329688308747672e-05,4.006192238065288e-07,-4.9821489832479525e-08,-1.9263962214252808e-07,1.1731869307529622e-05,1.5812836422170417e-07,5.181360924073183e-07,-4.042173148154492e-07,-8.572051882204963e-08,8.527186989754535e-09,-1.1892685449535713e-07,-9.011909724963493e-23,-2.1443653477715203e-23,-9.51016838045706e-08,2.8705444424219977e-06,1.4009202438578876e-08,2.985074922036072e-08,1.8386142998294338e-07,-4.035698082225432e-09,-6.994442133176406e-09,-1.1749431221272146e-07,1.5720545320502374e-08,-3.865388093243158e-07,-2.3683441640205206e-08,1.6575591206776176e-06,-6.506041462925949e-08,5.088031078855255e-08,1.0051604704420947e-07,4.329028307051769e-07,-1.3782793219418319e-06,-5.152738303088006e-06,5.912611218513101e-07,-1.9401633876426568e-08,2.2923596540134923e-07,-2.1128177724047198e-05,-2.2636586614365294e-07,1.772321849963747e-06,-5.16544389818131e-07,-8.428488582769925e-09,1.7868650433569606e-09,-3.317342261124149e-08,9.832215091148386e-08,-6.671106116827076e-08,-1.5742385588032055e-07,0.3316945040918857
2017-12-01,2018-06-01,2.424122667577677,0.3484069654926156,1.7143893452439931,1.728742605024853,4.308595675882479,0.9993433761793782,99.99999999999996,-2.2530236901031118,1.799916041947544,0.6435377013955154,1.1400673781712278,0.10220952712869699,-0.46059159236460734,-0.23542840525201614,0.4279986629391152,0.6243282201806184,-0.0719939556176108,0.756351687351332,0.7632944910332099,-1.600490048249427e-05,-3.498044269299565e-09,5.513787601455863e-07,-2.5364416445684518e-09,-2.1631101635580833e-08,-1.0152776668705286e-07,-5.459199075799469e-07,-1.72147192243128e-08,-8.085851069810716e-08,-8.261634376751022e-08,3.1495494685936124e-07,2.4022610648877315e-07,-4.1535200804951926e-08,1.0624531625757129e-07,-1.1893232073502312e-06,-1.8926755853380908e-06,-6.417189705901601e-06,1.5607926882872906e-06,1.1480583844265727e-07,2.964811897831778e-07,3.074314573759206e-06,-1.3207539003169982e-07,1.4837803464326635e-06,1.096535939331304e-06,-9.666821571695993e-09,-5.569031662182489e-09,5.790292010752249e-24,-2.0439220528361723e-07,1.1015191777980995e-22,3.1583480817582706e-07,5.521526150598341e-06,8.974835001466609e-09,3.2855324802035458e-09,-2.568497467934594e-07,3.86542924965694e-09,-6.349703748028592e-08,1.6315991239904598e-08,2.2045749660636988e-08,1.1295241599214317e-07,-4.328652257490696e-08,-9.986817343355471e-07,6.089385065172467e-08,1.54790314257047e-07,-3.71208925055031e-07,-5.151453482825216e-07,2.5057617262536304e-07,-1.1012667763969165e-05,4.074426718867421e-09,1.5798294162880882e-07,1.2822515815830068e-07,1.1961241022546412e-05,1.4613196935034587e-07,-6.716205157247908e-07,1.2193464974248426e-06,-1.3333411657094363e-08,-4.376635346400035e-09,-6.925589507408873e-08,1.3415089473246256e-07,1.4111137543484846e-07,6.054472493990014e-08,0.3322086274456903
2018-03-01,2018-09-01,0.8113271366093855,0.32706473217471443,0.2936944411588471,0.29695859343934783,0.2345100763488489,0.7782320816641948,99.9999999951423,-1.7189437097412732,1.419154162225918,0.6375664651387046,0.9846101138386132,0.7424789116212775,0.18467861838322164,0.40389345137398086,1.0556037128595235,1.2656001477440602,0.5789465455339204,0.8168657544354527,0.8242866501880247,6.043602729720052e-07,-1.9122902627323702e-08,-2.4630117472117216e-07,-3.722112929510623e-08,9.532593481197553e-08,2.7924584788755185e-08,-5.4298959201376285e-08,6.05718188154645e-08,-2.1691977932220094e-07,1.5406889327911696e-09,2.908812547318445e-06,1.5988330147438163e-07,-7.391053522018092e-08,-4.237510138715702e-08,7.60902919379095e-08,-1.4139164084201459e-06,1.876687520413318e-05,-8.921117530796788e-08,3.6556763917894997e-07,5.064300661278535e-07,-4.641323897065776e-06,2.0395877485599806e-07,-1.3971176976384685e-06,5.278800977865999e-07,-2.7128762314818358e-08,9.092244774793036e-08,2.8872241112595763e-07,-1.0069070001760637e-23,-1.2061716613272755e-23,7.515578825580649e-08,-4.2038607333136405e-06,-1.5540483231213586e-07,-2.4136205476179446e-07,-1.0559285409665761e-08,1.1815506694215675e-07,2.034659914288737e-08,-3.4090264576816686e-08,-1.0825060032495536e-07,4.823947974435357e-08,-2.0917712136621746e-07,-7.602519864353101e-07,2.3237863544588518e-07,-2.765199141088645e-07,2.0541865584851146e-07,-1.8495678479186549e-06,2.72346554543223e-07,-6.804719193118768e-06,-4.240571226006791e-07,-1.818856617768124e-07,-4.955871535752715e-07,-6.575950770465195e-05,-1.348326787456345e-07,-4.226366759483091e-07,1.2418124406878699e-06,-5.089207853163303e-09,-2.596267084685648e-09,2.4775818538010156e-07,-2.820566535429934e-07,5.8890460926795275e-08,1.014275792378215e-07,0.3230534226652705
