Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_9m_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_Factor_1_lag2,SHAP_Shap_Factor_2_lag2,SHAP_Shap_Factor_3_lag2,SHAP_Shap_Factor_4_lag2,SHAP_Shap_Factor_5_lag2,SHAP_Shap_target_core_9m_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Factor_1_lag3,SHAP_Shap_Factor_2_lag3,SHAP_Shap_Factor_3_lag3,SHAP_Shap_Factor_4_lag3,SHAP_Shap_Factor_5_lag3,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.2905104651915735,0.10515093258004371,0.2798606012036725,0.2841975651859133,0.034358156329964765,0.5695688889747902,99.99999999999999,1.8114929301007001,-1.9494905201869568,1.123648391452927,-0.2379100909859488,-0.3769297404445962,-1.784088946528797,-1.23802207928764,0.4294327451343338,0.9836755339083676,-0.455792939879629,0.21586063878513198,0.21875484567855888,-0.09005359846723672,1.806276822505367e-05,4.315735311295727e-05,-0.000516870073282401,0.001615673413698998,6.542956247571303e-05,0.00121049109315351,-0.01653413625282747,-0.001024281869927758,0.00010133867339834785,0.00034305393178479923,-0.0004891133587867845,-0.1270455863704458,4.72822220145461e-05,9.335473321111312e-05,0.00013220608237276833,0.0002688403388186891,0.0008603528693589671,-0.00020028383050515214,-0.008996803422165085,-0.0001592740870875604,4.414892194842841e-05,0.00021257185329721616,-0.00047810652427549244,0.341709798873508
2012-12-01,2013-09-01,0.0342821109464116,0.33616831096317346,0.30143943170712373,0.30003394344992024,0.09113527776056035,0.38800810048304557,99.99999999998603,-0.23990044854738965,0.6281128986339326,1.1291174443198235,-0.0686985256836081,0.15771612432896326,-1.1988839389286718,-0.678361656134825,1.0599452166268089,1.6072463262720371,-0.09441010889341683,0.3158578352562455,0.3159489870091597,0.04938645735180049,5.0283303022833774e-05,0.00028045583302231154,-0.00010266971474682591,0.0012176311960093833,-0.0003272593652113554,-0.0014300884562065295,-0.01732152320926136,-0.00010345963435551217,-0.001050309473549945,3.9613968828910396e-05,-0.0005109142593876569,0.013884427554983288,-0.000272803699148086,-0.00027765971159720226,-0.0004270418264657426,0.0007751753379326847,-0.0007851796705935558,0.00026119265330886235,-0.005600486272872362,-0.00022708209324469528,-0.00044329306270156897,2.1111460580088125e-05,-0.00015425780925948994,0.3152228194403747
2013-03-01,2013-12-01,-0.0538957711165484,0.2338259526756424,0.2897162427643348,0.2981591610311221,0.08278379034194973,0.3990363546520212,99.999999998472,-7.73558631451267,7.777954093748284,0.9727141726213885,-0.0163107733018641,0.19948051954227902,-1.2492883542886697,-0.6636911578943124,1.013243075539814,1.5039120311061616,0.024111055035547224,0.2254306936224172,0.2306518171252374,-0.044648631079463055,0.00031846119247738876,0.00013103557919266767,0.00022740024065267357,-0.0016356707643837307,-0.00013945635745241658,0.0014074181267371075,-0.017516293276551943,-0.00033120751584170873,-0.0014567458822020297,0.00017252995607025713,-0.000819692345734937,-0.051700220338666614,7.446261722959894e-05,0.00011637959578450977,-8.128915037658605e-05,-0.00039651621911596574,0.0008513823004469759,-0.00024007051105500493,-0.008058297722388917,-0.00041103270045775997,-0.0008099024378328027,4.025294012278027e-05,-0.0001966439972114971,0.2869986966498301
2013-06-01,2014-03-01,-0.2879780802363285,0.33911012865675083,0.39621320822238326,0.393135310813569,0.39323962173273036,0.27905143202511146,58.784394865283645,1.9129459201472547,-1.6973938730688098,1.0608443891215544,0.0721983425743033,0.5425144992441129,-0.7728962359551412,-0.2318223499703781,1.3561392998069337,1.94671801857297,0.28818190275154976,0.2473646408417671,0.2457045100551491,0.06694090025512849,-0.0004203047498376306,-0.00026133819186775954,-0.0008444838944702912,-0.0013124124450661486,7.016832819218863e-05,-0.0013698273498242207,-0.019063621108022056,-0.002291964392772272,-0.001139312417626435,0.00020840436823307465,-0.000828388417669755,0.07763799304344725,-0.00016304496617909132,-0.000249876169565987,0.00010471023894371921,-0.001074491154401175,-0.0010005474519188765,0.0003706911917701241,-0.007317923516475119,-0.0001538247938588346,-3.1199262154951126e-05,-1.4383290748158553e-05,-0.0001063856215594381,0.2630887836436367
2013-09-01,2014-06-01,0.328500901999007,0.07080783815877462,0.2787719883498749,0.28424882863377793,0.06640571515136608,0.5933968919428,57.001682945493236,-1.788752730265598,1.9890709804116553,1.066634814508181,-0.0402056980780329,-0.23347549595820732,-1.6119160384544016,-1.0558312585951266,0.5646139537636186,1.091823210495822,-0.2865813745772883,0.2677986039531814,0.2717397099113244,-0.08044102045410824,-0.00017281101670079554,-0.000248220280986572,-0.00040451793597657496,0.0023108001803400138,0.00019602532692195647,0.001334517798096728,-0.023106016545161832,-0.0004882262896223563,-0.0018914217347595194,9.1917511447423e-05,-0.0002885156418036729,-0.09384138339576045,1.32395520609954e-05,6.778483521444161e-05,0.0004132177980274484,0.0003694502084284992,0.0009428229192534634,-0.0003105401610648356,-0.010584902256270956,-1.967488936906569e-05,-0.0006118131246375562,4.098260168467339e-05,-0.0002244233290126957,0.2653957431328998
2013-12-01,2014-09-01,0.0534956352704322,0.29267638850957806,0.281974944944411,0.28349445035797566,0.057207432720045186,0.40813453478163775,99.99999999999996,0.12476043962216439,0.172184727122356,1.100380136839694,-0.0019006300588486,0.1774849348705107,-1.1562476501485268,-0.6205851261859225,1.0082479884372617,1.582879853438108,-0.042022356511672854,0.2690355720996089,0.27071431159237586,0.07598256563723652,0.00013559880056528468,3.9294060964698466e-05,0.00081602385363814,0.0010353007699599353,-8.50641463599554e-05,-0.0014573105766175591,-0.0167106858607112,-0.0010558760349047558,-0.0006982471030602495,-7.916383334530196e-05,-0.0007040526498363629,0.053201104060441956,-0.00017943666715526514,-0.0003517044274664184,-0.00014048086385720824,0.0005817273999370274,-0.0008765025633232381,0.00022353604317921924,-0.00869032342913387,0.0004743838077621171,-0.0010310229374636398,5.493660486864352e-05,-1.0420513095056985e-05,0.2610086066641028
2014-03-01,2014-12-01,0.1900581101072163,0.10865126791475473,0.25389902611992177,0.26104859665043567,0.0066270739557483405,0.5297975939899581,99.99999999999999,1.9975737476191726,-2.0145958644285398,1.0607653115450655,0.2551637534921269,0.19410862184778077,-1.131071628600029,-0.5793156151496047,1.0033349606365298,1.5724730318185862,0.11262017091171472,0.4183302457056336,0.4233423884791293,-0.05321171312394624,-9.554358776945809e-06,-0.000183263638706193,0.00025380843098758043,-0.002407069911683198,0.00014597084375911145,0.0014364300676066445,-0.011943873013779535,-0.00019905776268655615,-0.001405096884785346,-1.6708154241874525e-05,-0.0004408843801878689,-0.04081744072960936,-3.4765522870216576e-05,6.206126927830216e-05,5.802130570233612e-05,-0.00043142900751045487,0.001145023817353716,-0.0002557106090527868,-0.006478601418429081,-0.0004317855887772526,-0.00035772083022671676,3.1821379665358125e-05,-0.00039473481008705277,0.2541813019279201
2014-06-01,2015-03-01,-0.47235811033192,0.46280319067780595,0.5577156712208735,0.5663474806700438,0.8745266589062033,0.19452192252116218,99.99999999996575,1.6392628441508168,-1.3137984046575084,1.08077372454191,-0.1784907206497266,0.522880255107568,-0.7988827227690101,-0.2978603032070039,1.3358808851488957,1.862125578864323,0.17577786209921342,0.3921209505810521,0.3982915660692756,0.10052301161938845,-0.00015337229488328634,-0.00036138166865915845,-0.0004296481268056762,-0.0006921079189513631,-0.00023516472625218255,-0.0016604470006093843,-0.012838624002383413,-0.0026049827646641133,-0.0013193426837653888,-9.746951101602156e-05,-0.000847150128568603,0.12068176613721872,-0.00018141753432039415,-0.00046111050080806666,9.820116497201461e-05,-0.0008753181109280338,-0.001320722569229848,0.00026954268368509405,-0.005687704062594742,-0.00022684498539121884,-0.0008215418097636488,7.484760455331532e-05,-5.644713580734292e-05,0.24333386741982516
2014-09-01,2015-06-01,-0.1516044914680492,0.01572846110194577,0.2547993892789221,0.25740877970456855,0.028000317015792187,0.4312383869616029,61.67891037436436,-0.41674567320823896,0.4582764970030823,1.0291395593325028,-0.3619796751591408,-0.23647996073164462,-1.516113359601234,-0.9946063673811641,0.5355471108698497,1.067129564236916,-0.24827630655810395,0.18184188274663582,0.1860709426307209,-0.09503001077460826,-0.0004891637855756259,-0.0002756856503627256,-0.0002497381223467726,0.0021237406327903373,0.00016896690560778502,0.0015474024954128217,-0.014119274674482596,-0.0020459609515607476,-0.0014113606500338175,9.684966409012655e-07,-0.000763630618051062,-0.058472940634876236,4.0724051702930144e-05,8.575119637041189e-05,-0.00010086645212926608,0.0006597003286261899,0.0010173077475122627,-0.00026573246227342974,-0.006609767181894944,0.0003531427523310566,-0.000517073664605583,0.00013642925099011409,-0.0001599971421653835,0.2417519133620004
2014-12-01,2015-09-01,-1.168464811200683,0.20437364939272035,0.8763481706874305,0.8822778214095186,1.8846854388844656,0.09856456494127308,99.99999999999999,-0.6717998533782662,0.9236963088027332,1.057164847958489,-0.6613065813612096,0.36832226408384305,-0.921496166701645,-0.39543156170872007,1.1629716624734305,1.7068692116939077,0.21504202703930275,0.7091293177533289,0.714830562808789,-0.005249287220626852,3.860832278561166e-05,7.995350512447496e-06,0.0008081377050271333,0.001287028544724252,-9.415639866928454e-05,-0.0014073750858384945,-0.006160242158328496,-0.0009057485765343349,-0.003077430909390454,0.00013663857980182357,-0.00021295897755104902,-0.01514928021514451,-0.00026747243839567674,-0.0002427453422055674,0.00012894990018857768,0.000894367813643656,-0.0010702802025705264,0.00033764923890495244,-0.0031551531767568374,-0.0006255371683592057,-0.0010960900625912617,-1.4248764156545852e-05,-4.9455324874323894e-05,0.23847710197704988
