Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_variable_mortgages,SHAP_Shap_fin_spread,SHAP_Shap_CH_2int,SHAP_Shap_Wage_change,SHAP_Shap_Saron_Rate,SHAP_Shap_M3_change,SHAP_Shap_unemployment_rate,SHAP_Shap_M1_change,SHAP_Shap_kofbarometer,SHAP_Shap_EU_fin_spread,SHAP_Shap_M2_change,SHAP_Shap_infl_e_next_year,SHAP_Shap_infl_e_current_year,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2012-09-01,2013-09-01,-0.0686985256836081,-0.0368878553895335,0.17185288755067374,0.15514544635531988,-0.511259979486925,0.00101191874455832,0.6221911372903808,99.9999999999999,1.4977443624603979,-1.2042135134734429,0.6252522166526953,-0.0686985256836081,-0.0368878553895335,-1.2045495396440842,-1.1597876798767892,0.2630789213340812,0.629165749209637,0.0,0.17185288755067374,0.15514544635531988,-1.2045495396440842,-1.1555780049357693,0.22802137615794713,0.629165749209637,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011319224970060021,0.0,-0.1755140346748496,0.021563529343034182,-0.06915099429105791,0.0,-0.04570633244649764,-0.002582799340794045,0.0,-0.006043546009858614,0.0,-0.17539355969491194,-0.031821477295243476,0.0,0.0,0.0,0.0,-0.0042487395052524775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46332932349595807
2012-12-01,2013-12-01,-0.0163107733018641,0.048292005934325,0.179207445270749,0.19526702842997437,-0.6445782220585152,0.004173519085039785,0.5347077616968867,99.99999999999999,2.4646638159436356,-1.9165372532431204,0.7423793727076763,-0.0163107733018641,0.048292005934325,-1.202423020177843,-1.0916999701163554,0.6607732287250201,1.190811246159562,0.0,0.179207445270749,0.19526702842997437,-1.2023222903083894,-1.0600071328405996,0.6392801426545593,1.037342492747512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20663542257913883,0.022615451587169627,-0.09822228782491903,-0.019596389090612995,-0.06984974672022268,0.0,0.0,0.0,0.0,0.0899836970267477,-0.05377631802849708,0.0,-0.005633547545247863,0.019216749413766256,-0.008575702008714586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37876552170399447
2013-03-01,2014-03-01,0.0721983425743033,-0.5304140469426954,0.33263974153326087,0.30521523821280583,-0.8902113079784982,0.36314169199938706,0.8244183838542583,84.2887747532575,9.999999753565163,-5.052069855587597,0.45477404367655394,0.0721983425743033,-0.5304140469426954,-1.2045495396440842,-1.1597876798767892,0.2097351736294328,0.4089859947062391,0.0,0.33263974153326087,0.30521523821280583,-1.2045495396440842,-1.1562936496757428,0.19186600971233833,0.31291924565580836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2684535384149234,0.0,-0.1458288892309562,-0.01390907150191591,-0.0729556273311184,-0.012504175739151262,-0.013152303251464098,-0.0102501017247838,0.0,-0.2324270541794105,-0.0846170897722848,0.0,0.0,0.0,-0.02724077342506723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35092457762838014
2013-06-01,2014-06-01,-0.0402056980780329,-0.1661502742584808,0.1810017252568242,0.17295651299152046,-0.42547371428027037,0.015862036269272645,0.6908601153283123,99.99999999999999,-3.8457069635275385,1.7231840122011532,0.5276164417209678,-0.0402056980780329,-0.1661502742584808,-1.2023110981006724,-1.038561884669594,0.2115237078397669,0.605730495068521,0.0,0.1810017252568242,0.17295651299152046,-1.2023110981006724,-1.0377159683213957,0.2115237078397669,0.47212601149529626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22037306848441887,0.0,-0.1000464855977356,-0.030754922051363865,-0.06102122848936998,0.0,-0.029504152765535918,0.047979569247223144,0.0,-0.17451438338818492,0.051611993906278575,0.0,0.0,0.08361826514852638,-0.0398061486187341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3066602868348344
2013-09-01,2014-09-01,-0.0019006300588486,-0.5559402157513382,0.3382022683878593,0.3245177647805268,-0.9032647722890821,0.3069598625143056,0.8577057541589632,68.38742427755373,9.99999999999993,-4.305731923369944,0.37284070298760724,-0.0019006300588486,-0.5559402157513382,-1.2045495396440842,-1.1597876798767892,0.0346284917243089,0.2630789213340812,0.0,0.3382022683878593,0.3245177647805268,-1.2045495396440842,-1.1597876798767892,0.032974077222860346,0.2630789213340812,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29651576967754595,0.0,-0.11717957365716665,-0.022202061063267223,-0.07302663645373789,-0.006552828999962235,-0.025210645443929185,-0.030089980309543088,0.0,-0.2074112691095632,-0.08514029051537314,0.0,0.0,0.0,-0.031036284331545587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33842512381029594
2013-12-01,2014-12-01,0.2551637534921269,-0.5723289789584918,0.5915215859673558,0.572501430346015,-1.6887749398348066,0.6847442222585912,0.936032000662268,30.40500126313479,9.999999999995193,-3.6894891402688508,0.30282626119653544,0.2551637534921269,-0.5723289789584918,-1.2045495396440842,-1.1629725530339918,-0.03413900589100344,0.2630789213340812,0.0,0.5915215859673558,0.572501430346015,-1.2045495396440842,-1.160806839287094,-0.03600822355000358,0.2630789213340812,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26478543141635374,0.0,-0.12540500367141655,-0.02417776414858362,-0.061356083504051855,0.0,-0.01732189742325274,-0.030423534234926487,0.0,-0.20569516135573426,-0.09039278751066321,0.0,0.0,-0.02792514637926923,-0.02388734869092595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2990411793766858
2014-03-01,2015-03-01,-0.1784907206497266,-0.5723289789584918,0.25594495392693817,0.26122227959728994,-0.7024536367823317,0.15510857370768164,0.7925459803383325,34.72840222900764,9.999999999999813,-3.8065271274914294,0.31622825346384686,-0.1784907206497266,-0.5723289789584918,-1.2045495396440842,-1.153596981434113,0.016649733315470948,0.2630789213340812,0.0,0.25594495392693817,0.26122227959728994,-1.2026558180983578,-1.153596981434113,-0.005763411184316773,0.2630789213340812,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008269621481084899,0.0,-0.3252994878787192,0.0,-0.12347583862656039,-0.014407745383515677,-0.05559616773384852,0.0,0.0,-0.042899626367060434,0.0,-0.1713910786759314,-0.09273482359941657,0.0,0.0,-0.06626704144012384,-0.014571135266054226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425835874938235
2014-06-01,2015-06-01,-0.3619796751591408,-0.3998011327388084,0.14845302780171116,0.1977416470786903,-0.46416968784997814,0.0014304626534505952,0.5279331741157858,50.009590628543066,9.999999999999998,-4.829809851890854,0.4397874096002078,-0.3619796751591408,-0.3998011327388084,-1.2023110981006724,-1.0916999701163554,0.270373147457903,0.6307461231854047,0.0,0.14845302780171116,0.1977416470786903,-1.2023110981006724,-1.0916999701163554,0.2694647937069814,0.6080108455685007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007736462363931884,0.0,-0.23860807502809256,0.0,-0.1470449141511034,-0.01992217965461655,-0.0831777771864628,0.0,-0.010250711236629538,-0.04280091405522497,0.0,0.0,-0.07938379291880347,0.0,0.0,-0.03980059417740647,-0.011522443081395594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804467311148589
2014-09-01,2015-09-01,-0.6613065813612096,-0.2375858085587268,0.2148917239776211,0.26101110068609856,-0.552651767152347,0.17953929330433321,0.29151015502064304,99.99999999999999,7.120333351021575,-4.2428308489429245,0.5482433286560086,-0.6613065813612096,-0.2375858085587268,-1.202423020177843,-1.0916999701163554,0.270373147457903,0.6142617043659279,0.0,0.2148917239776211,0.26101110068609856,-1.2023222903083894,-1.0600071328405996,0.2692787453483589,0.5947952440841086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012184120412564226,0.0,-0.20318421710835305,0.0,-0.12853839361068695,-0.016234113069344993,-0.07309539398124296,0.0,0.0,-0.02821045550736887,0.0,0.11084249846716972,-0.06604024422383503,0.0,0.0,-0.04804423888043548,-0.01387588103881041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24097875080674552
2014-12-01,2015-12-01,-0.8846061718801757,-0.0401020373085536,0.4280789054765566,0.44974892970807023,-1.1256473807949132,0.7131872333085644,0.12813768070069198,99.71847516408523,-9.999999999828274,4.604478477148683,0.4777064134423489,-0.8846061718801757,-0.0401020373085536,-1.2023110981006724,-1.0373178900398905,0.3022451624279831,0.629165749209637,0.0,0.4280789054765566,0.44974892970807023,-1.1669064075406599,-1.0373178900398905,0.28130263644921966,0.6078528081709238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012793345549098474,0.0,-0.17436471100032122,0.0,-0.09558976916132192,-0.017964124896181863,-0.05466400035773332,0.0,0.0,-0.009354693251599983,0.0,0.07141687886203427,-0.041884663830771524,0.0,0.022814342113023856,-0.008715954815809447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280998004579226
