Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2015-01-01,2016-01-01,-1.2747177260280296,-0.07314977786987414,-1.4124469369917847,-1.2842046129783569,1.2027350914342765,1.441815486002529,1.4437655340409996,0.6628763853785676,0.7141903904094871,25.44353041435916,9.99999999999938,-6.175039125454166,0.595267534213692,0.11335109472605588
2015-02-01,2016-02-01,-0.8319374868382745,-0.0586184480718898,-1.4124469369917847,-1.2842046129783569,1.2296399649859069,1.5082962205854435,0.5980223357185652,0.45067424271707124,0.44247385708953163,27.190156882584827,9.999999999999998,-6.348929504579609,0.61617584119473,0.23450872155296365
2015-03-01,2016-03-01,-0.8644840978884183,-0.1048121290462944,-1.4124469369917847,-1.2842046129783569,1.1845474441327677,1.4450297103128456,0.5771015002444688,0.4293818900778433,0.4227518662606265,22.14312785583756,9.999999999999996,-5.87140305297829,0.560444232632569,0.24022269303117286
2015-04-01,2016-04-01,-0.3526159316805,-0.8784672275139016,-1.4124469369917847,-1.36920640375493,-0.0586184480718898,0.5501208766786425,0.2765195853296677,0.3442761317047589,0.31522387335020285,5.808432042567751,9.999999999997152,-2.598621873848876,0.1598240235058276,0.7914392172960141
2015-05-01,2016-05-01,-0.4409159687146946,-0.8784672275139016,-1.4124469369917847,-1.36920640375493,-0.0586184480718898,0.619055639357935,0.19145110407677066,0.30095205299572575,0.2652414107083724,5.942160283818044,9.99999999998631,-2.6263111701085107,0.16293609337862336,0.7571788252171214
2015-06-01,2016-06-01,-0.3747694568706272,-0.8784672275139016,-1.4124469369917847,-1.36920640375493,-0.0586184480718898,0.6700875261173418,0.2537114441510046,0.33397931159182653,0.30504434325556484,5.591375550170461,9.999999999999632,-2.568933492426259,0.15619937566108727,0.7847958890061112
2015-07-01,2016-07-01,-0.2031045228923389,-0.3747694568706272,-1.4124469369917847,-1.2842046129783569,1.2070272739361467,2.258248506046634,0.02946884955777007,0.3157533184568099,0.25405421542191753,11.550039169111527,9.999999999682705,-4.756522358322699,0.43233209790478433,0.5402041590750943
2015-08-01,2016-08-01,-0.1431940564061484,-0.3747694568706272,-1.4124469369917847,-1.2747177260280296,1.2564661056226,2.258248506046634,0.053627166100283716,0.32490139232189347,0.2575837315027492,12.34339219055657,9.999999999999998,-4.884751264269463,0.44956875046729816,0.547011499900131
2015-09-01,2016-09-01,-0.181689804921703,-0.37540775401234683,-1.4124469369917847,-1.2842046129783569,1.2564661056226,1.99794781790617,0.037526643799885274,0.3168231622093411,0.25337101147532504,11.95590063075991,9.99999999813621,-4.778018931525181,0.4347932338399522,0.548767617068347
2015-10-01,2016-10-01,-0.2130174515134086,-0.3526159316805,-1.4022834113305294,-1.1378764606693392,0.43778681194849806,1.4416923543279836,0.01948773566496181,0.1755933003076446,0.2021422527133184,5.265514773858631,3.1102824834855305,-2.0126643506979773,0.47966597555318174,0.6134082329562305
